province,year,month,week,total_cases
01 Distrito Nacional,2020,2,8,19
01 Distrito Nacional,2020,2,9,20
01 Distrito Nacional,2020,3,10,7
01 Distrito Nacional,2020,3,11,7
01 Distrito Nacional,2020,3,12,7
01 Distrito Nacional,2020,3,13,3
01 Distrito Nacional,2020,4,14,1
01 Distrito Nacional,2020,4,15,3
01 Distrito Nacional,2020,4,16,4
01 Distrito Nacional,2020,4,17,3
01 Distrito Nacional,2020,5,18,6
01 Distrito Nacional,2020,5,19,3
01 Distrito Nacional,2020,5,20,4
01 Distrito Nacional,2020,5,21,4
01 Distrito Nacional,2020,5,22,1
01 Distrito Nacional,2020,6,23,3
01 Distrito Nacional,2020,6,24,6
01 Distrito Nacional,2020,6,25,1
01 Distrito Nacional,2020,6,26,1
01 Distrito Nacional,2020,6,27,0
01 Distrito Nacional,2020,7,28,1
01 Distrito Nacional,2020,7,29,2
01 Distrito Nacional,2020,7,30,0
01 Distrito Nacional,2020,7,31,0
01 Distrito Nacional,2020,7,32,0
01 Distrito Nacional,2020,7,33,0
01 Distrito Nacional,2020,7,34,0
01 Distrito Nacional,2020,8,35,1
01 Distrito Nacional,2020,9,36,2
01 Distrito Nacional,2020,9,37,0
01 Distrito Nacional,2020,9,38,0
01 Distrito Nacional,2020,9,39,2
01 Distrito Nacional,2020,9,40,0
01 Distrito Nacional,2020,10,41,2
01 Distrito Nacional,2020,10,42,1
01 Distrito Nacional,2020,10,43,2
01 Distrito Nacional,2020,10,44,2
01 Distrito Nacional,2020,10,45,0
01 Distrito Nacional,2020,11,46,2
01 Distrito Nacional,2020,11,47,3
01 Distrito Nacional,2020,11,48,1
01 Distrito Nacional,2020,11,49,0
01 Distrito Nacional,2020,12,50,2
01 Distrito Nacional,2020,12,51,1
01 Distrito Nacional,2020,12,52,0
01 Distrito Nacional,2021,1,1,3
01 Distrito Nacional,2021,1,2,5
01 Distrito Nacional,2021,1,3,1
01 Distrito Nacional,2021,1,4,0
01 Distrito Nacional,2021,1,5,0
01 Distrito Nacional,2021,2,6,2
01 Distrito Nacional,2021,2,7,2
01 Distrito Nacional,2021,2,8,3
01 Distrito Nacional,2021,3,9,2
01 Distrito Nacional,2021,3,10,3
01 Distrito Nacional,2021,3,11,1
01 Distrito Nacional,2021,3,12,6
01 Distrito Nacional,2021,4,13,2
01 Distrito Nacional,2021,4,14,2
01 Distrito Nacional,2021,4,15,3
01 Distrito Nacional,2021,4,16,1
01 Distrito Nacional,2021,4,17,4
01 Distrito Nacional,2021,5,18,5
01 Distrito Nacional,2021,5,19,9
01 Distrito Nacional,2021,5,20,1
01 Distrito Nacional,2021,5,21,6
01 Distrito Nacional,2021,6,22,3
01 Distrito Nacional,2021,6,23,4
01 Distrito Nacional,2021,6,24,5
01 Distrito Nacional,2021,6,25,2
01 Distrito Nacional,2021,6,26,2
01 Distrito Nacional,2021,7,27,6
01 Distrito Nacional,2021,7,28,6
01 Distrito Nacional,2021,7,29,4
01 Distrito Nacional,2021,7,30,6
01 Distrito Nacional,2021,8,31,15
01 Distrito Nacional,2021,8,32,10
01 Distrito Nacional,2021,8,33,9
01 Distrito Nacional,2021,8,34,16
01 Distrito Nacional,2021,9,35,13
01 Distrito Nacional,2021,9,36,16
01 Distrito Nacional,2021,9,37,18
01 Distrito Nacional,2021,9,38,13
01 Distrito Nacional,2021,10,39,20
01 Distrito Nacional,2021,10,40,8
01 Distrito Nacional,2021,10,41,6
01 Distrito Nacional,2021,10,42,13
01 Distrito Nacional,2021,10,43,14
01 Distrito Nacional,2021,11,44,20
01 Distrito Nacional,2021,11,45,21
01 Distrito Nacional,2021,11,46,14
01 Distrito Nacional,2021,11,47,19
01 Distrito Nacional,2021,12,48,19
01 Distrito Nacional,2021,12,49,12
01 Distrito Nacional,2021,12,50,7
01 Distrito Nacional,2021,12,51,8
01 Distrito Nacional,2021,12,52,8
01 Distrito Nacional,2022,1,1,5
01 Distrito Nacional,2022,1,2,9
01 Distrito Nacional,2022,1,3,12
01 Distrito Nacional,2022,1,4,11
01 Distrito Nacional,2022,2,5,7
01 Distrito Nacional,2022,2,6,7
01 Distrito Nacional,2022,2,7,6
01 Distrito Nacional,2022,2,8,5
01 Distrito Nacional,2022,3,9,4
01 Distrito Nacional,2022,3,10,11
01 Distrito Nacional,2022,3,11,5
01 Distrito Nacional,2022,3,12,13
01 Distrito Nacional,2022,4,13,11
01 Distrito Nacional,2022,4,14,8
01 Distrito Nacional,2022,4,15,8
01 Distrito Nacional,2022,4,16,4
01 Distrito Nacional,2022,4,17,5
01 Distrito Nacional,2022,5,18,5
01 Distrito Nacional,2022,5,19,8
01 Distrito Nacional,2022,5,20,6
01 Distrito Nacional,2022,5,21,8
01 Distrito Nacional,2022,6,22,6
01 Distrito Nacional,2022,6,23,5
01 Distrito Nacional,2022,6,24,8
01 Distrito Nacional,2022,6,25,9
01 Distrito Nacional,2022,6,26,2
01 Distrito Nacional,2022,7,27,6
01 Distrito Nacional,2022,7,28,8
01 Distrito Nacional,2022,7,29,20
01 Distrito Nacional,2022,7,30,7
01 Distrito Nacional,2022,8,31,14
01 Distrito Nacional,2022,8,32,13
01 Distrito Nacional,2022,8,33,10
01 Distrito Nacional,2022,8,34,9
01 Distrito Nacional,2022,9,35,27
01 Distrito Nacional,2022,9,36,22
01 Distrito Nacional,2022,9,37,24
01 Distrito Nacional,2022,9,38,24
01 Distrito Nacional,2022,10,39,17
01 Distrito Nacional,2022,10,40,32
01 Distrito Nacional,2022,10,41,29
01 Distrito Nacional,2022,10,42,15
01 Distrito Nacional,2022,10,43,28
01 Distrito Nacional,2022,11,44,28
01 Distrito Nacional,2022,11,45,13
01 Distrito Nacional,2022,11,46,14
01 Distrito Nacional,2022,11,47,13
01 Distrito Nacional,2022,12,48,14
01 Distrito Nacional,2022,12,49,15
01 Distrito Nacional,2022,12,50,16
01 Distrito Nacional,2022,12,51,3
01 Distrito Nacional,2022,12,52,6
01 Distrito Nacional,2023,1,1,15
01 Distrito Nacional,2023,1,2,9
01 Distrito Nacional,2023,1,3,9
01 Distrito Nacional,2023,1,4,11
01 Distrito Nacional,2023,2,5,8
01 Distrito Nacional,2023,2,6,10
01 Distrito Nacional,2023,2,7,5
01 Distrito Nacional,2023,2,8,1
01 Distrito Nacional,2023,3,9,3
01 Distrito Nacional,2023,3,10,6
01 Distrito Nacional,2023,3,11,13
01 Distrito Nacional,2023,3,12,4
01 Distrito Nacional,2023,3,13,5
01 Distrito Nacional,2023,4,14,5
01 Distrito Nacional,2023,4,15,3
01 Distrito Nacional,2023,4,16,4
01 Distrito Nacional,2023,4,17,1
01 Distrito Nacional,2023,5,18,9
01 Distrito Nacional,2023,5,19,7
01 Distrito Nacional,2023,5,20,5
01 Distrito Nacional,2023,5,21,12
01 Distrito Nacional,2023,6,22,6
01 Distrito Nacional,2023,6,23,9
01 Distrito Nacional,2023,6,24,8
01 Distrito Nacional,2023,6,25,18
01 Distrito Nacional,2023,7,26,30
01 Distrito Nacional,2023,7,27,42
01 Distrito Nacional,2023,7,28,24
01 Distrito Nacional,2023,7,29,43
01 Distrito Nacional,2023,7,30,56
01 Distrito Nacional,2023,8,31,62
01 Distrito Nacional,2023,8,32,74
01 Distrito Nacional,2023,8,33,72
01 Distrito Nacional,2023,8,34,115
01 Distrito Nacional,2023,9,35,175
01 Distrito Nacional,2023,9,36,206
01 Distrito Nacional,2023,9,37,150
01 Distrito Nacional,2023,9,38,1
01 Distrito Nacional,2023,9,39,0
01 Distrito Nacional,2023,9,40,0
01 Distrito Nacional,2023,9,41,0
01 Distrito Nacional,2023,9,42,0
01 Distrito Nacional,2023,9,43,0
01 Distrito Nacional,2023,9,44,0
01 Distrito Nacional,2023,9,45,0
01 Distrito Nacional,2023,9,46,0
01 Distrito Nacional,2023,9,47,0
01 Distrito Nacional,2023,9,48,0
01 Distrito Nacional,2023,9,49,0
01 Distrito Nacional,2023,9,50,0
01 Distrito Nacional,2023,9,51,0
01 Distrito Nacional,2023,9,52,0
