province,year,month,week,total_cases
19 Hermanas Mirabal,2020,2,7,5
19 Hermanas Mirabal,2020,2,8,2
19 Hermanas Mirabal,2020,2,9,3
19 Hermanas Mirabal,2020,3,10,5
19 Hermanas Mirabal,2020,3,11,1
19 Hermanas Mirabal,2020,3,12,1
19 Hermanas Mirabal,2020,3,13,0
19 Hermanas Mirabal,2020,3,14,0
19 Hermanas Mirabal,2020,3,15,0
19 Hermanas Mirabal,2020,4,16,1
19 Hermanas Mirabal,2020,4,17,1
19 Hermanas Mirabal,2020,4,18,1
19 Hermanas Mirabal,2020,4,19,0
19 Hermanas Mirabal,2020,4,20,0
19 Hermanas Mirabal,2020,4,21,0
19 Hermanas Mirabal,2020,4,22,0
19 Hermanas Mirabal,2020,5,23,1
19 Hermanas Mirabal,2020,5,24,0
19 Hermanas Mirabal,2020,6,25,1
19 Hermanas Mirabal,2020,6,26,0
19 Hermanas Mirabal,2020,6,27,0
19 Hermanas Mirabal,2020,6,28,0
19 Hermanas Mirabal,2020,6,29,0
19 Hermanas Mirabal,2020,6,30,0
19 Hermanas Mirabal,2020,6,31,0
19 Hermanas Mirabal,2020,8,32,2
19 Hermanas Mirabal,2020,8,33,1
19 Hermanas Mirabal,2020,8,34,0
19 Hermanas Mirabal,2020,8,35,1
19 Hermanas Mirabal,2020,8,36,0
19 Hermanas Mirabal,2020,8,37,0
19 Hermanas Mirabal,2020,8,38,0
19 Hermanas Mirabal,2020,8,39,0
19 Hermanas Mirabal,2020,8,40,0
19 Hermanas Mirabal,2020,10,41,1
19 Hermanas Mirabal,2020,10,42,1
19 Hermanas Mirabal,2020,10,43,2
19 Hermanas Mirabal,2020,10,44,0
19 Hermanas Mirabal,2020,10,45,0
19 Hermanas Mirabal,2020,11,46,1
19 Hermanas Mirabal,2020,11,47,0
19 Hermanas Mirabal,2020,11,48,0
19 Hermanas Mirabal,2020,11,49,0
19 Hermanas Mirabal,2020,11,50,0
19 Hermanas Mirabal,2020,11,51,0
19 Hermanas Mirabal,2020,11,52,0
19 Hermanas Mirabal,2021,11,1,0
19 Hermanas Mirabal,2021,11,2,0
19 Hermanas Mirabal,2021,11,3,0
19 Hermanas Mirabal,2021,11,4,0
19 Hermanas Mirabal,2021,11,5,0
19 Hermanas Mirabal,2021,11,6,0
19 Hermanas Mirabal,2021,11,7,0
19 Hermanas Mirabal,2021,11,8,0
19 Hermanas Mirabal,2021,11,9,0
19 Hermanas Mirabal,2021,3,10,1
19 Hermanas Mirabal,2021,3,11,0
19 Hermanas Mirabal,2021,3,12,0
19 Hermanas Mirabal,2021,3,13,0
19 Hermanas Mirabal,2021,3,14,0
19 Hermanas Mirabal,2021,3,15,0
19 Hermanas Mirabal,2021,3,16,0
19 Hermanas Mirabal,2021,3,17,0
19 Hermanas Mirabal,2021,5,18,1
19 Hermanas Mirabal,2021,5,19,0
19 Hermanas Mirabal,2021,5,20,0
19 Hermanas Mirabal,2021,5,21,0
19 Hermanas Mirabal,2021,5,22,0
19 Hermanas Mirabal,2021,6,23,2
19 Hermanas Mirabal,2021,6,24,0
19 Hermanas Mirabal,2021,6,25,1
19 Hermanas Mirabal,2021,6,26,0
19 Hermanas Mirabal,2021,6,27,0
19 Hermanas Mirabal,2021,6,28,0
19 Hermanas Mirabal,2021,6,29,0
19 Hermanas Mirabal,2021,6,30,0
19 Hermanas Mirabal,2021,6,31,0
19 Hermanas Mirabal,2021,8,32,1
19 Hermanas Mirabal,2021,8,33,0
19 Hermanas Mirabal,2021,8,34,0
19 Hermanas Mirabal,2021,8,35,0
19 Hermanas Mirabal,2021,8,36,0
19 Hermanas Mirabal,2021,9,37,2
19 Hermanas Mirabal,2021,9,38,0
19 Hermanas Mirabal,2021,9,39,1
19 Hermanas Mirabal,2021,10,40,1
19 Hermanas Mirabal,2021,10,41,0
19 Hermanas Mirabal,2021,10,42,0
19 Hermanas Mirabal,2021,10,43,1
19 Hermanas Mirabal,2021,11,44,4
19 Hermanas Mirabal,2021,11,45,0
19 Hermanas Mirabal,2021,11,46,1
19 Hermanas Mirabal,2021,11,47,0
19 Hermanas Mirabal,2021,11,48,0
19 Hermanas Mirabal,2021,11,49,0
19 Hermanas Mirabal,2021,12,50,1
19 Hermanas Mirabal,2021,12,51,0
19 Hermanas Mirabal,2021,12,52,0
19 Hermanas Mirabal,2022,1,1,1
19 Hermanas Mirabal,2022,1,2,0
19 Hermanas Mirabal,2022,1,3,2
19 Hermanas Mirabal,2022,1,4,0
19 Hermanas Mirabal,2022,1,5,0
19 Hermanas Mirabal,2022,1,6,0
19 Hermanas Mirabal,2022,2,7,1
19 Hermanas Mirabal,2022,2,8,0
19 Hermanas Mirabal,2022,2,9,0
19 Hermanas Mirabal,2022,3,10,1
19 Hermanas Mirabal,2022,3,11,2
19 Hermanas Mirabal,2022,3,12,0
19 Hermanas Mirabal,2022,3,13,0
19 Hermanas Mirabal,2022,4,14,1
19 Hermanas Mirabal,2022,4,15,0
19 Hermanas Mirabal,2022,4,16,3
19 Hermanas Mirabal,2022,4,17,1
19 Hermanas Mirabal,2022,5,18,1
19 Hermanas Mirabal,2022,5,19,0
19 Hermanas Mirabal,2022,5,20,0
19 Hermanas Mirabal,2022,5,21,1
19 Hermanas Mirabal,2022,6,22,4
19 Hermanas Mirabal,2022,6,23,4
19 Hermanas Mirabal,2022,6,24,2
19 Hermanas Mirabal,2022,6,25,2
19 Hermanas Mirabal,2022,6,26,0
19 Hermanas Mirabal,2022,7,27,2
19 Hermanas Mirabal,2022,7,28,0
19 Hermanas Mirabal,2022,7,29,2
19 Hermanas Mirabal,2022,7,30,1
19 Hermanas Mirabal,2022,8,31,5
19 Hermanas Mirabal,2022,8,32,1
19 Hermanas Mirabal,2022,8,33,4
19 Hermanas Mirabal,2022,8,34,2
19 Hermanas Mirabal,2022,9,35,5
19 Hermanas Mirabal,2022,9,36,3
19 Hermanas Mirabal,2022,9,37,12
19 Hermanas Mirabal,2022,9,38,6
19 Hermanas Mirabal,2022,10,39,7
19 Hermanas Mirabal,2022,10,40,6
19 Hermanas Mirabal,2022,10,41,12
19 Hermanas Mirabal,2022,10,42,14
19 Hermanas Mirabal,2022,10,43,14
19 Hermanas Mirabal,2022,11,44,8
19 Hermanas Mirabal,2022,11,45,8
19 Hermanas Mirabal,2022,11,46,6
19 Hermanas Mirabal,2022,11,47,8
19 Hermanas Mirabal,2022,12,48,7
19 Hermanas Mirabal,2022,12,49,2
19 Hermanas Mirabal,2022,12,50,4
19 Hermanas Mirabal,2022,12,51,6
19 Hermanas Mirabal,2022,12,52,2
19 Hermanas Mirabal,2023,1,1,1
19 Hermanas Mirabal,2023,1,2,4
19 Hermanas Mirabal,2023,1,3,1
19 Hermanas Mirabal,2023,1,4,0
19 Hermanas Mirabal,2023,2,5,1
19 Hermanas Mirabal,2023,2,6,0
19 Hermanas Mirabal,2023,2,7,1
19 Hermanas Mirabal,2023,2,8,1
19 Hermanas Mirabal,2023,2,9,1
19 Hermanas Mirabal,2023,3,10,1
19 Hermanas Mirabal,2023,3,11,2
19 Hermanas Mirabal,2023,3,12,1
19 Hermanas Mirabal,2023,3,13,1
19 Hermanas Mirabal,2023,4,14,1
19 Hermanas Mirabal,2023,4,15,0
19 Hermanas Mirabal,2023,4,16,2
19 Hermanas Mirabal,2023,4,17,1
19 Hermanas Mirabal,2023,5,18,1
19 Hermanas Mirabal,2023,5,19,0
19 Hermanas Mirabal,2023,5,20,0
19 Hermanas Mirabal,2023,5,21,0
19 Hermanas Mirabal,2023,5,22,1
19 Hermanas Mirabal,2023,5,23,0
19 Hermanas Mirabal,2023,5,24,0
19 Hermanas Mirabal,2023,5,25,0
19 Hermanas Mirabal,2023,6,26,1
19 Hermanas Mirabal,2023,7,27,1
19 Hermanas Mirabal,2023,7,28,1
19 Hermanas Mirabal,2023,7,29,2
19 Hermanas Mirabal,2023,7,30,3
19 Hermanas Mirabal,2023,7,31,0
19 Hermanas Mirabal,2023,8,32,6
19 Hermanas Mirabal,2023,8,33,4
19 Hermanas Mirabal,2023,8,34,1
19 Hermanas Mirabal,2023,9,35,19
19 Hermanas Mirabal,2023,9,36,32
19 Hermanas Mirabal,2023,9,37,18
19 Hermanas Mirabal,2023,9,38,0
19 Hermanas Mirabal,2023,9,39,0
19 Hermanas Mirabal,2023,9,40,0
19 Hermanas Mirabal,2023,9,41,0
19 Hermanas Mirabal,2023,9,42,0
19 Hermanas Mirabal,2023,9,43,0
19 Hermanas Mirabal,2023,9,44,0
19 Hermanas Mirabal,2023,9,45,0
19 Hermanas Mirabal,2023,9,46,0
19 Hermanas Mirabal,2023,9,47,0
19 Hermanas Mirabal,2023,9,48,0
19 Hermanas Mirabal,2023,9,49,0
19 Hermanas Mirabal,2023,9,50,0
19 Hermanas Mirabal,2023,9,51,0
19 Hermanas Mirabal,2023,9,52,0
