province,year,month,week,total_cases
27 Valverde,2023,1,4,2
27 Valverde,2023,2,5,3
27 Valverde,2023,2,6,3
27 Valverde,2023,2,7,0
27 Valverde,2023,2,8,2
27 Valverde,2023,3,9,1
27 Valverde,2023,3,10,2
27 Valverde,2023,3,11,1
27 Valverde,2023,3,12,1
27 Valverde,2023,3,13,0
27 Valverde,2023,3,14,0
27 Valverde,2023,3,15,0
27 Valverde,2023,4,16,1
27 Valverde,2023,4,17,1
27 Valverde,2023,4,18,0
27 Valverde,2023,4,19,0
27 Valverde,2023,4,20,0
27 Valverde,2023,4,21,0
27 Valverde,2023,4,22,0
27 Valverde,2023,6,23,2
27 Valverde,2023,6,24,5
27 Valverde,2023,6,25,4
27 Valverde,2023,6,26,1
27 Valverde,2023,7,27,7
27 Valverde,2023,7,28,14
27 Valverde,2023,7,29,14
27 Valverde,2023,7,30,17
27 Valverde,2023,8,31,15
27 Valverde,2023,8,32,10
27 Valverde,2023,8,33,13
27 Valverde,2023,8,34,15
27 Valverde,2023,9,35,14
27 Valverde,2023,9,36,41
27 Valverde,2023,9,37,23
27 Valverde,2023,9,38,1
27 Valverde,2023,9,39,0
27 Valverde,2023,9,40,0
27 Valverde,2023,9,41,0
27 Valverde,2023,9,42,0
27 Valverde,2023,9,43,0
27 Valverde,2023,9,44,0
27 Valverde,2023,9,45,0
27 Valverde,2023,9,46,0
27 Valverde,2023,9,47,0
27 Valverde,2023,9,48,0
27 Valverde,2023,9,49,0
27 Valverde,2023,9,50,0
27 Valverde,2023,9,51,0
27 Valverde,2023,9,52,0
