province,year,month,week,total_cases
16 Pedernales,2019,9,38,3
16 Pedernales,2019,9,39,0
16 Pedernales,2019,10,40,1
16 Pedernales,2019,10,41,1
16 Pedernales,2019,10,42,0
16 Pedernales,2019,10,43,2
16 Pedernales,2019,10,44,2
16 Pedernales,2019,11,45,1
16 Pedernales,2019,11,46,2
16 Pedernales,2019,11,47,3
16 Pedernales,2019,11,48,0
16 Pedernales,2019,11,49,0
16 Pedernales,2019,11,50,0
16 Pedernales,2019,11,51,0
16 Pedernales,2019,11,52,0
16 Pedernales,2020,1,1,2
16 Pedernales,2020,1,2,0
16 Pedernales,2020,1,3,0
16 Pedernales,2020,1,4,0
16 Pedernales,2020,1,5,0
16 Pedernales,2020,1,6,0
16 Pedernales,2020,2,7,1
16 Pedernales,2020,2,8,2
16 Pedernales,2020,2,9,2
16 Pedernales,2020,2,10,0
16 Pedernales,2020,3,11,1
16 Pedernales,2020,3,12,0
16 Pedernales,2020,3,13,0
16 Pedernales,2020,4,14,2
16 Pedernales,2020,4,15,1
16 Pedernales,2020,4,16,0
16 Pedernales,2020,4,17,1
16 Pedernales,2020,4,18,2
16 Pedernales,2020,5,19,7
16 Pedernales,2020,5,20,1
16 Pedernales,2020,5,21,3
16 Pedernales,2020,5,22,2
16 Pedernales,2020,5,23,0
16 Pedernales,2020,5,24,0
16 Pedernales,2020,6,25,3
16 Pedernales,2020,6,26,4
16 Pedernales,2020,7,27,5
16 Pedernales,2020,7,28,0
16 Pedernales,2020,7,29,0
16 Pedernales,2020,7,30,0
16 Pedernales,2020,7,31,0
16 Pedernales,2020,8,32,1
16 Pedernales,2020,8,33,2
16 Pedernales,2020,8,34,2
16 Pedernales,2020,8,35,1
16 Pedernales,2020,9,36,5
16 Pedernales,2020,9,37,4
16 Pedernales,2020,9,38,1
16 Pedernales,2020,9,39,1
16 Pedernales,2020,9,40,0
16 Pedernales,2020,10,41,2
16 Pedernales,2020,10,42,1
16 Pedernales,2020,10,43,0
16 Pedernales,2020,10,44,0
16 Pedernales,2020,10,45,0
16 Pedernales,2020,10,46,0
16 Pedernales,2020,10,47,0
16 Pedernales,2020,10,48,0
16 Pedernales,2020,10,49,0
16 Pedernales,2020,10,50,0
16 Pedernales,2020,10,51,0
16 Pedernales,2020,10,52,0
16 Pedernales,2021,10,1,0
16 Pedernales,2021,10,2,0
16 Pedernales,2021,10,3,0
16 Pedernales,2021,10,4,0
16 Pedernales,2021,10,5,0
16 Pedernales,2021,10,6,0
16 Pedernales,2021,10,7,0
16 Pedernales,2021,10,8,0
16 Pedernales,2021,10,9,0
16 Pedernales,2021,10,10,0
16 Pedernales,2021,10,11,0
16 Pedernales,2021,10,12,0
16 Pedernales,2021,10,13,0
16 Pedernales,2021,10,14,0
16 Pedernales,2021,10,15,0
16 Pedernales,2021,10,16,0
16 Pedernales,2021,10,17,0
16 Pedernales,2021,10,18,0
16 Pedernales,2021,10,19,0
16 Pedernales,2021,10,20,0
16 Pedernales,2021,10,21,0
16 Pedernales,2021,10,22,0
16 Pedernales,2021,10,23,0
16 Pedernales,2021,10,24,0
16 Pedernales,2021,6,25,1
16 Pedernales,2021,6,26,0
16 Pedernales,2021,6,27,0
16 Pedernales,2021,6,28,0
16 Pedernales,2021,6,29,0
16 Pedernales,2021,6,30,0
16 Pedernales,2021,6,31,0
16 Pedernales,2021,6,32,0
16 Pedernales,2021,6,33,0
16 Pedernales,2021,6,34,0
16 Pedernales,2021,8,35,1
16 Pedernales,2021,8,36,0
16 Pedernales,2021,8,37,0
16 Pedernales,2021,8,38,0
16 Pedernales,2021,8,39,0
16 Pedernales,2021,8,40,0
16 Pedernales,2021,8,41,0
16 Pedernales,2021,8,42,0
16 Pedernales,2021,8,43,0
16 Pedernales,2021,8,44,0
16 Pedernales,2021,8,45,0
16 Pedernales,2021,8,46,0
16 Pedernales,2021,8,47,0
16 Pedernales,2021,11,48,1
16 Pedernales,2021,12,49,2
16 Pedernales,2021,12,50,0
16 Pedernales,2021,12,51,0
16 Pedernales,2021,12,52,0
16 Pedernales,2022,12,1,0
16 Pedernales,2022,12,2,0
16 Pedernales,2022,12,3,0
16 Pedernales,2022,12,4,0
16 Pedernales,2022,12,5,0
16 Pedernales,2022,12,6,0
16 Pedernales,2022,2,7,2
16 Pedernales,2022,2,8,1
16 Pedernales,2022,2,9,0
16 Pedernales,2022,2,10,0
16 Pedernales,2022,2,11,0
16 Pedernales,2022,2,12,0
16 Pedernales,2022,2,13,0
16 Pedernales,2022,2,14,0
16 Pedernales,2022,2,15,0
16 Pedernales,2022,2,16,0
16 Pedernales,2022,4,17,3
16 Pedernales,2022,4,18,0
16 Pedernales,2022,5,19,2
16 Pedernales,2022,5,20,0
16 Pedernales,2022,5,21,0
16 Pedernales,2022,5,22,0
16 Pedernales,2022,6,23,1
16 Pedernales,2022,6,24,0
16 Pedernales,2022,6,25,0
16 Pedernales,2022,6,26,0
16 Pedernales,2022,6,27,0
