province,year,week,solar_radiation,wind_speed,dew_point_temp
16 Pedernales,2017,5,5.288785714285715,3.4514285714285715,19.204285714285714
16 Pedernales,2017,6,5.479442857142857,3.414285714285714,19.575714285714287
16 Pedernales,2017,7,5.516214285714286,2.1757142857142857,18.79714285714286
16 Pedernales,2017,8,5.796685714285714,2.4528571428571433,18.834285714285716
16 Pedernales,2017,9,6.214142857142858,4.224285714285714,18.83857142857143
16 Pedernales,2017,10,5.872242857142857,4.514285714285714,18.244285714285716
16 Pedernales,2017,11,6.182428571428572,3.0742857142857143,19.464285714285715
16 Pedernales,2017,12,6.173757142857143,1.9442857142857144,19.267142857142858
16 Pedernales,2017,13,7.078485714285714,2.4457142857142857,18.83285714285714
16 Pedernales,2017,14,6.628328571428571,3.4985714285714287,20.07428571428571
16 Pedernales,2017,15,7.0170142857142865,1.832857142857143,19.07
16 Pedernales,2017,16,4.807214285714286,3.845714285714286,20.854285714285712
16 Pedernales,2017,17,6.539157142857143,4.46,21.82
16 Pedernales,2017,18,6.523814285714286,3.5100000000000002,21.252857142857145
16 Pedernales,2017,19,6.573485714285715,2.177142857142857,20.792857142857144
16 Pedernales,2017,20,4.8579857142857135,4.7128571428571435,22.141428571428573
16 Pedernales,2017,21,6.433485714285714,4.317142857142857,21.93285714285714
16 Pedernales,2017,22,6.967042857142857,4.577142857142857,21.830000000000002
16 Pedernales,2017,23,7.108928571428572,4.371428571428572,21.74285714285714
16 Pedernales,2017,24,6.115200000000001,4.5042857142857144,21.731428571428573
16 Pedernales,2017,25,5.9634285714285715,5.25,21.8
16 Pedernales,2017,26,6.3935,4.4557142857142855,22.04
16 Pedernales,2017,27,6.822414285714286,4.272857142857143,22.222857142857144
16 Pedernales,2017,28,6.628842857142857,3.0471428571428567,21.657142857142855
16 Pedernales,2017,29,6.215857142857144,4.63,22.252857142857145
16 Pedernales,2017,30,7.1023,4.035714285714286,21.964285714285715
16 Pedernales,2017,31,5.428214285714286,4.62,22.222857142857144
16 Pedernales,2017,32,6.978942857142857,3.6942857142857144,21.818571428571428
16 Pedernales,2017,33,6.656385714285714,4.22,22.54714285714286
16 Pedernales,2017,34,6.592385714285714,3.174285714285714,22.27
16 Pedernales,2017,35,6.465942857142857,3.3728571428571428,22.005714285714284
16 Pedernales,2017,36,5.7434,2.948571428571429,22.842857142857145
16 Pedernales,2017,37,5.4012,2.6957142857142853,22.737142857142857
16 Pedernales,2017,38,5.7382285714285715,2.672857142857143,22.94142857142857
16 Pedernales,2017,39,4.820985714285714,4.137142857142857,22.604285714285712
16 Pedernales,2017,40,5.075571428571428,2.8557142857142854,22.25714285714286
16 Pedernales,2017,41,5.673042857142858,2.1385714285714283,22.614285714285717
16 Pedernales,2017,42,4.585371428571428,5.198571428571428,23.110000000000003
16 Pedernales,2017,43,5.494485714285714,2.932857142857143,21.754285714285714
16 Pedernales,2017,44,5.1304,2.182857142857143,21.617142857142856
16 Pedernales,2017,45,2.878485714285714,3.6242857142857146,22.202857142857145
16 Pedernales,2017,46,2.6057428571428574,2.8742857142857146,22.330000000000002
16 Pedernales,2017,47,4.436428571428571,2.884285714285714,21.622857142857146
16 Pedernales,2017,48,4.902985714285714,2.207142857142857,20.395714285714284
16 Pedernales,2017,49,4.561371428571428,4.1257142857142854,21.642857142857142
16 Pedernales,2017,50,4.794657142857143,2.8714285714285714,20.332857142857144
16 Pedernales,2017,51,4.929671428571429,3.8114285714285714,19.93285714285714
16 Pedernales,2017,52,4.7747375000000005,3.52625,19.735
16 Pedernales,2018,1,3.9916375,2.9625,20.325
16 Pedernales,2018,2,4.0337000000000005,4.478571428571429,21.124285714285715
16 Pedernales,2018,3,4.632614285714285,3.527142857142857,20.34714285714286
16 Pedernales,2018,4,5.163942857142857,4.632857142857143,20.25857142857143
16 Pedernales,2018,5,5.502400000000001,4.067142857142857,18.851428571428574
16 Pedernales,2018,6,5.529242857142857,5.217142857142856,19.548571428571428
16 Pedernales,2018,7,5.811285714285715,5.257142857142857,18.48
16 Pedernales,2018,8,6.234971428571429,5.12,18.2
16 Pedernales,2018,9,6.506142857142857,2.4857142857142853,17.674285714285713
16 Pedernales,2018,10,6.287242857142857,4.2785714285714285,18.63
16 Pedernales,2018,11,6.296085714285715,3.3742857142857146,19.574285714285715
16 Pedernales,2018,12,5.996842857142857,2.4199999999999995,19.27285714285714
16 Pedernales,2018,13,7.100542857142857,2.525714285714286,17.854285714285716
16 Pedernales,2018,14,6.498357142857143,2.302857142857143,19.354285714285716
16 Pedernales,2018,15,6.295042857142858,4.308571428571429,19.708571428571428
16 Pedernales,2018,16,7.005357142857143,4.121428571428572,20.00142857142857
16 Pedernales,2018,17,6.992814285714286,3.7142857142857144,20.43
16 Pedernales,2018,18,5.805871428571429,4.437142857142857,20.917142857142856
16 Pedernales,2018,19,6.219971428571428,4.428571428571429,20.830000000000002
16 Pedernales,2018,20,5.9042,5.365714285714286,20.951428571428572
16 Pedernales,2018,21,6.680485714285715,4.958571428571429,20.85571428571429
16 Pedernales,2018,22,6.960914285714286,4.681428571428571,21.138571428571428
16 Pedernales,2018,23,6.445714285714286,4.527142857142858,21.247142857142855
16 Pedernales,2018,24,6.652157142857143,4.722857142857143,21.50857142857143
16 Pedernales,2018,25,5.358057142857143,4.051428571428572,21.834285714285716
16 Pedernales,2018,26,5.977914285714285,3.827142857142857,21.66857142857143
16 Pedernales,2018,27,6.497214285714286,4.645714285714286,21.689999999999998
16 Pedernales,2018,28,6.467542857142858,4.477142857142857,22.110000000000003
16 Pedernales,2018,29,6.768299999999999,4.555714285714286,22.077142857142857
16 Pedernales,2018,30,6.235628571428571,4.54,21.580000000000002
16 Pedernales,2018,31,6.8692,4.385714285714286,21.77285714285714
16 Pedernales,2018,32,6.5947000000000005,4.682857142857143,21.70285714285714
16 Pedernales,2018,33,6.651057142857143,4.385714285714285,21.72142857142857
16 Pedernales,2018,34,6.371342857142857,4.672857142857143,21.728571428571428
16 Pedernales,2018,35,5.455828571428571,4.517142857142857,21.754285714285714
16 Pedernales,2018,36,6.146357142857143,3.3428571428571425,21.49142857142857
16 Pedernales,2018,37,5.498528571428571,3.347142857142857,21.884285714285713
16 Pedernales,2018,38,5.704342857142857,4.152857142857143,22.254285714285714
16 Pedernales,2018,39,6.281342857142858,3.9842857142857144,22.005714285714284
16 Pedernales,2018,40,3.573971428571429,3.251428571428572,20.99285714285714
16 Pedernales,2018,41,4.0126,3.4385714285714286,21.557142857142857
16 Pedernales,2018,42,5.690542857142857,3.347142857142857,21.259999999999998
16 Pedernales,2018,43,5.6570857142857145,2.1242857142857146,21.14428571428571
16 Pedernales,2018,44,5.348628571428571,3.1671428571428573,21.095714285714287
16 Pedernales,2018,45,5.465814285714286,2.5214285714285714,21.009999999999998
16 Pedernales,2018,46,4.8875,4.067142857142857,21.777142857142856
16 Pedernales,2018,47,4.738885714285714,3.1014285714285714,20.52857142857143
16 Pedernales,2018,48,4.641,2.962857142857143,20.424285714285713
16 Pedernales,2018,49,4.730928571428572,3.9,19.892857142857142
16 Pedernales,2018,50,4.6118428571428565,4.3,19.631428571428568
16 Pedernales,2018,51,4.734,3.3185714285714285,19.642857142857142
16 Pedernales,2018,52,4.558942857142857,5.542857142857143,19.722857142857144
16 Pedernales,2019,1,4.5235125,4.4675,19.848750000000003
16 Pedernales,2019,2,4.805328571428572,2.6214285714285714,18.215714285714288
16 Pedernales,2019,3,4.951042857142857,2.815714285714286,18.46857142857143
16 Pedernales,2019,4,4.999614285714286,4.578571428571428,18.964285714285715
16 Pedernales,2019,5,5.1331,3.317142857142857,18.935714285714287
16 Pedernales,2019,6,5.582,2.5557142857142856,18.635714285714283
16 Pedernales,2019,7,5.481142857142857,4.387142857142857,19.57857142857143
16 Pedernales,2019,8,6.048642857142857,5.791428571428571,18.97142857142857
16 Pedernales,2019,9,5.812314285714286,4.6657142857142855,18.897142857142857
16 Pedernales,2019,10,5.895914285714285,3.2014285714285715,18.972857142857144
16 Pedernales,2019,11,6.7218,3.2885714285714287,18.12
16 Pedernales,2019,12,6.695628571428571,2.5585714285714287,18.425714285714285
16 Pedernales,2019,13,6.498785714285715,1.9271428571428573,19.77
16 Pedernales,2019,14,6.635599999999999,3.8757142857142854,19.72714285714286
16 Pedernales,2019,15,6.740571428571428,4.498571428571429,19.481428571428573
16 Pedernales,2019,16,6.852828571428572,4.322857142857143,19.337142857142858
16 Pedernales,2019,17,6.939585714285714,2.807142857142857,19.982857142857142
16 Pedernales,2019,18,6.378628571428571,5.304285714285714,20.955714285714286
16 Pedernales,2019,19,6.1171999999999995,4.011428571428572,20.372857142857146
16 Pedernales,2019,20,6.996614285714286,3.87,20.63
16 Pedernales,2019,21,5.6272,2.9414285714285713,20.928571428571427
16 Pedernales,2019,22,5.573457142857143,3.27,21.388571428571428
16 Pedernales,2019,23,6.851585714285714,3.6614285714285715,21.494285714285716
16 Pedernales,2019,24,6.8927,4.508571428571428,21.56142857142857
16 Pedernales,2019,25,6.511685714285714,5.202857142857143,22.23
16 Pedernales,2019,26,6.6613,4.531428571428571,21.864285714285717
16 Pedernales,2019,27,6.519371428571428,3.9400000000000004,21.578571428571426
16 Pedernales,2019,28,6.717885714285714,4.548571428571429,21.794285714285714
16 Pedernales,2019,29,7.080357142857143,4.681428571428571,21.805714285714284
16 Pedernales,2019,30,7.047557142857142,3.9271428571428575,21.905714285714286
16 Pedernales,2019,31,6.566114285714286,4.255714285714285,22.335714285714285
16 Pedernales,2019,32,6.599442857142857,4.288571428571429,22.208571428571428
16 Pedernales,2019,33,6.582157142857143,4.427142857142857,21.967142857142857
16 Pedernales,2019,34,6.541271428571428,4.082857142857143,22.187142857142856
16 Pedernales,2019,35,6.8339428571428575,3.051428571428571,21.837142857142858
16 Pedernales,2019,36,6.3535571428571425,3.2728571428571427,22.215714285714284
16 Pedernales,2019,37,6.758742857142857,3.027142857142857,22.574285714285715
16 Pedernales,2019,38,5.057357142857143,2.4657142857142853,22.548571428571428
16 Pedernales,2019,39,5.593828571428572,1.8742857142857143,22.65857142857143
16 Pedernales,2019,40,4.8971,2.455714285714286,22.062857142857144
16 Pedernales,2019,41,5.610614285714285,3.435714285714286,22.04714285714286
16 Pedernales,2019,42,5.628157142857143,2.402857142857143,21.78142857142857
16 Pedernales,2019,43,4.919157142857143,3.314285714285714,21.91142857142857
16 Pedernales,2019,44,5.580371428571429,2.424285714285714,21.217142857142857
16 Pedernales,2019,45,5.3910857142857145,3.2214285714285715,21.259999999999998
16 Pedernales,2019,46,5.105271428571428,2.2785714285714285,21.655714285714286
16 Pedernales,2019,47,4.804657142857144,1.7014285714285715,20.564285714285713
16 Pedernales,2019,48,4.696385714285715,2.5357142857142856,20.038571428571426
16 Pedernales,2019,49,4.7252285714285716,2.3428571428571425,21.351428571428574
16 Pedernales,2019,50,4.432728571428571,3.8985714285714286,21.16
16 Pedernales,2019,51,4.229314285714286,4.4871428571428575,21.44142857142857
16 Pedernales,2019,52,4.558285714285715,2.6214285714285714,21.184285714285714
16 Pedernales,2020,1,5.0278599999999996,2.4080000000000004,20.428
16 Pedernales,2020,2,4.945342857142857,4.595714285714286,20.01571428571429
16 Pedernales,2020,3,5.032185714285714,5.397142857142858,19.337142857142858
16 Pedernales,2020,4,4.764214285714286,2.084285714285714,19.138571428571428
16 Pedernales,2020,5,5.438128571428572,2.287142857142857,19.205714285714286
16 Pedernales,2020,6,5.532285714285714,4.392857142857143,20.08142857142857
16 Pedernales,2020,7,5.646571428571428,5.132857142857143,19.825714285714287
16 Pedernales,2020,8,5.297428571428571,3.987142857142857,19.964285714285715
16 Pedernales,2020,9,5.704285714285715,2.63,20.16
16 Pedernales,2020,10,5.904114285714286,3.6442857142857146,20.145714285714288
16 Pedernales,2020,11,6.319457142857142,2.525714285714286,19.254285714285714
16 Pedernales,2020,12,6.881871428571428,2.9214285714285713,18.51571428571429
16 Pedernales,2020,13,6.568557142857143,3.357142857142857,19.59
16 Pedernales,2020,14,6.974214285714285,2.4499999999999997,19.494285714285716
16 Pedernales,2020,15,6.663157142857143,2.4085714285714284,21.34142857142857
16 Pedernales,2020,16,6.855871428571429,3.7142857142857144,20.364285714285717
16 Pedernales,2020,17,6.789042857142857,3.8114285714285714,20.684285714285714
16 Pedernales,2020,18,7.051314285714286,3.5557142857142856,20.122857142857146
16 Pedernales,2020,19,6.301114285714285,4.421428571428572,21.224285714285713
16 Pedernales,2020,20,6.905557142857143,4.295714285714285,20.774285714285718
16 Pedernales,2020,21,6.6565,3.6471428571428572,21.102857142857143
16 Pedernales,2020,22,6.618357142857143,3.8528571428571428,21.00857142857143
16 Pedernales,2020,23,6.681742857142857,4.751428571428571,21.547142857142855
16 Pedernales,2020,24,6.814157142857143,2.6785714285714284,21.177142857142858
16 Pedernales,2020,25,6.9213000000000005,4.351428571428571,21.852857142857143
16 Pedernales,2020,26,6.152742857142857,4.31,22.16857142857143
16 Pedernales,2020,27,6.9472000000000005,3.6485714285714286,21.835714285714285
16 Pedernales,2020,28,6.589557142857143,4.1242857142857146,21.981428571428573
16 Pedernales,2020,29,6.736671428571428,3.7314285714285718,22.024285714285714
16 Pedernales,2020,30,6.002242857142858,4.557142857142857,22.04
16 Pedernales,2020,31,6.431442857142857,3.894285714285714,22.665714285714284
16 Pedernales,2020,32,6.511171428571429,4.211428571428572,23.004285714285714
16 Pedernales,2020,33,6.793857142857143,3.2728571428571427,22.802857142857142
16 Pedernales,2020,34,5.732542857142858,3.775714285714286,22.905714285714286
16 Pedernales,2020,35,6.784728571428571,3.2028571428571433,22.895714285714284
16 Pedernales,2020,36,4.830914285714286,3.8214285714285716,22.81142857142857
16 Pedernales,2020,37,6.122085714285714,2.454285714285714,22.23857142857143
16 Pedernales,2020,38,6.236885714285714,1.9428571428571428,22.614285714285717
16 Pedernales,2020,39,6.241485714285715,2.15,22.28
16 Pedernales,2020,40,4.563071428571429,4.847142857142857,22.764285714285712
16 Pedernales,2020,41,5.590342857142858,3.2128571428571426,22.782857142857143
16 Pedernales,2020,42,5.701742857142857,2.9257142857142857,22.647142857142857
16 Pedernales,2020,43,4.888928571428571,3.27,22.318571428571428
16 Pedernales,2020,44,4.361485714285714,3.9614285714285713,22.625714285714285
16 Pedernales,2020,45,3.111742857142857,3.1257142857142854,22.092857142857145
16 Pedernales,2020,46,3.8985714285714286,3.585714285714286,22.24285714285714
16 Pedernales,2020,47,3.9314428571428572,3.4714285714285715,21.66
16 Pedernales,2020,48,5.014885714285714,2.212857142857143,20.424285714285713
16 Pedernales,2020,49,4.344042857142857,2.7414285714285715,20.46857142857143
16 Pedernales,2020,50,4.168128571428571,2.2285714285714286,20.845714285714283
16 Pedernales,2020,51,4.849814285714286,2.9057142857142857,20.304285714285715
16 Pedernales,2020,52,4.751572727272727,3.02,20.132727272727273
16 Pedernales,2021,1,4.533071428571428,2.8000000000000003,19.334285714285716
16 Pedernales,2021,2,4.664057142857144,3.565714285714286,19.868571428571425
16 Pedernales,2021,3,4.9197,3.0814285714285714,20.102857142857143
16 Pedernales,2021,4,5.275471428571429,3.922857142857143,19.035714285714285
16 Pedernales,2021,5,5.365257142857144,3.867142857142857,20.282857142857143
16 Pedernales,2021,6,5.6033,4.887142857142857,20.002857142857145
16 Pedernales,2021,7,5.462542857142857,4.452857142857143,19.624285714285715
16 Pedernales,2021,8,6.0423,5.087142857142857,19.352857142857143
16 Pedernales,2021,9,6.0355,3.0585714285714287,19.080000000000002
16 Pedernales,2021,10,6.429742857142857,2.5014285714285713,19.49142857142857
16 Pedernales,2021,11,6.843528571428571,3.4899999999999998,18.844285714285714
16 Pedernales,2021,12,6.521928571428572,3.9442857142857144,19.80857142857143
16 Pedernales,2021,13,6.7443,4.077142857142857,20.087142857142858
16 Pedernales,2021,14,5.823585714285715,2.882857142857143,20.431428571428572
16 Pedernales,2021,15,6.906042857142857,2.7671428571428573,19.618571428571432
16 Pedernales,2021,16,6.5902,4.098571428571428,20.060000000000002
16 Pedernales,2021,17,7.069014285714286,3.085714285714286,19.842857142857145
16 Pedernales,2021,18,6.889457142857142,3.845714285714286,19.985714285714288
16 Pedernales,2021,19,6.2932,4.21,21.024285714285714
16 Pedernales,2021,20,6.676571428571428,4.075714285714286,20.541428571428572
16 Pedernales,2021,21,7.051157142857143,3.7485714285714287,21.224285714285713
16 Pedernales,2021,22,6.184857142857143,4.467142857142857,21.247142857142855
16 Pedernales,2021,23,6.770842857142857,3.8728571428571428,21.474285714285713
16 Pedernales,2021,24,6.533957142857143,4.558571428571429,22.49142857142857
16 Pedernales,2021,25,5.6352142857142855,3.707142857142857,21.83857142857143
16 Pedernales,2021,26,5.813385714285714,4.9799999999999995,22.392857142857142
16 Pedernales,2021,27,7.166114285714285,4.835714285714286,22.315714285714286
16 Pedernales,2021,28,6.3975857142857135,4.441428571428571,22.40857142857143
16 Pedernales,2021,29,6.703785714285714,3.8528571428571428,22.564285714285713
16 Pedernales,2021,30,6.747214285714286,4.132857142857143,22.65285714285714
16 Pedernales,2021,31,7.160528571428571,3.5857142857142854,22.240000000000002
16 Pedernales,2021,32,5.728585714285714,3.2514285714285713,22.50714285714286
16 Pedernales,2021,33,5.011271428571428,4.332857142857143,23.06714285714286
16 Pedernales,2021,34,5.8151714285714275,4.117142857142857,22.49857142857143
16 Pedernales,2021,35,6.2300571428571425,2.2399999999999998,22.34714285714286
16 Pedernales,2021,36,6.730214285714285,3.4785714285714286,22.532857142857143
16 Pedernales,2021,37,6.539114285714286,2.77,22.287142857142857
16 Pedernales,2021,38,6.292414285714286,1.7642857142857142,22.611428571428572
16 Pedernales,2021,39,5.5423857142857145,2.06,21.912857142857142
16 Pedernales,2021,40,5.4673428571428575,3.454285714285714,22.351428571428574
16 Pedernales,2021,41,4.952471428571428,1.5614285714285714,22.43857142857143
16 Pedernales,2021,42,5.021371428571428,2.8714285714285714,22.624285714285715
16 Pedernales,2021,43,5.506585714285714,3.0214285714285714,21.731428571428573
16 Pedernales,2021,44,4.9628571428571435,2.7785714285714285,21.804285714285715
16 Pedernales,2021,45,5.0163142857142855,2.775714285714286,21.814285714285713
16 Pedernales,2021,46,5.102042857142857,3.0799999999999996,20.98
16 Pedernales,2021,47,4.7313857142857145,1.5885714285714285,20.982857142857142
16 Pedernales,2021,48,4.513885714285714,2.8814285714285717,21.035714285714285
16 Pedernales,2021,49,4.908057142857143,3.5942857142857143,20.40285714285714
16 Pedernales,2021,50,4.9483428571428565,4.472857142857143,20.41857142857143
16 Pedernales,2021,51,4.712914285714286,2.3771428571428572,20.647142857142857
16 Pedernales,2021,52,5.0760375,4.39875,19.4325
16 Pedernales,2022,1,4.875071428571429,3.3042857142857143,19.494285714285716
16 Pedernales,2022,2,4.9955,2.457142857142857,19.007142857142856
16 Pedernales,2022,3,5.185157142857143,3.5914285714285716,19.721428571428568
16 Pedernales,2022,4,5.421,2.2657142857142856,19.352857142857143
16 Pedernales,2022,5,5.466857142857143,2.8000000000000003,19.19142857142857
16 Pedernales,2022,6,5.1993285714285715,4.135714285714285,19.595714285714283
16 Pedernales,2022,7,5.824142857142857,3.9585714285714286,19.37857142857143
16 Pedernales,2022,8,6.258328571428572,3.4042857142857144,18.302857142857142
16 Pedernales,2022,9,6.255314285714285,2.8114285714285714,19.572857142857142
16 Pedernales,2022,10,5.8452,4.452857142857143,19.807142857142857
16 Pedernales,2022,11,6.317442857142857,5.168571428571428,19.424285714285713
16 Pedernales,2022,12,6.260142857142857,3.942857142857143,19.229999999999997
16 Pedernales,2022,13,6.060842857142857,3.744285714285714,19.782857142857143
16 Pedernales,2022,14,6.573971428571428,3.685714285714286,19.852857142857143
16 Pedernales,2022,15,6.833428571428572,4.582857142857143,19.89428571428571
16 Pedernales,2022,16,5.271671428571429,3.3485714285714288,20.211428571428574
16 Pedernales,2022,17,5.8124142857142855,2.9857142857142853,19.297142857142855
16 Pedernales,2022,18,6.944071428571428,4.162857142857143,20.607142857142858
16 Pedernales,2022,19,6.102442857142857,4.1814285714285715,20.84
16 Pedernales,2022,20,6.671914285714286,4.201428571428571,21.382857142857144
16 Pedernales,2022,21,6.798471428571429,4.227142857142857,20.58142857142857
16 Pedernales,2022,22,6.521657142857143,4.098571428571429,21.65142857142857
16 Pedernales,2022,23,6.7171142857142865,4.147142857142858,21.59714285714286
16 Pedernales,2022,24,6.064757142857142,4.261428571428572,21.25857142857143
16 Pedernales,2022,25,6.934814285714286,3.25,21.071428571428573
16 Pedernales,2022,26,5.785442857142857,4.514285714285714,21.740000000000002
16 Pedernales,2022,27,6.616785714285714,4.2700000000000005,21.98428571428571
16 Pedernales,2022,28,6.709557142857143,4.212857142857143,21.888571428571428
16 Pedernales,2022,29,7.089085714285715,4.281428571428571,22.07
16 Pedernales,2022,30,6.9877714285714285,4.514285714285714,22.01571428571429
16 Pedernales,2022,31,6.489442857142857,4.244285714285715,22.05
16 Pedernales,2022,32,6.575414285714286,3.827142857142857,22.037142857142857
16 Pedernales,2022,33,6.383771428571428,3.14,22.392857142857142
16 Pedernales,2022,34,6.2143999999999995,3.3685714285714283,22.228571428571428
16 Pedernales,2022,35,6.523028571428571,2.204285714285714,21.825714285714287
16 Pedernales,2022,36,6.690171428571429,2.05,22.87142857142857
16 Pedernales,2022,37,5.374414285714286,2.9071428571428575,22.288571428571426
16 Pedernales,2022,38,5.2744285714285715,2.9442857142857144,22.755714285714284
16 Pedernales,2022,39,5.252028571428572,3.0342857142857143,22.125714285714285
16 Pedernales,2022,40,6.127171428571429,3.04,22.06714285714286
16 Pedernales,2022,41,5.874771428571429,3.162857142857143,21.72
16 Pedernales,2022,42,5.59042857142857,2.107142857142857,21.34142857142857
16 Pedernales,2022,43,4.002771428571429,2.902857142857143,20.767142857142858
16 Pedernales,2022,44,5.408728571428571,2.8814285714285717,21.275714285714287
16 Pedernales,2022,45,5.3707,2.2657142857142856,20.71857142857143
16 Pedernales,2022,46,5.116671428571428,4.05,21.315714285714286
16 Pedernales,2022,47,4.937685714285714,3.5957142857142856,21.184285714285714
16 Pedernales,2022,48,5.188171428571429,2.5471428571428576,18.875714285714285
16 Pedernales,2022,49,5.0485428571428566,1.5628571428571427,17.107142857142858
16 Pedernales,2022,50,4.8651857142857144,2.8642857142857143,18.524285714285718
16 Pedernales,2022,51,4.684257142857143,3.737142857142857,19.34714285714286
16 Pedernales,2022,52,4.9414750000000005,4.43125,19.408749999999998
16 Pedernales,2023,1,4.823628571428571,3.672857142857143,19.104285714285712
16 Pedernales,2023,2,4.861400000000001,2.245714285714286,19.54
16 Pedernales,2023,3,5.323042857142857,3.38,16.945714285714285
16 Pedernales,2023,4,5.370842857142857,4.114285714285715,18.31714285714286
16 Pedernales,2023,5,5.228514285714286,4.404285714285714,18.564285714285713
16 Pedernales,2023,6,5.798385714285715,5.1814285714285715,18.535714285714285
16 Pedernales,2023,7,5.950371428571429,4.131428571428572,18.077142857142857
16 Pedernales,2023,8,6.406257142857143,3.8185714285714285,17.548571428571428
16 Pedernales,2023,9,6.394414285714285,4.101428571428571,17.91
16 Pedernales,2023,10,6.148642857142858,2.4257142857142857,18.064285714285713
16 Pedernales,2023,11,6.6737714285714285,3.108571428571428,17.917142857142856
16 Pedernales,2023,12,6.980871428571429,4.331428571428572,18.687142857142856
16 Pedernales,2023,13,6.975099999999999,4.345714285714286,18.19
16 Pedernales,2023,14,6.941357142857143,3.9771428571428573,18.95285714285714
16 Pedernales,2023,15,6.8604714285714286,2.894285714285714,20.608571428571427
16 Pedernales,2023,16,6.6749,2.7714285714285714,19.698571428571427
16 Pedernales,2023,17,6.869057142857143,2.3771428571428572,20.585714285714285
16 Pedernales,2023,18,7.2621714285714285,3.5714285714285716,20.931428571428572
16 Pedernales,2023,19,6.7508,3.9699999999999998,20.95
16 Pedernales,2023,20,6.6986,2.6271428571428572,21.775714285714287
16 Pedernales,2023,21,6.5564857142857145,2.867142857142857,21.784285714285716
16 Pedernales,2023,22,5.676971428571428,3.3214285714285716,22.96
16 Pedernales,2023,23,6.891271428571429,3.9014285714285717,23.08142857142857
16 Pedernales,2023,24,6.3806,4.585714285714286,22.702857142857145
16 Pedernales,2023,25,6.830614285714286,4.605714285714286,22.342857142857145
16 Pedernales,2023,26,6.845571428571428,3.4285714285714284,22.267142857142858
16 Pedernales,2023,27,6.0272,4.6571428571428575,22.494285714285716
16 Pedernales,2023,28,6.443271428571428,4.762857142857143,22.708571428571428
16 Pedernales,2023,29,6.148142857142857,4.588571428571428,22.574285714285715
16 Pedernales,2023,30,5.8967,4.604285714285715,22.181428571428572
16 Pedernales,2023,31,6.9399,3.52,22.745714285714286
16 Pedernales,2023,32,6.6911,4.25,23.334285714285716
16 Pedernales,2023,33,6.737128571428571,4.09,22.68
16 Pedernales,2023,34,4.745928571428571,3.32,23.46857142857143
16 Pedernales,2023,35,6.568185714285714,3.5585714285714287,23.192857142857143
16 Pedernales,2023,36,6.736328571428571,3.024285714285714,22.872857142857146
16 Pedernales,2023,37,6.473857142857143,1.8914285714285715,22.83857142857143
16 Pedernales,2023,38,6.208042857142857,3.084285714285714,22.87857142857143
16 Pedernales,2023,39,6.220342857142858,2.6571428571428575,23.382857142857144
16 Pedernales,2023,40,5.534085714285714,2.287142857142857,23.32857142857143
16 Pedernales,2023,41,6.095914285714286,2.975714285714286,22.951428571428572
16 Pedernales,2023,42,5.841957142857142,2.1457142857142855,22.815714285714286
16 Pedernales,2023,43,4.6185857142857145,1.762857142857143,22.794285714285714
16 Pedernales,2023,44,4.335942857142857,3.505714285714286,23.101428571428574
16 Pedernales,2023,45,4.495357142857143,3.7285714285714286,22.669999999999998
16 Pedernales,2023,46,3.710842857142857,4.430000000000001,23.087142857142858
16 Pedernales,2023,47,5.068728571428571,2.5542857142857143,21.58857142857143
16 Pedernales,2023,48,4.9071428571428575,3.662857142857143,21.565714285714286
16 Pedernales,2023,49,4.865628571428571,3.8514285714285714,21.488571428571426
16 Pedernales,2023,50,4.337114285714286,4.607142857142857,21.464285714285715
16 Pedernales,2023,51,4.424328571428572,2.34,20.784285714285716
16 Pedernales,2023,52,4.7021625,1.6875,20.27375
17 Peravia,2015,1,4.91005,4.6525,18.0275
17 Peravia,2015,2,4.665528571428572,3.7942857142857145,17.658571428571427
17 Peravia,2015,3,4.5482000000000005,2.468571428571429,18.330000000000002
17 Peravia,2015,4,4.954285714285715,2.35,16.83857142857143
17 Peravia,2015,5,4.465914285714286,2.494285714285714,17.93285714285714
17 Peravia,2015,6,5.2815,2.672857142857143,17.737142857142857
17 Peravia,2015,7,4.735128571428571,2.107142857142857,17.757142857142856
17 Peravia,2015,8,4.971914285714285,3.3085714285714287,17.91857142857143
17 Peravia,2015,9,5.8025142857142855,3.8414285714285716,17.924285714285713
17 Peravia,2015,10,5.815642857142857,4.567142857142857,16.928571428571427
17 Peravia,2015,11,5.896528571428571,5.032857142857142,17.412857142857142
17 Peravia,2015,12,6.308642857142857,2.5985714285714288,16.944285714285716
17 Peravia,2015,13,6.260157142857143,2.672857142857143,17.822857142857142
17 Peravia,2015,14,5.544414285714287,3.6799999999999997,16.990000000000002
17 Peravia,2015,15,6.176514285714285,4.191428571428571,18.35571428571429
17 Peravia,2015,16,7.207514285714285,3.392857142857143,17.61
17 Peravia,2015,17,6.918557142857144,2.295714285714286,18.20714285714286
17 Peravia,2015,18,7.3430285714285715,2.3957142857142855,18.178571428571427
17 Peravia,2015,19,6.739085714285714,3.8999999999999995,18.708571428571428
17 Peravia,2015,20,5.938685714285714,3.7885714285714287,19.002857142857145
17 Peravia,2015,21,6.0788,3.0171428571428573,19.084285714285716
17 Peravia,2015,22,5.991771428571428,2.847142857142857,18.94
17 Peravia,2015,23,6.1912714285714285,2.6128571428571425,20.23428571428571
17 Peravia,2015,24,6.5480857142857145,3.2671428571428573,19.90142857142857
