province,year,month,week,total_cases,avg_temp,max_temp,min_temp,avg_rainfall,max_rainfall,min_rainfall,avg_humidity,max_humidity,min_humidity,population
03 Baoruco,2021,10,40,1,28.41,35.2,22.3,1.56,6.0,0.0,68.5,95,40,101306
03 Baoruco,2021,10,41,2,27.44,36.0,22.9,2.66,11.3,0.0,75.5,98,39,101306
03 Baoruco,2021,10,42,0,27.69,34.8,22.6,6.64,24.1,0.8,73.2,95,42,101306
03 Baoruco,2021,10,43,0,27.74,34.7,21.4,0.94,5.2,0.0,66.6,96,39,101306
03 Baoruco,2021,11,44,1,27.46,34.3,22.0,4.83,18.3,0.1,69.8,94,39,101306
03 Baoruco,2021,11,45,1,28.11,35.0,22.5,4.03,14.2,0.0,65.6,94,34,101306
03 Baoruco,2021,11,46,2,28.09,35.5,20.2,0.47,1.4,0.0,60.8,91,29,101306
03 Baoruco,2021,11,47,1,27.19,33.7,21.4,1.49,5.3,0.0,67.3,92,35,101306
03 Baoruco,2021,12,48,2,27.8,34.9,20.7,0.97,2.4,0.0,64.1,93,34,101306
03 Baoruco,2021,12,49,3,27.5,34.0,20.0,0.09,0.4,0.0,60.6,93,35,101306
03 Baoruco,2021,12,50,5,26.94,33.8,19.1,1.9,5.2,0.0,61.1,91,29,101306
03 Baoruco,2021,12,51,1,26.67,33.8,21.5,1.79,4.6,0.0,68.1,95,33,101306
03 Baoruco,2021,12,52,3,25.74,33.5,17.1,1.16,6.6,0.0,65.6,97,31,101306
03 Baoruco,2022,12,1,0,25.87,33.2,17.6,1.6,4.3,0.0,62.7,95,31,101664
03 Baoruco,2022,12,2,0,25.54,33.0,18.9,1.39,6.8,0.0,66.5,95,33,101664
03 Baoruco,2022,12,3,0,26.29,34.5,18.5,0.53,1.4,0.0,62.8,90,22,101664
03 Baoruco,2022,12,4,0,26.89,34.0,20.7,0.29,1.4,0.0,59.1,91,25,101664
03 Baoruco,2022,12,5,0,25.89,33.2,18.0,2.21,9.3,0.0,64.4,92,22,101664
03 Baoruco,2022,2,6,1,25.79,33.6,19.8,1.36,3.2,0.2,66.5,95,28,101664
03 Baoruco,2022,2,7,0,26.46,35.3,19.4,3.43,13.8,0.0,61.0,96,23,101664
03 Baoruco,2022,2,8,0,25.8,34.0,18.4,0.71,2.8,0.0,64.2,95,32,101664
03 Baoruco,2022,2,9,0,26.79,34.5,20.7,1.81,7.2,0.2,65.8,93,30,101664
03 Baoruco,2022,3,10,1,26.36,34.2,19.1,5.0,30.7,0.0,66.2,95,32,101664
03 Baoruco,2022,3,11,0,26.37,34.5,18.5,0.83,2.7,0.0,63.6,93,26,101664
03 Baoruco,2022,3,12,1,26.59,34.0,19.5,1.4,5.2,0.1,63.2,94,26,101664
03 Baoruco,2022,3,13,0,24.79,31.5,19.4,19.53,79.1,0.1,77.0,97,46,101664
03 Baoruco,2022,4,14,1,26.13,32.0,20.8,3.57,12.7,0.5,70.1,97,44,101664
03 Baoruco,2022,4,15,1,26.01,32.5,20.4,4.19,10.6,0.5,69.5,95,43,101664
03 Baoruco,2022,4,16,2,24.43,31.1,19.8,11.76,23.0,3.7,78.8,98,49,101664
03 Baoruco,2022,4,17,1,25.39,31.5,20.8,2.3,13.6,0.0,70.6,95,42,101664
03 Baoruco,2022,4,18,0,26.23,32.3,20.2,0.21,0.6,0.0,72.9,93,39,101664
03 Baoruco,2022,4,19,0,26.61,32.8,19.4,1.5,3.7,0.0,72.4,94,41,101664
03 Baoruco,2022,5,20,2,27.9,34.5,21.8,0.56,1.8,0.0,68.8,91,42,101664
03 Baoruco,2022,5,21,1,27.33,33.9,21.3,3.66,14.5,0.2,68.3,96,41,101664
03 Baoruco,2022,5,22,2,28.41,34.7,22.4,0.81,4.2,0.0,65.9,89,36,101664
03 Baoruco,2022,6,23,1,28.61,35.0,22.5,3.39,9.3,0.0,66.3,94,37,101664
03 Baoruco,2022,6,24,1,27.94,35.7,21.3,4.97,19.0,0.0,68.6,97,38,101664
03 Baoruco,2022,6,25,0,28.6,35.5,22.4,3.44,7.5,0.0,64.4,93,32,101664
03 Baoruco,2022,6,26,0,28.36,37.0,22.6,5.59,33.9,0.1,66.8,97,29,101664
03 Baoruco,2022,7,27,1,27.14,33.2,22.2,6.11,13.7,1.1,73.2,92,47,101664
03 Baoruco,2022,7,28,0,28.54,34.3,22.8,0.89,3.2,0.0,66.8,93,40,101664
03 Baoruco,2022,7,29,0,28.46,35.0,22.3,4.01,11.0,0.4,67.0,96,37,101664
03 Baoruco,2022,7,30,1,28.83,35.9,22.8,1.4,3.6,0.7,65.5,91,40,101664
03 Baoruco,2022,8,31,2,29.14,36.4,22.2,3.56,10.4,0.2,64.7,92,36,101664
03 Baoruco,2022,8,32,0,29.07,36.2,22.4,2.71,12.0,0.0,66.4,90,33,101664
03 Baoruco,2022,8,33,1,28.59,35.5,22.9,5.26,8.9,0.0,69.5,92,38,101664
03 Baoruco,2022,8,34,1,28.29,35.4,23.0,2.9,7.0,0.6,70.0,92,39,101664
03 Baoruco,2022,9,35,6,28.47,36.5,22.2,7.23,18.5,0.0,67.4,94,35,101664
03 Baoruco,2022,9,36,1,28.67,35.7,23.5,3.9,15.5,0.5,69.3,93,39,101664
03 Baoruco,2022,9,37,1,28.9,36.3,22.1,3.26,10.3,0.1,67.0,96,37,101664
03 Baoruco,2022,9,38,2,27.61,35.2,22.7,6.53,25.3,0.1,74.7,98,42,101664
03 Baoruco,2022,9,39,1,26.69,34.2,21.8,4.8,13.3,0.0,76.2,98,43,101664
03 Baoruco,2022,10,40,5,28.03,34.0,22.0,6.91,35.9,0.0,70.5,95,46,101664
03 Baoruco,2022,10,41,5,27.81,34.2,22.7,0.47,1.1,0.1,68.8,90,42,101664
03 Baoruco,2022,10,42,3,28.51,35.6,22.9,1.24,4.0,0.2,66.1,93,32,101664
03 Baoruco,2022,10,43,1,26.64,33.2,21.4,9.01,27.6,0.0,72.4,96,41,101664
03 Baoruco,2022,11,44,2,26.46,33.8,20.6,3.14,10.4,0.0,74.7,96,44,101664
03 Baoruco,2022,11,45,1,27.13,34.2,21.7,1.97,5.4,0.0,70.4,95,43,101664
03 Baoruco,2022,11,46,2,26.74,33.9,20.2,6.13,18.1,0.0,72.0,97,40,101664
03 Baoruco,2022,11,47,2,26.77,33.2,20.2,3.07,12.5,0.0,71.8,96,42,101664
03 Baoruco,2022,12,48,5,25.7,33.2,18.8,2.59,8.6,0.0,70.6,96,44,101664
03 Baoruco,2022,12,49,5,25.16,32.5,18.1,0.03,0.2,0.0,61.0,87,32,101664
03 Baoruco,2022,12,50,0,25.67,32.2,20.0,0.34,2.1,0.0,64.0,92,29,101664
03 Baoruco,2022,12,51,1,25.86,32.5,18.7,0.86,2.3,0.0,63.3,97,34,101664
03 Baoruco,2022,12,52,1,25.61,33.0,18.3,2.04,9.8,0.0,67.4,96,33,101664
03 Baoruco,2023,1,1,5,25.21,32.3,17.0,2.14,7.6,0.0,66.9,95,36,101998
03 Baoruco,2023,1,2,2,24.8,30.8,19.7,4.49,16.9,0.0,73.2,95,37,101998
03 Baoruco,2023,1,3,1,24.4,32.2,15.2,0.14,1.0,0.0,60.8,91,29,101998
03 Baoruco,2023,1,4,1,25.44,33.7,17.1,1.54,10.3,0.0,63.8,94,31,101998
03 Baoruco,2023,2,5,1,25.9,33.8,17.5,0.56,3.1,0.0,61.5,88,29,101998
03 Baoruco,2023,2,6,0,26.13,33.3,18.9,0.69,2.2,0.0,60.9,89,28,101998
03 Baoruco,2023,2,7,0,26.4,34.0,18.0,0.79,2.0,0.0,59.5,91,25,101998
03 Baoruco,2023,2,8,1,26.44,34.7,18.6,0.1,0.7,0.0,56.6,90,20,101998
03 Baoruco,2023,2,9,0,25.69,33.2,19.0,1.97,5.8,0.0,60.3,95,22,101998
03 Baoruco,2023,2,10,0,26.21,34.7,19.7,1.8,4.6,0.0,63.1,99,19,101998
03 Baoruco,2023,3,11,1,26.4,34.2,20.0,0.74,4.1,0.0,63.0,96,26,101998
03 Baoruco,2023,3,12,0,26.99,35.3,19.5,1.16,3.5,0.1,60.0,93,26,101998
03 Baoruco,2023,3,13,0,27.1,34.5,18.9,0.51,2.5,0.0,58.1,89,24,101998
03 Baoruco,2023,3,14,0,25.99,33.8,19.0,4.11,7.8,0.8,64.8,94,28,101998
03 Baoruco,2023,4,15,4,27.47,34.2,21.7,2.7,5.8,0.1,66.7,98,36,101998
03 Baoruco,2023,4,16,0,26.9,33.8,21.3,2.11,8.1,0.0,66.1,95,33,101998
03 Baoruco,2023,4,17,0,28.27,35.8,21.0,0.51,1.9,0.0,61.7,92,28,101998
03 Baoruco,2023,4,18,0,29.14,36.8,22.8,0.6,1.3,0.0,60.1,92,24,101998
03 Baoruco,2023,5,19,1,28.63,36.3,21.9,1.56,6.8,0.0,61.3,92,27,101998
03 Baoruco,2023,5,20,4,27.77,35.5,22.8,1.64,3.7,0.1,70.7,98,36,101998
03 Baoruco,2023,5,21,0,28.07,36.3,22.2,2.1,10.7,0.1,71.3,94,37,101998
03 Baoruco,2023,5,22,0,28.49,34.7,23.4,2.59,9.7,0.0,70.8,95,45,101998
03 Baoruco,2023,5,23,0,29.59,36.0,23.9,0.2,0.9,0.0,67.2,95,36,101998
03 Baoruco,2023,6,24,1,29.19,35.8,23.2,2.21,6.1,0.5,66.5,93,36,101998
03 Baoruco,2023,6,25,0,29.47,37.6,22.5,1.06,3.0,0.0,63.7,88,36,101998
03 Baoruco,2023,6,26,1,29.13,36.0,24.1,1.46,2.9,0.0,67.3,94,36,101998
03 Baoruco,2023,7,27,1,28.86,35.3,24.1,3.57,16.1,0.0,68.8,95,38,101998
03 Baoruco,2023,7,28,1,30.59,38.5,25.5,0.66,2.2,0.0,60.6,84,30,101998
03 Baoruco,2023,7,29,3,30.16,37.1,24.5,1.37,3.3,0.0,62.4,91,33,101998
03 Baoruco,2023,7,30,2,29.51,36.7,24.6,2.54,12.9,0.1,64.3,88,35,101998
03 Baoruco,2023,8,31,1,29.8,36.8,24.2,1.93,5.4,0.0,66.1,96,38,101998
03 Baoruco,2023,8,32,1,30.4,36.8,25.7,2.26,6.3,0.1,63.8,84,37,101998
03 Baoruco,2023,8,33,10,30.73,38.5,25.3,2.54,13.2,0.1,61.2,83,30,101998
03 Baoruco,2023,8,34,5,27.37,37.6,23.5,23.33,127.5,0.0,79.5,98,34,101998
03 Baoruco,2023,9,35,21,28.84,34.9,24.0,0.93,4.5,0.0,72.9,94,45,101998
03 Baoruco,2023,9,36,18,29.0,36.5,24.6,2.19,6.5,0.0,69.5,97,39,101998
03 Baoruco,2023,9,37,6,29.69,35.8,24.5,2.21,8.6,0.0,66.7,97,35,101998
03 Baoruco,2023,9,38,0,29.27,36.2,24.4,2.13,7.5,0.3,67.8,93,36,101998
03 Baoruco,2023,9,39,0,29.76,37.0,24.4,4.41,15.2,0.3,69.0,93,39,101998
03 Baoruco,2023,9,40,0,28.47,34.5,24.2,3.76,13.0,0.0,75.1,95,49,101998
03 Baoruco,2023,9,41,0,29.64,35.5,25.0,1.83,10.9,0.0,67.4,96,37,101998
03 Baoruco,2023,9,42,0,29.33,36.0,23.7,2.07,7.1,0.0,66.6,94,37,101998
03 Baoruco,2023,9,43,0,27.83,33.8,23.1,5.4,16.5,0.0,71.9,97,46,101998
03 Baoruco,2023,9,44,0,27.53,33.7,22.5,2.4,10.8,0.0,74.5,98,37,101998
03 Baoruco,2023,9,45,0,27.83,34.1,22.9,3.74,13.6,0.4,71.0,96,42,101998
03 Baoruco,2023,9,46,0,26.63,33.2,22.0,3.3,16.9,0.0,75.4,96,43,101998
03 Baoruco,2023,9,47,0,26.97,33.0,21.7,0.8,4.5,0.0,71.2,96,43,101998
03 Baoruco,2023,9,48,0,27.37,33.8,21.6,0.07,0.4,0.0,64.9,86,34,101998
03 Baoruco,2023,9,49,0,27.51,33.9,22.0,0.73,2.3,0.0,66.2,94,31,101998
03 Baoruco,2023,9,50,0,27.33,33.8,21.4,0.3,1.4,0.0,63.7,90,35,101998
03 Baoruco,2023,9,51,0,25.3,30.4,21.4,2.33,4.9,0.0,77.6,97,50,101998
03 Baoruco,2023,9,52,0,26.01,30.8,20.6,0.86,4.0,0.0,70.6,95,43,101998
04 Barahona,2015,1,1,6,25.02,29.3,21.4,0.0,0.0,0.0,75.1,95,50,188706
04 Barahona,2015,1,2,7,24.71,29.2,21.3,0.0,0.0,0.0,77.0,97,48,188706
04 Barahona,2015,1,3,1,25.0,29.2,20.2,0.37,0.8,0.0,80.6,98,55,188706
04 Barahona,2015,1,4,4,24.94,29.6,21.9,0.3,1.0,0.0,80.0,98,51,188706
04 Barahona,2015,2,5,4,24.34,29.3,20.8,1.46,5.0,0.0,80.4,99,51,188706
04 Barahona,2015,2,6,6,24.41,29.0,20.7,0.83,5.4,0.0,80.6,98,52,188706
04 Barahona,2015,2,7,6,24.71,31.4,21.3,1.96,4.8,0.0,80.0,97,43,188706
04 Barahona,2015,2,8,8,25.03,30.6,21.1,1.64,10.8,0.0,78.3,98,43,188706
04 Barahona,2015,3,9,10,24.6,29.0,20.5,0.47,1.5,0.0,78.4,97,54,188706
04 Barahona,2015,3,10,8,24.63,28.9,21.4,0.0,0.0,0.0,75.0,95,48,188706
04 Barahona,2015,3,11,5,24.83,29.9,20.9,0.23,0.8,0.0,74.5,95,40,188706
04 Barahona,2015,3,12,7,25.0,29.4,22.1,0.71,3.0,0.0,75.5,96,48,188706
04 Barahona,2015,4,13,7,25.14,29.5,21.4,0.56,1.5,0.0,77.6,96,47,188706
04 Barahona,2015,4,14,3,24.9,29.2,21.3,0.69,2.4,0.0,75.6,97,47,188706
04 Barahona,2015,4,15,6,25.44,29.3,22.1,0.43,1.4,0.0,75.4,94,49,188706
04 Barahona,2015,4,16,9,25.67,30.4,22.3,0.17,0.8,0.0,74.4,95,43,188706
