province,year,week,neighbor_incidence_lag0,neighbor_incidence_lag1,neighbor_incidence_lag2,n_neighbors
19 Hermanas Mirabal,2016,38,0.41831205864718934,0.7142640136057475,0.5388837362062089,23
19 Hermanas Mirabal,2016,39,0.5400165670756821,0.41831205864718934,0.7142640136057475,23
19 Hermanas Mirabal,2016,40,0.6413608609983859,0.5400165670756821,0.41831205864718934,23
19 Hermanas Mirabal,2016,41,0.7544932879936251,0.6413608609983859,0.5400165670756821,23
19 Hermanas Mirabal,2016,42,0.485440872177815,0.7544932879936251,0.6413608609983859,23
19 Hermanas Mirabal,2016,43,0.9572272556799832,0.485440872177815,0.7544932879936251,23
19 Hermanas Mirabal,2016,44,0.7487829284386787,0.9572272556799832,0.485440872177815,23
19 Hermanas Mirabal,2016,45,0.4767024233279177,0.7487829284386787,0.9572272556799832,23
19 Hermanas Mirabal,2016,46,0.48173761459173403,0.4767024233279177,0.7487829284386787,23
19 Hermanas Mirabal,2016,47,0.6454062627363155,0.48173761459173403,0.4767024233279177,23
19 Hermanas Mirabal,2016,48,0.781448754016131,0.6454062627363155,0.48173761459173403,23
19 Hermanas Mirabal,2016,49,0.7644910003219951,0.781448754016131,0.6454062627363155,23
19 Hermanas Mirabal,2016,50,0.2995191664837127,0.7644910003219951,0.781448754016131,23
19 Hermanas Mirabal,2016,51,0.30948478846357497,0.2995191664837127,0.7644910003219951,23
19 Hermanas Mirabal,2016,52,0.32659899793718106,0.30948478846357497,0.2995191664837127,23
19 Hermanas Mirabal,2017,1,0.409575564144764,0.32659899793718106,0.30948478846357497,23
19 Hermanas Mirabal,2017,2,0.2633785550673944,0.409575564144764,0.32659899793718106,23
19 Hermanas Mirabal,2017,3,0.2017830085260236,0.2633785550673944,0.409575564144764,23
19 Hermanas Mirabal,2017,4,0.09213220494504418,0.2017830085260236,0.2633785550673944,23
19 Hermanas Mirabal,2017,5,0.1521082430550351,0.09213220494504418,0.2017830085260236,23
19 Hermanas Mirabal,2017,6,0.41413427483479714,0.1521082430550351,0.09213220494504418,23
19 Hermanas Mirabal,2017,7,0.11885251729706706,0.41413427483479714,0.1521082430550351,23
19 Hermanas Mirabal,2017,8,0.16576314461713854,0.11885251729706706,0.41413427483479714,23
19 Hermanas Mirabal,2017,9,0.24318069610884502,0.16576314461713854,0.11885251729706706,23
19 Hermanas Mirabal,2017,10,0.21387837734149687,0.24318069610884502,0.16576314461713854,23
19 Hermanas Mirabal,2017,11,0.2272306568483053,0.21387837734149687,0.24318069610884502,23
19 Hermanas Mirabal,2017,12,0.2877204618719047,0.2272306568483053,0.21387837734149687,23
19 Hermanas Mirabal,2017,13,0.2931062777340943,0.2877204618719047,0.2272306568483053,23
19 Hermanas Mirabal,2017,14,0.3309611467284115,0.2931062777340943,0.2877204618719047,23
19 Hermanas Mirabal,2017,15,0.09170626900882686,0.3309611467284115,0.2931062777340943,23
19 Hermanas Mirabal,2017,16,0.23137468664494826,0.09170626900882686,0.3309611467284115,23
19 Hermanas Mirabal,2017,17,0.21146709493614463,0.23137468664494826,0.09170626900882686,23
19 Hermanas Mirabal,2017,18,0.29682673399628634,0.21146709493614463,0.23137468664494826,23
19 Hermanas Mirabal,2017,19,0.3531872254211429,0.29682673399628634,0.21146709493614463,23
19 Hermanas Mirabal,2017,20,0.7087925064172189,0.3531872254211429,0.29682673399628634,23
19 Hermanas Mirabal,2017,21,0.5743000291577233,0.7087925064172189,0.3531872254211429,23
19 Hermanas Mirabal,2017,22,0.6468817514418678,0.5743000291577233,0.7087925064172189,23
19 Hermanas Mirabal,2017,23,0.2733998265131914,0.6468817514418678,0.5743000291577233,23
19 Hermanas Mirabal,2017,24,0.22442880693780543,0.2733998265131914,0.6468817514418678,23
19 Hermanas Mirabal,2017,25,0.45655794501608116,0.22442880693780543,0.2733998265131914,23
19 Hermanas Mirabal,2017,26,0.5660357360980914,0.45655794501608116,0.22442880693780543,23
19 Hermanas Mirabal,2017,27,0.4658754998798818,0.5660357360980914,0.45655794501608116,23
19 Hermanas Mirabal,2017,28,0.4481608765648486,0.4658754998798818,0.5660357360980914,23
19 Hermanas Mirabal,2017,29,0.35592956681550636,0.4481608765648486,0.4658754998798818,23
19 Hermanas Mirabal,2017,30,0.31889417159294803,0.35592956681550636,0.4481608765648486,23
19 Hermanas Mirabal,2017,31,0.47201347186598097,0.31889417159294803,0.35592956681550636,23
19 Hermanas Mirabal,2017,32,0.43695590571154547,0.47201347186598097,0.31889417159294803,23
19 Hermanas Mirabal,2017,33,0.31844454877072925,0.43695590571154547,0.47201347186598097,23
19 Hermanas Mirabal,2017,34,0.5817337335724915,0.31844454877072925,0.43695590571154547,23
19 Hermanas Mirabal,2017,35,0.16464079004822807,0.5817337335724915,0.31844454877072925,23
19 Hermanas Mirabal,2017,36,0.4012634478812073,0.16464079004822807,0.5817337335724915,23
19 Hermanas Mirabal,2017,37,0.2253307800509675,0.4012634478812073,0.16464079004822807,23
19 Hermanas Mirabal,2017,38,0.4777515845552383,0.2253307800509675,0.4012634478812073,23
19 Hermanas Mirabal,2017,39,0.550964579008921,0.4777515845552383,0.2253307800509675,23
19 Hermanas Mirabal,2017,40,0.5018019481418793,0.550964579008921,0.4777515845552383,23
19 Hermanas Mirabal,2017,41,0.47493591676802455,0.5018019481418793,0.550964579008921,23
19 Hermanas Mirabal,2017,42,0.21286880822926674,0.47493591676802455,0.5018019481418793,23
19 Hermanas Mirabal,2017,43,0.27290624479458125,0.21286880822926674,0.47493591676802455,23
19 Hermanas Mirabal,2017,44,0.20143744291537297,0.27290624479458125,0.21286880822926674,23
19 Hermanas Mirabal,2017,45,0.2281354701299123,0.20143744291537297,0.27290624479458125,23
19 Hermanas Mirabal,2017,46,0.16905397704015052,0.2281354701299123,0.20143744291537297,23
19 Hermanas Mirabal,2017,47,0.2648492277179104,0.16905397704015052,0.2281354701299123,23
19 Hermanas Mirabal,2017,48,0.4031963066398079,0.2648492277179104,0.16905397704015052,23
19 Hermanas Mirabal,2017,49,0.31434228352032173,0.4031963066398079,0.2648492277179104,23
19 Hermanas Mirabal,2017,50,0.05491049575383969,0.31434228352032173,0.4031963066398079,23
19 Hermanas Mirabal,2017,51,0.2029260319895052,0.05491049575383969,0.31434228352032173,23
19 Hermanas Mirabal,2017,52,0.11322297176623916,0.2029260319895052,0.05491049575383969,23
19 Hermanas Mirabal,2018,1,0.19987302328708162,0.11322297176623916,0.2029260319895052,23
19 Hermanas Mirabal,2018,2,0.22152804742082283,0.19987302328708162,0.11322297176623916,23
19 Hermanas Mirabal,2018,3,0.2501099133270268,0.22152804742082283,0.19987302328708162,23
19 Hermanas Mirabal,2018,4,0.20450562407768977,0.2501099133270268,0.22152804742082283,23
19 Hermanas Mirabal,2018,5,0.2849766997211425,0.20450562407768977,0.2501099133270268,23
19 Hermanas Mirabal,2018,6,0.28305379855825086,0.2849766997211425,0.20450562407768977,23
19 Hermanas Mirabal,2018,7,0.2781156321679956,0.28305379855825086,0.2849766997211425,23
19 Hermanas Mirabal,2018,8,0.3380825735708751,0.2781156321679956,0.28305379855825086,23
19 Hermanas Mirabal,2018,9,0.4942976718508777,0.3380825735708751,0.2781156321679956,23
19 Hermanas Mirabal,2018,10,0.8184942818903094,0.4942976718508777,0.3380825735708751,23
19 Hermanas Mirabal,2018,11,0.2042615834882564,0.8184942818903094,0.4942976718508777,23
19 Hermanas Mirabal,2018,12,0.3110679154966881,0.2042615834882564,0.8184942818903094,23
19 Hermanas Mirabal,2018,13,0.16457393055019437,0.3110679154966881,0.2042615834882564,23
19 Hermanas Mirabal,2018,14,0.2602239847496277,0.16457393055019437,0.3110679154966881,23
19 Hermanas Mirabal,2018,15,0.3278473002638241,0.2602239847496277,0.16457393055019437,23
19 Hermanas Mirabal,2018,16,0.1929688035102204,0.3278473002638241,0.2602239847496277,23
19 Hermanas Mirabal,2018,17,0.15683761685922992,0.1929688035102204,0.3278473002638241,23
19 Hermanas Mirabal,2018,18,0.2136166050102129,0.15683761685922992,0.1929688035102204,23
19 Hermanas Mirabal,2018,19,0.22218165516417115,0.2136166050102129,0.15683761685922992,23
19 Hermanas Mirabal,2018,20,0.08176074937399318,0.22218165516417115,0.2136166050102129,23
19 Hermanas Mirabal,2018,21,0.15034919889263415,0.08176074937399318,0.22218165516417115,23
19 Hermanas Mirabal,2018,22,0.07422747993656473,0.15034919889263415,0.08176074937399318,23
19 Hermanas Mirabal,2018,23,0.2226038399604856,0.07422747993656473,0.15034919889263415,23
19 Hermanas Mirabal,2018,24,0.23571414238868055,0.2226038399604856,0.07422747993656473,23
19 Hermanas Mirabal,2018,25,0.07299228974621656,0.23571414238868055,0.2226038399604856,23
19 Hermanas Mirabal,2018,26,0.032567801895606555,0.07299228974621656,0.23571414238868055,23
19 Hermanas Mirabal,2018,27,0.4818663323576782,0.032567801895606555,0.07299228974621656,23
19 Hermanas Mirabal,2018,28,0.25506571334372385,0.4818663323576782,0.032567801895606555,23
19 Hermanas Mirabal,2018,29,0.21392610480507607,0.25506571334372385,0.4818663323576782,23
19 Hermanas Mirabal,2018,30,0.1544924053591659,0.21392610480507607,0.25506571334372385,23
19 Hermanas Mirabal,2018,31,0.310820761083603,0.1544924053591659,0.21392610480507607,23
19 Hermanas Mirabal,2018,32,0.2904374096850626,0.310820761083603,0.1544924053591659,23
19 Hermanas Mirabal,2018,33,0.32751079971440256,0.2904374096850626,0.310820761083603,23
19 Hermanas Mirabal,2018,34,0.21424060166682066,0.32751079971440256,0.2904374096850626,23
19 Hermanas Mirabal,2018,35,0.22011407866721258,0.21424060166682066,0.32751079971440256,23
19 Hermanas Mirabal,2018,36,0.14202364390575906,0.22011407866721258,0.21424060166682066,23
19 Hermanas Mirabal,2018,37,0.2887441732994512,0.14202364390575906,0.22011407866721258,23
19 Hermanas Mirabal,2018,38,0.3393888343512553,0.2887441732994512,0.14202364390575906,23
19 Hermanas Mirabal,2018,39,0.12566375921747974,0.3393888343512553,0.2887441732994512,23
19 Hermanas Mirabal,2018,40,0.5463078752305619,0.12566375921747974,0.3393888343512553,23
19 Hermanas Mirabal,2018,41,0.328534963425715,0.5463078752305619,0.12566375921747974,23
19 Hermanas Mirabal,2018,42,0.4471578117634474,0.328534963425715,0.5463078752305619,23
19 Hermanas Mirabal,2018,43,0.31692375100612713,0.4471578117634474,0.328534963425715,23
19 Hermanas Mirabal,2018,44,0.26638118583879083,0.31692375100612713,0.4471578117634474,23
19 Hermanas Mirabal,2018,45,0.41163422883429457,0.26638118583879083,0.31692375100612713,23
19 Hermanas Mirabal,2018,46,0.8314374874516673,0.41163422883429457,0.26638118583879083,23
19 Hermanas Mirabal,2018,47,0.7916151417740429,0.8314374874516673,0.41163422883429457,23
19 Hermanas Mirabal,2018,48,0.8248838826220792,0.7916151417740429,0.8314374874516673,23
19 Hermanas Mirabal,2018,49,0.5485689396542343,0.8248838826220792,0.7916151417740429,23
19 Hermanas Mirabal,2018,50,0.39489013711169907,0.5485689396542343,0.8248838826220792,23
19 Hermanas Mirabal,2018,51,0.4472960619153469,0.39489013711169907,0.5485689396542343,23
19 Hermanas Mirabal,2018,52,0.29016305578786256,0.4472960619153469,0.39489013711169907,23
19 Hermanas Mirabal,2019,1,0.399815477185633,0.29016305578786256,0.4472960619153469,23
19 Hermanas Mirabal,2019,2,0.6443234863804008,0.399815477185633,0.29016305578786256,23
19 Hermanas Mirabal,2019,3,0.4686852402811347,0.6443234863804008,0.399815477185633,23
19 Hermanas Mirabal,2019,4,0.7768639020425225,0.4686852402811347,0.6443234863804008,23
19 Hermanas Mirabal,2019,5,0.8885759898199501,0.7768639020425225,0.4686852402811347,23
19 Hermanas Mirabal,2019,6,0.553898105464969,0.8885759898199501,0.7768639020425225,23
19 Hermanas Mirabal,2019,7,0.509489032376436,0.553898105464969,0.8885759898199501,23
19 Hermanas Mirabal,2019,8,0.7400333817296492,0.509489032376436,0.553898105464969,23
19 Hermanas Mirabal,2019,9,0.5894133830816024,0.7400333817296492,0.509489032376436,23
19 Hermanas Mirabal,2019,10,0.6891190943692936,0.5894133830816024,0.7400333817296492,23
19 Hermanas Mirabal,2019,11,1.1105524145599772,0.6891190943692936,0.5894133830816024,23
19 Hermanas Mirabal,2019,12,1.2366296229955713,1.1105524145599772,0.6891190943692936,23
19 Hermanas Mirabal,2019,13,1.2155805936496678,1.2366296229955713,1.1105524145599772,23
19 Hermanas Mirabal,2019,14,1.2364742643899618,1.2155805936496678,1.2366296229955713,23
19 Hermanas Mirabal,2019,15,1.2350664324972114,1.2364742643899618,1.2155805936496678,23
19 Hermanas Mirabal,2019,16,0.9750311216063808,1.2350664324972114,1.2364742643899618,23
19 Hermanas Mirabal,2019,17,0.846845722279544,0.9750311216063808,1.2350664324972114,23
19 Hermanas Mirabal,2019,18,1.6120773531113959,0.846845722279544,0.9750311216063808,23
19 Hermanas Mirabal,2019,19,1.6104161593247766,1.6120773531113959,0.846845722279544,23
19 Hermanas Mirabal,2019,20,1.690965890364185,1.6104161593247766,1.6120773531113959,23
19 Hermanas Mirabal,2019,21,1.6254096798559203,1.690965890364185,1.6104161593247766,23
19 Hermanas Mirabal,2019,22,1.6225226238223072,1.6254096798559203,1.690965890364185,23
19 Hermanas Mirabal,2019,23,2.043669427048726,1.6225226238223072,1.6254096798559203,23
19 Hermanas Mirabal,2019,24,2.7345328662904356,2.043669427048726,1.6225226238223072,23
19 Hermanas Mirabal,2019,25,2.9946505762524502,2.7345328662904356,2.043669427048726,23
19 Hermanas Mirabal,2019,26,2.7650117596021735,2.9946505762524502,2.7345328662904356,23
19 Hermanas Mirabal,2019,27,5.100125524442149,2.7650117596021735,2.9946505762524502,23
19 Hermanas Mirabal,2019,28,6.293258040721792,5.100125524442149,2.7650117596021735,23
19 Hermanas Mirabal,2019,29,6.754465768203204,6.293258040721792,5.100125524442149,23
19 Hermanas Mirabal,2019,30,7.754599134872079,6.754465768203204,6.293258040721792,23
19 Hermanas Mirabal,2019,31,7.98417589676765,7.754599134872079,6.754465768203204,23
19 Hermanas Mirabal,2019,32,6.831267275027091,7.98417589676765,7.754599134872079,23
19 Hermanas Mirabal,2019,33,7.29215076670698,6.831267275027091,7.98417589676765,23
19 Hermanas Mirabal,2019,34,8.235445820619077,7.29215076670698,6.831267275027091,23
19 Hermanas Mirabal,2019,35,7.095517868015078,8.235445820619077,7.29215076670698,23
19 Hermanas Mirabal,2019,36,6.790981001390088,7.095517868015078,8.235445820619077,23
19 Hermanas Mirabal,2019,37,7.3857842205572215,6.790981001390088,7.095517868015078,23
19 Hermanas Mirabal,2019,38,6.37847647284687,7.3857842205572215,6.790981001390088,23
19 Hermanas Mirabal,2019,39,5.027072217485628,6.37847647284687,7.3857842205572215,23
19 Hermanas Mirabal,2019,40,5.512015236281583,5.027072217485628,6.37847647284687,23
19 Hermanas Mirabal,2019,41,4.945639977024056,5.512015236281583,5.027072217485628,23
19 Hermanas Mirabal,2019,42,4.939407230116069,4.945639977024056,5.512015236281583,23
19 Hermanas Mirabal,2019,43,5.4912420400704836,4.939407230116069,4.945639977024056,23
19 Hermanas Mirabal,2019,44,4.334557187948623,5.4912420400704836,4.939407230116069,23
19 Hermanas Mirabal,2019,45,5.432491787276431,4.334557187948623,5.4912420400704836,23
19 Hermanas Mirabal,2019,46,5.666687422159749,5.432491787276431,4.334557187948623,23
19 Hermanas Mirabal,2019,47,6.7715703537186664,5.666687422159749,5.432491787276431,23
19 Hermanas Mirabal,2019,48,6.4407175344347145,6.7715703537186664,5.666687422159749,23
19 Hermanas Mirabal,2019,49,5.269668621235462,6.4407175344347145,6.7715703537186664,23
19 Hermanas Mirabal,2019,50,5.136664285384699,5.269668621235462,6.4407175344347145,23
19 Hermanas Mirabal,2019,51,3.9964717974456154,5.136664285384699,5.269668621235462,23
19 Hermanas Mirabal,2019,52,2.69878215653456,3.9964717974456154,5.136664285384699,23
19 Hermanas Mirabal,2020,1,4.430479249677382,2.69878215653456,3.9964717974456154,23
19 Hermanas Mirabal,2020,2,4.640746348582301,4.430479249677382,2.69878215653456,23
19 Hermanas Mirabal,2020,3,4.06149638921911,4.640746348582301,4.430479249677382,23
19 Hermanas Mirabal,2020,4,4.606305613332284,4.06149638921911,4.640746348582301,23
19 Hermanas Mirabal,2020,5,4.101231713246062,4.606305613332284,4.06149638921911,23
19 Hermanas Mirabal,2020,6,3.579005262984056,4.101231713246062,4.606305613332284,23
19 Hermanas Mirabal,2020,7,3.633378454828736,3.579005262984056,4.101231713246062,23
19 Hermanas Mirabal,2020,8,2.5316525504295377,3.633378454828736,3.579005262984056,23
19 Hermanas Mirabal,2020,9,2.397495872887936,2.5316525504295377,3.633378454828736,23
19 Hermanas Mirabal,2020,10,2.2552018720768707,2.397495872887936,2.5316525504295377,23
19 Hermanas Mirabal,2020,11,2.3927155479978204,2.2552018720768707,2.397495872887936,23
19 Hermanas Mirabal,2020,12,0.7595695384833359,2.3927155479978204,2.2552018720768707,23
19 Hermanas Mirabal,2020,13,0.3917922848502716,0.7595695384833359,2.3927155479978204,23
19 Hermanas Mirabal,2020,14,0.2781320771097542,0.3917922848502716,0.7595695384833359,23
19 Hermanas Mirabal,2020,15,0.3893895489281395,0.2781320771097542,0.3917922848502716,23
19 Hermanas Mirabal,2020,16,0.30124678673440014,0.3893895489281395,0.2781320771097542,23
19 Hermanas Mirabal,2020,17,0.40985674099755115,0.30124678673440014,0.3893895489281395,23
19 Hermanas Mirabal,2020,18,0.2858164984558744,0.40985674099755115,0.30124678673440014,23
19 Hermanas Mirabal,2020,19,0.2716762957004271,0.2858164984558744,0.40985674099755115,23
19 Hermanas Mirabal,2020,20,0.2688153579456378,0.2716762957004271,0.2858164984558744,23
19 Hermanas Mirabal,2020,21,0.21610297851759225,0.2688153579456378,0.2716762957004271,23
19 Hermanas Mirabal,2020,22,0.12036153397910762,0.21610297851759225,0.2688153579456378,23
19 Hermanas Mirabal,2020,23,0.17231436324237082,0.12036153397910762,0.21610297851759225,23
19 Hermanas Mirabal,2020,24,0.22521772045065702,0.17231436324237082,0.12036153397910762,23
19 Hermanas Mirabal,2020,25,0.24645961858226512,0.22521772045065702,0.17231436324237082,23
19 Hermanas Mirabal,2020,26,0.06328444608933881,0.24645961858226512,0.22521772045065702,23
19 Hermanas Mirabal,2020,27,0.09538247138886476,0.06328444608933881,0.24645961858226512,23
19 Hermanas Mirabal,2020,28,0.12461592731468335,0.09538247138886476,0.06328444608933881,23
19 Hermanas Mirabal,2020,29,0.14465821981582797,0.12461592731468335,0.09538247138886476,23
19 Hermanas Mirabal,2020,30,0.10113985836695016,0.14465821981582797,0.12461592731468335,23
19 Hermanas Mirabal,2020,31,0.08825844907429525,0.10113985836695016,0.14465821981582797,23
19 Hermanas Mirabal,2020,32,0.029341309394787643,0.08825844907429525,0.10113985836695016,23
19 Hermanas Mirabal,2020,33,0.19039303812262887,0.029341309394787643,0.08825844907429525,23
19 Hermanas Mirabal,2020,34,0.18033736406391393,0.19039303812262887,0.029341309394787643,23
19 Hermanas Mirabal,2020,35,0.23915229729949392,0.18033736406391393,0.19039303812262887,23
19 Hermanas Mirabal,2020,36,0.25931023866337544,0.23915229729949392,0.18033736406391393,23
19 Hermanas Mirabal,2020,37,0.12151338279144513,0.25931023866337544,0.23915229729949392,23
19 Hermanas Mirabal,2020,38,0.1938298200582411,0.12151338279144513,0.25931023866337544,23
19 Hermanas Mirabal,2020,39,0.05075757251475185,0.1938298200582411,0.12151338279144513,23
19 Hermanas Mirabal,2020,40,0.3886447861963678,0.05075757251475185,0.1938298200582411,23
19 Hermanas Mirabal,2020,41,0.3280022237039659,0.3886447861963678,0.05075757251475185,23
19 Hermanas Mirabal,2020,42,0.16202108329365014,0.3280022237039659,0.3886447861963678,23
19 Hermanas Mirabal,2020,43,0.34422364748943474,0.16202108329365014,0.3280022237039659,23
19 Hermanas Mirabal,2020,44,0.274127902974456,0.34422364748943474,0.16202108329365014,23
19 Hermanas Mirabal,2020,45,0.2296005068554642,0.274127902974456,0.34422364748943474,23
19 Hermanas Mirabal,2020,46,0.27823721757010345,0.2296005068554642,0.274127902974456,23
19 Hermanas Mirabal,2020,47,0.22298286832011588,0.27823721757010345,0.2296005068554642,23
19 Hermanas Mirabal,2020,48,0.16599338213109122,0.22298286832011588,0.27823721757010345,23
19 Hermanas Mirabal,2020,49,0.30442412138694674,0.16599338213109122,0.22298286832011588,23
19 Hermanas Mirabal,2020,50,0.45927036087912054,0.30442412138694674,0.16599338213109122,23
19 Hermanas Mirabal,2020,51,0.10345855445477285,0.45927036087912054,0.30442412138694674,23
19 Hermanas Mirabal,2020,52,0.25508165221133794,0.10345855445477285,0.45927036087912054,23
19 Hermanas Mirabal,2021,1,0.1156452656844405,0.25508165221133794,0.10345855445477285,23
19 Hermanas Mirabal,2021,2,0.18776296990206226,0.1156452656844405,0.25508165221133794,23
19 Hermanas Mirabal,2021,3,0.17042898434816428,0.18776296990206226,0.1156452656844405,23
19 Hermanas Mirabal,2021,4,0.05793903316328763,0.17042898434816428,0.18776296990206226,23
19 Hermanas Mirabal,2021,5,0.34397452858106436,0.05793903316328763,0.17042898434816428,23
19 Hermanas Mirabal,2021,6,0.2849460833136552,0.34397452858106436,0.05793903316328763,23
19 Hermanas Mirabal,2021,7,0.11497941143138204,0.2849460833136552,0.34397452858106436,23
19 Hermanas Mirabal,2021,8,0.1265600117347782,0.11497941143138204,0.2849460833136552,23
19 Hermanas Mirabal,2021,9,0.1808633768692404,0.1265600117347782,0.11497941143138204,23
19 Hermanas Mirabal,2021,10,0.20186587434718203,0.1808633768692404,0.1265600117347782,23
19 Hermanas Mirabal,2021,11,0.23217780296250196,0.20186587434718203,0.1808633768692404,23
19 Hermanas Mirabal,2021,12,0.20067688911520776,0.23217780296250196,0.20186587434718203,23
19 Hermanas Mirabal,2021,13,0.23052182821400602,0.20067688911520776,0.23217780296250196,23
19 Hermanas Mirabal,2021,14,0.3263855993494418,0.23052182821400602,0.20067688911520776,23
19 Hermanas Mirabal,2021,15,0.3203714145382795,0.3263855993494418,0.23052182821400602,23
19 Hermanas Mirabal,2021,16,0.16366923261699984,0.3203714145382795,0.3263855993494418,23
19 Hermanas Mirabal,2021,17,0.17630100810634686,0.16366923261699984,0.3203714145382795,23
19 Hermanas Mirabal,2021,18,0.36936164506192937,0.17630100810634686,0.16366923261699984,23
19 Hermanas Mirabal,2021,19,0.10463718448360301,0.36936164506192937,0.17630100810634686,23
19 Hermanas Mirabal,2021,20,0.2762470443813233,0.10463718448360301,0.36936164506192937,23
19 Hermanas Mirabal,2021,21,0.27276881254364094,0.2762470443813233,0.10463718448360301,23
19 Hermanas Mirabal,2021,22,0.17492857610327073,0.27276881254364094,0.2762470443813233,23
19 Hermanas Mirabal,2021,23,0.2676357924279318,0.17492857610327073,0.27276881254364094,23
19 Hermanas Mirabal,2021,24,0.14803068727890895,0.2676357924279318,0.17492857610327073,23
19 Hermanas Mirabal,2021,25,0.3558023436313307,0.14803068727890895,0.2676357924279318,23
19 Hermanas Mirabal,2021,26,0.3327869303896287,0.3558023436313307,0.14803068727890895,23
19 Hermanas Mirabal,2021,27,0.3034663351892746,0.3327869303896287,0.3558023436313307,23
19 Hermanas Mirabal,2021,28,0.2198934859711613,0.3034663351892746,0.3327869303896287,23
19 Hermanas Mirabal,2021,29,0.4447907783056261,0.2198934859711613,0.3034663351892746,23
19 Hermanas Mirabal,2021,30,0.7102379651265293,0.4447907783056261,0.2198934859711613,23
19 Hermanas Mirabal,2021,31,0.643433052478209,0.7102379651265293,0.4447907783056261,23
19 Hermanas Mirabal,2021,32,0.47268039136653855,0.643433052478209,0.7102379651265293,23
19 Hermanas Mirabal,2021,33,0.9714682933975511,0.47268039136653855,0.643433052478209,23
19 Hermanas Mirabal,2021,34,0.9964881693274605,0.9714682933975511,0.47268039136653855,23
19 Hermanas Mirabal,2021,35,1.2052527442741126,0.9964881693274605,0.9714682933975511,23
19 Hermanas Mirabal,2021,36,1.4827065701106985,1.2052527442741126,0.9964881693274605,23
19 Hermanas Mirabal,2021,37,1.172752163024556,1.4827065701106985,1.2052527442741126,23
19 Hermanas Mirabal,2021,38,1.4282420618063265,1.172752163024556,1.4827065701106985,23
19 Hermanas Mirabal,2021,39,0.7387407897303366,1.4282420618063265,1.172752163024556,23
19 Hermanas Mirabal,2021,40,0.9372358402176089,0.7387407897303366,1.4282420618063265,23
19 Hermanas Mirabal,2021,41,1.3309783668037616,0.9372358402176089,0.7387407897303366,23
19 Hermanas Mirabal,2021,42,1.3077580491361598,1.3309783668037616,0.9372358402176089,23
19 Hermanas Mirabal,2021,43,0.9268247900711513,1.3077580491361598,1.3309783668037616,23
19 Hermanas Mirabal,2021,44,1.5157427648189492,0.9268247900711513,1.3077580491361598,23
19 Hermanas Mirabal,2021,45,1.2927636077715379,1.5157427648189492,0.9268247900711513,23
19 Hermanas Mirabal,2021,46,1.9348194789260458,1.2927636077715379,1.5157427648189492,23
19 Hermanas Mirabal,2021,47,1.2488589600773468,1.9348194789260458,1.2927636077715379,23
19 Hermanas Mirabal,2021,48,1.181976536048636,1.2488589600773468,1.9348194789260458,23
19 Hermanas Mirabal,2021,49,1.3536895107795104,1.181976536048636,1.2488589600773468,23
19 Hermanas Mirabal,2021,50,0.8104296068945506,1.3536895107795104,1.181976536048636,23
19 Hermanas Mirabal,2021,51,0.5788881483727244,0.8104296068945506,1.3536895107795104,23
19 Hermanas Mirabal,2021,52,0.7395531658368387,0.5788881483727244,0.8104296068945506,23
19 Hermanas Mirabal,2022,1,0.48095048424420894,0.7395531658368387,0.5788881483727244,23
19 Hermanas Mirabal,2022,2,0.7967571045234225,0.48095048424420894,0.7395531658368387,23
19 Hermanas Mirabal,2022,3,0.6992461029809158,0.7967571045234225,0.48095048424420894,23
19 Hermanas Mirabal,2022,4,0.6691839311558352,0.6992461029809158,0.7967571045234225,23
19 Hermanas Mirabal,2022,5,0.9300298542953878,0.6691839311558352,0.6992461029809158,23
19 Hermanas Mirabal,2022,6,0.8326733374659636,0.9300298542953878,0.6691839311558352,23
19 Hermanas Mirabal,2022,7,0.743145141513646,0.8326733374659636,0.9300298542953878,23
19 Hermanas Mirabal,2022,8,0.6029381511156614,0.743145141513646,0.8326733374659636,23
19 Hermanas Mirabal,2022,9,0.8645672214950167,0.6029381511156614,0.743145141513646,23
19 Hermanas Mirabal,2022,10,0.9352914455660187,0.8645672214950167,0.6029381511156614,23
19 Hermanas Mirabal,2022,11,0.9033798469924978,0.9352914455660187,0.8645672214950167,23
19 Hermanas Mirabal,2022,12,0.9124041930018675,0.9033798469924978,0.9352914455660187,23
19 Hermanas Mirabal,2022,13,0.963135021465366,0.9124041930018675,0.9033798469924978,23
19 Hermanas Mirabal,2022,14,1.164415093751059,0.963135021465366,0.9124041930018675,23
19 Hermanas Mirabal,2022,15,1.3135044594074445,1.164415093751059,0.963135021465366,23
19 Hermanas Mirabal,2022,16,0.9534727753795127,1.3135044594074445,1.164415093751059,23
19 Hermanas Mirabal,2022,17,1.0001505617753035,0.9534727753795127,1.3135044594074445,23
19 Hermanas Mirabal,2022,18,1.4344067652935422,1.0001505617753035,0.9534727753795127,23
19 Hermanas Mirabal,2022,19,1.9631131227841059,1.4344067652935422,1.0001505617753035,23
19 Hermanas Mirabal,2022,20,2.0575164163874056,1.9631131227841059,1.4344067652935422,23
19 Hermanas Mirabal,2022,21,1.4608269102887794,2.0575164163874056,1.9631131227841059,23
19 Hermanas Mirabal,2022,22,2.143375077927163,1.4608269102887794,2.0575164163874056,23
19 Hermanas Mirabal,2022,23,1.9208155642582332,2.143375077927163,1.4608269102887794,23
19 Hermanas Mirabal,2022,24,2.018198286007271,1.9208155642582332,2.143375077927163,23
