province,year,month,week,total_cases,avg_temp,max_temp,min_temp,avg_rainfall,max_rainfall,min_rainfall,avg_humidity,max_humidity,min_humidity,population,diurnal_temp_range,consecutive_dry_weeks,consecutive_wet_weeks,extreme_rainfall_binary,cooling_degree_days,rainy_season_phase,school_calendar_active,neighbor_incidence_lag0,neighbor_incidence_lag1,neighbor_incidence_lag2,n_neighbors,nino34_anom,soi_index,tna_sst_anom,solar_radiation,wind_speed,dew_point_temp,incidence,dI_dt,dI_dt_norm
01 Distrito Nacional,2022,8,32,13,26.61,32.0,22.0,4.07,12.8,0.1,80.1,98,53,1056690,10.0,0.0,0.0,0.0,8.61,1.0,0.0,2.411940644096843,3.323927844878703,3.099674344116595,22.0,-1.09,1.35,0.47,6.102957142857143,2.2642857142857142,23.012857142857143,1.230256745119193,-0.18927026847987583,-0.25496660357590095
01 Distrito Nacional,2022,8,33,10,26.09,30.8,22.4,4.06,10.2,0.8,84.6,97,65,1056690,8.400000000000002,0.0,0.0,0.0,8.09,1.0,0.0,3.5522890391496813,2.411940644096843,3.323927844878703,22.0,-1.09,1.35,0.47,6.350885714285715,1.8957142857142857,23.615714285714287,0.9463513423993792,-0.18927026847987588,-0.25496660357590106
01 Distrito Nacional,2022,8,34,9,26.0,32.0,22.0,2.8,4.8,0.6,83.2,96,51,1056690,10.0,0.0,0.0,0.0,8.0,1.0,0.0,3.118973765531263,3.5522890391496813,2.411940644096843,22.0,-1.09,1.35,0.47,5.532214285714285,1.9742857142857144,23.43285714285714,0.8517162081594413,0.8043986410394722,1.083608065197579
01 Distrito Nacional,2022,9,35,27,26.19,32.3,21.8,6.43,16.3,0.4,82.2,97,59,1056690,10.499999999999996,0.0,0.0,0.0,8.190000000000001,1.0,1.0,4.124841362519426,3.118973765531263,3.5522890391496813,22.0,-1.09,1.35,0.47,5.847471428571429,1.975714285714285,23.388571428571428,2.5551486244783237,0.6151283725595964,0.8286414616216781
01 Distrito Nacional,2022,9,36,22,26.4,32.1,23.0,6.54,21.4,1.0,84.8,97,56,1056690,9.1,0.0,0.0,0.0,8.399999999999999,1.0,1.0,4.573397236156295,4.124841362519426,3.118973765531263,22.0,-1.17,2.1500000000000004,0.62,6.403571428571429,1.5628571428571427,23.798571428571428,2.081972953278634,-0.14195270135990667,-0.19122495268192546
01 Distrito Nacional,2022,9,37,24,26.5,32.6,22.5,4.64,13.2,0.1,81.2,96,50,1056690,10.1,0.0,0.0,0.0,8.5,1.0,1.0,4.800402976929755,4.573397236156295,4.124841362519426,22.0,-1.17,2.1500000000000004,0.62,5.437814285714286,2.402857142857143,23.43285714285714,2.2712432217585103,0.09463513423993808,0.1274833017879507
01 Distrito Nacional,2022,9,38,24,26.07,29.9,22.6,20.56,65.1,0.1,85.5,97,66,1056690,7.299999999999997,0.0,1.0,1.0,8.07,1.0,1.0,6.067391670965976,4.800402976929755,4.573397236156295,22.0,-1.17,2.1500000000000004,0.62,4.805014285714286,2.4642857142857144,24.127142857142857,2.2712432217585103,-0.33122296983978283,-0.44619155625782686
01 Distrito Nacional,2022,10,39,17,25.51,30.3,22.1,5.43,11.4,1.3,85.1,96,66,1056690,8.2,0.0,0.0,0.0,7.510000000000002,1.0,1.0,5.75551996797744,6.067391670965976,4.800402976929755,22.0,-1.17,2.1500000000000004,0.62,5.304457142857143,1.672857142857143,23.298571428571428,1.6087972820789447,0.37854053695975143,0.5099332071518017
01 Distrito Nacional,2022,10,40,32,26.1,31.0,22.7,4.87,12.7,0.2,83.9,97,54,1056690,8.3,0.0,0.0,0.0,8.100000000000001,1.0,1.0,5.172494307477764,5.75551996797744,6.067391670965976,22.0,-1.12,2.25,0.5,5.751357142857144,1.9042857142857144,23.58,3.028324295678013,0.5678108054396276,0.7648998107277031
01 Distrito Nacional,2022,10,41,29,25.79,30.4,22.3,1.49,5.0,0.0,83.8,97,62,1056690,8.099999999999998,0.0,0.0,0.0,7.789999999999999,1.0,1.0,4.674233461662463,5.172494307477764,5.75551996797744,22.0,-1.12,2.25,0.5,5.771114285714286,1.6814285714285713,22.87,2.7444188929582,-0.8043986410394722,-1.083608065197579
01 Distrito Nacional,2022,10,42,15,25.93,30.1,21.9,2.04,10.4,0.0,82.5,96,60,1056690,8.200000000000003,0.0,0.0,0.0,7.93,1.0,1.0,5.600876180171597,4.674233461662463,5.172494307477764,22.0,-1.12,2.25,0.5,5.759185714285715,1.5742857142857145,22.58428571428572,1.4195270135990687,-0.04731756711996904,-0.06374165089397535
01 Distrito Nacional,2022,10,43,28,24.73,30.1,21.1,8.91,19.5,0.7,86.0,98,60,1056690,9.0,0.0,0.0,0.0,6.73,1.0,1.0,4.196782535528716,5.600876180171597,4.674233461662463,22.0,-1.12,2.25,0.5,3.626157142857142,1.8128571428571427,22.382857142857144,2.6497837587182618,0.6151283725595965,0.8286414616216783
