province,year,month,week,total_cases,avg_temp,max_temp,min_temp,avg_rainfall,max_rainfall,min_rainfall,avg_humidity,max_humidity,min_humidity,population,diurnal_temp_range,consecutive_dry_weeks,consecutive_wet_weeks,extreme_rainfall_binary,cooling_degree_days,rainy_season_phase,school_calendar_active,neighbor_incidence_lag0,neighbor_incidence_lag1,neighbor_incidence_lag2,n_neighbors,nino34_anom,soi_index,tna_sst_anom,solar_radiation,wind_speed,dew_point_temp,incidence,dI_dt,dI_dt_norm
15 Monte Cristi,2021,3,14,0.0,0.40391791044776126,0.298136645962733,0.6153846153846154,0.043781896320171904,0.02247191011235955,0.0,0.5342163355408389,0.5714285714285714,0.6190476190476191,0.02787873015306067,0.2781456953642384,0.0,0.0,0.0,0.40391791044776126,0.0,1.0,0.03904604903136591,0.02595361608238314,0.006748776742498573,0.15789473684210525,0.27611940298507465,0.5877192982456141,0.41884816753926707,0.4691474925364134,0.770958904109589,0.6373950742551424,0.0,0.5636207107182469,0.6075104039488288
15 Monte Cristi,2021,4,15,0.0012547051442910915,0.4897388059701491,0.42857142857142877,0.5454545454545455,0.010475423045930703,0.007346585998271391,0.0,0.5783664459161149,0.9642857142857143,0.5555555555555556,0.02787873015306067,0.4834437086092715,0.04,0.0,0.0,0.4897388059701491,0.0,1.0,0.013568127021840293,0.03904604903136591,0.02595361608238314,0.15789473684210525,0.27611940298507465,0.5877192982456141,0.41884816753926707,0.9696209402611503,0.4184474885844749,0.6790886449589519,0.01653547354097738,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,4,16,0.0,0.6408582089552238,0.47204968944099396,0.7412587412587414,0.008058017727639002,0.0025929127052722557,0.0,0.49227373068432667,0.9642857142857143,0.42857142857142855,0.02787873015306067,0.3443708609271523,0.08,0.0,0.0,0.6408582089552238,0.0,1.0,0.001339865949718273,0.013568127021840293,0.03904604903136591,0.15789473684210525,0.27611940298507465,0.5877192982456141,0.41884816753926707,0.8947257320346189,0.6200913242009132,0.7858131168711373,0.0,0.5452844389563491,0.5911025222523301
15 Monte Cristi,2021,4,17,0.0,0.568097014925373,0.39130434782608703,0.7342657342657343,0.016384636046199302,0.0056179775280898875,0.0,0.509933774834437,0.6071428571428571,0.5238095238095238,0.02787873015306067,0.26490066225165565,0.12,0.0,0.0,0.568097014925373,0.0,1.0,0.001963955444306352,0.001339865949718273,0.013568127021840293,0.15789473684210525,0.27611940298507465,0.5877192982456141,0.41884816753926707,0.8100841349778355,0.7523287671232877,0.7435660916889586,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,4,18,0.0,0.6333955223880599,0.42857142857142877,0.7692307692307692,0.006177813591189902,0.003457216940363008,0.0,0.4525386313465784,0.6071428571428571,0.5079365079365079,0.02787873015306067,0.27152317880794713,0.16,0.0,0.0,0.6333955223880596,0.0,1.0,0.017008290295475303,0.001963955444306352,0.001339865949718273,0.15789473684210525,0.27611940298507465,0.5877192982456141,0.41884816753926707,0.8514278821507195,0.7751598173515981,0.7608154229314636,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,4,19,0.0,0.7024253731343283,0.4906832298136648,0.8251748251748252,0.004566210045662101,0.0025929127052722557,0.0,0.48344370860927166,0.6428571428571429,0.5396825396825397,0.02787873015306067,0.28476821192052987,0.2,0.0,0.0,0.7024253731343283,0.0,1.0,0.00025937830777217786,0.017008290295475303,0.001963955444306352,0.15789473684210525,0.35820895522388063,0.6228070175438597,0.3769633507853403,0.8838183408220501,0.7464840182648401,0.8290748085969931,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,4,20,0.0,0.6147388059701491,0.45341614906832306,0.7692307692307692,0.051302712865968304,0.02679343128781331,0.0,0.6247240618101545,0.9285714285714286,0.5714285714285714,0.02787873015306067,0.2980132450331126,0.0,0.0,0.0,0.6147388059701491,0.0,1.0,0.015405537823375325,0.00025937830777217786,0.017008290295475303,0.15789473684210525,0.35820895522388063,0.6228070175438597,0.3769633507853403,0.6194626217544708,0.6710502283105022,0.8149617193985794,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,4,21,0.0,0.6315298507462688,0.4347826086956522,0.7832167832167831,0.034112275047005106,0.02031114952463267,0.037037037037037035,0.5783664459161149,0.75,0.5873015873015873,0.02787873015306067,0.26490066225165565,0.0,0.0,0.0,0.6315298507462688,0.0,1.0,0.004900446035097988,0.015405537823375325,0.00025937830777217786,0.15789473684210525,0.35820895522388063,0.6228070175438597,0.3769633507853403,0.7125177165947951,0.7461187214611872,0.8117332349414262,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,4,22,0.0,0.6735074626865672,0.4347826086956522,0.8251748251748252,0.023368251410153106,0.00648228176318064,0.0,0.501103752759382,0.5,0.6031746031746031,0.02787873015306067,0.2251655629139072,0.04,0.0,0.0,0.6735074626865672,0.0,1.0,0.007851052865823037,0.004900446035097988,0.015405537823375325,0.15789473684210525,0.35820895522388063,0.6228070175438597,0.3769633507853403,0.6994602092819879,0.8619178082191782,0.831749838575777,0.0,0.554452574837298,0.5993064631005794
15 Monte Cristi,2021,4,23,0.0,0.6716417910447763,0.5403726708074534,0.8041958041958042,0.024442653773838304,0.012100259291270525,0.0,0.5430463576158939,0.9285714285714286,0.49206349206349204,0.02787873015306067,0.35761589403973504,0.08,0.0,0.0,0.6716417910447761,0.0,1.0,0.0060367597422355665,0.007851052865823037,0.004900446035097988,0.15789473684210525,0.38432835820895517,0.6052631578947368,0.32460732984293195,0.7849552184795393,0.616986301369863,0.8480767456876667,0.0,0.5636207107182469,0.6075104039488288
15 Monte Cristi,2021,6,24,0.0012547051442910915,0.8208955223880596,0.6397515527950312,0.9090909090909091,0.0056406124093473006,0.004321521175453759,0.0,0.4635761589403974,0.5714285714285714,0.49206349206349204,0.02787873015306067,0.3642384105960265,0.12,0.0,0.0,0.8208955223880596,1.0,1.0,0.001339865949718273,0.0060367597422355665,0.007851052865823037,0.15789473684210525,0.38432835820895517,0.6052631578947368,0.32460732984293195,0.8553179940291307,0.6880365296803652,0.9128309196568579,0.01653547354097738,0.5636207107182469,0.6075104039488288
