province,year,month,week,total_cases,population,cumulative_cases,S_proxy,dI_dt,cases_lag1,cases_lag2,cases_lag4,rolling_cases_4wk,rolling_cases_8wk,incidence,dI_dt_norm,incidence_lag1,incidence_lag2,incidence_lag4,rolling_incidence_4wk,avg_temp,max_temp,min_temp,EIP,temp_lag4,avg_rainfall,max_rainfall,min_rainfall,rainfall_lag3,avg_humidity,max_humidity,min_humidity,week_sin,week_cos
16 Pedernales,2018,9,37,0,34391,99,0.9971213398854352,-4.0,4.0,2.0,2.0,1.75,1.25,0.0,-11.630949957837807,11.630949957837807,5.815474978918903,5.815474978918903,5.08854060655404,27.56,31.5,22.5,1.4818925190705612,28.39,1.53,3.1,0.4,0.46,73.7,95,52,-0.970941817426052,-0.23931566428755774
16 Pedernales,2018,9,38,0,34391,99,0.9971213398854352,0.0,0.0,4.0,1.0,1.5,1.125,0.0,0.0,0.0,11.630949957837807,2.9077374894594517,4.3616062341891775,28.84,36.8,22.1,2.310537080753777,28.93,0.16,0.5,0.0,1.66,64.3,96,27,-0.992708874098054,-0.12053668025532357
16 Pedernales,2018,9,39,1,34391,100,0.9970922625105405,1.0,0.0,0.0,2.0,1.25,1.25,2.9077374894594517,2.9077374894594517,0.0,0.0,5.815474978918903,3.6346718618243146,27.67,34.8,22.8,1.5395497445389266,28.5,3.74,20.5,0.0,0.77,74.8,98,35,-1.0,-1.8369701987210297e-16
16 Pedernales,2018,10,40,3,34391,103,0.9970050303858567,2.0,1.0,0.0,4.0,1.0,1.625,8.723212468378355,5.815474978918903,2.9077374894594517,0.0,11.630949957837807,2.9077374894594517,26.71,30.6,23.2,1.1033709568461119,27.93,2.29,7.9,0.0,1.53,80.0,98,53,-0.992708874098054,0.1205366802553232
16 Pedernales,2018,10,41,2,34391,105,0.9969468756360675,-1.0,3.0,1.0,0.0,1.5,1.625,5.815474978918903,-2.9077374894594517,8.723212468378355,2.9077374894594517,0.0,4.3616062341891775,26.17,31.8,22.6,0.9148364251644584,27.56,4.36,10.2,0.8,0.16,82.7,96,53,-0.9709418174260521,0.23931566428755738
16 Pedernales,2018,10,42,4,34391,109,0.9968305661364892,2.0,2.0,3.0,0.0,2.5,2.0,11.630949957837807,5.815474978918903,5.815474978918903,8.723212468378355,0.0,7.269343723648629,26.29,31.2,22.2,0.9537344505524905,28.84,0.91,3.4,0.0,3.74,80.2,95,56,-0.9350162426854148,0.35460488704253557
16 Pedernales,2018,10,43,0,34391,109,0.9968305661364892,-4.0,4.0,2.0,1.0,2.25,1.75,0.0,-11.630949957837807,11.630949957837807,5.815474978918903,2.9077374894594517,6.542409351283767,26.54,30.0,22.2,1.0401656715148833,27.67,0.8,1.7,0.0,2.29,78.7,93,54,-0.8854560256532101,0.464723172043768
16 Pedernales,2018,11,44,3,34391,112,0.9967433340118054,3.0,0.0,4.0,3.0,2.25,1.625,8.723212468378355,8.723212468378355,0.0,11.630949957837807,8.723212468378355,6.542409351283767,26.17,30.9,21.8,0.9148364251644584,26.71,0.76,3.2,0.0,4.36,75.9,95,49,-0.822983865893657,0.5680647467311548
16 Pedernales,2018,11,45,5,34391,117,0.9965979471373324,2.0,3.0,0.0,2.0,3.0,2.25,14.538687447297258,5.815474978918903,8.723212468378355,0.0,5.815474978918903,8.723212468378355,26.13,30.2,21.5,0.9022262129066674,26.17,0.77,1.9,0.0,0.91,75.3,94,54,-0.7485107481711011,0.6631226582407953
16 Pedernales,2018,11,46,5,34391,122,0.9964525602628594,0.0,5.0,3.0,4.0,3.25,2.875,14.538687447297258,0.0,14.538687447297258,8.723212468378355,11.630949957837807,9.450146840743217,26.8,32.0,22.5,1.1383729430654164,26.29,0.34,0.7,0.0,0.8,76.5,92,48,-0.6631226582407956,0.7485107481711007
16 Pedernales,2018,11,47,3,34391,125,0.9963653281381757,-2.0,5.0,5.0,0.0,4.0,3.125,8.723212468378355,-5.815474978918903,14.538687447297258,14.538687447297258,0.0,11.630949957837807,26.84,31.2,22.9,1.1542837249017497,26.54,0.13,0.9,0.0,0.76,72.4,95,48,-0.5680647467311559,0.8229838658936564
16 Pedernales,2018,11,48,6,34391,131,0.9961908638888081,3.0,3.0,5.0,3.0,4.75,3.5,17.44642493675671,8.723212468378355,8.723212468378355,14.538687447297258,8.723212468378355,13.811753074932396,26.0,31.0,20.4,0.8624311149420442,26.17,0.81,2.5,0.0,0.77,74.1,93,45,-0.4647231720437684,0.88545602565321
16 Pedernales,2018,12,49,1,34391,132,0.9961617865139135,-5.0,6.0,3.0,5.0,3.75,3.375,2.9077374894594517,-14.538687447297258,17.44642493675671,8.723212468378355,14.538687447297258,10.904015585472942,25.56,31.3,19.4,0.7403146355300095,26.13,0.2,0.5,0.0,0.34,70.3,91,46,-0.35460488704253595,0.9350162426854147
16 Pedernales,2018,12,50,4,34391,136,0.9960454770143351,3.0,1.0,6.0,5.0,3.5,3.375,11.630949957837807,8.723212468378355,2.9077374894594517,17.44642493675671,14.538687447297258,10.17708121310808,25.77,33.0,19.5,0.7962755378157756,26.8,0.4,1.9,0.0,0.13,65.1,89,31,-0.2393156642875578,0.970941817426052
16 Pedernales,2018,12,51,1,34391,137,0.9960163996394406,-3.0,4.0,1.0,3.0,3.0,3.5,2.9077374894594517,-8.723212468378355,11.630949957837807,2.9077374894594517,8.723212468378355,8.723212468378355,25.41,32.2,18.4,0.7027669148306963,26.84,0.1,0.4,0.0,0.81,68.8,90,41,-0.12053668025532363,0.992708874098054
16 Pedernales,2018,12,52,2,34391,139,0.9959582448896513,1.0,1.0,4.0,6.0,2.0,3.375,5.815474978918903,2.9077374894594517,2.9077374894594517,11.630949957837807,17.44642493675671,5.815474978918903,26.77,33.5,19.2,1.1265839489050922,26.0,0.04,0.3,0.0,0.2,60.1,93,23,6.432490598706546e-16,1.0
16 Pedernales,2019,1,1,3,34694,142,0.9959070732691532,1.0,2.0,1.0,1.0,2.5,3.125,8.647028304605984,2.8823427682019944,5.764685536403989,2.8823427682019944,2.8823427682019944,7.205856920504987,26.07,34.0,17.9,0.8836360581863195,25.56,0.03,0.2,0.0,0.4,62.1,89,26,0.12053668025532305,0.992708874098054
16 Pedernales,2019,1,2,0,34694,142,0.9959070732691532,-3.0,3.0,2.0,4.0,1.5,2.5,0.0,-8.647028304605984,8.647028304605984,5.764685536403989,11.529371072807978,4.323514152302992,24.34,29.2,19.4,0.4847994396815885,25.77,0.97,4.8,0.0,0.1,71.8,91,39,0.23931566428755774,0.970941817426052
16 Pedernales,2019,1,3,2,34694,144,0.9958494264137892,2.0,0.0,3.0,1.0,1.75,2.375,5.764685536403989,5.764685536403989,0.0,8.647028304605984,2.8823427682019944,5.04409984435349,24.23,31.2,19.4,0.46664335820399483,25.41,0.14,0.4,0.0,0.04,71.2,91,39,0.3546048870425356,0.9350162426854148
16 Pedernales,2019,1,4,1,34694,145,0.9958206029861071,-1.0,2.0,0.0,2.0,1.5,1.75,2.8823427682019944,-2.8823427682019944,5.764685536403989,0.0,5.764685536403989,4.323514152302992,25.41,33.0,17.8,0.7027669148306963,26.77,0.04,0.3,0.0,0.03,61.3,87,29,0.4647231720437685,0.8854560256532099
16 Pedernales,2019,1,5,1,34694,146,0.9957917795584251,0.0,1.0,2.0,3.0,1.0,1.75,2.8823427682019944,0.0,2.8823427682019944,5.764685536403989,8.647028304605984,2.8823427682019944,25.07,30.8,20.2,0.6245586741667656,26.07,0.34,1.6,0.0,0.97,70.4,96,43,0.5680647467311558,0.8229838658936564
16 Pedernales,2019,1,6,0,34694,146,0.9957917795584251,-1.0,1.0,1.0,0.0,1.0,1.25,0.0,-2.8823427682019944,2.8823427682019944,2.8823427682019944,0.0,2.8823427682019944,24.16,28.7,19.3,0.4554451439229437,24.34,1.29,4.1,0.0,0.14,76.1,97,43,0.6631226582407952,0.7485107481711011
16 Pedernales,2019,1,7,0,34694,146,0.9957917795584251,0.0,0.0,1.0,2.0,0.5,1.125,0.0,0.0,0.0,2.8823427682019944,5.764685536403989,1.4411713841009972,25.96,32.5,20.5,0.8505432636081994,24.23,0.81,5.5,0.0,0.04,64.1,94,28,0.7485107481711011,0.6631226582407953
16 Pedernales,2019,1,8,0,34694,146,0.9957917795584251,0.0,0.0,0.0,1.0,0.25,0.875,0.0,0.0,0.0,0.0,2.8823427682019944,0.7205856920504986,26.51,34.0,18.4,1.0293937122005323,25.41,0.0,0.0,0.0,0.34,57.2,89,19,0.8229838658936564,0.5680647467311558
16 Pedernales,2019,1,9,0,34694,146,0.9957917795584251,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2.8823427682019944,0.0,25.93,33.0,18.2,0.8417350346100828,25.07,0.09,0.2,0.0,1.29,60.9,87,29,0.8854560256532098,0.4647231720437686
16 Pedernales,2019,1,10,0,34694,146,0.9957917795584251,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,25.31,30.2,18.9,0.6787991485287922,24.16,0.89,2.0,0.0,0.81,71.2,97,45,0.9350162426854148,0.35460488704253557
16 Pedernales,2019,1,11,0,34694,146,0.9957917795584251,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,25.29,31.1,19.8,0.6741045913934777,25.96,0.24,1.2,0.0,0.0,68.0,89,37,0.970941817426052,0.23931566428755804
16 Pedernales,2019,1,12,0,34694,146,0.9957917795584251,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,25.26,30.6,20.2,0.6671235618988854,26.51,0.54,1.1,0.0,0.09,69.2,90,38,0.992708874098054,0.120536680255323
16 Pedernales,2019,3,13,1,34694,147,0.9957629561307431,1.0,0.0,0.0,0.0,0.25,0.125,2.8823427682019944,2.8823427682019944,0.0,0.0,0.0,0.7205856920504986,25.33,29.7,21.0,0.6835263992059951,25.93,1.49,5.3,0.0,0.89,75.7,96,50,1.0,-1.6081226496766366e-16
16 Pedernales,2019,4,14,1,34694,148,0.9957341327030611,0.0,1.0,0.0,0.0,0.5,0.25,2.8823427682019944,0.0,2.8823427682019944,0.0,0.0,1.4411713841009972,25.59,30.5,19.5,0.7480615636870706,25.31,1.6,5.2,0.0,0.24,73.8,95,50,0.992708874098054,-0.12053668025532288
16 Pedernales,2019,4,15,0,34694,148,0.9957341327030611,-1.0,1.0,1.0,0.0,0.5,0.25,0.0,-2.8823427682019944,2.8823427682019944,2.8823427682019944,0.0,1.4411713841009972,26.77,34.0,20.8,1.1265839489050922,25.29,0.16,1.1,0.0,0.54,61.8,90,34,0.9709418174260521,-0.2393156642875575
16 Pedernales,2019,4,16,0,34694,148,0.9957341327030611,0.0,0.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,2.8823427682019944,0.0,1.4411713841009972,26.73,34.2,22.0,1.111054984020075,25.26,0.54,2.1,0.0,1.49,65.0,91,30,0.9350162426854148,-0.35460488704253545
16 Pedernales,2019,4,17,0,34694,148,0.9957341327030611,0.0,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,2.8823427682019944,0.7205856920504986,25.83,32.8,21.6,0.8130277802247211,25.33,1.51,3.8,0.0,1.6,75.4,95,42,0.8854560256532099,-0.4647231720437685
16 Pedernales,2019,5,18,2,34694,150,0.995676485847697,2.0,0.0,0.0,1.0,0.5,0.5,5.764685536403989,5.764685536403989,0.0,0.0,2.8823427682019944,1.4411713841009972,28.46,35.3,20.9,2.025101858930734,25.59,0.04,0.3,0.0,0.16,57.9,88,25,0.8229838658936565,-0.5680647467311557
16 Pedernales,2019,5,19,0,34694,150,0.995676485847697,-2.0,2.0,0.0,0.0,0.5,0.5,0.0,-5.764685536403989,5.764685536403989,0.0,0.0,1.4411713841009972,27.44,33.9,21.9,1.421453585784939,26.77,1.17,3.5,0.0,0.54,68.7,95,37,0.7485107481711013,-0.6631226582407951
16 Pedernales,2019,5,20,0,34694,150,0.995676485847697,0.0,0.0,2.0,0.0,0.5,0.5,0.0,0.0,0.0,5.764685536403989,0.0,1.4411713841009972,28.84,36.3,23.2,2.310537080753777,26.73,0.54,1.6,0.0,1.51,62.5,88,26,0.6631226582407952,-0.7485107481711012
16 Pedernales,2019,5,21,0,34694,150,0.995676485847697,0.0,0.0,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.0,0.0,1.4411713841009972,26.97,33.0,23.0,1.2075457572143502,25.83,4.33,11.1,0.4,0.04,77.7,98,42,0.5680647467311558,-0.8229838658936564
16 Pedernales,2019,5,22,1,34694,151,0.995647662420015,1.0,0.0,0.0,2.0,0.25,0.375,2.8823427682019944,2.8823427682019944,0.0,0.0,5.764685536403989,0.7205856920504986,26.13,29.8,22.5,0.9022262129066674,28.46,3.26,7.1,0.4,1.17,82.8,98,62,0.46472317204376906,-0.8854560256532096
16 Pedernales,2019,6,23,3,34694,154,0.9955611921369689,2.0,1.0,0.0,0.0,1.0,0.75,8.647028304605984,5.764685536403989,2.8823427682019944,0.0,0.0,2.8823427682019944,27.94,32.6,23.4,1.6907631583588771,27.44,0.14,0.9,0.0,0.54,71.7,92,47,0.35460488704253584,-0.9350162426854147
16 Pedernales,2019,6,24,0,34694,154,0.9955611921369689,-3.0,3.0,1.0,0.0,1.0,0.75,0.0,-8.647028304605984,8.647028304605984,2.8823427682019944,0.0,2.8823427682019944,28.96,35.6,22.5,2.408779047902163,28.84,0.07,0.2,0.0,4.33,63.4,94,27,0.23931566428755768,-0.970941817426052
16 Pedernales,2019,6,25,0,34694,154,0.9955611921369689,0.0,0.0,3.0,0.0,1.0,0.75,0.0,0.0,0.0,8.647028304605984,0.0,2.8823427682019944,30.44,38.5,22.9,4.025624282154568,26.97,0.04,0.2,0.0,3.26,55.8,89,23,0.12053668025532308,-0.992708874098054
16 Pedernales,2019,6,26,1,34694,155,0.995532368709287,1.0,0.0,0.0,1.0,1.0,0.625,2.8823427682019944,2.8823427682019944,0.0,0.0,2.8823427682019944,2.8823427682019944,29.47,36.8,22.6,2.8751073135359877,26.13,0.59,3.9,0.0,0.14,61.5,93,29,-3.216245299353273e-16,-1.0
16 Pedernales,2019,6,27,0,34694,155,0.995532368709287,-1.0,1.0,0.0,3.0,0.25,0.625,0.0,-2.8823427682019944,2.8823427682019944,0.0,8.647028304605984,0.7205856920504986,28.81,35.4,22.1,2.286609150704008,27.94,0.29,1.2,0.0,0.07,62.3,89,32,-0.12053668025532283,-0.992708874098054
16 Pedernales,2019,7,28,1,34694,156,0.9955035452816049,1.0,0.0,1.0,0.0,0.5,0.75,2.8823427682019944,2.8823427682019944,0.0,2.8823427682019944,0.0,1.4411713841009972,29.63,37.0,22.4,3.039247646242299,28.96,0.47,1.6,0.0,0.04,59.6,90,26,-0.23931566428755743,-0.9709418174260521
16 Pedernales,2019,7,29,1,34694,157,0.9954747218539228,0.0,1.0,0.0,0.0,0.75,0.875,2.8823427682019944,0.0,2.8823427682019944,0.0,0.0,2.161757076151496,29.51,36.6,23.2,2.915292039903904,30.44,0.27,0.6,0.0,0.59,61.7,94,26,-0.3546048870425356,-0.9350162426854148
16 Pedernales,2019,7,30,0,34694,157,0.9954747218539228,-1.0,1.0,1.0,1.0,0.5,0.75,0.0,-2.8823427682019944,2.8823427682019944,2.8823427682019944,2.8823427682019944,1.4411713841009972,29.5,36.5,23.6,2.905193507611913,29.47,1.01,3.6,0.0,0.29,64.3,96,32,-0.46472317204376806,-0.8854560256532101
16 Pedernales,2019,7,31,1,34694,158,0.9954458984262409,1.0,0.0,1.0,0.0,0.75,0.5,2.8823427682019944,2.8823427682019944,0.0,2.8823427682019944,0.0,2.161757076151496,29.04,37.5,23.7,2.476583526209729,28.81,0.33,1.6,0.0,0.47,67.7,96,24,-0.5680647467311556,-0.8229838658936565
16 Pedernales,2019,7,32,0,34694,158,0.9954458984262409,-1.0,1.0,0.0,1.0,0.5,0.5,0.0,-2.8823427682019944,2.8823427682019944,0.0,2.8823427682019944,1.4411713841009972,29.56,36.8,23.7,2.9663136897261464,29.63,1.39,8.0,0.0,0.27,65.5,93,30,-0.663122658240795,-0.7485107481711013
16 Pedernales,2019,7,33,0,34694,158,0.9954458984262409,0.0,0.0,1.0,1.0,0.25,0.5,0.0,0.0,0.0,2.8823427682019944,2.8823427682019944,0.7205856920504986,29.96,39.0,23.3,3.407980884693836,29.51,0.39,1.9,0.0,1.01,59.9,94,22,-0.7485107481711011,-0.6631226582407952
16 Pedernales,2019,8,34,3,34694,161,0.9953594281431948,3.0,0.0,0.0,0.0,1.0,0.75,8.647028304605984,8.647028304605984,0.0,0.0,0.0,2.8823427682019944,29.86,36.9,24.4,3.291752178302073,29.5,0.8,5.1,0.0,0.33,63.2,93,29,-0.8229838658936564,-0.5680647467311559
16 Pedernales,2019,8,35,1,34694,162,0.9953306047155128,-2.0,3.0,0.0,1.0,1.0,0.875,2.8823427682019944,-5.764685536403989,8.647028304605984,0.0,2.8823427682019944,2.8823427682019944,28.79,35.0,23.6,2.2707950216978374,29.04,1.56,10.5,0.0,1.39,67.4,91,43,-0.8854560256532096,-0.4647231720437691
16 Pedernales,2019,9,36,1,34694,163,0.9953017812878308,0.0,1.0,3.0,0.0,1.25,0.875,2.8823427682019944,0.0,2.8823427682019944,8.647028304605984,0.0,3.6029284602524934,28.34,34.2,23.5,1.9425081521852037,29.56,1.13,4.6,0.0,0.39,73.7,95,44,-0.9350162426854147,-0.3546048870425359
16 Pedernales,2019,9,37,2,34694,165,0.9952441344324667,1.0,1.0,1.0,0.0,1.75,1.0,5.764685536403989,2.8823427682019944,2.8823427682019944,2.8823427682019944,0.0,5.04409984435349,28.77,35.8,23.5,2.2550902627937446,29.96,0.4,0.6,0.0,0.8,72.8,94,39,-0.970941817426052,-0.23931566428755774
16 Pedernales,2019,9,38,3,34694,168,0.9951576641494206,1.0,2.0,1.0,3.0,1.75,1.375,8.647028304605984,2.8823427682019944,5.764685536403989,2.8823427682019944,8.647028304605984,5.04409984435349,27.27,32.7,23.8,1.3400273175682669,29.86,5.74,9.8,1.7,1.56,81.7,98,55,-0.992708874098054,-0.12053668025532357
16 Pedernales,2019,9,39,0,34694,168,0.9951576641494206,-3.0,3.0,2.0,1.0,1.5,1.25,0.0,-8.647028304605984,8.647028304605984,5.764685536403989,2.8823427682019944,4.323514152302992,27.3,32.0,24.2,1.354049862658529,28.79,2.49,5.0,0.6,1.13,80.0,97,59,-1.0,-1.8369701987210297e-16
16 Pedernales,2019,10,40,1,34694,169,0.9951288407217387,1.0,0.0,3.0,1.0,1.5,1.375,2.8823427682019944,2.8823427682019944,0.0,8.647028304605984,2.8823427682019944,4.323514152302992,27.16,32.0,23.2,1.289842347932266,28.34,3.77,12.1,0.0,0.4,80.2,95,50,-0.992708874098054,0.1205366802553232
16 Pedernales,2019,10,41,1,34694,170,0.9951000172940566,0.0,1.0,0.0,2.0,1.25,1.5,2.8823427682019944,0.0,2.8823427682019944,0.0,5.764685536403989,3.6029284602524934,27.43,33.2,22.4,1.4165296897425759,28.77,0.5,2.5,0.0,5.74,71.2,94,45,-0.9709418174260521,0.23931566428755738
16 Pedernales,2019,10,42,0,34694,170,0.9951000172940566,-1.0,1.0,1.0,3.0,0.5,1.125,0.0,-2.8823427682019944,2.8823427682019944,2.8823427682019944,8.647028304605984,1.4411713841009972,27.17,31.4,23.0,1.2943258753007676,27.27,0.64,1.4,0.0,2.49,75.0,92,48,-0.9350162426854148,0.35460488704253557
16 Pedernales,2019,10,43,2,34694,172,0.9950423704386926,2.0,0.0,1.0,0.0,1.0,1.25,5.764685536403989,5.764685536403989,0.0,2.8823427682019944,0.0,2.8823427682019944,27.01,31.6,22.8,1.2244233518703627,27.3,1.33,5.5,0.0,3.77,77.3,94,52,-0.8854560256532101,0.464723172043768
16 Pedernales,2019,10,44,2,34694,174,0.9949847235833286,0.0,2.0,0.0,1.0,1.25,1.375,5.764685536403989,0.0,5.764685536403989,0.0,2.8823427682019944,3.6029284602524934,26.81,31.1,22.4,1.1423299586293532,27.16,0.93,2.0,0.0,0.5,75.6,94,54,-0.822983865893657,0.5680647467311548
16 Pedernales,2019,11,45,1,34694,175,0.9949559001556465,-1.0,2.0,2.0,1.0,1.25,1.25,2.8823427682019944,-2.8823427682019944,5.764685536403989,5.764685536403989,2.8823427682019944,3.6029284602524934,26.9,31.8,22.4,1.1785678324121953,27.43,0.34,0.8,0.1,0.64,75.1,90,52,-0.7485107481711011,0.6631226582407953
16 Pedernales,2019,11,46,2,34694,177,0.9948982533002825,1.0,1.0,2.0,0.0,1.75,1.125,5.764685536403989,2.8823427682019944,2.8823427682019944,5.764685536403989,0.0,5.04409984435349,26.57,30.5,22.9,1.05105035262469,27.17,0.74,1.5,0.2,1.33,76.1,92,50,-0.6631226582407956,0.7485107481711007
16 Pedernales,2019,11,47,3,34694,180,0.9948117830172364,1.0,2.0,1.0,2.0,2.0,1.5,8.647028304605984,2.8823427682019944,5.764685536403989,2.8823427682019944,5.764685536403989,5.764685536403989,26.04,30.5,22.0,0.8744851200923772,27.01,1.5,3.9,0.0,0.93,77.1,97,43,-0.5680647467311559,0.8229838658936564
16 Pedernales,2019,11,48,0,34694,180,0.9948117830172364,-3.0,3.0,2.0,2.0,1.5,1.375,0.0,-8.647028304605984,8.647028304605984,5.764685536403989,5.764685536403989,4.323514152302992,26.13,31.6,21.3,0.9022262129066674,26.81,1.61,4.5,0.0,0.34,75.1,96,45,-0.4647231720437684,0.88545602565321
16 Pedernales,2019,11,49,0,34694,180,0.9948117830172364,0.0,0.0,3.0,1.0,1.25,1.25,0.0,0.0,0.0,8.647028304605984,2.8823427682019944,3.6029284602524934,26.47,31.4,21.0,1.0152044289028646,26.9,0.43,1.0,0.0,0.74,74.2,89,51,-0.35460488704253595,0.9350162426854147
16 Pedernales,2019,11,50,0,34694,180,0.9948117830172364,0.0,0.0,0.0,2.0,0.75,1.25,0.0,0.0,0.0,0.0,5.764685536403989,2.161757076151496,25.93,33.2,19.5,0.8417350346100828,26.57,1.94,11.2,0.0,1.5,74.0,99,35,-0.2393156642875578,0.970941817426052
16 Pedernales,2019,11,51,0,34694,180,0.9948117830172364,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.647028304605984,0.0,26.84,33.6,20.7,1.1542837249017497,26.04,0.14,0.4,0.0,1.61,67.7,100,32,-0.12053668025532363,0.992708874098054
16 Pedernales,2019,11,52,0,34694,180,0.9948117830172364,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,26.13,32.1,20.8,0.9022262129066674,26.13,0.11,0.4,0.0,0.43,72.0,95,40,6.432490598706546e-16,1.0
16 Pedernales,2020,1,1,2,34997,182,0.9947995542475069,2.0,0.0,0.0,0.0,0.5,0.875,5.714775552190187,5.714775552190187,0.0,0.0,0.0,1.4286938880475468,25.8,29.8,21.4,0.8046080617030923,26.47,0.3,1.4,0.0,1.94,75.7,91,52,0.12053668025532305,0.992708874098054
16 Pedernales,2020,1,2,0,34997,182,0.9947995542475069,-2.0,2.0,0.0,0.0,0.5,0.625,0.0,-5.714775552190187,5.714775552190187,0.0,0.0,1.4286938880475468,26.29,34.0,20.0,0.9537344505524905,25.93,0.77,3.7,0.0,0.14,65.2,94,31,0.23931566428755774,0.970941817426052
16 Pedernales,2020,1,3,0,34997,182,0.9947995542475069,0.0,0.0,2.0,0.0,0.5,0.25,0.0,0.0,0.0,5.714775552190187,0.0,1.4286938880475468,26.64,33.5,20.3,1.0768929534865337,26.84,0.13,0.9,0.0,0.11,59.5,86,29,0.3546048870425356,0.9350162426854148
16 Pedernales,2020,1,4,0,34997,182,0.9947995542475069,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,1.4286938880475468,25.29,29.6,20.8,0.6741045913934777,26.13,0.16,0.4,0.0,0.3,70.7,91,43,0.4647231720437685,0.8854560256532099
16 Pedernales,2020,1,5,0,34997,182,0.9947995542475069,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.0,0.0,0.0,5.714775552190187,0.0,25.19,31.6,19.6,0.6511143495812949,25.8,0.53,1.6,0.0,0.77,69.9,89,39,0.5680647467311558,0.8229838658936564
16 Pedernales,2020,1,6,0,34997,182,0.9947995542475069,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,26.47,34.4,19.6,1.0152044289028646,26.29,0.1,0.7,0.0,0.13,65.0,96,25,0.6631226582407952,0.7485107481711011
16 Pedernales,2020,2,7,1,34997,183,0.994770980369746,1.0,0.0,0.0,0.0,0.25,0.375,2.8573877760950936,2.8573877760950936,0.0,0.0,0.0,0.7143469440237734,26.69,35.0,18.5,1.09574007220286,26.64,0.09,0.4,0.0,0.16,58.5,93,19,0.7485107481711011,0.6631226582407953
16 Pedernales,2020,2,8,2,34997,185,0.9947138326142241,1.0,1.0,0.0,0.0,0.75,0.625,5.714775552190187,2.8573877760950936,2.8573877760950936,0.0,0.0,2.1430408320713203,26.07,34.3,19.3,0.8836360581863195,25.29,1.46,8.3,0.0,0.53,68.6,97,27,0.8229838658936564,0.5680647467311558
16 Pedernales,2020,2,9,2,34997,187,0.9946566848587022,0.0,2.0,1.0,0.0,1.25,0.625,5.714775552190187,0.0,5.714775552190187,2.8573877760950936,0.0,3.5717347201188674,24.96,29.2,21.0,0.6011685106320112,25.19,2.59,7.6,0.0,0.1,80.9,98,51,0.8854560256532098,0.4647231720437686
16 Pedernales,2020,2,10,0,34997,187,0.9946566848587022,-2.0,2.0,2.0,0.0,1.25,0.625,0.0,-5.714775552190187,5.714775552190187,5.714775552190187,0.0,3.5717347201188674,25.16,32.7,20.2,0.6443714071109237,26.47,1.16,3.3,0.0,0.09,74.5,95,37,0.9350162426854148,0.35460488704253557
16 Pedernales,2020,3,11,1,34997,188,0.9946281109809412,1.0,0.0,2.0,1.0,1.25,0.75,2.8573877760950936,2.8573877760950936,0.0,5.714775552190187,2.8573877760950936,3.5717347201188674,24.56,28.8,20.0,0.5232583289798047,26.69,2.79,7.3,0.5,1.46,78.5,98,54,0.970941817426052,0.23931566428755804
16 Pedernales,2020,3,12,0,34997,188,0.9946281109809412,-1.0,1.0,0.0,2.0,0.75,0.75,0.0,-2.8573877760950936,2.8573877760950936,0.0,5.714775552190187,2.1430408320713203,24.63,28.5,19.2,0.5361238935169292,26.07,1.46,2.4,0.0,2.59,76.5,96,50,0.992708874098054,0.120536680255323
16 Pedernales,2020,3,13,0,34997,188,0.9946281109809412,0.0,0.0,1.0,2.0,0.25,0.75,0.0,0.0,0.0,2.8573877760950936,5.714775552190187,0.7143469440237734,25.09,30.7,19.9,0.6289081867166968,24.96,1.74,7.3,0.0,1.16,76.8,98,52,1.0,-1.6081226496766366e-16
16 Pedernales,2020,4,14,2,34997,190,0.9945709632254193,2.0,0.0,0.0,0.0,0.75,1.0,5.714775552190187,5.714775552190187,0.0,0.0,0.0,2.1430408320713203,25.74,30.1,19.5,0.7880293055748347,25.16,0.16,0.9,0.0,2.79,72.2,93,46,0.992708874098054,-0.12053668025532288
16 Pedernales,2020,4,15,1,34997,191,0.9945423893476584,-1.0,2.0,0.0,1.0,0.75,1.0,2.8573877760950936,-2.8573877760950936,5.714775552190187,0.0,2.8573877760950936,2.1430408320713203,26.63,30.7,23.4,1.0731626108255063,24.56,0.99,3.4,0.0,1.46,78.8,97,58,0.9709418174260521,-0.2393156642875575
16 Pedernales,2020,4,16,0,34997,191,0.9945423893476584,-1.0,1.0,2.0,0.0,0.75,0.75,0.0,-2.8573877760950936,2.8573877760950936,5.714775552190187,0.0,2.1430408320713203,26.8,31.5,20.9,1.1383729430654164,24.63,0.39,0.9,0.0,1.74,73.2,93,45,0.9350162426854148,-0.35460488704253545
