z1,z2,z3,z4,z5,z6,z7,province,year,week,split
3.9725952,5.3235965,4.1207886,4.7553086,-2.5574734,1.0584195,7.14413,19 Hermanas Mirabal,2016,21,train
2.6989863,6.009461,3.0190663,4.076407,-1.7181286,1.1220868,8.880375,19 Hermanas Mirabal,2016,22,train
-0.1407971,4.7541537,2.6224692,4.8716965,-6.534534,-0.655114,3.239241,19 Hermanas Mirabal,2016,23,train
-1.0766807,3.5313556,2.9683897,4.3432994,-8.058874,-0.8576986,2.4030426,19 Hermanas Mirabal,2016,24,train
0.8145403,3.7358713,7.4966083,3.0922768,-3.364809,2.1002138,8.189417,19 Hermanas Mirabal,2016,25,train
-0.7751757,4.9813895,8.662332,3.40476,-4.7269673,2.3593128,7.0611653,19 Hermanas Mirabal,2016,26,train
-10.0667715,6.330802,-0.26415178,6.767308,-3.6590626,-4.3666635,1.6500878,19 Hermanas Mirabal,2016,27,train
-11.849422,8.020547,-0.61134416,7.1557956,-3.799754,-3.8990452,2.145898,19 Hermanas Mirabal,2016,28,train
-11.723167,7.92629,0.8463657,6.3578687,-3.1890593,-3.0211682,4.295947,19 Hermanas Mirabal,2016,29,train
-17.25206,11.816129,1.9942051,8.558118,-0.59931034,-3.1003559,5.3789554,19 Hermanas Mirabal,2016,30,train
-16.846268,11.90397,1.2146206,7.553598,-1.1551174,-2.8305233,5.778207,19 Hermanas Mirabal,2016,31,train
-11.347372,8.212961,1.9157236,6.4723325,-2.4543111,-1.048923,1.963213,19 Hermanas Mirabal,2016,32,train
-9.381008,7.4142137,-0.11641216,6.2536335,-3.346216,-0.8064723,0.6943251,19 Hermanas Mirabal,2016,33,train
-19.86859,14.192083,5.4487305,7.3997645,2.8700106,3.0807798,4.5519056,19 Hermanas Mirabal,2016,34,train
-4.6612325,5.53115,7.305713,2.1949265,-3.9542992,4.2925844,4.044586,19 Hermanas Mirabal,2016,35,train
-4.585826,8.88944,11.975808,6.000928,-1.6814457,5.831649,3.640942,19 Hermanas Mirabal,2016,36,train
-1.8229942,6.7858214,9.462791,5.0202208,-2.5495362,5.942221,2.3798187,19 Hermanas Mirabal,2016,37,train
-3.0236933,8.351095,9.3440695,5.2515893,-1.4680713,6.007054,2.146916,19 Hermanas Mirabal,2016,38,train
-4.583589,8.479876,13.160861,4.481622,0.45552617,7.948469,3.3323328,19 Hermanas Mirabal,2016,39,train
-11.205728,4.0921,10.277905,-5.0380616,0.817632,11.087944,5.421771,19 Hermanas Mirabal,2016,40,train
-6.1555405,4.9325476,4.3418684,-1.2304465,0.4209294,7.338372,3.3111491,19 Hermanas Mirabal,2016,41,train
-4.712822,10.529957,-2.7730963,1.1050632,6.255065,9.882305,8.949643,19 Hermanas Mirabal,2016,42,train
-4.2758713,11.91491,-4.0025744,1.0198903,5.1810317,10.927723,8.024717,19 Hermanas Mirabal,2016,43,train
-3.0921245,11.323521,-5.108893,0.104652785,10.027828,13.255876,10.988367,19 Hermanas Mirabal,2016,44,train
-6.609163,11.515409,-2.580432,-3.1863048,18.880705,18.966623,15.464209,19 Hermanas Mirabal,2016,45,train
-3.2860565,10.307947,-3.3196013,1.1768526,12.782869,12.966712,6.9113917,19 Hermanas Mirabal,2016,46,train
-0.758797,3.4927928,4.2500443,-5.285939,10.70663,18.543442,0.6303349,19 Hermanas Mirabal,2016,47,train
0.3174085,2.4162993,1.4037343,-2.5331113,8.9884615,12.435295,0.15292497,19 Hermanas Mirabal,2016,48,train
3.1043742,2.7089076,-3.6854625,0.84371895,10.229264,9.884003,-6.302727,19 Hermanas Mirabal,2016,49,train
3.0188422,0.8175401,-3.5798051,1.363598,11.596926,8.51724,-7.993572,19 Hermanas Mirabal,2016,50,train
7.577407,-0.39210764,-4.8768034,0.9405273,16.137318,11.215862,-5.4913316,19 Hermanas Mirabal,2016,51,train
-5.1268063,6.966611,-9.568842,6.445529,13.532127,4.6803393,-9.667802,19 Hermanas Mirabal,2016,52,train
-1.4819212,3.761287,-9.682628,7.7086844,11.319175,1.6230464,-11.117753,19 Hermanas Mirabal,2017,1,train
-6.69641,12.054941,-21.76544,17.674788,21.952618,-1.3775207,-21.07492,19 Hermanas Mirabal,2017,2,train
-2.0191119,12.80105,-24.586401,18.154827,14.459674,-3.2615976,-17.61372,19 Hermanas Mirabal,2017,3,train
0.9387301,11.92357,-19.124607,14.796739,7.596572,-1.3607376,-12.393937,19 Hermanas Mirabal,2017,4,train
9.675356,1.9385543,-7.863871,6.297953,8.207148,3.67421,-8.769223,19 Hermanas Mirabal,2017,5,train
8.28421,3.5099204,-7.94065,5.1504626,6.724878,3.4823816,-4.9193788,19 Hermanas Mirabal,2017,6,train
11.194939,1.7958789,-8.973682,6.726244,7.3553762,1.7164023,-5.447252,19 Hermanas Mirabal,2017,7,train
10.992227,5.0565815,-11.118865,7.9213033,2.1062324,3.0512123,-6.510447,19 Hermanas Mirabal,2017,8,train
10.402465,4.6007657,-8.538693,6.9606867,3.049887,1.9159595,-3.6226907,19 Hermanas Mirabal,2017,9,train
16.72075,6.7928066,-4.641708,12.43318,7.201549,3.3828256,-3.6103666,19 Hermanas Mirabal,2017,10,train
11.201349,5.309796,-6.1182227,12.223527,4.4923143,-1.345511,-6.1353054,19 Hermanas Mirabal,2017,11,train
16.745588,7.496312,-4.968701,12.664235,7.660671,2.057836,1.5469545,19 Hermanas Mirabal,2017,12,train
12.339353,6.511239,-6.500909,12.32099,1.2940432,-1.439824,-3.2030466,19 Hermanas Mirabal,2017,13,train
6.9008336,3.619698,-6.33288,6.418389,-0.62631273,-1.2959119,-0.2754926,19 Hermanas Mirabal,2017,14,train
10.081191,6.321232,-8.760007,6.4152236,-2.2912917,2.0208268,1.085938,19 Hermanas Mirabal,2017,15,train
13.115026,0.8229855,-2.4334228,6.754302,6.137496,1.0047443,5.572919,19 Hermanas Mirabal,2017,16,train
13.799526,4.2775216,-9.129099,6.425235,10.8005495,3.4106472,18.699766,19 Hermanas Mirabal,2017,17,train
7.1141467,2.9396744,-1.257122,1.3180612,-0.32676923,3.7484558,9.17782,19 Hermanas Mirabal,2017,18,train
6.3714423,4.521622,-1.0093222,1.7651701,-3.6019464,4.2336693,7.1816363,19 Hermanas Mirabal,2017,19,train
5.807223,5.5443444,3.7584794,4.1935873,1.3243692,3.6773834,7.56752,19 Hermanas Mirabal,2017,20,train
1.7804515,2.7476692,0.6429294,3.0856912,-4.244044,-0.06483314,3.9308264,19 Hermanas Mirabal,2017,21,train
2.6483886,3.0475361,1.2722178,1.740874,-2.9572198,2.0044754,7.171422,19 Hermanas Mirabal,2017,22,train
0.3632349,1.2677252,1.3352742,1.8539853,-4.24434,-0.04114169,3.639396,19 Hermanas Mirabal,2017,23,train
1.44035,2.2569978,2.1027803,-0.22111551,-3.8144243,2.7290826,6.5211024,19 Hermanas Mirabal,2017,24,train
2.2471051,0.6399245,4.5931115,-1.7817459,-3.085502,3.8183892,8.515585,19 Hermanas Mirabal,2017,25,train
-0.33161256,1.3970096,4.1496916,-1.0779098,-2.527063,3.223274,8.457426,19 Hermanas Mirabal,2017,26,train
-18.429983,12.340969,-4.0889344,11.130131,4.0109773,-4.8793154,0.1959317,19 Hermanas Mirabal,2017,27,train
-16.799162,13.1697645,-2.0146427,8.52383,2.4263844,-0.82578564,2.554516,19 Hermanas Mirabal,2017,28,train
-14.34413,10.10052,-1.208835,8.078429,1.2787135,-2.6516838,1.2837002,19 Hermanas Mirabal,2017,29,train
-11.764434,7.5429077,-1.9156668,6.564112,0.2604903,-2.7547252,1.7623488,19 Hermanas Mirabal,2017,30,train
-15.230786,9.886546,-0.43868092,6.0340414,0.7793432,-1.2116562,2.800378,19 Hermanas Mirabal,2017,31,train
-13.927528,9.831199,-1.0659269,6.0588117,-0.14183205,-0.6306742,2.3539612,19 Hermanas Mirabal,2017,32,train
-18.168928,11.49052,-1.8923073,6.427314,2.604237,-0.82453936,3.3481462,19 Hermanas Mirabal,2017,33,train
-12.816303,8.068367,-1.0717083,5.6570077,0.7329579,-0.8981869,1.5963453,19 Hermanas Mirabal,2017,34,train
-4.4830384,3.6457903,5.5896807,0.9084073,-3.5508318,3.4279454,3.8910735,19 Hermanas Mirabal,2017,35,train
-6.4949827,13.814774,0.70294887,2.8543096,5.460175,9.315803,17.826923,19 Hermanas Mirabal,2017,36,train
-6.034497,6.9026866,7.29539,-0.07566097,-1.5347353,7.032263,7.672188,19 Hermanas Mirabal,2017,37,train
-5.921235,15.62514,-1.4159458,1.5440463,3.4473803,12.673221,16.662836,19 Hermanas Mirabal,2017,38,train
-1.5356994,2.8023078,7.1224794,0.32665098,-0.30059063,5.9604726,5.5282507,19 Hermanas Mirabal,2017,39,train
-2.1159139,6.028686,9.352531,2.0588622,1.9276701,8.31793,5.6404285,19 Hermanas Mirabal,2017,40,train
-1.8150028,7.520997,7.7323284,2.1480007,1.838077,9.536113,4.441349,19 Hermanas Mirabal,2017,41,train
-0.6950931,5.093241,9.15603,2.0608265,2.1485577,8.68814,2.4970577,19 Hermanas Mirabal,2017,42,train
-0.4472241,5.5065603,7.1374264,2.52833,1.8623407,8.447687,1.2058594,19 Hermanas Mirabal,2017,43,train
-1.6533136,5.586327,8.598518,2.6116107,3.2955346,9.53066,-0.10631844,19 Hermanas Mirabal,2017,44,train
-1.1188409,7.2424264,11.649359,1.4425131,10.771495,16.40479,1.2397391,19 Hermanas Mirabal,2017,45,train
1.0771376,12.957909,1.7659035,6.3344717,15.225993,14.208682,7.6210904,19 Hermanas Mirabal,2017,46,train
1.2561938,6.370475,6.178875,3.1748595,6.357895,11.222472,-1.6875128,19 Hermanas Mirabal,2017,47,train
1.4266223,4.886307,6.85344,2.9625428,6.6824613,11.236849,-3.711168,19 Hermanas Mirabal,2017,48,train
0.52972835,2.087098,2.6870441,-2.4691377,7.0617037,12.514515,-3.4007874,19 Hermanas Mirabal,2017,49,train
1.280039,5.2282743,0.5609441,-1.6742039,4.5107465,13.920541,-3.4503362,19 Hermanas Mirabal,2017,50,train
3.3275373,2.3793952,2.4514325,-3.2799826,8.454894,15.548568,-3.71066,19 Hermanas Mirabal,2017,51,train
-19.658049,12.976387,-6.862783,6.984024,12.32272,4.48988,-7.5704165,19 Hermanas Mirabal,2017,52,train
0.26201054,11.614541,-3.2601018,13.267126,16.912216,7.242148,-11.579794,19 Hermanas Mirabal,2018,1,train
-0.14320916,9.557078,-6.684958,16.904959,19.247856,1.7444165,-11.068625,19 Hermanas Mirabal,2018,2,train
2.0575411,9.786831,-6.766995,17.045681,16.099125,0.70999867,-11.395392,19 Hermanas Mirabal,2018,3,train
0.6901826,12.324709,-7.989485,19.43663,15.84711,-1.4848303,-11.500372,19 Hermanas Mirabal,2018,4,train
15.152225,5.90702,-4.6422644,11.706696,12.625917,7.021105,-11.465239,19 Hermanas Mirabal,2018,5,train
18.64781,-0.43050385,-13.198132,7.4410386,15.425927,4.163254,-6.5751486,19 Hermanas Mirabal,2018,6,train
24.074015,-1.3924685,-15.8570595,9.363891,15.91941,3.062605,-7.5595307,19 Hermanas Mirabal,2018,7,train
21.962164,1.4502103,-14.998719,9.6225395,11.620624,2.032426,-6.0543046,19 Hermanas Mirabal,2018,8,train
21.166195,5.9847054,-18.927141,11.689153,4.7384005,2.6023664,-8.386426,19 Hermanas Mirabal,2018,9,train
19.191166,8.116703,-9.147828,17.061028,6.8848305,1.1924193,-9.962866,19 Hermanas Mirabal,2018,10,train
13.1217985,7.7362294,-4.8492074,17.066814,6.075129,-1.7517694,-9.397565,19 Hermanas Mirabal,2018,11,train
14.899956,8.653271,-4.008215,17.119738,6.143293,-1.2573166,-6.1040583,19 Hermanas Mirabal,2018,12,train
24.037664,8.6761055,-6.740365,18.269249,3.7076085,0.6163919,-4.9805646,19 Hermanas Mirabal,2018,13,train
14.357818,5.9915905,-9.723316,13.460718,0.5879257,-6.0249414,-1.3181016,19 Hermanas Mirabal,2018,14,train
14.83907,2.8873568,-9.419216,13.816385,0.08972588,-8.807319,-2.081479,19 Hermanas Mirabal,2018,15,train
13.317498,5.2081475,-8.13668,13.547886,-0.792068,-7.562807,-0.38312885,19 Hermanas Mirabal,2018,16,train
10.615456,4.9577003,-7.4638023,12.817123,-3.0703428,-8.01171,-0.10148386,19 Hermanas Mirabal,2018,17,train
8.170513,11.867962,3.470958,10.017315,-5.162878,1.2372882,8.592507,19 Hermanas Mirabal,2018,18,train
9.8644905,4.5055614,1.6221267,8.096286,-11.478239,-7.115877,13.462692,19 Hermanas Mirabal,2018,19,train
11.115072,5.628049,2.7222266,8.22381,-8.918545,-4.755612,17.113255,19 Hermanas Mirabal,2018,20,train
7.317878,5.1261077,3.791182,8.757402,-10.824987,-6.8861194,13.618523,19 Hermanas Mirabal,2018,21,train
3.458748,6.769298,3.1652603,9.146944,-11.678273,-7.2277765,12.298815,19 Hermanas Mirabal,2018,22,train
1.1322275,7.514769,1.1763113,8.145567,-14.291175,-8.284803,13.884898,19 Hermanas Mirabal,2018,23,train
0.003914976,7.121966,2.6779025,7.5049047,-13.959732,-7.8690925,14.563639,19 Hermanas Mirabal,2018,24,train
-0.4277021,9.274359,7.16382,6.9694023,-12.314614,-3.854188,18.750057,19 Hermanas Mirabal,2018,25,train
-1.8472306,6.114119,6.5713434,5.5810356,-13.151208,-6.1890044,17.43342,19 Hermanas Mirabal,2018,26,train
-9.732397,10.276949,-1.828293,11.519798,-8.865076,-10.171607,7.628271,19 Hermanas Mirabal,2018,27,train
-12.174009,12.981378,-2.019381,12.572559,-6.8297,-10.061849,9.715791,19 Hermanas Mirabal,2018,28,train
-12.29976,10.400489,-3.6897225,13.062788,-4.510536,-12.059462,8.819859,19 Hermanas Mirabal,2018,29,train
-12.37615,12.123956,-1.4068271,12.767178,-7.5152874,-10.4480295,8.044753,19 Hermanas Mirabal,2018,30,train
-15.2250595,12.406585,-5.706529,14.401454,-3.9337597,-12.714073,7.2085443,19 Hermanas Mirabal,2018,31,train
-13.309997,9.983452,-2.8172243,8.16851,-6.3242645,-7.918665,9.28958,19 Hermanas Mirabal,2018,32,train
-18.11258,11.449273,-7.9265547,12.333793,-0.6417462,-11.059709,6.684466,19 Hermanas Mirabal,2018,33,train
-14.018819,9.279549,-5.991205,10.865741,-3.2294607,-10.163273,4.788386,19 Hermanas Mirabal,2018,34,train
-0.7946289,2.393765,8.484161,-3.5668747,-5.966583,5.678227,19.210356,19 Hermanas Mirabal,2018,35,train
-3.2010484,1.520476,6.276398,-3.2448971,-5.1974244,3.9683082,11.909658,19 Hermanas Mirabal,2018,36,train
-3.6783261,1.5728469,7.194536,-4.7726016,-5.1662893,5.8967237,12.725668,19 Hermanas Mirabal,2018,37,train
-3.9343297,0.93501794,7.3116083,-5.0454636,-4.547293,5.873629,11.301919,19 Hermanas Mirabal,2018,38,train
-1.1271023,0.7837532,5.211711,-4.1079063,-2.6048775,5.6425514,11.944128,19 Hermanas Mirabal,2018,39,train
-5.152121,0.100403205,6.6599708,-9.214291,1.295443,13.015074,10.375318,19 Hermanas Mirabal,2018,40,train
-3.4942026,-0.59040517,5.031006,-6.7687225,0.74892926,9.960891,7.0368137,19 Hermanas Mirabal,2018,41,train
-1.0678838,-0.4989783,4.430027,-8.006462,1.6951224,11.759646,8.39409,19 Hermanas Mirabal,2018,42,train
-1.4838879,0.46273395,1.5615302,-3.68306,-1.2177136,7.403296,2.3494165,19 Hermanas Mirabal,2018,43,train
-2.2627919,0.9873206,1.2408037,-5.7914124,0.3760164,10.679678,2.4838066,19 Hermanas Mirabal,2018,44,train
2.076995,-0.16670553,-0.36431924,-4.785768,3.1571789,9.150412,4.8619375,19 Hermanas Mirabal,2018,45,train
-1.1531618,-2.1654983,0.034662373,-5.384954,5.9169602,9.072008,1.9798298,19 Hermanas Mirabal,2018,46,train
-0.12815017,-2.136011,-0.09060363,-4.5500016,2.3508997,8.177029,-1.5535276,19 Hermanas Mirabal,2018,47,train
-1.1482668,-2.3216236,-0.67338526,-6.065287,4.367324,10.199754,-3.1296556,19 Hermanas Mirabal,2018,48,train
-0.52273995,-2.6006274,-0.18996568,-7.6233134,7.623573,13.830308,-3.2217097,19 Hermanas Mirabal,2018,49,train
4.9011183,-3.0662704,-8.691412,-1.8790824,11.074249,9.351309,-11.125697,19 Hermanas Mirabal,2018,50,train
4.9834814,-2.1154873,-10.21147,-1.3922151,10.364477,9.727891,-12.945251,19 Hermanas Mirabal,2018,51,train
-7.6470923,3.1781595,-16.580864,4.758004,17.801558,3.7137055,-14.120017,19 Hermanas Mirabal,2018,52,train
-3.9902194,4.828475,-18.425682,6.5341263,12.236775,0.28948525,-12.403165,19 Hermanas Mirabal,2019,1,train
-0.66593087,5.7569838,-20.021458,7.2288775,10.766135,0.5858927,-12.036719,19 Hermanas Mirabal,2019,2,train
1.3773271,4.9236026,-21.285488,10.6116705,9.521278,-3.412009,-14.151911,19 Hermanas Mirabal,2019,3,train
0.5766091,6.345029,-20.431938,11.113722,7.857757,-4.7667513,-11.354632,19 Hermanas Mirabal,2019,4,train
9.732705,-1.7811971,-12.7127285,3.4653702,6.750069,1.9039694,-9.508588,19 Hermanas Mirabal,2019,5,train
10.329054,-1.3266168,-17.990643,0.4048466,5.247454,1.9845576,-5.2320485,19 Hermanas Mirabal,2019,6,train
10.668013,-2.2284648,-17.311266,1.7732825,5.5241156,-0.5166966,-4.013783,19 Hermanas Mirabal,2019,7,train
11.958201,-4.43511,-15.468265,2.385952,3.2284398,-2.4869266,-5.059829,19 Hermanas Mirabal,2019,8,train
11.792476,-3.1949275,-16.49872,2.7392929,1.9180882,-2.7414813,-4.797341,19 Hermanas Mirabal,2019,9,train
11.868126,0.26525828,-14.40365,6.6671395,2.232268,-2.849951,-6.153809,19 Hermanas Mirabal,2019,10,train
17.32822,0.17560504,-16.446487,8.309697,1.3382187,-3.0216043,-6.2891335,19 Hermanas Mirabal,2019,11,train
10.376402,4.750307,-16.035942,7.4263506,-3.2084448,-1.5477036,-4.4056077,19 Hermanas Mirabal,2019,12,train
15.439826,9.414972,-21.975227,7.89232,5.151789,-0.23948117,13.209454,19 Hermanas Mirabal,2019,13,train
17.18069,-0.52759993,-12.825949,10.754728,2.7716675,-7.5544143,1.62081,19 Hermanas Mirabal,2019,14,train
13.702393,1.2143775,-11.398217,9.91978,-1.4094914,-7.2235093,-1.1967825,19 Hermanas Mirabal,2019,15,train
12.9326515,1.3685737,-10.021721,9.869383,-3.186743,-7.4554586,-0.17602548,19 Hermanas Mirabal,2019,16,train
9.731487,4.6428466,-9.961732,8.723827,-4.166822,-5.35067,2.5841324,19 Hermanas Mirabal,2019,17,train
8.685045,3.967916,-7.2091737,7.289338,-3.290442,-5.480518,5.375254,19 Hermanas Mirabal,2019,18,train
4.9614425,1.2434843,-6.0656576,6.363352,-3.2924836,-5.90551,2.6687677,19 Hermanas Mirabal,2019,19,train
1.055511,3.8164382,-3.7894168,2.1034753,-8.855691,-1.8364353,5.6792765,19 Hermanas Mirabal,2019,20,train
3.2837934,3.5849397,-3.1005726,0.5640917,-4.835178,0.4429686,11.436176,19 Hermanas Mirabal,2019,21,train
3.5353935,1.3515886,-0.077793695,0.2520593,-4.6153474,-0.024927586,11.900157,19 Hermanas Mirabal,2019,22,train
0.8121779,2.1080582,-0.6028345,0.4420557,-3.8838885,-0.07365193,8.802401,19 Hermanas Mirabal,2019,23,train
0.08911747,0.3334939,1.7470148,0.6372242,-6.0857644,-0.67606515,6.3337183,19 Hermanas Mirabal,2019,24,train
-2.5224085,2.7605453,0.06490381,0.75761414,-6.6443624,-0.50023425,6.3039665,19 Hermanas Mirabal,2019,25,train
-3.107573,2.7888114,0.8902615,-1.0157802,-5.697228,0.72248155,8.861513,19 Hermanas Mirabal,2019,26,train
-10.920201,8.400223,-5.3175616,3.9628947,-5.7676144,-2.0370488,3.5902832,19 Hermanas Mirabal,2019,27,train
-16.567347,6.903186,-7.043411,5.4841876,-1.6523284,-5.3650346,1.4342637,19 Hermanas Mirabal,2019,28,train
-17.167435,6.270169,-6.482305,3.1850417,-1.1555142,-3.9035501,2.2459064,19 Hermanas Mirabal,2019,29,train
-14.089469,5.0174403,-5.04164,2.2616239,-1.8088105,-2.4176707,2.3499658,19 Hermanas Mirabal,2019,30,train
-20.675905,6.9132733,-7.803402,2.2925227,1.1216972,-3.0166602,3.5680058,19 Hermanas Mirabal,2019,31,train
-16.912941,4.237398,-3.5886827,0.4964234,-1.6701298,-1.3520423,2.158833,19 Hermanas Mirabal,2019,32,train
-18.009392,5.6443667,-4.703017,0.49637938,-1.8217394,-0.81054026,2.6155493,19 Hermanas Mirabal,2019,33,train
-17.34829,5.0230746,-5.701594,1.2646383,-0.34176165,-1.5132991,1.6892056,19 Hermanas Mirabal,2019,34,train
-8.486699,2.3580675,0.8700907,-3.4661245,-6.317634,4.586721,4.4711514,19 Hermanas Mirabal,2019,35,train
-7.099887,0.55076706,-0.25186384,-4.0863004,-5.9853125,2.5546746,5.885027,19 Hermanas Mirabal,2019,36,train
-7.742742,0.62343013,-0.32773653,-5.205954,-5.077202,3.1919293,7.3152523,19 Hermanas Mirabal,2019,37,train
-7.2902446,-1.1948668,1.0645307,-9.155017,-2.4231875,6.02779,13.617852,19 Hermanas Mirabal,2019,38,train
-4.050812,1.1404881,-8.876867,-7.798778,1.9724092,6.887182,18.273872,19 Hermanas Mirabal,2019,39,train
-7.067996,0.79307795,1.2987617,-7.14966,-1.1047833,7.595811,8.06797,19 Hermanas Mirabal,2019,40,train
-3.9383137,-1.2895626,0.52928174,-4.525827,-2.6933196,4.5337934,3.2158582,19 Hermanas Mirabal,2019,41,train
-4.2000213,0.18664101,-1.4385467,-4.028219,-2.9007492,4.9986825,1.847205,19 Hermanas Mirabal,2019,42,train
-4.34104,-0.7919651,-0.37225246,-7.207481,1.0086378,7.873452,5.0413256,19 Hermanas Mirabal,2019,43,train
-2.306561,-3.3149977,0.40539822,-7.8779244,-0.4310037,8.434728,2.957268,19 Hermanas Mirabal,2019,44,train
-2.2196212,-1.9412553,-2.529256,-5.698769,-0.27644268,6.3256335,1.4678733,19 Hermanas Mirabal,2019,45,train
-1.9493847,-2.405253,-3.0138655,-5.301354,0.69772077,5.742914,0.77456194,19 Hermanas Mirabal,2019,46,train
-1.8397352,-1.7641991,-5.9051375,-9.892354,-0.19535144,13.934299,1.3753648,19 Hermanas Mirabal,2019,47,train
-1.0369831,-1.43535,-6.17839,-8.668435,0.16960958,11.249649,-0.5275859,19 Hermanas Mirabal,2019,48,train
-0.6496692,-2.7921844,-10.928763,-5.7895737,7.3546166,7.698226,-1.752509,19 Hermanas Mirabal,2019,49,train
4.5515666,-5.7083516,-11.678391,-6.941243,12.297843,10.479036,0.06504844,19 Hermanas Mirabal,2019,50,train
3.0257976,-4.7714677,-11.300313,-4.8964586,11.088137,8.05345,-4.782692,19 Hermanas Mirabal,2019,51,train
-7.8470473,2.5373802,-14.389083,-0.93864584,7.2855797,3.4589918,-5.73077,19 Hermanas Mirabal,2019,52,train
-8.257859,3.3422577,-13.696271,2.903753,8.980167,2.0034363,-9.065166,19 Hermanas Mirabal,2020,1,val
-8.359805,5.825143,-17.085596,4.3742957,10.778249,0.84998083,-9.329969,19 Hermanas Mirabal,2020,2,val
-6.8607664,7.048871,-23.469408,10.14618,15.222008,-3.6318505,-12.663777,19 Hermanas Mirabal,2020,3,val
-3.5344362,4.914486,-18.993631,8.944631,10.71801,-3.4590633,-8.0331955,19 Hermanas Mirabal,2020,4,val
6.1600986,1.7184861,-12.318171,1.7780023,3.3342884,3.876494,-5.4671617,19 Hermanas Mirabal,2020,5,val
9.348252,-2.2459998,-10.798127,2.0213783,7.325746,2.1484854,-3.4041505,19 Hermanas Mirabal,2020,6,val
11.454785,-2.1843836,-11.289242,3.0343857,6.818439,1.2918729,-3.0739496,19 Hermanas Mirabal,2020,7,val
9.608711,-0.30081755,-10.146093,2.921035,4.980543,0.8676645,-1.0553362,19 Hermanas Mirabal,2020,8,val
7.880866,2.4000793,-10.751207,3.2906728,1.9065274,1.3758956,-0.8403979,19 Hermanas Mirabal,2020,9,val
7.425627,7.633989,-17.412336,5.4039855,7.9148,2.3323126,5.701073,19 Hermanas Mirabal,2020,10,val
14.142464,-0.083817646,-10.363494,3.7966607,4.6481686,0.6286227,2.6666906,19 Hermanas Mirabal,2020,11,val
15.742826,0.021910029,-10.410806,4.2885146,1.3197432,0.6406904,0.51204115,19 Hermanas Mirabal,2020,12,val
10.274358,3.0875149,-8.9866085,3.789918,-1.0207196,1.5201006,1.51018,19 Hermanas Mirabal,2020,13,val
7.7904553,4.2247734,-7.375933,5.26505,-0.9758645,0.37047753,0.72360414,19 Hermanas Mirabal,2020,14,val
4.5576963,3.3780727,-3.7372892,4.9650936,-0.98821676,-1.3639517,0.9543261,19 Hermanas Mirabal,2020,15,val
6.0180535,0.39635217,-4.0662317,5.988428,-1.1599033,-3.3425632,0.6289226,19 Hermanas Mirabal,2020,16,val
3.8783786,4.0748963,-4.5974393,5.3679886,-4.928249,-1.1157264,-0.0009477393,19 Hermanas Mirabal,2020,17,val
3.9552577,1.4404306,-3.224085,5.90775,-3.4632726,-2.8557677,-0.44557476,19 Hermanas Mirabal,2020,18,val
3.44478,4.2614846,-1.0157517,6.5600176,-1.5293405,-1.3480306,0.45198992,19 Hermanas Mirabal,2020,19,val
2.8670259,2.6689672,-1.1835498,6.5146675,-3.0523229,-2.018788,0.023931002,19 Hermanas Mirabal,2020,20,val
2.3398523,4.1839695,0.5243206,6.8641,-1.7161463,-1.5177697,-0.09908472,19 Hermanas Mirabal,2020,21,val
1.7955351,4.5086093,-1.99219,6.046965,-2.8099,-1.3799745,1.2058043,19 Hermanas Mirabal,2020,22,val
0.61504805,1.6551883,1.6429678,1.74603,-4.2710524,0.7386217,3.2219813,19 Hermanas Mirabal,2020,23,val
-0.015220133,3.422002,0.9861846,1.4160963,-4.863622,2.2393808,3.0730228,19 Hermanas Mirabal,2020,24,val
-1.4125444,3.777676,1.1238072,1.6032618,-5.2899256,1.4974148,3.4535537,19 Hermanas Mirabal,2020,25,val
-3.3397083,5.114297,2.066795,0.54051906,-5.700323,2.641454,4.669958,19 Hermanas Mirabal,2020,26,val
-9.804415,8.671883,-0.70019174,5.232322,-3.8764415,-0.3242721,1.5769764,19 Hermanas Mirabal,2020,27,val
-11.587907,7.7374606,-1.5649666,6.92793,-0.7743406,-2.9071393,0.7237817,19 Hermanas Mirabal,2020,28,val
-11.134179,8.145705,-0.44395095,5.1730056,-3.1493003,-0.8728003,1.7967782,19 Hermanas Mirabal,2020,29,val
-14.518878,10.862972,-3.484425,7.5754395,0.6786622,-2.3838613,1.6872891,19 Hermanas Mirabal,2020,30,val
-16.624899,21.448837,-7.8422546,6.094133,5.86827,5.487888,17.526712,19 Hermanas Mirabal,2020,31,val
-9.11785,8.923875,3.4022174,9.271995,-0.4511515,-0.6306035,-0.42980483,19 Hermanas Mirabal,2020,32,val
-10.535062,10.120559,4.4394436,10.492759,2.4025369,-0.42722574,-0.84946626,19 Hermanas Mirabal,2020,33,val
-13.915894,23.962608,-2.71039,8.584342,6.9308214,8.214454,15.377011,19 Hermanas Mirabal,2020,34,val
-2.656407,6.343887,7.262774,5.1158814,-0.5235401,3.7631404,3.8412302,19 Hermanas Mirabal,2020,35,val
0.24419867,7.041109,11.638571,4.058338,3.675994,7.9651318,10.777497,19 Hermanas Mirabal,2020,36,val
-2.050486,5.994062,9.507117,5.240975,-0.27819625,4.940757,2.5017025,19 Hermanas Mirabal,2020,37,val
-2.290972,8.178219,8.809873,4.7953763,-0.30436584,6.614219,3.1549504,19 Hermanas Mirabal,2020,38,val
-2.8603866,10.372695,6.2618194,3.8861558,-1.2074028,8.80216,3.4787197,19 Hermanas Mirabal,2020,39,val
