z1,z2,z3,z4,z5,z6,province,year,week,split
-2.5077052,-6.2114186,-6.165365,3.0900578,-3.275819,-6.3397055,17 Peravia,2016,6,train
-3.9663317,-5.1122675,-8.369616,3.0749183,-3.0643384,-4.494397,17 Peravia,2016,7,train
-3.2376451,-4.071101,-6.8959,0.98203295,-3.0925996,-3.863682,17 Peravia,2016,8,train
-3.6652884,-4.3940983,-6.78459,0.15349512,-3.471551,-4.1744213,17 Peravia,2016,9,train
-6.0413055,1.3556236,-7.121209,6.349035,-2.5944848,-1.0784075,17 Peravia,2016,10,train
-6.762769,-0.20543212,-7.377745,1.7391428,-1.8843073,0.19665322,17 Peravia,2016,11,train
-5.614737,0.33033282,-5.42361,1.6112072,-2.20211,0.049521457,17 Peravia,2016,12,train
-6.5622797,0.9815889,-5.8136024,2.2517319,-3.1384487,-0.8176582,17 Peravia,2016,13,train
-8.548497,-0.8649059,-7.137549,-0.74640954,-4.0681353,-2.774936,17 Peravia,2016,14,train
-4.9209337,-0.34991044,-6.3255033,-0.3531496,-4.1392365,-1.6129464,17 Peravia,2016,15,train
-4.92222,-1.5273688,-5.941236,-0.8764433,-4.2289505,-2.6603062,17 Peravia,2016,16,train
-14.847716,-1.2913685,-6.076709,-4.9853606,-3.9439275,-5.541396,17 Peravia,2016,17,train
-6.0259733,1.4353409,3.5509996,3.7070203,-1.9867282,-7.2255144,17 Peravia,2016,18,train
-2.6506283,3.6382148,2.1636782,3.8999145,-0.20653166,-0.13278972,17 Peravia,2016,19,train
-2.0572004,3.5960875,2.1778865,2.1302035,-1.186224,-0.2981326,17 Peravia,2016,20,train
-2.9185238,4.1276913,4.4330983,2.563363,-0.50274575,-1.1916101,17 Peravia,2016,21,train
-7.210084,1.2922614,8.116208,0.47227833,3.2448218,-2.4281988,17 Peravia,2016,22,train
-1.5205748,4.902033,4.967033,0.7376072,-0.8244432,-0.086816005,17 Peravia,2016,23,train
0.5457756,5.2949657,4.032852,0.90666276,-2.4823122,0.22084466,17 Peravia,2016,24,train
0.18931416,3.6564786,3.9915872,2.1074994,0.5224965,1.0113349,17 Peravia,2016,25,train
0.44818106,2.916592,3.0577662,1.0884962,0.3807751,1.5062932,17 Peravia,2016,26,train
3.3016384,-1.6116846,0.5400595,-9.231567,1.1241944,4.6823163,17 Peravia,2016,27,train
2.7792485,-0.57810014,0.12978472,-7.616552,0.7748915,4.77254,17 Peravia,2016,28,train
2.535245,-0.6331852,0.5652134,-7.8098702,1.0227624,4.684912,17 Peravia,2016,29,train
1.9331974,0.083882466,0.26109165,-6.9608016,1.0787878,5.1823187,17 Peravia,2016,30,train
2.3721082,-0.6592835,2.8689997,-10.590429,3.2668788,6.182168,17 Peravia,2016,31,train
3.4497943,-0.1297682,1.7930796,-7.4720883,2.0979772,5.4604406,17 Peravia,2016,32,train
3.6835845,-0.24900936,1.0470809,-6.655225,0.69855917,4.2075477,17 Peravia,2016,33,train
2.5968006,0.09052081,7.5963097,-8.12683,7.738342,6.870535,17 Peravia,2016,34,train
2.1220756,2.6415856,3.0565093,0.6320994,0.20297973,1.8200166,17 Peravia,2016,35,train
2.8841858,5.227814,5.6947103,1.404862,1.8608775,4.275111,17 Peravia,2016,36,train
1.2488073,2.8966537,1.9750917,0.41616166,1.1945605,3.397044,17 Peravia,2016,37,train
1.723466,3.399329,3.5059175,0.60137224,2.0896974,3.7862375,17 Peravia,2016,38,train
2.3006063,3.583487,4.1073318,1.3457028,2.9460745,4.986474,17 Peravia,2016,39,train
-10.802987,-5.9414344,12.483611,-1.1836317,9.224122,-5.207399,17 Peravia,2016,40,train
2.739553,-0.119017586,4.508704,2.3366475,3.189444,0.6881214,17 Peravia,2016,41,train
1.9923321,-0.868905,6.302502,4.2814646,5.084333,-0.43945324,17 Peravia,2016,42,train
3.152013,-0.24889837,3.0154555,3.2638917,3.3047135,1.8240243,17 Peravia,2016,43,train
2.0938938,-0.16225407,3.3502889,5.3532176,4.032112,1.0172652,17 Peravia,2016,44,train
1.5254358,-1.0947902,2.1906397,3.428494,4.672162,2.0802062,17 Peravia,2016,45,train
1.5617131,-2.3333015,2.2350473,3.875203,6.4267406,2.4600768,17 Peravia,2016,46,train
-0.114203624,-0.6763222,-0.10289254,4.496021,4.119414,2.4976928,17 Peravia,2016,47,train
-1.586817,-3.784858,-5.1792145,4.243606,6.6621556,5.2210526,17 Peravia,2016,48,train
-0.97637147,-2.49569,-4.385683,3.2856135,4.7148924,4.4173117,17 Peravia,2016,49,train
-0.93172157,-2.1361735,-3.7201445,2.5161016,4.0173807,4.0562305,17 Peravia,2016,50,train
-1.2389542,-1.5351448,-3.2060227,3.4974136,3.6144757,3.4106522,17 Peravia,2016,51,train
0.62159824,-3.4369793,-4.1257024,-2.4765155,5.05003,6.233805,17 Peravia,2016,52,train
-0.1260419,-2.745117,-4.4663305,-1.8655413,4.0001717,5.5578947,17 Peravia,2017,1,train
1.1885903,-2.1817853,-4.7145524,-3.5740817,3.3889909,6.8458123,17 Peravia,2017,2,train
3.0311866,-1.3628595,-7.3494368,-5.609864,2.2784367,8.459412,17 Peravia,2017,3,train
-5.625585,-2.7054818,-12.386805,-3.2267735,3.5629125,8.498224,17 Peravia,2017,4,train
-1.9968456,-0.1040331,-5.4411645,1.5432171,1.384553,4.3717394,17 Peravia,2017,5,train
-2.962432,-0.350009,-4.3594613,1.7573588,1.6163814,3.1812592,17 Peravia,2017,6,train
-6.1893134,-0.681724,-6.903319,3.0305157,2.3434362,3.2198226,17 Peravia,2017,7,train
-9.078164,-0.27705225,-11.01032,3.307904,1.5780095,4.36473,17 Peravia,2017,8,train
-2.3061004,1.0943788,-4.8595266,1.7722892,-0.29903162,3.2727375,17 Peravia,2017,9,train
-3.4054651,2.7524688,-3.329177,2.6424947,1.080414,4.093245,17 Peravia,2017,10,train
-4.039609,2.574078,-4.158187,0.961402,0.8658138,4.5757236,17 Peravia,2017,11,train
-9.658558,3.5040572,-7.639636,0.7999157,1.0604813,5.887273,17 Peravia,2017,12,train
-6.87945,4.33486,-5.937931,0.5621719,-1.0199252,4.3442793,17 Peravia,2017,13,train
-5.1387496,1.3593524,-5.0465264,-0.6281325,-0.88223594,2.547448,17 Peravia,2017,14,train
-1.3476317,3.3064952,-7.2298107,0.44896206,-3.2432606,4.23812,17 Peravia,2017,15,train
-17.539057,-2.684782,6.388242,1.5889447,4.640418,-4.960651,17 Peravia,2017,16,train
-11.054057,-0.52538234,-4.724232,-2.9011102,1.1023395,1.222228,17 Peravia,2017,17,train
-8.224191,0.98166716,-6.0336585,-2.9597623,-0.7336752,2.5048416,17 Peravia,2017,18,train
-5.761048,1.2217338,-5.583995,-2.6762109,-1.3469588,2.9518673,17 Peravia,2017,19,train
-1.4539714,3.6721346,2.3549738,3.4287577,-0.13878374,1.1663092,17 Peravia,2017,20,train
-0.6724391,3.4228399,1.7876551,1.3951341,-1.4286395,0.60294515,17 Peravia,2017,21,train
-0.06504685,3.2830105,1.6199787,1.5988697,-1.3761786,0.9496789,17 Peravia,2017,22,train
0.32836926,2.875247,2.0098612,1.3757495,-2.138734,-0.23005025,17 Peravia,2017,23,train
1.2422419,3.3282146,2.5863788,2.6333535,-2.6355624,-0.38037384,17 Peravia,2017,24,train
1.0727454,2.002902,1.8120769,1.8164439,-1.5236423,-0.0055959346,17 Peravia,2017,25,train
1.3316861,1.4436147,1.489296,0.67498106,-1.2936066,0.5699846,17 Peravia,2017,26,train
3.2144728,0.047778744,0.7392688,-4.632477,0.3928261,3.9861908,17 Peravia,2017,27,train
2.8816397,-0.028135886,1.5043805,-4.9545546,1.1669188,3.811575,17 Peravia,2017,28,train
2.8374238,0.48336154,0.8163997,-3.5901225,0.25778478,3.6918435,17 Peravia,2017,29,train
2.506915,0.07522498,0.82582265,-3.716369,0.19627571,3.02491,17 Peravia,2017,30,train
3.7436132,0.36784598,1.3218431,-3.7930422,0.050172,3.3762045,17 Peravia,2017,31,train
4.0087714,0.17284462,1.9551531,-5.0006785,0.7464793,3.7715065,17 Peravia,2017,32,train
5.0133133,0.5970341,2.233175,-4.2335973,0.40334195,3.9312513,17 Peravia,2017,33,train
4.149915,0.54682016,1.3188193,-3.7231472,0.014878877,3.365518,17 Peravia,2017,34,train
4.1692133,2.14289,2.3223484,0.18577576,-0.9151805,2.0144484,17 Peravia,2017,35,train
-6.9028964,-1.2187381,20.174652,-2.4642818,6.59345,-4.175426,17 Peravia,2017,36,train
2.173259,1.1052845,7.7850733,0.23844534,2.7738895,0.08540721,17 Peravia,2017,37,train
-6.1295114,-1.0559328,14.656651,-0.7422928,6.341082,-2.902136,17 Peravia,2017,38,train
2.443462,1.7970661,5.7132835,2.002498,2.1840305,0.947864,17 Peravia,2017,39,train
3.1055658,2.5323882,6.289142,2.599672,4.131102,3.1975327,17 Peravia,2017,40,train
3.015426,2.0777721,4.400554,2.6153033,3.657521,3.5323768,17 Peravia,2017,41,train
0.2587058,1.2433071,2.7812836,1.8195261,3.3219755,3.1656775,17 Peravia,2017,42,train
1.853544,1.4894353,2.3988705,2.105232,3.504158,3.8562062,17 Peravia,2017,43,train
1.362063,1.1067852,1.1966771,1.6408787,3.3572752,4.194976,17 Peravia,2017,44,train
-5.0433664,-4.953577,10.765976,1.903088,14.200433,1.5511594,17 Peravia,2017,45,train
-8.490554,-5.7708282,10.742719,1.036593,15.280613,1.2501645,17 Peravia,2017,46,train
1.1048781,0.7319191,0.66505855,2.8833952,5.6680245,5.9297786,17 Peravia,2017,47,train
1.1321955,0.63346094,0.4923245,3.7295327,6.108288,5.882282,17 Peravia,2017,48,train
-0.6810092,-1.9849186,-3.7353132,2.100738,3.828805,4.3462567,17 Peravia,2017,49,train
-0.83587456,-2.3127458,-5.514356,3.6028028,4.7122536,5.284042,17 Peravia,2017,50,train
-0.34040484,-1.3358631,-3.6193535,2.144862,3.0167136,4.442248,17 Peravia,2017,51,train
0.57037175,-1.6572816,-3.3582587,-1.2055258,3.1638556,5.461867,17 Peravia,2017,52,train
-2.1383111,-0.95045877,-3.876837,0.6581657,8.357016,10.106667,17 Peravia,2018,1,train
-3.7527647,-0.9943821,-3.1132295,-0.75217855,8.4474945,9.807743,17 Peravia,2018,2,train
-1.2446654,0.087244876,-2.633875,-1.4799466,4.1125402,6.7990303,17 Peravia,2018,3,train
-1.0489933,0.27400714,-2.6796849,-2.2111313,3.7827082,7.218291,17 Peravia,2018,4,train
-2.2333882,1.7877003,-3.6295588,2.834278,3.2516582,6.1196284,17 Peravia,2018,5,train
-2.3516402,0.3382997,-3.01709,3.3379905,1.2508819,2.70055,17 Peravia,2018,6,train
-2.2486792,0.9628401,-2.816725,4.143315,0.76040536,2.3776596,17 Peravia,2018,7,train
-2.0868497,1.4166039,-3.0965211,4.226394,0.061046064,2.5262647,17 Peravia,2018,8,train
-5.2830634,2.2499578,-6.5756736,5.148011,0.109849334,2.5504873,17 Peravia,2018,9,train
-6.7074366,5.5157266,-5.064384,4.5822453,2.7410502,7.0806336,17 Peravia,2018,10,train
-5.5491424,3.5372791,-3.034443,0.9678956,2.7912946,6.036269,17 Peravia,2018,11,train
-5.5592523,5.186145,-3.7465165,0.59191674,2.570847,8.010966,17 Peravia,2018,12,train
-2.5765975,6.0015526,-3.7084928,2.2895412,-0.20602876,6.011257,17 Peravia,2018,13,train
-6.476969,4.959551,-3.6886206,0.86742973,-1.6006534,3.1425955,17 Peravia,2018,14,train
-3.4877574,3.4587467,-2.5926127,0.21181655,-1.2270162,3.2404177,17 Peravia,2018,15,train
-6.246628,5.2463427,-3.2585516,-0.13474576,-1.8470169,3.3791416,17 Peravia,2018,16,train
-6.3996596,5.3718038,-3.3179696,-1.142877,-2.473611,3.2157156,17 Peravia,2018,17,train
-9.4862795,6.01267,-1.3688302,-2.4659672,0.4771258,4.397339,17 Peravia,2018,18,train
-6.656151,5.835817,-0.14536339,-2.8792136,-0.4231665,3.907871,17 Peravia,2018,19,train
-5.598702,5.101172,0.051223014,-3.1021113,-0.48255676,4.375969,17 Peravia,2018,20,train
-4.9553623,5.507056,-0.97166127,-4.2058616,-3.027511,2.913767,17 Peravia,2018,21,train
-4.6682568,4.3078756,-0.5349191,-4.3700824,-2.9140668,1.9310513,17 Peravia,2018,22,train
-5.245312,5.4477386,-0.8304337,-6.4283485,-4.907507,1.5303627,17 Peravia,2018,23,train
-6.235236,5.670172,-0.069318496,-7.621144,-5.556371,0.57156074,17 Peravia,2018,24,train
-7.242968,5.754105,0.051171325,-9.308748,-2.8846643,3.0525565,17 Peravia,2018,25,train
-2.9072149,4.3180428,-1.6257948,-6.4227586,-4.623907,2.6152287,17 Peravia,2018,26,train
-1.7137122,2.8818793,-3.2369878,-10.7823925,-3.7419753,5.3009515,17 Peravia,2018,27,train
-4.1207814,2.5590217,-2.757954,-14.99919,-2.7164094,6.077128,17 Peravia,2018,28,train
-2.0386364,1.3999795,-1.824102,-9.14399,-1.6016998,4.1200895,17 Peravia,2018,29,train
-1.836197,1.8185008,-2.4352863,-9.356453,-1.4031531,5.332503,17 Peravia,2018,30,train
-1.3000938,1.632322,-2.2081692,-8.550051,-2.354808,4.0415688,17 Peravia,2018,31,train
-1.2508646,0.1735191,-2.4755363,-8.475658,-2.2574942,2.8449986,17 Peravia,2018,32,train
-1.2035711,-0.027346047,-2.3984516,-8.447285,-2.0323522,2.8606327,17 Peravia,2018,33,train
-1.4671901,0.1587953,-2.7964618,-9.718017,-2.5112908,3.0318258,17 Peravia,2018,34,train
-4.936728,1.5446016,-3.398045,-8.294852,-4.834036,0.63529927,17 Peravia,2018,35,train
-3.065425,-0.03240058,-3.5518677,-6.418526,-4.864383,-0.54748124,17 Peravia,2018,36,train
-5.424354,0.70476735,-5.433811,-9.911093,-6.822929,-0.5333742,17 Peravia,2018,37,train
-3.08066,-0.3822134,-3.0706832,-5.6632814,-3.834005,-0.5387685,17 Peravia,2018,38,train
2.0218048,0.5214534,1.666307,1.422706,-1.3209168,-0.6716525,17 Peravia,2018,39,train
6.1909714,0.049037904,6.7800817,6.385693,0.723757,-2.3457863,17 Peravia,2018,40,train
-4.163796,-3.8987927,9.296953,5.322167,4.327058,-6.5413756,17 Peravia,2018,41,train
2.8449702,-0.0883505,0.3391167,2.7900014,-0.31692052,0.20956756,17 Peravia,2018,42,train
3.0006473,-1.0044414,0.7680093,2.1609397,0.6593863,0.2103684,17 Peravia,2018,43,train
3.0725014,-1.0703729,0.04351802,2.886531,0.52903676,0.5708186,17 Peravia,2018,44,train
2.3160765,-1.4215697,-1.1336747,1.5290537,0.109432295,1.1948873,17 Peravia,2018,45,train
4.6278496,-4.986105,0.6122161,3.4749732,3.6441796,0.68293893,17 Peravia,2018,46,train
2.9814517,-2.7547789,-1.1997129,3.0142539,1.709602,0.58240914,17 Peravia,2018,47,train
0.30288443,-4.163649,-5.1274953,2.0554566,1.853229,1.4277803,17 Peravia,2018,48,train
0.9646558,-3.2442763,-4.221882,1.6709098,1.7022218,2.3061671,17 Peravia,2018,49,train
0.6205353,-3.7600005,-4.7716866,2.5140595,2.4032102,2.3611298,17 Peravia,2018,50,train
0.42983124,-4.294963,-5.9959335,3.4019685,2.9933987,2.5385787,17 Peravia,2018,51,train
1.9415132,-4.603832,-3.8991196,-2.1920817,2.811331,3.8651307,17 Peravia,2018,52,train
0.545847,-5.917888,-6.349794,-3.2616525,3.2490082,4.3824663,17 Peravia,2019,1,train
0.29728517,-5.349102,-7.1720138,-4.9625163,2.9806936,5.069696,17 Peravia,2019,2,train
0.25515103,-4.09315,-6.33141,-5.090783,2.0452216,4.7401743,17 Peravia,2019,3,train
-1.9901031,-4.549314,-7.637468,-5.8053575,2.2033281,4.67859,17 Peravia,2019,4,train
-5.1481214,-3.802682,-8.041401,4.079763,1.8977969,0.977637,17 Peravia,2019,5,train
-2.1877034,-3.0116751,-5.7023287,2.3315933,-0.749997,-0.820032,17 Peravia,2019,6,train
-3.483444,-3.0756772,-5.6324277,2.099786,-0.6543922,-1.4216864,17 Peravia,2019,7,train
-2.0040329,-1.5046085,-5.0680184,1.8597974,-1.773403,-0.3640468,17 Peravia,2019,8,train
-3.4968283,-1.8875972,-5.889142,2.540456,-2.150332,-1.5338646,17 Peravia,2019,9,train
-4.548261,-0.22042319,-6.144447,2.392088,-1.2172226,0.749303,17 Peravia,2019,10,train
-3.268682,1.4798319,-5.2193937,3.1537056,-2.202382,0.66286886,17 Peravia,2019,11,train
-5.189064,1.6156569,-4.522485,2.745474,-2.1934018,-0.29211563,17 Peravia,2019,12,train
-10.699993,1.1694628,-6.052412,1.233768,-3.0734258,-2.3368754,17 Peravia,2019,13,train
-7.10405,2.946359,-4.671109,1.5617093,-3.3630302,0.19016811,17 Peravia,2019,14,train
-5.5681486,2.5559983,-3.1093507,1.8200912,-2.1307638,0.066999234,17 Peravia,2019,15,train
-5.3852715,3.3418665,-3.5862167,1.5994644,-3.2974963,0.43469837,17 Peravia,2019,16,train
-4.5470657,2.701704,-3.2351196,0.058762647,-2.4726663,0.9151926,17 Peravia,2019,17,train
-2.3046725,3.777728,0.10525234,2.7389119,-3.1173067,-0.1364839,17 Peravia,2019,18,train
-1.5385786,3.427581,0.97866905,3.9055293,-4.090779,-2.3685477,17 Peravia,2019,19,train
-1.242146,3.0697086,1.2621251,1.4798204,-3.7228193,-1.916205,17 Peravia,2019,20,train
-1.7198236,4.6230083,3.8343394,4.362141,-5.626199,-4.481862,17 Peravia,2019,21,train
-8.752282,-0.9164093,10.387204,3.6177819,-1.6041586,-10.411089,17 Peravia,2019,22,train
-0.30870467,2.2207804,2.533778,1.287966,-2.9948487,-2.5323741,17 Peravia,2019,23,train
0.5584923,1.8056704,1.6378065,0.21009865,-3.4315915,-1.6321042,17 Peravia,2019,24,train
0.74418736,1.0803269,1.6878433,-0.9975129,-3.135033,-1.4338917,17 Peravia,2019,25,train
2.6827276,0.7234409,1.4651605,-0.36527944,-2.9818585,-1.0350282,17 Peravia,2019,26,train
6.298383,-2.8832543,0.9260105,-8.811995,-0.6227236,2.504291,17 Peravia,2019,27,train
5.0032973,-4.365922,0.15817535,-8.096845,0.3291126,2.0533302,17 Peravia,2019,28,train
4.854568,-2.8014293,0.28061613,-5.6287713,-0.62340885,1.5047249,17 Peravia,2019,29,train
6.006857,-2.3178883,0.74599904,-4.7917347,-1.1883649,1.0191183,17 Peravia,2019,30,train
7.256844,-3.5163157,1.9619874,-6.4105196,-0.20585153,1.1607652,17 Peravia,2019,31,train
5.0201583,-3.2709682,1.7448299,-5.162472,0.25942013,0.6188075,17 Peravia,2019,32,train
4.8728976,-3.0135126,0.96242887,-4.684352,-0.34675398,0.67243487,17 Peravia,2019,33,train
7.752418,-3.9287925,3.6735482,-5.8844023,0.6716396,0.8625009,17 Peravia,2019,34,train
6.446662,-1.3952047,3.729899,-0.98270154,-1.1791587,-1.2666844,17 Peravia,2019,35,train
5.503581,-1.7170937,1.7738448,-0.75923526,-2.2176898,-1.7761661,17 Peravia,2019,36,train
5.4113445,-2.3120747,2.5567129,-1.138725,-1.8086762,-2.0861115,17 Peravia,2019,37,train
-3.8139138,-8.756786,13.52075,-0.6553939,3.2005332,-11.44247,17 Peravia,2019,38,train
2.4317114,-4.1996965,5.538553,-0.44702974,0.87804157,-4.990868,17 Peravia,2019,39,train
3.1931088,-3.2547004,5.7389674,1.7900888,1.3896714,-4.372946,17 Peravia,2019,40,train
3.1840196,-2.2953916,0.89013135,0.40061837,-0.3357621,-1.2458394,17 Peravia,2019,41,train
3.7780292,-2.5951996,1.3749571,1.1828812,0.09839275,-1.6502538,17 Peravia,2019,42,train
3.4748027,-2.8846464,0.24281862,1.424729,-0.07205284,-1.2596785,17 Peravia,2019,43,train
3.5759997,-2.0486717,-1.9937735,0.85550565,-1.0598679,0.4565876,17 Peravia,2019,44,train
2.854806,-2.9427373,-0.9660849,1.2003103,-0.0036602216,-0.3930734,17 Peravia,2019,45,train
3.4630468,-4.093,-0.29456937,2.6707232,1.5147872,-1.198501,17 Peravia,2019,46,train
5.5044556,-5.6840906,-1.3566785,3.8078532,2.4862404,-0.58762306,17 Peravia,2019,47,train
6.991482,-3.995072,-3.7752745,3.0837448,0.5895809,0.8673536,17 Peravia,2019,48,train
0.93393403,-9.836284,-7.882924,2.8876164,4.070494,0.33447567,17 Peravia,2019,49,train
0.60746235,-8.682305,-6.5043235,3.050859,3.2293086,0.14611372,17 Peravia,2019,50,train
-0.36141515,-8.021447,-6.0316796,3.4024813,3.406842,-0.07395322,17 Peravia,2019,51,train
0.87410575,-7.634273,-6.0001745,-2.044736,2.8038528,1.4581262,17 Peravia,2019,52,train
1.6665856,-5.129361,-5.530022,-1.5113276,1.9280931,3.0467105,17 Peravia,2020,1,val
1.9061081,-4.5740433,-4.9727187,-2.603552,1.4451176,3.287894,17 Peravia,2020,2,val
1.0234565,-4.7290597,-5.074008,-4.65482,2.0633383,3.5164165,17 Peravia,2020,3,val
-3.4205203,-5.6687026,-7.7015624,-4.6536837,2.667396,3.1874895,17 Peravia,2020,4,val
-3.8996055,-3.2669878,-7.4171467,2.2413282,1.2881374,1.0073198,17 Peravia,2020,5,val
-4.424425,-3.3654225,-8.233543,1.0975878,0.62335813,1.6644894,17 Peravia,2020,6,val
-2.7582648,-1.929253,-5.497522,1.1534609,-0.21865495,1.0467386,17 Peravia,2020,7,val
-7.4703975,-2.7428985,-8.782016,1.144884,0.44364324,1.18886,17 Peravia,2020,8,val
-7.101446,-1.7439849,-9.700474,0.41904485,-0.3874331,2.0863452,17 Peravia,2020,9,val
-5.93225,-1.3313613,-7.501285,-0.26423436,-0.35454145,1.9816871,17 Peravia,2020,10,val
-5.2279506,-0.10891698,-6.877785,0.5929571,-1.1853313,1.6848706,17 Peravia,2020,11,val
-2.3291318,1.1877747,-5.385404,1.4013424,-2.1368759,1.5651845,17 Peravia,2020,12,val
-10.841056,0.06827706,-9.792418,-0.12709607,-1.7200365,1.7062128,17 Peravia,2020,13,val
-7.892905,1.9527309,-8.153546,-0.19070555,-2.0189734,2.466424,17 Peravia,2020,14,val
-10.9434805,0.70521575,-9.36232,-2.694268,-1.7278625,2.7026048,17 Peravia,2020,15,val
-5.6358757,0.8072332,-5.4834137,-1.6450201,-1.5638398,2.148875,17 Peravia,2020,16,val
-9.45192,1.5319453,-7.871742,-3.0449646,-2.695597,2.2507343,17 Peravia,2020,17,val
-6.081284,0.5980996,-5.701034,-2.4313774,-1.526847,2.0496104,17 Peravia,2020,18,val
-7.15091,1.251922,-5.4554734,-3.3200917,-1.2075459,2.9860415,17 Peravia,2020,19,val
-8.323234,1.9055227,-5.4942408,-4.2818785,-1.4541523,3.0351708,17 Peravia,2020,20,val
-7.1787157,1.6803591,-5.5616407,-4.5403757,-1.9942678,3.1027706,17 Peravia,2020,21,val
-8.128083,2.1613653,-5.8669515,-5.8469834,-2.4309855,3.1280828,17 Peravia,2020,22,val
-5.5954285,1.2959664,-5.680633,-5.208694,-3.518995,2.5970542,17 Peravia,2020,23,val
-6.69429,1.3998702,-5.932188,-6.579628,-3.8613446,2.1042209,17 Peravia,2020,24,val
-5.481196,1.1696181,-5.274164,-6.213408,-3.851693,2.3179908,17 Peravia,2020,25,val
-3.6318128,0.9055977,-4.7236977,-5.0725765,-3.6905465,2.6777565,17 Peravia,2020,26,val
-1.9692967,-0.014935663,-3.5656507,-6.905861,-0.8085858,4.4909434,17 Peravia,2020,27,val
4.497065,0.6411933,1.9575325,-4.796485,-0.07824588,3.7177773,17 Peravia,2020,28,val
7.0720706,0.8924304,3.7936537,-6.8521447,0.25821802,4.42975,17 Peravia,2020,29,val
2.731451,0.5151009,0.57688105,-3.86359,0.29194736,3.9194238,17 Peravia,2020,30,val
-9.531629,-5.669698,18.595198,-12.817789,8.2926,-1.8145722,17 Peravia,2020,31,val
4.607949,1.8374016,4.6930275,-5.5568395,1.5067928,5.0543227,17 Peravia,2020,32,val
2.277096,1.4840596,1.281071,-3.0287445,1.1314609,4.637623,17 Peravia,2020,33,val
-12.393005,-7.1474767,18.823326,-12.646309,12.670807,-0.28120214,17 Peravia,2020,34,val
2.33509,3.28281,3.8889956,-0.40766093,0.38607705,2.8486402,17 Peravia,2020,35,val
1.7741348,3.4509702,5.9282684,0.22832663,2.882407,3.857871,17 Peravia,2020,36,val
1.7759292,3.2565231,3.1778464,0.40482834,1.792175,3.7571912,17 Peravia,2020,37,val
3.9987125,3.699278,5.090379,0.64713067,1.8776659,3.9896374,17 Peravia,2020,38,val
3.8383663,3.0674953,3.1436155,0.8187729,1.7916057,4.340205,17 Peravia,2020,39,val
3.0941608,1.8888148,4.3490844,1.7621747,3.0375009,4.0875373,17 Peravia,2020,40,val
4.4121947,1.6888999,4.34318,1.9177201,3.8341906,4.397981,17 Peravia,2020,41,val
2.825395,1.1214647,2.5053895,1.1506847,3.1309912,3.9871995,17 Peravia,2020,42,val
4.634925,0.95273405,3.8631103,2.219473,5.066738,5.2673736,17 Peravia,2020,43,val
1.493729,0.86100364,0.986094,1.3020469,3.2768738,4.8449235,17 Peravia,2020,44,val
-7.7430606,-1.3914801,9.677902,1.6087605,11.896365,2.7934532,17 Peravia,2020,45,val
-6.944786,-0.025407547,7.4949937,2.710494,9.8808365,3.823038,17 Peravia,2020,46,val
0.8240318,0.8968623,1.4118495,3.1122053,7.6118646,7.630286,17 Peravia,2020,47,val
1.733128,2.4324474,-0.6848477,4.565876,6.261248,8.316237,17 Peravia,2020,48,val
-1.6579397,2.585016,-2.0310616,3.2002456,7.074626,10.051753,17 Peravia,2020,49,val
-3.0553188,2.1028802,-2.0622618,3.8110626,9.263244,11.269749,17 Peravia,2020,50,val
-2.0702734,2.4853857,-2.0468168,3.294733,7.3235826,10.242594,17 Peravia,2020,51,val
-0.7882595,1.931103,-1.9549164,0.79110277,8.015073,11.876281,17 Peravia,2020,52,val
-0.37604532,3.3377924,-2.4450347,0.85315955,7.92005,12.957894,17 Peravia,2021,1,val
-1.888799,2.8326855,-2.1208546,0.04760457,7.554037,11.697804,17 Peravia,2021,2,val
-1.3370069,3.6137877,-2.613988,-0.17196615,6.559657,12.075729,17 Peravia,2021,3,val
-0.7714536,5.0194044,-4.8219547,-0.5717499,6.477289,14.119427,17 Peravia,2021,4,val
-6.2957106,3.7675438,-4.79636,3.1332223,8.301956,12.555772,17 Peravia,2021,5,val
-4.2009315,3.5428884,-3.1849222,2.3486717,5.4991803,9.465475,17 Peravia,2021,6,val
-4.088848,3.9771829,-3.1023169,2.1700873,4.992128,9.10126,17 Peravia,2021,7,val
-3.0965972,4.2775326,-2.3911614,1.9901392,3.755544,8.321907,17 Peravia,2021,8,val
-6.1595416,5.004634,-4.27604,2.5161796,4.7844596,9.225618,17 Peravia,2021,9,val
-5.6449575,3.2403474,-5.8822956,2.5929902,1.7415249,5.993811,17 Peravia,2021,10,val
-4.5456095,3.4267833,-4.8528337,3.0013638,0.22348659,4.065137,17 Peravia,2021,11,val
-5.461056,2.9339645,-3.3947527,1.7654715,1.341542,4.076236,17 Peravia,2021,12,val
-6.884687,3.5026267,-3.7546322,1.3431547,0.75743306,3.8628392,17 Peravia,2021,13,val
-5.7023573,3.3549328,-4.6281238,0.17656918,0.70264345,5.290813,17 Peravia,2021,14,val
-6.762486,4.4198527,-6.370286,0.24597822,-1.8177645,3.8616104,17 Peravia,2021,15,val
-5.237001,2.4942508,-3.7642386,-0.8088943,-0.639912,2.9976394,17 Peravia,2021,16,val
-2.6542604,5.5636497,0.7196086,3.572818,-0.8677077,2.3132362,17 Peravia,2021,17,val
-1.9822116,4.947239,0.5437359,2.5324297,-1.1150737,2.373211,17 Peravia,2021,18,val
-2.9331355,6.334748,2.3167546,2.4881043,-0.7120018,2.549118,17 Peravia,2021,19,val
