z1,z2,province,year,week,split
-1.5510073,13.099286,15 Monte Cristi,2021,2,val
-2.3497846,14.844599,15 Monte Cristi,2021,3,val
-1.5385218,13.326804,15 Monte Cristi,2021,4,val
5.264524,3.05693,15 Monte Cristi,2021,5,val
5.8141007,2.8019388,15 Monte Cristi,2021,6,val
5.6927886,1.564429,15 Monte Cristi,2021,7,val
6.6207404,1.1175692,15 Monte Cristi,2021,8,val
7.6522965,-1.0557235,15 Monte Cristi,2021,9,val
7.8149323,1.3870956,15 Monte Cristi,2021,10,val
8.767401,-1.2725525,15 Monte Cristi,2021,11,val
10.234413,-3.501937,15 Monte Cristi,2021,12,val
10.182525,-3.5368772,15 Monte Cristi,2021,13,val
10.711981,-4.232031,15 Monte Cristi,2021,14,val
10.352621,-3.8239503,15 Monte Cristi,2021,15,val
9.594163,-3.7152333,15 Monte Cristi,2021,16,val
9.875751,-3.9933171,15 Monte Cristi,2021,17,val
9.475952,-3.9849565,15 Monte Cristi,2021,18,val
9.1822195,-4.398428,15 Monte Cristi,2021,19,val
9.920843,-5.6467843,15 Monte Cristi,2021,20,val
9.39163,-5.6612067,15 Monte Cristi,2021,21,val
8.725883,-5.58719,15 Monte Cristi,2021,22,val
7.995796,-5.8887973,15 Monte Cristi,2021,23,val
-0.18259536,-4.9388647,15 Monte Cristi,2021,24,val
-0.056182258,-5.5555,15 Monte Cristi,2021,25,val
-1.4397058,-4.2896314,15 Monte Cristi,2021,26,val
-4.234758,-5.2304597,15 Monte Cristi,2021,27,val
-4.682891,-4.939289,15 Monte Cristi,2021,28,val
-4.175137,-5.4285917,15 Monte Cristi,2021,29,val
-4.260983,-5.3159637,15 Monte Cristi,2021,30,val
-4.2011285,-5.2765703,15 Monte Cristi,2021,31,val
-5.4999633,-4.3715997,15 Monte Cristi,2021,32,val
-5.1319957,-4.720949,15 Monte Cristi,2021,33,val
-4.4265976,-5.4201217,15 Monte Cristi,2021,34,val
-2.3958483,-3.414453,15 Monte Cristi,2021,35,val
-2.611644,-3.6623147,15 Monte Cristi,2021,36,val
-2.4584165,-3.5568278,15 Monte Cristi,2021,37,val
-6.5388927,-0.03302323,15 Monte Cristi,2021,38,val
-4.3145227,-1.9695061,15 Monte Cristi,2021,39,val
-2.6652484,-3.700675,15 Monte Cristi,2021,40,val
-8.84842,2.4864736,15 Monte Cristi,2021,41,val
-4.007752,-1.8542757,15 Monte Cristi,2021,42,val
-0.2860761,-1.3979425,15 Monte Cristi,2021,43,val
0.5760868,0.8804751,15 Monte Cristi,2021,44,val
1.0008118,1.105816,15 Monte Cristi,2021,45,val
1.2770036,0.6793631,15 Monte Cristi,2021,46,val
-1.6936431,4.8855963,15 Monte Cristi,2021,47,val
5.7475276,4.4709163,15 Monte Cristi,2021,48,val
5.080752,3.9008136,15 Monte Cristi,2021,49,val
5.074038,3.9420662,15 Monte Cristi,2021,50,val
5.07506,3.7923067,15 Monte Cristi,2021,51,val
-0.4189792,12.017044,15 Monte Cristi,2021,52,val
3.0924103,7.846682,16 Pedernales,2015,1,train
2.681937,7.87122,16 Pedernales,2015,2,train
3.050759,8.209685,16 Pedernales,2015,3,train
3.137085,8.694711,16 Pedernales,2015,4,train
6.6685624,2.4929793,16 Pedernales,2015,5,train
6.502107,2.2089474,16 Pedernales,2015,6,train
7.365302,2.7622027,16 Pedernales,2015,7,train
7.4450583,1.2876507,16 Pedernales,2015,8,train
7.7095375,0.82241577,16 Pedernales,2015,9,train
7.7680645,0.3407773,16 Pedernales,2015,10,train
7.917525,-0.11824673,16 Pedernales,2015,11,train
8.982245,-1.0164016,16 Pedernales,2015,12,train
8.965235,-1.5748733,16 Pedernales,2015,13,train
8.694163,-1.8084338,16 Pedernales,2015,14,train
8.5211735,-2.2238526,16 Pedernales,2015,15,train
8.300467,-2.384052,16 Pedernales,2015,16,train
4.1579566,-4.2677655,16 Pedernales,2015,17,train
3.7244363,-3.5707529,16 Pedernales,2015,18,train
3.997094,-4.1046176,16 Pedernales,2015,19,train
3.6447632,-4.1149883,16 Pedernales,2015,20,train
3.1665344,-4.52766,16 Pedernales,2015,21,train
2.8455684,-4.7250757,16 Pedernales,2015,22,train
1.8899757,-5.021656,16 Pedernales,2015,23,train
0.42383566,-4.595222,16 Pedernales,2015,24,train
-0.53164667,-4.596073,16 Pedernales,2015,25,train
-0.97267187,-4.4532533,16 Pedernales,2015,26,train
-5.4982,-4.96027,16 Pedernales,2015,27,train
-5.5511236,-4.9538603,16 Pedernales,2015,28,train
-5.4207115,-4.6696725,16 Pedernales,2015,29,train
-5.5415845,-4.8749514,16 Pedernales,2015,30,train
-5.5201235,-4.88693,16 Pedernales,2015,31,train
-5.5002584,-4.726587,16 Pedernales,2015,32,train
-5.642585,-4.935689,16 Pedernales,2015,33,train
-5.5681305,-4.663878,16 Pedernales,2015,34,train
-14.498251,9.693958,16 Pedernales,2015,35,train
-3.3857512,-2.3118534,16 Pedernales,2015,36,train
-3.1716907,-2.3884454,16 Pedernales,2015,37,train
-3.051383,-2.1632829,16 Pedernales,2015,38,train
-3.3202074,-2.193958,16 Pedernales,2015,39,train
-3.1986752,-1.9311498,16 Pedernales,2015,40,train
-3.0967164,-2.1377504,16 Pedernales,2015,41,train
-3.0091844,-1.8612444,16 Pedernales,2015,42,train
-0.6047674,0.44940475,16 Pedernales,2015,43,train
-0.63800436,0.5722386,16 Pedernales,2015,44,train
-0.23433906,0.64606756,16 Pedernales,2015,45,train
-0.071124636,0.8332533,16 Pedernales,2015,46,train
-0.011594192,0.8504749,16 Pedernales,2015,47,train
4.231789,5.429418,16 Pedernales,2015,48,train
4.7391376,5.827274,16 Pedernales,2015,49,train
4.56333,5.4406857,16 Pedernales,2015,50,train
4.8233895,5.872399,16 Pedernales,2015,51,train
3.608871,7.5227103,16 Pedernales,2015,52,train
3.6337938,7.640721,16 Pedernales,2016,1,train
3.5102139,7.7552085,16 Pedernales,2016,2,train
3.5995204,7.9717417,16 Pedernales,2016,3,train
3.2242825,7.725889,16 Pedernales,2016,4,train
6.8922286,2.1362517,16 Pedernales,2016,5,train
7.0694103,1.9708047,16 Pedernales,2016,6,train
7.1510963,1.7602764,16 Pedernales,2016,7,train
7.310417,1.5067298,16 Pedernales,2016,8,train
7.611196,1.3550317,16 Pedernales,2016,9,train
7.628907,0.39220044,16 Pedernales,2016,10,train
8.404052,-0.6598387,16 Pedernales,2016,11,train
8.235447,-1.0982578,16 Pedernales,2016,12,train
8.5817795,-1.8610586,16 Pedernales,2016,13,train
8.995929,-2.5749264,16 Pedernales,2016,14,train
10.220072,-3.9183679,16 Pedernales,2016,15,train
9.586863,-3.726699,16 Pedernales,2016,16,train
12.691196,-10.810334,16 Pedernales,2016,17,train
10.396635,-5.3125525,16 Pedernales,2016,18,train
9.514977,-4.7062325,16 Pedernales,2016,19,train
8.195212,-4.275452,16 Pedernales,2016,20,train
3.5717325,-5.4087667,16 Pedernales,2016,21,train
3.0531409,-5.7860074,16 Pedernales,2016,22,train
0.91528225,-4.8357873,16 Pedernales,2016,23,train
-0.33915418,-4.4895144,16 Pedernales,2016,24,train
-0.9753253,-4.6077843,16 Pedernales,2016,25,train
-1.582152,-4.2743154,16 Pedernales,2016,26,train
-4.9441586,-5.098099,16 Pedernales,2016,27,train
-4.805423,-5.219498,16 Pedernales,2016,28,train
-4.631836,-5.0673504,16 Pedernales,2016,29,train
-4.711272,-5.097611,16 Pedernales,2016,30,train
-4.511666,-4.950597,16 Pedernales,2016,31,train
-4.4304686,-5.430884,16 Pedernales,2016,32,train
-4.669008,-5.525501,16 Pedernales,2016,33,train
-6.565688,-3.6322193,16 Pedernales,2016,34,train
-2.4338114,-3.4012299,16 Pedernales,2016,35,train
-2.320299,-3.5417864,16 Pedernales,2016,36,train
-2.2566874,-3.4636204,16 Pedernales,2016,37,train
-2.3343234,-3.4569113,16 Pedernales,2016,38,train
-2.452019,-3.5731652,16 Pedernales,2016,39,train
-13.463441,12.941302,16 Pedernales,2016,40,train
-8.948733,2.3958623,16 Pedernales,2016,41,train
-10.239554,10.759869,16 Pedernales,2016,42,train
-5.9807477,6.806063,16 Pedernales,2016,43,train
-4.8301926,6.659154,16 Pedernales,2016,44,train
-4.125353,6.7221427,16 Pedernales,2016,45,train
-9.604141,12.43923,16 Pedernales,2016,46,train
-3.5460567,6.8917027,16 Pedernales,2016,47,train
-3.239886,6.520835,16 Pedernales,2016,48,train
-1.2726038,4.4352922,16 Pedernales,2016,49,train
0.42378628,2.4068613,16 Pedernales,2016,50,train
1.6247435,0.8362993,16 Pedernales,2016,51,train
-1.2548122,6.935105,16 Pedernales,2016,52,train
-0.6107443,6.2175384,16 Pedernales,2017,1,train
-1.1289055,7.0848346,16 Pedernales,2017,2,train
-0.9701245,6.974739,16 Pedernales,2017,3,train
-0.72351307,6.685469,16 Pedernales,2017,4,train
2.3004968,-0.100161284,16 Pedernales,2017,5,train
2.4578955,-0.35649377,16 Pedernales,2017,6,train
2.3893561,-0.3999801,16 Pedernales,2017,7,train
2.5163796,-0.6124445,16 Pedernales,2017,8,train
2.8667912,-1.0565403,16 Pedernales,2017,9,train
2.9141967,-1.1229116,16 Pedernales,2017,10,train
3.0041633,-1.4210029,16 Pedernales,2017,11,train
10.070017,-3.178087,16 Pedernales,2017,12,train
8.561204,-2.2282915,16 Pedernales,2017,13,train
7.8721514,-2.3135018,16 Pedernales,2017,14,train
9.975521,-3.6211512,16 Pedernales,2017,15,train
12.796582,-10.653618,16 Pedernales,2017,16,train
9.250749,-3.76521,16 Pedernales,2017,17,train
8.481941,-3.648807,16 Pedernales,2017,18,train
8.988373,-4.140227,16 Pedernales,2017,19,train
6.6160693,-3.5430343,16 Pedernales,2017,20,train
1.9022685,-3.4222841,16 Pedernales,2017,21,train
1.291364,-3.8562095,16 Pedernales,2017,22,train
0.672256,-3.6293178,16 Pedernales,2017,23,train
0.063663326,-3.8919947,16 Pedernales,2017,24,train
-0.63814884,-3.8871355,16 Pedernales,2017,25,train
-0.93309915,-3.7246518,16 Pedernales,2017,26,train
-4.8921423,-5.4503818,16 Pedernales,2017,27,train
-4.569118,-5.573752,16 Pedernales,2017,28,train
-4.719555,-5.5403404,16 Pedernales,2017,29,train
-4.8031993,-5.6378584,16 Pedernales,2017,30,train
-4.76943,-5.4529915,16 Pedernales,2017,31,train
-4.383241,-5.47306,16 Pedernales,2017,32,train
-4.4166994,-5.347315,16 Pedernales,2017,33,train
-4.4211974,-5.4659934,16 Pedernales,2017,34,train
-2.5214212,-3.2807457,16 Pedernales,2017,35,train
-12.64939,7.4128575,16 Pedernales,2017,36,train
-6.672957,0.21163929,16 Pedernales,2017,37,train
-12.504304,7.4179215,16 Pedernales,2017,38,train
-2.5111368,-3.435558,16 Pedernales,2017,39,train
-6.7625785,0.038626447,16 Pedernales,2017,40,train
-11.522511,9.882601,16 Pedernales,2017,41,train
-2.1647637,-3.2238111,16 Pedernales,2017,42,train
1.0379924,-0.20346336,16 Pedernales,2017,43,train
1.0875089,0.84095764,16 Pedernales,2017,44,train
-4.30545,7.4163632,16 Pedernales,2017,45,train
-10.002534,12.824163,16 Pedernales,2017,46,train
-3.0145454,6.373971,16 Pedernales,2017,47,train
-2.2238421,5.4910235,16 Pedernales,2017,48,train
1.4562131,0.9989915,16 Pedernales,2017,49,train
1.601764,0.7694919,16 Pedernales,2017,50,train
1.7676284,0.78666455,16 Pedernales,2017,51,train
-1.5611036,7.4730353,16 Pedernales,2017,52,train
-3.1285806,9.772585,16 Pedernales,2018,1,train
-0.95784104,6.911333,16 Pedernales,2018,2,train
-1.0413558,7.139276,16 Pedernales,2018,3,train
-0.9728732,7.021435,16 Pedernales,2018,4,train
2.279638,-0.14429402,16 Pedernales,2018,5,train
2.4773426,-0.49614355,16 Pedernales,2018,6,train
2.6189182,-0.67141193,16 Pedernales,2018,7,train
2.769993,-0.9742725,16 Pedernales,2018,8,train
2.6674652,-0.79096085,16 Pedernales,2018,9,train
5.4827285,-0.7177162,16 Pedernales,2018,10,train
6.2954326,-1.4013879,16 Pedernales,2018,11,train
9.615262,-3.024559,16 Pedernales,2018,12,train
9.938101,-3.1743298,16 Pedernales,2018,13,train
9.845584,-3.2588031,16 Pedernales,2018,14,train
8.19263,-2.4897327,16 Pedernales,2018,15,train
7.666799,-2.6655083,16 Pedernales,2018,16,train
8.71046,-3.379091,16 Pedernales,2018,17,train
8.251225,-3.5625167,16 Pedernales,2018,18,train
3.8767867,-3.926414,16 Pedernales,2018,19,train
3.2053006,-3.573344,16 Pedernales,2018,20,train
2.6114419,-3.6269186,16 Pedernales,2018,21,train
2.000226,-3.7666938,16 Pedernales,2018,22,train
1.2290537,-3.7344403,16 Pedernales,2018,23,train
0.52376145,-3.7639146,16 Pedernales,2018,24,train
-0.17186053,-4.5161767,16 Pedernales,2018,25,train
-0.61168164,-4.030193,16 Pedernales,2018,26,train
-5.679022,-6.2195363,16 Pedernales,2018,27,train
-5.9665236,-6.362193,16 Pedernales,2018,28,train
-5.3730726,-5.7580647,16 Pedernales,2018,29,train
-5.371939,-5.8898883,16 Pedernales,2018,30,train
-5.228649,-5.8964906,16 Pedernales,2018,31,train
-6.296235,-6.4938765,16 Pedernales,2018,32,train
-5.1175046,-5.0446286,16 Pedernales,2018,33,train
-5.447185,-5.4768877,16 Pedernales,2018,34,train
-2.7228441,-2.9576163,16 Pedernales,2018,35,train
-2.8401957,-2.5498633,16 Pedernales,2018,36,train
-3.284715,-2.6200125,16 Pedernales,2018,37,train
-2.1080008,-2.1952178,16 Pedernales,2018,38,train
-2.8162415,-2.5098028,16 Pedernales,2018,39,train
-7.508225,0.54741126,16 Pedernales,2018,40,train
-6.2002645,0.7397424,16 Pedernales,2018,41,train
-0.46058628,-0.20844713,16 Pedernales,2018,42,train
0.751429,0.8769759,16 Pedernales,2018,43,train
0.7866023,1.0549083,16 Pedernales,2018,44,train
0.70490634,1.3446827,16 Pedernales,2018,45,train
0.6476929,1.2918502,16 Pedernales,2018,46,train
0.6358735,1.3333412,16 Pedernales,2018,47,train
0.63578445,1.3051393,16 Pedernales,2018,48,train
3.6606846,4.0314274,16 Pedernales,2018,49,train
3.1193404,3.3508077,16 Pedernales,2018,50,train
3.3082435,3.4208362,16 Pedernales,2018,51,train
1.1743835,6.893107,16 Pedernales,2018,52,train
1.1576715,6.917586,16 Pedernales,2019,1,train
2.1499093,8.143933,16 Pedernales,2019,2,train
1.7404267,7.96198,16 Pedernales,2019,3,train
1.1752691,7.1516724,16 Pedernales,2019,4,train
6.2021956,2.2383142,16 Pedernales,2019,5,train
7.0250773,2.3320172,16 Pedernales,2019,6,train
6.5468345,1.3512051,16 Pedernales,2019,7,train
5.8542185,0.40119234,16 Pedernales,2019,8,train
6.3122435,0.5023271,16 Pedernales,2019,9,train
7.897905,0.53897804,16 Pedernales,2019,10,train
7.8281465,-0.23210292,16 Pedernales,2019,11,train
8.339081,-0.8338493,16 Pedernales,2019,12,train
10.0349655,-2.6143403,16 Pedernales,2019,13,train
9.538609,-2.4519422,16 Pedernales,2019,14,train
7.625621,-1.8918922,16 Pedernales,2019,15,train
7.830236,-2.1694093,16 Pedernales,2019,16,train
9.1602125,-2.970584,16 Pedernales,2019,17,train
3.3625622,-3.32167,16 Pedernales,2019,18,train
3.707633,-4.132746,16 Pedernales,2019,19,train
2.7773206,-3.7464044,16 Pedernales,2019,20,train
4.247515,-6.106415,16 Pedernales,2019,21,train
4.8770814,-7.6906495,16 Pedernales,2019,22,train
1.9082205,-5.507137,16 Pedernales,2019,23,train
0.33484167,-4.1670804,16 Pedernales,2019,24,train
-0.11292375,-3.6552875,16 Pedernales,2019,25,train
-0.44375664,-3.853184,16 Pedernales,2019,26,train
-7.30518,-6.1788235,16 Pedernales,2019,27,train
-7.3688183,-6.368027,16 Pedernales,2019,28,train
-7.2571187,-6.0354896,16 Pedernales,2019,29,train
-7.597399,-6.2887516,16 Pedernales,2019,30,train
-7.619384,-6.371845,16 Pedernales,2019,31,train
-7.614809,-6.3664336,16 Pedernales,2019,32,train
-7.827788,-6.9826746,16 Pedernales,2019,33,train
-7.7003284,-6.518501,16 Pedernales,2019,34,train
-2.8486469,-2.145613,16 Pedernales,2019,35,train
-3.2010167,-2.086905,16 Pedernales,2019,36,train
-2.9717076,-2.0372448,16 Pedernales,2019,37,train
-13.672869,8.976838,16 Pedernales,2019,38,train
-3.837214,-1.9761769,16 Pedernales,2019,39,train
-3.609603,-2.168375,16 Pedernales,2019,40,train
-2.8906496,-2.1677778,16 Pedernales,2019,41,train
-1.6374422,-1.0227407,16 Pedernales,2019,42,train
0.26561636,0.77579737,16 Pedernales,2019,43,train
0.43934217,0.8737779,16 Pedernales,2019,44,train
0.38747033,0.9506195,16 Pedernales,2019,45,train
0.4046403,1.221343,16 Pedernales,2019,46,train
0.3703638,1.2756307,16 Pedernales,2019,47,train
0.48984426,1.1709512,16 Pedernales,2019,48,train
0.5723064,1.1833291,16 Pedernales,2019,49,train
0.70215315,1.0816365,16 Pedernales,2019,50,train
0.81507856,0.96764094,16 Pedernales,2019,51,train
0.12782812,5.1179156,16 Pedernales,2019,52,train
3.1035495,8.3902025,16 Pedernales,2020,1,val
1.6602786,7.2227936,16 Pedernales,2020,2,val
1.5876733,7.0625563,16 Pedernales,2020,3,val
2.2404273,8.713899,16 Pedernales,2020,4,val
5.6590867,1.8971446,16 Pedernales,2020,5,val
5.4649715,1.2339591,16 Pedernales,2020,6,val
5.1971064,0.60108405,16 Pedernales,2020,7,val
6.097331,0.91866,16 Pedernales,2020,8,val
7.960484,1.8196745,16 Pedernales,2020,9,val
7.4325166,0.5353667,16 Pedernales,2020,10,val
9.231036,-0.61459404,16 Pedernales,2020,11,val
9.431943,-1.666996,16 Pedernales,2020,12,val
9.968719,-3.109913,16 Pedernales,2020,13,val
9.3714075,-2.7986522,16 Pedernales,2020,14,val
10.779643,-4.6629214,16 Pedernales,2020,15,val
9.26981,-3.2697802,16 Pedernales,2020,16,val
8.437086,-3.1871428,16 Pedernales,2020,17,val
8.11186,-3.0053182,16 Pedernales,2020,18,val
3.388597,-3.514224,16 Pedernales,2020,19,val
2.929348,-3.668625,16 Pedernales,2020,20,val
2.313285,-3.852521,16 Pedernales,2020,21,val
6.7766643,-6.9258685,16 Pedernales,2020,22,val
0.96506923,-4.0933943,16 Pedernales,2020,23,val
1.6371349,-5.945865,16 Pedernales,2020,24,val
-0.47186413,-4.276483,16 Pedernales,2020,25,val
-1.0840732,-3.9953406,16 Pedernales,2020,26,val
-4.6530647,-5.1689696,16 Pedernales,2020,27,val
-4.6299076,-5.5371842,16 Pedernales,2020,28,val
-4.4843736,-5.520751,16 Pedernales,2020,29,val
-4.4921427,-5.4905806,16 Pedernales,2020,30,val
-6.040078,-3.914368,16 Pedernales,2020,31,val
-4.445077,-5.7444053,16 Pedernales,2020,32,val
-5.7492757,-4.266662,16 Pedernales,2020,33,val
-19.648867,11.018155,16 Pedernales,2020,34,val
-2.655959,-3.3964672,16 Pedernales,2020,35,val
-5.748725,-0.759588,16 Pedernales,2020,36,val
-6.931081,0.5805129,16 Pedernales,2020,37,val
-7.353379,0.84555715,16 Pedernales,2020,38,val
-2.6467474,-3.4435444,16 Pedernales,2020,39,val
-2.3808868,-3.468395,16 Pedernales,2020,40,val
-7.26055,0.7592648,16 Pedernales,2020,41,val
-8.011217,4.45472,16 Pedernales,2020,42,val
-0.2367657,-1.3523518,16 Pedernales,2020,43,val
0.87681633,0.16503471,16 Pedernales,2020,44,val
-9.58685,11.984508,16 Pedernales,2020,45,val
-3.7505772,7.109414,16 Pedernales,2020,46,val
-3.6450539,7.1343956,16 Pedernales,2020,47,val
-2.8982785,6.24609,16 Pedernales,2020,48,val
-2.5195065,6.0076303,16 Pedernales,2020,49,val
-2.6639726,6.1273775,16 Pedernales,2020,50,val
-1.1025423,4.398128,16 Pedernales,2020,51,val
-2.5970538,9.432882,16 Pedernales,2020,52,val
-3.2269049,10.269997,16 Pedernales,2021,1,val
-1.4544826,8.053105,16 Pedernales,2021,2,val
-3.2374494,10.281434,16 Pedernales,2021,3,val
-1.2113206,7.792505,16 Pedernales,2021,4,val
2.1852062,-0.07340584,16 Pedernales,2021,5,val
2.3789816,-0.37885225,16 Pedernales,2021,6,val
2.4869492,-0.62095886,16 Pedernales,2021,7,val
2.706762,-0.8776453,16 Pedernales,2021,8,val
2.8062766,-0.90637,16 Pedernales,2021,9,val
2.7235713,-1.078146,16 Pedernales,2021,10,val
3.0293105,-1.3472089,16 Pedernales,2021,11,val
3.1892283,-1.7673212,16 Pedernales,2021,12,val
3.3413188,-2.247763,16 Pedernales,2021,13,val
5.0826836,-5.979087,16 Pedernales,2021,14,val
3.4909027,-2.8496523,16 Pedernales,2021,15,val
3.4241924,-2.793749,16 Pedernales,2021,16,val
5.3307,-6.565434,16 Pedernales,2021,17,val
4.533865,-5.0321608,16 Pedernales,2021,18,val
3.520982,-3.6333673,16 Pedernales,2021,19,val
3.0719604,-3.5805516,16 Pedernales,2021,20,val
3.8664033,-5.3064284,16 Pedernales,2021,21,val
2.246701,-4.3890305,16 Pedernales,2021,22,val
1.9522253,-5.138402,16 Pedernales,2021,23,val
0.02895985,-3.8691337,16 Pedernales,2021,24,val
-0.31435367,-4.881639,16 Pedernales,2021,25,val
2.261736,-3.830841,16 Pedernales,2021,26,val
-4.7915163,-5.883675,16 Pedernales,2021,27,val
-4.274277,-5.7621,16 Pedernales,2021,28,val
-4.6495075,-5.990861,16 Pedernales,2021,29,val
-4.643625,-5.970916,16 Pedernales,2021,30,val
-4.2212143,-5.748636,16 Pedernales,2021,31,val
-4.335831,-5.7597456,16 Pedernales,2021,32,val
-22.044542,13.103118,16 Pedernales,2021,33,val
-4.493957,-5.5809054,16 Pedernales,2021,34,val
-7.0266066,0.5191147,16 Pedernales,2021,35,val
-4.5044937,-1.8060024,16 Pedernales,2021,36,val
-2.867184,-3.1637547,16 Pedernales,2021,37,val
-8.265763,1.7026991,16 Pedernales,2021,38,val
-2.4080405,-3.477627,16 Pedernales,2021,39,val
-2.1956115,-3.455131,16 Pedernales,2021,40,val
-5.9703875,0.026515024,16 Pedernales,2021,41,val
-1.3624252,-2.5238862,16 Pedernales,2021,42,val
0.54496247,-0.7714962,16 Pedernales,2021,43,val
1.0938052,0.16645125,16 Pedernales,2021,44,val
1.1514219,1.0228617,16 Pedernales,2021,45,val
1.3156552,0.6837362,16 Pedernales,2021,46,val
-0.34362528,3.1523001,16 Pedernales,2021,47,val
1.3094313,0.7985629,16 Pedernales,2021,48,val
3.6125472,2.7906823,16 Pedernales,2021,49,val
3.4741163,2.6225405,16 Pedernales,2021,50,val
4.4691358,3.3394172,16 Pedernales,2021,51,val
0.13796863,9.240907,16 Pedernales,2021,52,val
3.7440019,11.523359,17 Peravia,2015,1,train
3.940061,12.206821,17 Peravia,2015,2,train
4.878788,12.838923,17 Peravia,2015,3,train
5.2963076,13.648549,17 Peravia,2015,4,train
10.627268,5.492321,17 Peravia,2015,5,train
10.537272,5.1544986,17 Peravia,2015,6,train
10.589334,4.870099,17 Peravia,2015,7,train
10.857902,3.557049,17 Peravia,2015,8,train
10.859457,2.1818967,17 Peravia,2015,9,train
10.640138,1.8416305,17 Peravia,2015,10,train
10.377642,1.1910073,17 Peravia,2015,11,train
11.996689,1.1151414,17 Peravia,2015,12,train
12.12255,0.38843295,17 Peravia,2015,13,train
11.856604,-0.013551277,17 Peravia,2015,14,train
11.67916,-0.5957121,17 Peravia,2015,15,train
12.676935,-0.49669835,17 Peravia,2015,16,train
13.143549,-1.0323095,17 Peravia,2015,17,train
3.238861,-17.01594,17 Peravia,2015,18,train
5.095078,-10.590808,17 Peravia,2015,19,train
4.5047193,-6.6762605,17 Peravia,2015,20,train
3.7127535,-8.994488,17 Peravia,2015,21,train
2.6084855,-10.299397,17 Peravia,2015,22,train
1.8364263,-8.944586,17 Peravia,2015,23,train
-0.2334025,-8.8272705,17 Peravia,2015,24,train
-0.7532809,-7.573768,17 Peravia,2015,25,train
-1.0422323,-8.274225,17 Peravia,2015,26,train
-10.595069,-6.235421,17 Peravia,2015,27,train
-11.642323,-6.905608,17 Peravia,2015,28,train
-10.813677,-6.5918674,17 Peravia,2015,29,train
-11.242692,-7.0780644,17 Peravia,2015,30,train
-10.266319,-6.8162003,17 Peravia,2015,31,train
-9.702152,-6.2727656,17 Peravia,2015,32,train
-9.905974,-6.6955514,17 Peravia,2015,33,train
-9.878801,-6.3245907,17 Peravia,2015,34,train
-15.150995,11.593868,17 Peravia,2015,35,train
-3.4984665,-0.6086051,17 Peravia,2015,36,train
-3.0802712,-0.6005334,17 Peravia,2015,37,train
-3.024169,-0.322069,17 Peravia,2015,38,train
-3.2438357,-0.42319772,17 Peravia,2015,39,train
-2.717097,-0.27146053,17 Peravia,2015,40,train
-1.9022186,-0.033672836,17 Peravia,2015,41,train
-1.5667874,0.39218125,17 Peravia,2015,42,train
-1.3715718,0.5592188,17 Peravia,2015,43,train
-1.234405,0.70658135,17 Peravia,2015,44,train
-0.9519814,0.9372438,17 Peravia,2015,45,train
-0.9401788,1.1061457,17 Peravia,2015,46,train
-0.7502204,1.0980216,17 Peravia,2015,47,train
8.196409,9.2579155,17 Peravia,2015,48,train
7.113809,8.164665,17 Peravia,2015,49,train
7.5993695,8.540259,17 Peravia,2015,50,train
7.5187373,8.473177,17 Peravia,2015,51,train
6.0006857,9.6817875,17 Peravia,2015,52,train
8.1354,12.277506,17 Peravia,2016,1,train
8.094109,12.537134,17 Peravia,2016,2,train
7.037541,11.737046,17 Peravia,2016,3,train
6.41499,11.365335,17 Peravia,2016,4,train
10.710732,4.4464526,17 Peravia,2016,5,train
10.42342,4.1817603,17 Peravia,2016,6,train
10.92473,4.188877,17 Peravia,2016,7,train
10.897946,3.592312,17 Peravia,2016,8,train
10.837621,3.2632835,17 Peravia,2016,9,train
11.868747,2.2600348,17 Peravia,2016,10,train
12.033177,1.5069618,17 Peravia,2016,11,train
11.417634,0.38548732,17 Peravia,2016,12,train
12.337756,0.24102022,17 Peravia,2016,13,train
13.03003,-0.5443025,17 Peravia,2016,14,train
12.505892,0.030455098,17 Peravia,2016,15,train
12.412935,-1.2157726,17 Peravia,2016,16,train
16.645853,-7.4235654,17 Peravia,2016,17,train
9.060627,-14.91123,17 Peravia,2016,18,train
7.6684775,-13.226462,17 Peravia,2016,19,train
6.2538896,-11.87188,17 Peravia,2016,20,train
5.970144,-12.216227,17 Peravia,2016,21,train
12.382645,-14.6246805,17 Peravia,2016,22,train
3.2403288,-10.717879,17 Peravia,2016,23,train
-0.60261625,-9.280982,17 Peravia,2016,24,train
0.45174292,-8.601668,17 Peravia,2016,25,train
-0.23381186,-8.123326,17 Peravia,2016,26,train
-13.429232,-3.224779,17 Peravia,2016,27,train
-13.259924,-3.6784964,17 Peravia,2016,28,train
-12.843774,-3.3143594,17 Peravia,2016,29,train
-12.826679,-2.99951,17 Peravia,2016,30,train
-15.201247,-1.0459752,17 Peravia,2016,31,train
-14.965617,-1.7903539,17 Peravia,2016,32,train
-13.723132,-3.509944,17 Peravia,2016,33,train
-18.81079,1.3641777,17 Peravia,2016,34,train
-6.386167,1.8835446,17 Peravia,2016,35,train
-6.366449,2.7107735,17 Peravia,2016,36,train
-6.269531,2.18265,17 Peravia,2016,37,train
-6.2856917,2.6707783,17 Peravia,2016,38,train
-6.947716,2.8132894,17 Peravia,2016,39,train
-14.8249,14.633961,17 Peravia,2016,40,train
-5.648503,4.2107983,17 Peravia,2016,41,train
-5.4983053,5.468146,17 Peravia,2016,42,train
-4.903408,4.7084274,17 Peravia,2016,43,train
-4.5499268,4.939563,17 Peravia,2016,44,train
-4.49614,5.2480097,17 Peravia,2016,45,train
