z1,z2,z3,z4,z5,province,year,week,split
-13.603028,-9.68641,-3.4330027,-5.5038548,-14.055067,03 Baoruco,2019,24,train
-20.975504,-9.226229,-6.721593,0.5057961,-15.760661,03 Baoruco,2019,25,train
-25.402637,-8.589488,-8.426738,2.5521898,-14.75531,03 Baoruco,2019,26,train
-29.841705,-4.0554037,-5.700681,20.139318,-18.24283,03 Baoruco,2019,27,train
-24.169807,3.5492163,-0.60201204,25.344114,-11.282902,03 Baoruco,2019,28,train
-27.394175,-1.0345646,-4.9934096,17.66952,-13.225518,03 Baoruco,2019,29,train
-27.641556,0.81107163,-4.915528,20.550686,-12.469332,03 Baoruco,2019,30,train
-21.75437,2.670199,-0.13851587,21.115532,-8.380768,03 Baoruco,2019,31,train
-23.958996,5.4068017,-0.73728746,20.261286,-9.48075,03 Baoruco,2019,32,train
-24.374651,2.186693,-3.102429,19.50298,-10.255091,03 Baoruco,2019,33,train
-19.56149,3.3565104,-0.5622225,16.63551,-7.2420216,03 Baoruco,2019,34,train
-30.370867,-3.509451,-12.1601515,6.095975,-8.974687,03 Baoruco,2019,35,train
-26.01741,-1.8742611,-8.875536,0.073975585,-7.725639,03 Baoruco,2019,36,train
-25.750973,-1.9823518,-7.9972434,1.2906151,-8.106603,03 Baoruco,2019,37,train
-15.560659,0.18562277,15.120418,-18.553705,9.6346655,03 Baoruco,2019,38,train
-17.515177,1.7588204,-3.2781184,-3.312027,-1.3039916,03 Baoruco,2019,39,train
-23.47841,2.0566647,-9.61051,1.9031258,0.18015987,03 Baoruco,2019,40,train
-27.851006,4.728024,-16.023506,7.465303,-0.8810266,03 Baoruco,2019,41,train
-27.436533,5.211589,-15.330982,5.009591,0.7964631,03 Baoruco,2019,42,train
-14.805979,2.6447623,7.6122055,-19.312614,10.876217,03 Baoruco,2019,43,train
-24.217333,7.9813476,-15.974272,1.9378839,3.5384622,03 Baoruco,2019,44,train
-22.237356,10.180077,-15.721899,2.9313781,4.9664555,03 Baoruco,2019,45,train
-17.272879,10.219992,-12.8786545,0.59128743,4.9363256,03 Baoruco,2019,46,train
-17.86299,15.37861,-16.797682,2.5043266,5.684275,03 Baoruco,2019,47,train
-23.21141,20.649231,-25.66158,5.426633,6.35394,03 Baoruco,2019,48,train
-1.216263,20.429848,-11.611149,-0.21686624,3.2026575,03 Baoruco,2019,49,train
-3.5900059,12.959842,10.972753,-21.793167,11.908273,03 Baoruco,2019,50,train
0.98715585,15.808601,-6.608534,-3.315912,4.6973867,03 Baoruco,2019,51,train
0.6438359,23.397827,-4.965077,13.645989,-0.104290366,03 Baoruco,2019,52,train
3.1386344,24.216927,-9.775586,11.537673,-0.28302088,03 Baoruco,2020,1,val
4.473973,24.52863,-8.665935,13.611827,-2.7079306,03 Baoruco,2020,2,val
12.476098,24.27764,-9.717222,9.762755,-5.5229435,03 Baoruco,2020,3,val
11.663509,20.008886,-3.85611,13.242139,-7.1089177,03 Baoruco,2020,4,val
13.914718,18.161526,-12.665924,-4.2432756,-4.0883574,03 Baoruco,2020,5,val
12.592643,15.394173,-9.00162,-5.372381,-4.4860005,03 Baoruco,2020,6,val
18.441086,16.357327,-11.717534,-4.9275837,-7.318251,03 Baoruco,2020,7,val
14.37573,11.552615,-8.070707,-9.686068,-5.8106446,03 Baoruco,2020,8,val
12.7558,8.1539955,-4.3422065,-9.281786,-5.518549,03 Baoruco,2020,9,val
16.117252,0.54174167,-6.504437,-4.2675877,-2.3489897,03 Baoruco,2020,10,val
19.549992,-0.19609973,-6.875693,-3.9751384,-5.9481707,03 Baoruco,2020,11,val
27.500595,-1.3918619,-11.798324,-0.029230831,-15.046179,03 Baoruco,2020,12,val
21.120949,-7.3267236,-6.279909,-2.3474956,-10.397938,03 Baoruco,2020,13,val
25.832453,-14.138184,-10.929342,1.9033518,-14.349878,03 Baoruco,2020,14,val
17.96713,-16.184338,-8.831294,2.944659,-7.375822,03 Baoruco,2020,15,val
20.676973,-11.598373,-7.4672537,5.9387884,-13.306868,03 Baoruco,2020,16,val
19.088242,-17.366783,-8.154418,3.729757,-11.543848,03 Baoruco,2020,17,val
17.90704,-13.389451,-5.932681,5.0867705,-13.110474,03 Baoruco,2020,18,val
2.6691191,-20.800941,-10.4795265,-0.19830115,-7.178439,03 Baoruco,2020,19,val
1.9161396,-21.48419,-9.754841,0.48367083,-6.8734965,03 Baoruco,2020,20,val
-1.2517138,-24.483406,-12.771566,0.35593754,-8.185712,03 Baoruco,2020,21,val
-2.041379,-23.854239,-11.825868,1.1664562,-4.545734,03 Baoruco,2020,22,val
-5.8341284,-22.334175,-10.150736,1.2744954,-9.68764,03 Baoruco,2020,23,val
-8.571453,-22.217377,-11.219272,1.2258266,-10.390706,03 Baoruco,2020,24,val
-9.886988,-19.496485,-9.72736,2.7033293,-8.066764,03 Baoruco,2020,25,val
-17.068653,-23.805365,-15.033013,6.298121,-12.66542,03 Baoruco,2020,26,val
3.6479564,-23.255463,10.025439,24.573648,18.558886,03 Baoruco,2020,27,val
-14.843364,-18.959396,-7.4455266,25.011375,-8.824763,03 Baoruco,2020,28,val
-17.567987,-13.130398,-5.9357476,27.433466,-8.723103,03 Baoruco,2020,29,val
-14.527751,-15.045223,-5.0860147,23.83177,-7.993479,03 Baoruco,2020,30,val
-23.380114,-14.441569,-9.548748,26.366488,-7.2230606,03 Baoruco,2020,31,val
-14.726456,-21.594273,-11.14394,28.674406,0.048911545,03 Baoruco,2020,32,val
-15.487976,-23.613499,-14.496175,22.391068,-2.294958,03 Baoruco,2020,33,val
-0.35367894,-22.72434,13.078707,22.31623,27.46213,03 Baoruco,2020,34,val
-10.4441,-18.763603,-12.199256,9.676992,5.3582487,03 Baoruco,2020,35,val
-14.310738,-12.3168,-11.304922,7.419971,4.0667095,03 Baoruco,2020,36,val
-14.14524,-13.763836,-12.663754,7.1621785,6.8377557,03 Baoruco,2020,37,val
-16.490707,-15.055805,-15.317559,11.008378,6.0866528,03 Baoruco,2020,38,val
-18.950645,-13.92337,-18.45394,13.071075,6.0704083,03 Baoruco,2020,39,val
-19.362198,-6.802041,-15.76869,6.868916,6.4237175,03 Baoruco,2020,40,val
-18.857376,-7.4365296,-17.923502,7.417374,10.126665,03 Baoruco,2020,41,val
-17.064528,-6.0466948,-17.77253,8.86898,9.712855,03 Baoruco,2020,42,val
-16.336187,-3.9922743,-17.461695,9.744977,11.691448,03 Baoruco,2020,43,val
-18.506012,-2.4037526,-21.228403,10.118606,12.287376,03 Baoruco,2020,44,val
-10.713448,-1.8272346,-14.160392,3.778866,13.100689,03 Baoruco,2020,45,val
-3.6909552,-10.742385,-2.144613,-4.925866,25.072964,03 Baoruco,2020,46,val
-7.6166463,0.82745045,-15.153836,6.083056,14.278863,03 Baoruco,2020,47,val
-9.486365,1.5060264,-21.802288,5.930797,18.303568,03 Baoruco,2020,48,val
13.676634,-0.8712297,-19.3046,12.080613,19.473928,03 Baoruco,2020,49,val
13.603075,-0.8180519,-18.72386,11.460267,19.754627,03 Baoruco,2020,50,val
15.50337,0.52243644,-22.900143,12.708554,19.105526,03 Baoruco,2020,51,val
15.267516,0.4375724,-17.9193,24.237463,18.276474,03 Baoruco,2020,52,val
19.61377,1.8057125,-22.604437,21.717783,16.361727,03 Baoruco,2021,1,val
20.136599,-2.977874,-18.67376,24.249554,16.668081,03 Baoruco,2021,2,val
22.235296,-4.702197,-18.910707,21.858528,14.505555,03 Baoruco,2021,3,val
27.790869,0.355815,-19.184475,24.159342,9.484399,03 Baoruco,2021,4,val
21.941814,-5.808626,-20.099903,11.532322,15.756831,03 Baoruco,2021,5,val
20.266977,-3.2561097,-16.646801,9.521278,10.590909,03 Baoruco,2021,6,val
23.529327,-2.3779128,-19.308323,10.604709,7.4671006,03 Baoruco,2021,7,val
25.730106,-4.462704,-19.332823,6.341894,7.969022,03 Baoruco,2021,8,val
28.431932,-7.7730594,-20.677513,7.013071,8.199013,03 Baoruco,2021,9,val
13.503734,-10.184169,2.7516294,-9.573567,16.361948,03 Baoruco,2021,10,val
25.247837,0.09721809,-12.00885,-3.5212326,-4.299807,03 Baoruco,2021,11,val
18.506268,-4.2725096,-8.197923,-4.5277185,-2.8653617,03 Baoruco,2021,12,val
19.200354,-6.5561547,-7.9132833,-2.5905306,-6.673858,03 Baoruco,2021,13,val
13.675719,-7.4689126,-3.1569138,-4.132689,-3.1024282,03 Baoruco,2021,14,val
23.985937,-13.213738,-9.211886,0.8342468,-11.354067,03 Baoruco,2021,15,val
19.242414,-9.305421,-6.174978,2.1225312,-10.912153,03 Baoruco,2021,16,val
15.792734,-11.445908,-5.051649,-2.3119128,-8.54938,03 Baoruco,2021,17,val
15.52086,-11.057664,-5.0862913,0.9349965,-11.280809,03 Baoruco,2021,18,val
14.344357,-10.819907,-4.5500093,2.6009076,-11.639413,03 Baoruco,2021,19,val
15.190693,-17.19645,-6.858811,0.4883757,-13.083741,03 Baoruco,2021,20,val
14.147874,-15.878236,-5.8920603,4.412638,-13.413809,03 Baoruco,2021,21,val
11.940437,-11.730903,-3.5452955,5.686785,-12.988848,03 Baoruco,2021,22,val
12.041241,-12.29494,-2.4966092,6.425754,-15.056407,03 Baoruco,2021,23,val
11.8395,-13.296398,-3.262816,7.880162,-15.95149,03 Baoruco,2021,24,val
10.120705,-11.040479,-1.743426,8.07911,-14.562479,03 Baoruco,2021,25,val
-16.47455,-14.390037,-10.1434355,0.9833204,-5.0266957,03 Baoruco,2021,26,val
-9.705071,-19.650448,-6.3994484,29.825533,-6.145067,03 Baoruco,2021,27,val
-15.542165,-12.522164,-6.5468745,30.951769,-0.51233566,03 Baoruco,2021,28,val
-16.726294,-16.119284,-8.427825,29.189526,-0.9215791,03 Baoruco,2021,29,val
-14.552153,-18.381634,-9.238315,23.394339,-0.67186624,03 Baoruco,2021,30,val
-16.380291,-21.258934,-11.536871,22.835045,-4.069237,03 Baoruco,2021,31,val
-22.976889,-9.18309,-6.1603117,29.458132,-5.2851567,03 Baoruco,2021,32,val
-0.63305765,-9.679841,25.847525,19.925568,20.66391,03 Baoruco,2021,33,val
-18.747063,-10.586978,-4.5879583,24.36837,-6.255173,03 Baoruco,2021,34,val
-21.043354,-12.970349,-12.28814,6.5452056,0.54599386,03 Baoruco,2021,35,val
-20.988844,-19.153105,-17.363258,11.886217,1.023262,03 Baoruco,2021,36,val
-21.130072,-16.116655,-17.228445,10.368123,4.2665315,03 Baoruco,2021,37,val
-20.205332,-14.040598,-17.465084,10.737803,6.053491,03 Baoruco,2021,38,val
-19.048918,-11.466073,-16.290752,8.620637,7.83388,03 Baoruco,2021,39,val
-20.16279,-8.669849,-17.507116,9.605784,8.951765,03 Baoruco,2021,40,val
-18.221357,-8.175446,-16.164444,6.3300133,10.590614,03 Baoruco,2021,41,val
-16.432762,-5.699161,-16.233728,7.45567,9.7100525,03 Baoruco,2021,42,val
-19.140366,-5.626619,-21.802895,10.535776,14.193765,03 Baoruco,2021,43,val
-16.105635,-3.2997499,-19.96925,10.192244,13.255507,03 Baoruco,2021,44,val
-15.070219,-3.2332227,-23.765066,14.763259,14.97485,03 Baoruco,2021,45,val
-18.399837,-0.29618114,-31.49502,16.767397,17.95485,03 Baoruco,2021,46,val
-10.194724,-0.45324105,-25.147226,13.542009,17.67703,03 Baoruco,2021,47,val
9.337192,8.513287,-23.59876,10.896693,14.241048,03 Baoruco,2021,48,val
12.770255,6.119077,-25.214642,12.620081,16.055489,03 Baoruco,2021,49,val
14.209132,7.1027923,-25.932468,12.447551,16.948961,03 Baoruco,2021,50,val
13.75875,2.0956182,-21.912172,11.9908,18.12911,03 Baoruco,2021,51,val
15.399692,9.096951,-18.745352,29.926989,15.09826,03 Baoruco,2021,52,val
2.9824152,13.177214,0.06123909,8.122617,-2.7992709,04 Barahona,2015,1,train
4.0667515,14.29685,1.8090905,11.118067,-4.336436,04 Barahona,2015,2,train
4.9682655,13.481995,3.9167368,13.216435,-5.728722,04 Barahona,2015,3,train
6.694567,12.799568,4.223889,11.713845,-6.536166,04 Barahona,2015,4,train
4.6774917,9.344451,-1.9506696,-7.3677373,0.47678983,04 Barahona,2015,5,train
6.607309,7.0392337,-2.5735424,-5.2744174,0.9660302,04 Barahona,2015,6,train
8.567618,7.850775,-3.4629,-7.504887,0.5399899,04 Barahona,2015,7,train
8.952531,6.6954417,-2.711012,-6.6214156,-1.4046215,04 Barahona,2015,8,train
7.5378575,4.780979,-0.86409503,-4.723344,-2.5714607,04 Barahona,2015,9,train
8.512795,5.577839,0.052999765,-3.5857089,-5.0706873,04 Barahona,2015,10,train
9.868481,5.120081,-0.69626397,-4.2407227,-6.2975883,04 Barahona,2015,11,train
7.885904,4.221574,1.6693242,-6.452636,-6.978499,04 Barahona,2015,12,train
8.055771,3.0013866,1.7611058,-5.8417277,-8.219576,04 Barahona,2015,13,train
9.472378,1.6604844,0.6680205,-4.8301463,-6.573216,04 Barahona,2015,14,train
7.8816833,2.1285655,0.85749525,-1.9584285,-7.3361316,04 Barahona,2015,15,train
8.694402,1.531038,0.99959683,-2.4984133,-9.285925,04 Barahona,2015,16,train
0.29914978,-6.3771095,1.310353,-5.4351544,-11.434529,04 Barahona,2015,17,train
-0.11318814,-6.499553,1.2639782,-4.5581765,-12.608655,04 Barahona,2015,18,train
-1.8812732,-1.8579834,2.9065695,-5.6792784,-13.045665,04 Barahona,2015,19,train
-3.328032,-0.3671105,4.241496,-4.3898506,-15.471277,04 Barahona,2015,20,train
-5.2822723,1.0225344,5.2013254,-5.574603,-16.314833,04 Barahona,2015,21,train
-6.2121444,-4.5013056,0.5483148,-7.1679635,-7.6159167,04 Barahona,2015,22,train
-4.724509,-5.878469,0.37638393,-3.337351,-6.283088,04 Barahona,2015,23,train
-5.6670265,-6.062843,0.33176157,-1.9077208,-7.533146,04 Barahona,2015,24,train
-6.4492903,-5.314409,0.1373105,-1.0776263,-6.8054757,04 Barahona,2015,25,train
-7.8443537,-6.096824,-1.2528428,-1.0814693,-6.1286693,04 Barahona,2015,26,train
-4.6937027,1.930345,5.596016,15.688821,-12.724623,04 Barahona,2015,27,train
-4.8724346,4.1029725,7.2037406,20.818504,-12.93651,04 Barahona,2015,28,train
-3.8897285,4.3018703,6.963657,16.76532,-11.29249,04 Barahona,2015,29,train
-6.7297096,1.4877435,6.146145,18.590824,-13.667849,04 Barahona,2015,30,train
-5.8000684,1.6416967,5.6406083,14.870243,-12.536109,04 Barahona,2015,31,train
-6.4977584,6.3876185,8.123611,11.6013155,-14.910249,04 Barahona,2015,32,train
-7.6729927,3.8620436,6.6200266,10.342577,-13.191505,04 Barahona,2015,33,train
-8.656107,6.1351767,7.7302976,13.8808365,-13.650891,04 Barahona,2015,34,train
-11.37513,1.5472082,18.581427,-14.608619,4.4035244,04 Barahona,2015,35,train
-12.93625,4.0061197,3.2401733,-6.272343,-9.281359,04 Barahona,2015,36,train
-14.24775,2.559687,1.4669105,-5.5113316,-8.8416,04 Barahona,2015,37,train
-13.599142,4.4764457,2.1871014,-6.3253326,-7.8924265,04 Barahona,2015,38,train
-13.124126,6.5320625,2.877539,-4.827267,-7.5732584,04 Barahona,2015,39,train
-16.899343,9.545854,1.8803903,-6.9326935,-8.18535,04 Barahona,2015,40,train
-16.512154,10.039731,0.60752136,-3.3865862,-7.380129,04 Barahona,2015,41,train
-14.90193,11.505044,1.7904541,-3.7891047,-6.894348,04 Barahona,2015,42,train
-15.834332,13.613502,1.8137857,-6.6954274,-6.533622,04 Barahona,2015,43,train
-15.277374,13.649827,0.94344383,-6.952319,-5.015688,04 Barahona,2015,44,train
-11.632138,12.16652,-1.9548588,-2.4694536,-0.9869503,04 Barahona,2015,45,train
-9.885386,12.260887,-0.7746043,-2.2007997,-1.2073361,04 Barahona,2015,46,train
-9.466601,13.869843,-1.8673031,-2.2403593,-0.15251006,04 Barahona,2015,47,train
-4.1986446,17.345446,-2.45087,-5.485425,0.23515692,04 Barahona,2015,48,train
-2.6589513,10.905275,-0.1727512,-3.0568995,-0.2761905,04 Barahona,2015,49,train
-2.0323837,11.209258,-0.3758591,-3.806418,0.23788524,04 Barahona,2015,50,train
-1.6462715,10.3127985,0.05040573,-4.3067183,0.001571009,04 Barahona,2015,51,train
-2.5012977,15.263513,1.2305758,7.8325458,-3.1572301,04 Barahona,2015,52,train
-3.066566,20.99523,7.4918694,8.8859825,-9.7540045,04 Barahona,2016,1,train
-0.8128723,20.30009,7.2479596,8.013176,-10.475002,04 Barahona,2016,2,train
0.1641734,21.876333,9.029786,11.499898,-13.675172,04 Barahona,2016,3,train
1.073294,19.851803,9.080501,10.469756,-13.965598,04 Barahona,2016,4,train
0.48565075,17.769993,3.640162,-9.767159,-8.609047,04 Barahona,2016,5,train
1.6724503,16.686525,3.6217282,-8.319897,-9.156371,04 Barahona,2016,6,train
2.2486708,13.764562,2.5239694,-10.421719,-7.9070497,04 Barahona,2016,7,train
3.5625288,13.341525,3.2948246,-9.752964,-9.484099,04 Barahona,2016,8,train
-0.08593087,12.370664,5.324303,-11.301491,-10.400431,04 Barahona,2016,9,train
9.282307,5.468908,0.0342027,-8.027207,-5.6696234,04 Barahona,2016,10,train
5.8322806,5.041635,1.892038,-6.6281657,-5.665665,04 Barahona,2016,11,train
6.843102,4.8183293,1.3669724,-5.828125,-7.685943,04 Barahona,2016,12,train
6.2719474,4.2480645,2.4810798,-7.142297,-8.078354,04 Barahona,2016,13,train
2.960019,5.920602,4.8335304,-7.6092415,-11.64877,04 Barahona,2016,14,train
2.9497204,5.4075146,4.7598543,-8.340621,-12.137251,04 Barahona,2016,15,train
1.1151785,5.342559,4.610936,-7.2133718,-10.89624,04 Barahona,2016,16,train
0.6128225,0.22958225,14.701972,-11.4828415,1.9598393,04 Barahona,2016,17,train
1.0699626,-0.5976271,14.435796,-9.960035,3.9886014,04 Barahona,2016,18,train
2.4026506,-9.683152,-1.9305859,-1.2806813,0.4417997,04 Barahona,2016,19,train
2.7566724,-13.020184,-3.8518217,0.64722127,0.39105365,04 Barahona,2016,20,train
-0.22542,-9.96356,-2.793713,-2.0454507,0.7718805,04 Barahona,2016,21,train
-1.2618722,-8.644142,-1.5926416,-2.4411416,2.2997472,04 Barahona,2016,22,train
0.38056365,-13.233551,-3.659204,2.9994984,2.7488914,04 Barahona,2016,23,train
-1.2387161,-16.037395,-6.0060897,4.0416574,2.0130901,04 Barahona,2016,24,train
-3.2642045,-10.455496,-3.823267,1.5873967,2.2948506,04 Barahona,2016,25,train
-5.4510674,-10.062468,-3.898001,2.5365527,0.31294605,04 Barahona,2016,26,train
-3.5613048,-5.6114106,0.94678545,18.177498,-3.7852757,04 Barahona,2016,27,train
-4.1971574,-6.2491016,0.82624304,16.481678,-4.2724347,04 Barahona,2016,28,train
-5.729373,-2.0269556,2.3768325,21.611835,-4.1865196,04 Barahona,2016,29,train
-6.4757385,-5.5834494,0.6059959,15.038654,-4.341893,04 Barahona,2016,30,train
-5.684809,0.663786,2.7309074,20.698423,-3.141081,04 Barahona,2016,31,train
-3.0180132,-6.9964395,-0.43427703,19.338652,-0.03588003,04 Barahona,2016,32,train
-1.5027618,-10.254495,-1.1555793,17.489693,-1.252991,04 Barahona,2016,33,train
-0.2694409,-9.259354,7.4243774,19.185648,14.369386,04 Barahona,2016,34,train
-7.901606,-11.402941,-6.585189,5.001176,3.6182506,04 Barahona,2016,35,train
-7.0756764,-12.324873,-8.106455,6.7079325,7.1976876,04 Barahona,2016,36,train
-7.0877824,-13.069545,-8.594747,8.587505,6.8883886,04 Barahona,2016,37,train
-7.0054436,-11.866617,-8.180716,8.214536,7.9638147,04 Barahona,2016,38,train
-7.9863386,-9.594738,-8.781647,7.215209,7.5597544,04 Barahona,2016,39,train
-6.1732464,-6.193362,13.98767,-7.5132055,18.464018,04 Barahona,2016,40,train
-11.003033,-2.9539711,-6.1936255,1.6448224,6.632595,04 Barahona,2016,41,train
-6.8453035,-4.596968,4.404798,-5.334708,14.109324,04 Barahona,2016,42,train
-9.190012,-1.0054119,-6.3475685,1.5602015,7.684559,04 Barahona,2016,43,train
-9.740205,-0.4718518,-7.851172,0.8787988,8.775229,04 Barahona,2016,44,train
-8.42369,0.88098836,-7.245547,2.6487935,8.473089,04 Barahona,2016,45,train
-6.6800575,0.59696424,-6.5779395,0.30154088,9.343853,04 Barahona,2016,46,train
-5.4110947,2.805152,-7.8758144,1.352793,9.248087,04 Barahona,2016,47,train
-7.1431174,4.149677,-11.239006,0.44695732,11.484976,04 Barahona,2016,48,train
-3.5474625,3.5904126,-8.724674,3.5707424,9.654121,04 Barahona,2016,49,train
-2.4902527,4.627315,-8.138449,4.8002863,8.936995,04 Barahona,2016,50,train
-2.8310046,5.473715,-10.176844,4.719662,9.4256,04 Barahona,2016,51,train
4.2431498,10.035724,-3.9973235,13.309535,4.6897783,04 Barahona,2016,52,train
4.489342,9.618292,-1.9998105,15.692325,3.6645856,04 Barahona,2017,1,train
13.717902,15.603327,-8.81817,15.338158,1.933699,04 Barahona,2017,2,train
13.043315,13.126546,-2.7196085,18.78527,-1.5482031,04 Barahona,2017,3,train
13.110105,10.530031,-2.2278707,20.097538,-1.9483507,04 Barahona,2017,4,train
11.586264,4.794336,-7.8931513,0.5806673,4.5834804,04 Barahona,2017,5,train
10.129204,2.970471,-6.0323067,-2.496864,4.9221773,04 Barahona,2017,6,train
12.23365,2.3749628,-6.9351134,-4.697802,5.0737085,04 Barahona,2017,7,train
14.004048,2.359441,-6.8980007,-3.4019532,2.4762604,04 Barahona,2017,8,train
13.729751,3.1536553,-5.0945845,0.5714812,-1.4642743,04 Barahona,2017,9,train
12.767735,-0.9250939,-4.7399197,0.38345647,0.9288029,04 Barahona,2017,10,train
13.432512,-3.8954775,-4.7628136,-0.487703,2.7970061,04 Barahona,2017,11,train
15.472091,-5.398801,-5.515503,-2.255873,1.8982213,04 Barahona,2017,12,train
14.536337,-6.895706,-4.279259,0.8476091,1.0702364,04 Barahona,2017,13,train
9.679376,-4.693805,-1.330765,-0.45449775,-2.5531235,04 Barahona,2017,14,train
14.830022,-10.070556,-4.5446014,-4.2736993,-6.884564,04 Barahona,2017,15,train
7.291261,-9.550103,7.8308077,-7.954544,10.748523,04 Barahona,2017,16,train
4.6289115,-5.3356037,-0.24800742,-1.3701446,0.75181603,04 Barahona,2017,17,train
3.1897562,-11.787308,2.8059034,-5.8521023,6.9763937,04 Barahona,2017,18,train
4.3735986,-15.206317,-4.4328213,-1.0548811,1.586326,04 Barahona,2017,19,train
0.4344878,-8.442253,-2.297894,-3.9500384,1.3274493,04 Barahona,2017,20,train
2.3277981,-13.065647,-2.9197524,2.4878829,-0.7681364,04 Barahona,2017,21,train
0.7718557,-12.6447525,-3.0059087,2.2113686,-1.8187573,04 Barahona,2017,22,train
-1.7799776,-11.534152,-2.8825698,1.2341516,-1.6736182,04 Barahona,2017,23,train
-3.266975,-9.474363,-2.5827048,-0.018404204,-0.60215944,04 Barahona,2017,24,train
-5.2902617,-10.308523,-3.499927,1.1234182,-2.1825109,04 Barahona,2017,25,train
-5.7957606,-10.709587,-3.2678013,2.3233585,-2.203491,04 Barahona,2017,26,train
-0.18980236,-9.658631,-0.3480067,16.904005,-3.7574828,04 Barahona,2017,27,train
-0.34138706,-5.6591744,1.3946489,20.46621,-0.65731573,04 Barahona,2017,28,train
-2.3808076,-10.715569,-1.1884055,14.440711,-4.4754586,04 Barahona,2017,29,train
-0.28152108,-8.239547,-0.02556399,19.764826,-1.1096249,04 Barahona,2017,30,train
-5.515806,-6.9892097,-1.1355644,15.748065,-1.9882193,04 Barahona,2017,31,train
-1.7677293,-5.9765325,1.3438087,21.910536,-2.201394,04 Barahona,2017,32,train
-5.5359697,-8.150834,-1.54192,19.339552,-2.2819445,04 Barahona,2017,33,train
-5.0196404,-8.532626,-0.6878311,18.21239,-2.309712,04 Barahona,2017,34,train
-6.744454,-12.943331,-6.99104,5.0779204,3.495579,04 Barahona,2017,35,train
-13.844392,-8.707592,-8.967096,3.156063,4.077264,04 Barahona,2017,36,train
-7.5376725,-7.9773793,-4.9651885,3.1770132,5.243287,04 Barahona,2017,37,train
-12.988417,-9.181746,-9.683373,4.6698947,4.965305,04 Barahona,2017,38,train
-6.335494,-6.0751023,-4.8185453,3.6701083,5.369071,04 Barahona,2017,39,train
-6.390681,-7.4573536,-6.585023,3.4333973,8.572937,04 Barahona,2017,40,train
-7.826298,-8.066015,-9.033149,4.7665186,10.167892,04 Barahona,2017,41,train
-4.134028,-4.2431664,-5.4879026,5.599112,7.044854,04 Barahona,2017,42,train
-7.0707703,-6.212927,-10.256967,5.5892553,11.510624,04 Barahona,2017,43,train
-7.35234,-4.4004107,-10.748882,5.6130676,11.74213,04 Barahona,2017,44,train
-1.1167567,-3.4524758,6.5331626,-1.6716659,17.377459,04 Barahona,2017,45,train
-0.1377174,-4.9479504,0.545546,-0.561111,17.114132,04 Barahona,2017,46,train
-2.8291223,-3.0376954,-11.097985,4.5767493,13.896847,04 Barahona,2017,47,train
-2.3705862,-2.2288797,-12.7158985,6.4807777,14.681356,04 Barahona,2017,48,train
3.2230756,7.506207,-7.984347,3.0786026,7.9592485,04 Barahona,2017,49,train
4.450267,8.408396,-9.821553,1.4180425,10.109197,04 Barahona,2017,50,train
5.1901336,9.504726,-10.7612705,1.7467713,8.955828,04 Barahona,2017,51,train
5.1309967,12.4913225,-6.429112,13.61264,4.9794707,04 Barahona,2017,52,train
7.041329,3.2214444,-4.7852707,17.339956,8.853638,04 Barahona,2018,1,train
6.8340926,-1.8911858,12.978433,14.518736,15.903985,04 Barahona,2018,2,train
9.639489,2.8524742,-3.5246909,14.471779,5.263098,04 Barahona,2018,3,train
10.177361,2.2470539,-3.4470155,11.223857,3.413696,04 Barahona,2018,4,train
12.457388,0.16284488,-8.500196,3.3233957,7.760999,04 Barahona,2018,5,train
11.264465,6.1444726,-5.1365633,-0.584794,0.2806223,04 Barahona,2018,6,train
12.680359,5.7357025,-4.8872457,-1.4107809,-0.6008141,04 Barahona,2018,7,train
13.183076,5.491055,-4.302057,-0.124336116,-2.0500062,04 Barahona,2018,8,train
15.043334,3.6161232,-5.0521655,-6.468753,-1.0095271,04 Barahona,2018,9,train
15.8506565,-4.9414406,-6.6279325,0.8702587,4.361548,04 Barahona,2018,10,train
13.021103,-6.5937247,-4.5082746,3.4704652,5.3234215,04 Barahona,2018,11,train
14.048911,-7.510792,-5.1410713,1.3817252,4.892801,04 Barahona,2018,12,train
19.198524,-5.4276085,-6.6298995,1.2307297,-0.80694956,04 Barahona,2018,13,train
10.6061325,-3.2385573,-0.6672006,-5.77703,-4.425906,04 Barahona,2018,14,train
7.8064113,-2.2887828,0.19739383,-1.7844372,-4.122474,04 Barahona,2018,15,train
7.9334645,-3.6628704,0.1089833,-3.440689,-4.9630437,04 Barahona,2018,16,train
8.001958,-4.35345,0.16398512,-3.0132442,-5.827011,04 Barahona,2018,17,train
3.7990658,-4.197629,5.906315,-6.161334,4.2534328,04 Barahona,2018,18,train
0.2884734,-5.143749,6.875899,-5.9567633,3.2090423,04 Barahona,2018,19,train
0.41467696,-4.7495594,0.43078002,-2.8297765,-2.445112,04 Barahona,2018,20,train
-0.13577697,-6.0656404,0.5745979,-2.1228392,-3.9498112,04 Barahona,2018,21,train
-0.8740901,-5.2698007,1.2405963,-1.114201,-3.1746469,04 Barahona,2018,22,train
-2.099692,-6.600261,0.63233507,-1.2153667,-4.247932,04 Barahona,2018,23,train
-2.2392757,-5.361405,1.1148376,-0.8721516,-2.8292232,04 Barahona,2018,24,train
-3.7017944,-5.2040553,0.9540299,-1.8912002,-0.92565954,04 Barahona,2018,25,train
-5.9988327,-7.9226933,-0.84971094,-0.35986567,-4.332627,04 Barahona,2018,26,train
