z1,z2,z3,z4,z5,z6,z7,z8,z9,province,year,week,split
6.536731,4.25295,-2.2714553,7.239117,1.0073497,-3.236037,-5.402018,0.14313345,0.43504748,09 Espaillat,2017,18,train
8.685019,4.4929285,-0.8123381,8.186023,4.579597,-5.40151,-5.124248,-1.1306909,1.2180568,09 Espaillat,2017,19,train
2.4137168,0.5073667,-1.9648244,5.982937,3.0454552,-1.9768995,-4.3198395,2.021289,1.9651458,09 Espaillat,2017,20,train
7.4681373,0.57546335,-2.9494443,7.285216,1.1243927,-6.3089056,-0.9770298,-0.6458794,6.7143145,09 Espaillat,2017,21,train
5.2079906,0.8679067,-1.1882907,7.2792077,2.6980886,-4.9567227,-1.2958701,0.98805183,4.0010576,09 Espaillat,2017,22,train
4.832078,1.0677681,-3.025487,7.12773,-1.1024569,-2.3824623,1.6520435,-0.22659074,9.244535,09 Espaillat,2017,23,train
0.24817117,2.042044,-0.09755669,8.982328,1.3522736,-0.35710883,-0.70217377,1.2737237,5.0959926,09 Espaillat,2017,24,train
-0.35972252,2.8203912,1.7516325,9.790278,1.7534301,-0.7618785,1.1233962,1.3447356,3.3497958,09 Espaillat,2017,25,train
-0.6322219,1.9556721,3.212221,10.997932,0.0005317962,-2.2790277,0.100487866,3.5809221,5.381065,09 Espaillat,2017,26,train
6.487446,-1.8368138,-0.33272234,7.2310567,-1.2789191,-9.187221,6.7607446,5.4980154,-8.5972805,09 Espaillat,2017,27,train
8.808877,0.45553437,7.0348015,9.347675,-2.3905659,-9.515974,3.6835697,9.692317,-9.167388,09 Espaillat,2017,28,train
6.055667,-2.8354254,-1.3135405,6.090879,-1.0285696,-8.802421,7.0096893,5.561406,-6.9612,09 Espaillat,2017,29,train
9.445191,-3.0510836,-0.9532511,5.945555,-2.7315052,-9.4532385,4.7329416,7.6245747,-1.9739904,09 Espaillat,2017,30,train
5.6787767,-4.2965846,-1.3145229,5.5842905,-2.5028083,-8.951462,6.1507597,7.223294,-5.337532,09 Espaillat,2017,31,train
7.451225,-2.3776748,-1.160176,5.3613677,-0.8499183,-6.2578998,3.4964933,8.207934,-2.3106189,09 Espaillat,2017,32,train
4.8034973,-2.062425,1.228508,7.686914,-2.1562905,-7.600603,3.8710876,8.729492,-5.8745,09 Espaillat,2017,33,train
7.4139504,-2.849495,-1.1505625,8.075821,-2.8067284,-9.344713,8.120512,8.373204,-6.579413,09 Espaillat,2017,34,train
2.324669,-2.329975,3.7725234,7.6753235,2.495517,-4.777382,1.5197655,6.3150215,7.5821037,09 Espaillat,2017,35,train
9.300373,-11.392487,5.7745442,2.3547702,-2.1036112,-9.182143,-11.34092,20.892427,6.997484,09 Espaillat,2017,36,train
0.58591145,-4.123786,4.453641,3.2118344,2.6816432,-2.9647048,-0.67795813,6.9563255,5.1313367,09 Espaillat,2017,37,train
10.471265,-11.283612,3.5210001,-0.6775459,-0.3953705,-5.289518,-9.538356,20.64624,6.941601,09 Espaillat,2017,38,train
-0.3868491,-3.551763,3.4603302,2.414011,3.915979,-1.8316665,0.6708852,4.5635724,4.4917626,09 Espaillat,2017,39,train
0.68754107,-4.5843406,3.0159926,1.4109648,5.146838,-3.7588947,-1.2308973,5.0371847,2.2426102,09 Espaillat,2017,40,train
0.6972174,-3.0025299,5.5221033,2.5967531,5.703994,-3.7889779,-1.7969989,5.430615,0.86251557,09 Espaillat,2017,41,train
-1.7877158,-5.605636,3.3952866,0.898099,5.5386086,-3.170901,-0.09330359,4.194928,1.4864582,09 Espaillat,2017,42,train
-1.07768,-4.7606144,2.911107,0.6952547,6.9103928,-1.9725999,-1.4597015,3.8757467,1.7460688,09 Espaillat,2017,43,train
-4.4528084,-5.31091,7.3087296,2.8071766,7.3539314,-3.3922713,-3.1842554,4.6259694,0.16084294,09 Espaillat,2017,44,train
0.46299422,-8.816235,6.457603,3.4280646,7.7560287,-5.328622,-10.81794,15.262555,-1.909003,09 Espaillat,2017,45,train
0.05893905,-4.2056046,10.400574,4.601944,5.4360495,-4.7854896,-6.6473737,11.173827,-8.141878,09 Espaillat,2017,46,train
-0.06523695,-4.8375196,1.5817509,0.71139014,9.020953,-2.6083589,-2.757995,5.1303077,-2.4914944,09 Espaillat,2017,47,train
-3.395214,-8.204319,-0.09722045,-0.15036952,6.317496,-3.0854418,-8.570974,5.0891895,-2.4255428,09 Espaillat,2017,48,train
-6.1102395,-7.1281247,-2.608483,0.9008908,4.170163,1.1303917,-9.317631,8.316243,-6.967247,09 Espaillat,2017,49,train
-5.778775,-6.8121166,-3.460239,0.081244946,6.7115273,3.2597363,-9.244233,6.7459474,-5.6732817,09 Espaillat,2017,50,train
-9.037439,-7.7961864,-2.6441228,1.0839193,5.849761,1.6402167,-12.894935,7.705472,-10.658697,09 Espaillat,2017,51,train
-0.98966753,-6.0056415,-5.630876,3.9057784,0.79313207,-3.2422166,-4.294023,10.134717,-18.429956,09 Espaillat,2017,52,train
9.3305235,-12.437843,-2.503435,-2.7252269,0.46361095,-10.699024,-15.016715,14.889437,-14.737316,09 Espaillat,2018,1,train
1.9218299,-9.257856,-2.361304,0.6572102,0.26253656,-12.254414,-4.36539,4.6284633,-15.255577,09 Espaillat,2018,2,train
4.115391,-6.2451673,1.2483145,3.3045964,-1.6405082,-13.586098,-7.5155406,3.62374,-17.446365,09 Espaillat,2018,3,train
3.6302164,-6.8556232,1.743706,1.4913299,-1.2008764,-13.905487,-12.031707,3.123964,-15.046078,09 Espaillat,2018,4,train
-3.2247753,-7.377907,-1.8662187,-0.72146124,9.04967,-6.373446,-13.3185,-2.1232133,-7.9516907,09 Espaillat,2018,5,train
-5.828042,-1.3598255,-1.428078,5.020474,0.9926974,-1.9389246,-12.802756,-0.37229434,-10.825337,09 Espaillat,2018,6,train
-3.8732362,-0.061548885,-2.8262072,5.048001,0.5360032,-2.224097,-15.597851,-3.0108044,-11.761635,09 Espaillat,2018,7,train
-0.74606234,0.5939846,-4.680579,3.5111928,-0.84675777,-2.8795164,-15.381819,-4.0907054,-10.48778,09 Espaillat,2018,8,train
2.191684,3.5672047,-6.0452504,3.370508,3.211726,-1.5152575,-14.427664,-7.511541,-8.520652,09 Espaillat,2018,9,train
4.2155056,-5.015134,-1.9263167,-2.5501986,7.6511407,-8.895229,-11.181887,-5.25057,-3.907041,09 Espaillat,2018,10,train
3.704473,-6.7355175,-2.7208312,-2.5810564,5.856079,-8.304988,-9.532539,-2.4922593,-0.86707675,09 Espaillat,2018,11,train
4.9019723,-6.432888,-1.0768428,-3.027359,3.9845257,-10.8580675,-12.150338,-2.9873557,-2.1215441,09 Espaillat,2018,12,train
4.1745105,-5.291444,-0.3073433,-2.9113805,3.871947,-15.728759,-18.781841,-12.913785,-5.8074837,09 Espaillat,2018,13,train
4.3341722,-1.6219448,0.7665284,-0.9977776,-0.53852034,-7.0237665,-9.782834,-3.765411,-1.087334,09 Espaillat,2018,14,train
2.740093,-3.5388134,-1.4215341,-1.1580876,-2.2469506,-8.656328,-10.208594,-7.7179556,1.5677844,09 Espaillat,2018,15,train
1.9239633,-3.999839,0.17023261,-0.745461,-1.8434781,-8.363251,-9.5132475,-5.568114,2.1046567,09 Espaillat,2018,16,train
4.5165353,-3.9764783,-1.3113909,-1.4951057,-1.4856482,-7.8353705,-7.161478,-5.091846,4.6681857,09 Espaillat,2018,17,train
1.227201,-5.523803,1.5998697,-2.721613,-1.7171032,-7.563569,-9.003267,-2.510717,1.454656,09 Espaillat,2018,18,train
1.8368082,-5.246468,3.254512,-3.0761337,-3.9170034,-10.05618,-7.7266493,-6.701249,5.1369953,09 Espaillat,2018,19,train
1.9802642,-0.6925124,7.842435,0.9925094,0.45508173,-8.842726,-2.4891982,-6.5438814,0.46676704,09 Espaillat,2018,20,train
4.8303037,-1.1813989,5.043544,-1.445702,1.0665548,-7.307717,-0.72797716,-5.1666155,3.716772,09 Espaillat,2018,21,train
5.6354294,-2.347048,4.041049,-2.1136503,0.38431677,-7.6247888,-0.17946573,-4.0907955,5.696914,09 Espaillat,2018,22,train
4.1715336,-2.3550203,4.0509744,-2.6797583,-1.5698704,-5.7784104,0.26766947,-4.205307,7.702899,09 Espaillat,2018,23,train
4.308185,-2.0085182,6.501565,-2.2124856,-2.5484595,-6.963013,-0.115439914,-3.6442204,7.8542066,09 Espaillat,2018,24,train
2.3603494,-3.9581811,5.9510703,-4.088578,-0.22801992,-4.519209,-1.0096847,0.34013957,3.8363018,09 Espaillat,2018,25,train
2.6031156,-3.1856315,9.099,-2.5639732,-1.7949345,-6.8624806,0.1434634,-1.281467,6.2738442,09 Espaillat,2018,26,train
10.776342,-3.3161314,-0.55603296,-1.9784527,-5.816021,-9.505157,7.220886,1.745162,-5.3503456,09 Espaillat,2018,27,train
7.50169,-3.7399685,2.2545328,-2.4874578,-3.7449296,-7.5673537,3.2387393,4.0889106,-3.157525,09 Espaillat,2018,28,train
9.029081,-4.0211587,2.1086664,0.3459232,-8.276207,-12.008154,6.9768414,3.2736871,-7.3911657,09 Espaillat,2018,29,train
8.476516,-4.8185253,0.82902795,-2.949635,-5.2964654,-8.796384,7.2223287,3.4700253,-6.9553475,09 Espaillat,2018,30,train
8.739947,-4.0262046,2.4312103,-1.2911743,-6.3727746,-10.665272,7.9468193,3.013839,-7.3019056,09 Espaillat,2018,31,train
7.041866,-2.7975998,-0.4216336,0.4847951,-6.045356,-6.7435575,7.0360346,4.212868,-7.553129,09 Espaillat,2018,32,train
5.5966244,-1.3650044,3.2268884,2.7275803,-6.268307,-7.683668,3.476123,4.9567056,-7.618561,09 Espaillat,2018,33,train
9.3079,-1.0545201,0.47880316,2.5449123,-7.8507304,-9.134124,8.196101,2.99869,-6.6759677,09 Espaillat,2018,34,train
1.5730087,-0.01403504,10.336694,2.5959158,-1.2087142,-4.651427,-0.061789982,3.6044018,0.633326,09 Espaillat,2018,35,train
0.14190245,2.1507204,6.361501,6.6799455,-0.3980889,-1.0765129,0.7658948,3.589491,2.7333922,09 Espaillat,2018,36,train
-0.10744357,0.5424209,3.9022496,4.744188,-0.5622174,-0.39625144,0.04593518,4.254141,1.4260612,09 Espaillat,2018,37,train
-3.1202073,-1.1573509,3.3409367,4.0091953,0.438475,0.93309885,0.9885935,3.2250826,3.9258282,09 Espaillat,2018,38,train
-0.16619873,1.5266004,4.8872933,5.7757535,-1.0181704,-1.1779717,-0.4353879,3.4450943,0.39764148,09 Espaillat,2018,39,train
0.6419974,-0.6944504,14.280332,1.2990972,1.9002141,-2.6498883,-1.308417,7.7331157,-1.180421,09 Espaillat,2018,40,train
-1.8675531,-3.3347569,8.229672,-1.0465608,1.5793326,-0.885806,0.14147055,5.373116,0.5772283,09 Espaillat,2018,41,train
-3.4430807,-1.307484,13.401939,2.521727,1.0364921,-2.966807,-1.424344,5.167014,-2.4567456,09 Espaillat,2018,42,train
-3.071312,-2.2602534,7.303427,-0.53301287,3.0880332,1.0654278,-1.5835851,3.1504622,1.75162,09 Espaillat,2018,43,train
-2.7807324,-1.643955,8.920041,-0.4588465,3.3744822,0.18398061,-1.0340058,3.923042,-1.5674644,09 Espaillat,2018,44,train
-2.6638563,0.55031234,9.725206,2.70168,0.5154941,-1.9504522,-4.903836,2.3357873,-3.9422185,09 Espaillat,2018,45,train
-3.5927188,-2.7124484,6.44855,0.14860089,0.095663585,-1.2817268,-2.9257493,4.1568074,-3.0612192,09 Espaillat,2018,46,train
-4.6036634,-2.106748,5.283399,-1.2325087,3.1425443,2.0088894,-3.4911592,1.612224,-1.3238413,09 Espaillat,2018,47,train
-4.510368,-2.969273,5.905453,-1.6965017,3.0810432,1.5736593,-3.3959024,4.010704,-3.5627773,09 Espaillat,2018,48,train
-4.832804,-9.238339,6.0827684,-7.787065,0.27741674,-3.3517492,-8.599682,3.2904491,-3.4976537,09 Espaillat,2018,49,train
-4.3294086,-8.9498625,3.6813374,-9.27335,2.10868,-0.9652381,-7.1727033,1.6707444,-3.984857,09 Espaillat,2018,50,train
-3.5241563,-9.713129,2.3752437,-10.03851,1.4885272,-1.1383568,-9.317958,2.5723784,-4.7599683,09 Espaillat,2018,51,train
1.1318606,-9.196072,3.6218693,-8.758466,-5.7569556,-8.554586,-3.409933,4.9577875,-17.388607,09 Espaillat,2018,52,train
1.3509033,-6.900951,-4.3796725,-5.9258504,-3.7291632,-2.8176548,-2.8003118,3.5896895,-15.068521,09 Espaillat,2019,1,train
3.3347166,-5.0022388,-3.6564028,-5.8605204,-4.287117,-3.7946246,-6.1904416,3.3659992,-16.152905,09 Espaillat,2019,2,train
5.0038123,-2.5757747,-3.8859267,-4.7017083,-3.2878456,-2.8792343,-3.5197282,0.8291451,-13.074742,09 Espaillat,2019,3,train
4.106207,-3.8176386,-5.775978,-4.59774,-5.0597377,-3.9596386,-2.9121418,-1.1994609,-12.493348,09 Espaillat,2019,4,train
-4.0393476,-2.9690487,-0.898892,-3.8173969,1.5565497,1.9943982,-7.707414,-2.8824306,-3.656727,09 Espaillat,2019,5,train
-0.52871746,-1.1477221,-5.28495,-1.3176675,-1.5982254,2.0247648,-12.801145,0.98801637,-7.5950475,09 Espaillat,2019,6,train
0.14890541,-0.76301277,-5.1591034,-0.47358397,-1.9277527,1.5371644,-9.885487,0.08568584,-4.7845573,09 Espaillat,2019,7,train
-3.2704124,-0.45987502,-5.3622746,0.4742487,-2.3843071,1.8547763,-9.844152,-5.074974,-3.1300263,09 Espaillat,2019,8,train
-1.5881962,0.8522282,-5.4176335,0.9591177,-2.5761628,1.6304466,-9.442519,-5.785019,-3.3276782,09 Espaillat,2019,9,train
-0.008729516,-0.12270944,-2.036875,-1.6452034,-0.949964,-0.5382855,-8.069985,-5.807416,-1.9371034,09 Espaillat,2019,10,train
2.0100548,0.82822376,-3.8823144,-1.9212776,-2.8524747,-2.2908714,-12.735123,-7.8361664,-4.6643305,09 Espaillat,2019,11,train
3.9128308,-0.23520063,-5.274536,-2.5711086,-2.5006742,-0.7861059,-9.641425,-4.6042047,-1.5029501,09 Espaillat,2019,12,train
3.5242164,0.6888069,-0.21967748,2.3101366,-6.8060083,-5.2391667,-15.925088,-2.640381,-4.0696106,09 Espaillat,2019,13,train
1.8919288,-0.72456276,-1.1701432,0.6474066,-5.4951177,-6.200031,-12.465414,-6.8249044,-0.23715796,09 Espaillat,2019,14,train
3.0661392,-1.5718962,-4.8481526,-1.5372673,-3.2306535,-3.40583,-7.8146324,-7.5423694,2.8379416,09 Espaillat,2019,15,train
4.150176,-0.5947668,-4.5306063,-0.6210619,-4.6977987,-5.426428,-8.18752,-10.278422,4.554476,09 Espaillat,2019,16,train
5.0405664,-0.9523392,-2.607693,-1.6786228,-3.9956305,-4.4573035,-8.289204,-4.381084,2.190158,09 Espaillat,2019,17,train
2.5674777,-3.0653205,-1.5923951,-1.8945484,-4.6343307,-4.5015774,-7.473822,-1.9091477,1.5587972,09 Espaillat,2019,18,train
3.2874444,3.8319302,0.26251918,4.827488,-1.34381,-1.8135006,-2.723108,-5.459372,4.1279325,09 Espaillat,2019,19,train
4.1478705,0.08466962,-2.360425,1.2785797,-1.1266133,-0.17917812,-1.4378963,-1.8092927,6.6279087,09 Espaillat,2019,20,train
4.591888,2.8042724,1.9307218,4.2847404,-1.550715,-1.6966424,-5.006744,2.1435945,1.3816363,09 Espaillat,2019,21,train
1.7169876,2.0504444,3.056685,4.6048565,-1.4885293,-1.9464811,-3.2396264,-0.21432087,2.243219,09 Espaillat,2019,22,train
3.7680612,1.1605997,0.22827896,3.3786068,-1.8723202,-0.9633031,-2.8570285,2.3204603,4.4128246,09 Espaillat,2019,23,train
3.7750688,0.8342894,0.3010218,3.112387,-1.9412476,-1.1832715,2.3060563,-0.7761889,7.477613,09 Espaillat,2019,24,train
4.1137753,-0.39475724,0.8253033,2.6228142,-4.516911,-1.9948688,1.399419,0.92491984,9.591574,09 Espaillat,2019,25,train
0.7911721,0.10653271,4.562098,4.6240525,-3.364438,-2.2248204,0.10396217,2.1681247,7.2935762,09 Espaillat,2019,26,train
9.019291,-0.5202778,-0.98524934,1.6588508,-8.231055,-4.641335,8.89658,4.38197,-3.3039744,09 Espaillat,2019,27,train
7.4626513,-0.9935911,-0.2955626,0.8748821,-7.9613547,-3.707515,8.8324795,5.151569,-4.3573484,09 Espaillat,2019,28,train
6.9093094,-0.05813251,3.5173295,2.5316117,-10.298297,-5.460957,6.9114876,7.1819096,-4.772817,09 Espaillat,2019,29,train
7.5046167,-1.9810094,1.5339519,0.38306165,-10.311501,-4.166349,7.9599237,8.008069,-2.8717802,09 Espaillat,2019,30,train
4.160621,-1.5701071,4.7584395,1.1752552,-9.032663,-3.965736,4.3425107,9.161256,-5.025674,09 Espaillat,2019,31,train
5.846736,-4.5288854,0.6074713,-1.0335234,-8.219898,-2.7295425,8.587973,9.782696,-3.11147,09 Espaillat,2019,32,train
5.3636866,-4.1162667,1.454187,-1.1531796,-8.081222,-2.7023885,8.15571,9.599942,-4.497582,09 Espaillat,2019,33,train
5.3692274,-3.0689538,2.9031334,-0.6946293,-9.615857,-3.1237411,8.978772,9.304709,-4.5800314,09 Espaillat,2019,34,train
2.071157,-2.3145509,6.9783955,-0.9689077,-4.869543,1.0577624,3.0986817,6.8997517,8.981322,09 Espaillat,2019,35,train
1.2340629,-1.3764237,3.653405,1.5342242,-4.34989,2.3445094,3.1577804,7.8853893,6.792596,09 Espaillat,2019,36,train
1.9489646,-1.2366409,3.4121072,2.3326948,-3.8950083,1.5204072,1.3437274,9.276004,5.1248584,09 Espaillat,2019,37,train
0.4187803,-1.8463529,4.561612,2.9287477,-2.6452413,2.1408572,1.5922643,10.968238,2.974562,09 Espaillat,2019,38,train
4.790835,1.8206573,14.956121,8.125242,-5.678185,0.86071336,-10.435027,17.732378,3.0445669,09 Espaillat,2019,39,train
5.773925,-2.3071072,9.063538,1.2851421,-3.5453045,0.29490054,-9.382703,15.086394,0.032277524,09 Espaillat,2019,40,train
-4.609643,-1.8182753,6.5439057,0.6607048,-0.36911175,3.1626186,-0.36583236,4.3014345,3.708041,09 Espaillat,2019,41,train
-3.1378772,-2.3173375,4.8603153,-0.6168037,0.57356846,3.885219,-1.0490804,4.8220873,3.5853112,09 Espaillat,2019,42,train
-4.0860972,-0.549252,9.897653,3.5357783,-1.6632589,0.524205,-2.9236984,8.2863035,-2.0772407,09 Espaillat,2019,43,train
-4.8422904,1.0718584,11.779618,4.004202,0.26510727,2.2703807,-2.6853473,6.778046,-2.9692051,09 Espaillat,2019,44,train
-3.143215,-1.9764203,2.8010845,-0.49439946,1.0071199,3.9344854,-0.49778795,5.1285276,-0.94226635,09 Espaillat,2019,45,train
-5.3242097,-0.9255409,5.0187917,1.763193,0.40942213,3.5233529,-3.7546177,4.814184,-1.9602702,09 Espaillat,2019,46,train
-3.8192656,-0.7506408,4.5596995,0.24417861,1.3612353,4.8200264,-2.7151284,7.508639,-5.9050975,09 Espaillat,2019,47,train
-4.614425,-0.94368476,3.903645,-1.0634317,1.4896052,5.5930767,-1.5944914,5.825036,-6.1354165,09 Espaillat,2019,48,train
-3.5254757,-4.5997453,2.9928133,-2.9629176,-1.8508141,3.459588,-8.159243,9.804546,-5.5709996,09 Espaillat,2019,49,train
-7.1619043,-4.4202194,3.7315288,-1.1324522,-2.12278,2.1855392,-9.51462,8.733264,-9.711797,09 Espaillat,2019,50,train
-5.947932,-6.096722,0.07709794,-3.6698265,-1.104909,3.8271377,-7.351826,7.5060515,-6.8698378,09 Espaillat,2019,51,train
1.426711,-6.2301054,-2.2465048,-5.1394587,-4.899651,1.0187501,-3.3087645,9.91938,-10.453259,09 Espaillat,2019,52,train
2.5037644,-4.4777894,0.8909765,-4.335748,-9.462739,-3.5594053,-1.1673189,7.341335,-15.541824,09 Espaillat,2020,1,val
0.13764319,-5.3367157,1.3157593,-5.960071,-8.814056,-3.598519,-5.0281615,5.530111,-16.49261,09 Espaillat,2020,2,val
1.3132107,-4.2981524,1.080189,-6.7846265,-10.386716,-4.75269,-8.186114,3.2308729,-18.488924,09 Espaillat,2020,3,val
6.260676,-3.7993276,-1.8848383,-6.5618677,-11.1622925,-5.314793,-8.212682,3.3755093,-16.840845,09 Espaillat,2020,4,val
-1.4110726,-1.9506165,0.51840097,-5.287073,-2.6764078,2.6686604,-10.534178,0.32892284,-3.851265,09 Espaillat,2020,5,val
-2.7925365,-4.857768,-3.2050385,-5.6526523,-6.7608066,1.290607,-15.803652,0.6951199,-5.1833315,09 Espaillat,2020,6,val
-5.499695,-3.5364795,-0.43558672,-4.636446,-7.443362,0.702202,-16.25556,-2.6973808,-6.2103853,09 Espaillat,2020,7,val
-2.7339401,-3.536887,-2.0000997,-4.6650825,-7.629414,0.13449883,-16.96419,-1.4285651,-5.0868125,09 Espaillat,2020,8,val
0.15516105,-2.7965958,-3.3692646,-5.6107225,-8.481589,-0.015714332,-18.669538,-1.3365216,-4.917792,09 Espaillat,2020,9,val
6.939106,-6.0817475,-5.3200016,-4.533537,-12.052791,-1.1901156,-30.126192,9.444826,-4.9223394,09 Espaillat,2020,10,val
1.3967676,1.7828981,-2.9191906,0.31041306,-10.401571,-3.6259406,-23.910788,-5.484896,-10.545032,09 Espaillat,2020,11,val
0.64031583,0.29566395,-8.304896,-3.1451592,-9.602384,-1.8777578,-22.06176,-9.615011,-7.4761066,09 Espaillat,2020,12,val
0.15632534,1.3725393,-5.09811,0.8596375,-8.013312,-1.8038007,-18.87001,-7.2627735,-3.2120068,09 Espaillat,2020,13,val
4.0270057,-0.20730767,-6.0307965,0.75544214,-1.6990273,-3.205629,-14.290747,-4.199544,-0.9661578,09 Espaillat,2020,14,val
0.78419346,-2.46871,-3.7307198,2.8503346,-3.1767418,-3.852058,-13.491583,-1.4848101,2.3582883,09 Espaillat,2020,15,val
3.1263614,-2.2761807,-6.752437,4.2644234,-6.443517,-6.7384467,-12.614193,-4.923579,5.6887436,09 Espaillat,2020,16,val
6.77145,-2.7722254,-8.197507,1.3886777,-7.5394816,-4.8863697,-8.722791,-2.2815351,6.872627,09 Espaillat,2020,17,val
4.966783,-3.1954818,-7.878819,1.984134,-5.4734235,-4.3111663,-7.4369626,-2.9422207,7.9247646,09 Espaillat,2020,18,val
4.068936,-5.718466,-7.1331143,1.4682356,-0.25587985,-3.9760506,-6.806094,2.0873675,5.9074993,09 Espaillat,2020,19,val
3.9710193,-6.276791,-7.554454,2.2815428,-0.2096209,-5.4633546,-5.1352935,0.4812717,7.7944407,09 Espaillat,2020,20,val
1.9046872,-6.3397207,-5.2458086,3.1851184,-0.4995185,-4.624754,-7.738667,2.8975375,6.6378307,09 Espaillat,2020,21,val
6.7409964,-5.987757,-6.2385507,3.0740073,-2.2823753,-6.7444673,-6.510092,3.8846374,7.802673,09 Espaillat,2020,22,val
3.4104688,-5.703988,-7.697065,6.918446,-4.973545,-5.8893585,-5.2905087,3.754033,11.239455,09 Espaillat,2020,23,val
4.1248455,-5.474063,-6.4877505,5.642409,-3.6251934,-3.9134583,-6.542127,6.0842113,9.387773,09 Espaillat,2020,24,val
2.8390896,-7.4727745,-7.7497077,5.553187,-5.379297,-5.054182,-4.217875,5.543388,12.074654,09 Espaillat,2020,25,val
2.3150144,-7.3056684,-7.0961795,4.4998183,-3.8997312,-3.3979104,-4.649524,7.5148373,8.734017,09 Espaillat,2020,26,val
10.5398245,-8.00397,-10.590732,4.672566,-8.480295,-10.937265,0.8275152,8.36846,-1.3300252,09 Espaillat,2020,27,val
9.648841,-8.733021,-11.15695,3.7350352,-7.659881,-10.293705,2.0768952,7.711981,-0.7269866,09 Espaillat,2020,28,val
10.769267,-8.057253,-9.47427,4.7720127,-9.443546,-11.626778,0.7349532,8.795873,-0.2031884,09 Espaillat,2020,29,val
7.6317515,-1.797736,-1.74528,6.9263697,-1.2289425,-7.5458865,4.006468,6.8590217,-2.1891918,09 Espaillat,2020,30,val
13.742704,-7.8356996,-2.423206,7.0723987,-6.5793447,-10.428883,-5.6921077,21.523766,-1.1135857,09 Espaillat,2020,31,val
12.641158,-5.9173603,-3.6488729,6.4433994,0.6115817,-15.270084,7.13783,5.2674994,-0.16285568,09 Espaillat,2020,32,val
8.185438,-5.214654,0.9762575,8.514038,0.41975805,-14.693132,8.676871,7.368131,-6.8496327,09 Espaillat,2020,33,val
12.48704,-9.169853,-1.9981709,5.643095,-1.8067958,-13.321323,-3.0262485,17.047634,-3.6271577,09 Espaillat,2020,34,val
4.4056373,-4.6703672,4.493822,8.1984,6.4774065,-11.111238,1.780389,4.119079,8.593114,09 Espaillat,2020,35,val
1.908264,-4.2753596,5.173993,6.669878,6.1250687,-9.1534195,0.4364405,5.2600656,2.8034172,09 Espaillat,2020,36,val
3.3226397,-4.8178687,3.4982295,5.6536865,7.86132,-8.45367,1.424443,3.8496788,6.1564693,09 Espaillat,2020,37,val
2.3380644,-5.6463413,3.426783,5.090091,6.7173715,-7.606332,-1.2595838,5.547939,5.6464906,09 Espaillat,2020,38,val
2.8300943,-4.119728,5.2651834,5.8740435,7.9160113,-7.1704507,-1.8089237,5.5282283,5.8605556,09 Espaillat,2020,39,val
-0.95819557,-3.0770366,4.564529,8.059118,8.242278,-4.65983,1.191647,6.143551,1.8496457,09 Espaillat,2020,40,val
0.094661504,-3.8429337,1.1918242,5.6141653,8.610197,-3.875631,-1.4149692,4.887187,2.2661805,09 Espaillat,2020,41,val
-2.082796,-4.76282,2.5614188,6.611173,7.534964,-3.867933,-3.0827584,5.7706,2.9372435,09 Espaillat,2020,42,val
0.4073433,-5.2628756,-1.2915145,3.0924006,8.614168,-1.711217,-2.2634094,5.6994166,2.6676779,09 Espaillat,2020,43,val
-2.2737598,-6.0257983,1.0272137,4.3150277,7.7011423,-2.8817306,-0.82444704,8.49639,-0.7956154,09 Espaillat,2020,44,val
-3.121495,-6.552773,3.9517057,3.9770088,8.807544,-4.5762663,-1.8768952,7.2504287,-2.7167647,09 Espaillat,2020,45,val
-3.6887882,-6.801272,3.6579163,4.5500407,9.052674,-5.646135,-2.412566,7.614991,-4.6850796,09 Espaillat,2020,46,val
-2.032405,-5.772154,2.0661354,3.123784,9.629707,-3.9264727,-3.0151644,6.9718857,-4.0786943,09 Espaillat,2020,47,val
-3.290798,-4.858173,2.660359,3.826544,11.972253,-3.730445,-4.3577256,4.8847327,-6.0997486,09 Espaillat,2020,48,val
-3.2899013,-11.820557,-0.5559227,-0.7882857,16.583673,-7.8518844,-8.43903,1.9323692,-4.870492,09 Espaillat,2020,49,val
6.2893233,-22.479462,-0.00063323975,-5.8031583,8.184754,-12.534018,-24.189495,18.981907,-4.1979012,09 Espaillat,2020,50,val
-3.5765948,-10.191223,1.7772818,2.3201113,13.720821,-10.001835,-10.686409,3.2668984,-8.29331,09 Espaillat,2020,51,val
3.5292969,-10.868099,-2.8056924,2.0667458,9.242787,-14.694043,-2.2313297,4.7792516,-13.98367,09 Espaillat,2020,52,val
6.0618353,-11.253954,-5.58924,-0.00090786454,12.558804,-13.669211,-0.94066936,3.881342,-15.319678,09 Espaillat,2021,1,val
5.9424706,-10.319179,-6.0879836,1.1884729,12.52142,-12.492728,-1.3583505,2.4420638,-8.832207,09 Espaillat,2021,2,val
6.3622627,-10.368392,-5.125133,3.5965388,8.984982,-17.28037,-2.2094958,2.8111982,-13.476616,09 Espaillat,2021,3,val
6.940656,-12.357167,-7.511307,-2.1381028,9.774325,-15.952738,-7.1444397,0.39030197,-13.672766,09 Espaillat,2021,4,val
1.5795698,-11.018738,-4.7881365,0.6409206,13.7543745,-11.803776,-10.812155,0.80908716,-5.056073,09 Espaillat,2021,5,val
-1.7063136,-9.752256,-5.1552916,2.5074184,13.313972,-10.146453,-9.137714,-3.0332315,-3.6116376,09 Espaillat,2021,6,val
