z1,z2,z3,province,year,week,split
-3.4106328,-6.1064234,-14.359705,30 Hato Mayor,2016,49,train
-3.7627215,-5.8519545,-14.036867,30 Hato Mayor,2016,50,train
-4.219798,-5.2619047,-13.476858,30 Hato Mayor,2016,51,train
-7.3914156,-2.0139163,-8.300716,30 Hato Mayor,2016,52,train
-7.682363,-1.0554847,-8.474045,30 Hato Mayor,2017,1,train
-8.50932,0.34458038,-9.122104,30 Hato Mayor,2017,2,train
-5.74842,-0.42806697,-4.305966,30 Hato Mayor,2017,3,train
-7.464548,-1.8724647,-3.2914162,30 Hato Mayor,2017,4,train
-10.457923,4.2650976,-6.723734,30 Hato Mayor,2017,5,train
-11.2729025,4.6052203,-6.282836,30 Hato Mayor,2017,6,train
-10.210539,3.633592,-4.0892735,30 Hato Mayor,2017,7,train
-10.522494,5.1073437,-3.571939,30 Hato Mayor,2017,8,train
-12.644836,5.4729757,-1.9777038,30 Hato Mayor,2017,9,train
-11.021217,7.013562,-3.2783494,30 Hato Mayor,2017,10,train
-11.706144,8.6539755,-1.8394849,30 Hato Mayor,2017,11,train
-11.413934,8.767406,-0.74397725,30 Hato Mayor,2017,12,train
-10.381395,4.374973,6.729195,30 Hato Mayor,2017,13,train
-11.678675,7.124668,7.160968,30 Hato Mayor,2017,14,train
-11.485695,7.6513186,6.859228,30 Hato Mayor,2017,15,train
-9.398608,13.48333,3.785073,30 Hato Mayor,2017,16,train
-8.937631,22.051832,-4.971173,30 Hato Mayor,2017,17,train
-8.498036,12.508277,5.6531773,30 Hato Mayor,2017,18,train
-9.19704,11.657591,6.5012884,30 Hato Mayor,2017,19,train
-9.267942,12.732555,8.506571,30 Hato Mayor,2017,20,train
-9.171207,12.041011,10.321013,30 Hato Mayor,2017,21,train
0.6131157,9.736882,6.395486,30 Hato Mayor,2017,22,train
1.1048989,8.029901,8.832168,30 Hato Mayor,2017,23,train
2.0517938,7.639872,8.420694,30 Hato Mayor,2017,24,train
2.9031482,7.4645796,8.11458,30 Hato Mayor,2017,25,train
3.6011822,8.051197,7.5712347,30 Hato Mayor,2017,26,train
7.9691014,5.0540156,6.6302834,30 Hato Mayor,2017,27,train
7.0155478,5.739841,4.6733747,30 Hato Mayor,2017,28,train
7.977738,5.6920495,6.1233497,30 Hato Mayor,2017,29,train
7.3243217,5.124421,6.242442,30 Hato Mayor,2017,30,train
7.9363146,5.2093916,7.0086412,30 Hato Mayor,2017,31,train
7.1003976,5.0954227,6.159302,30 Hato Mayor,2017,32,train
7.878226,6.5618577,5.5093627,30 Hato Mayor,2017,33,train
7.312736,6.6016464,4.5525837,30 Hato Mayor,2017,34,train
12.297453,-2.531016,-6.6835446,30 Hato Mayor,2017,35,train
11.293126,-3.3352346,-9.4690275,30 Hato Mayor,2017,36,train
10.1934185,-3.2444167,-8.150406,30 Hato Mayor,2017,37,train
12.602838,9.863417,-23.146154,30 Hato Mayor,2017,38,train
10.406005,-4.4197154,-8.567804,30 Hato Mayor,2017,39,train
8.903892,-3.8711076,-10.006299,30 Hato Mayor,2017,40,train
8.03489,-4.537489,-10.516832,30 Hato Mayor,2017,41,train
8.114112,-6.7752028,-10.81931,30 Hato Mayor,2017,42,train
6.703953,-5.8078713,-10.3735285,30 Hato Mayor,2017,43,train
5.9913197,-6.603407,-9.89666,30 Hato Mayor,2017,44,train
5.002327,14.22701,-27.880114,30 Hato Mayor,2017,45,train
4.8315883,11.965913,-28.473827,30 Hato Mayor,2017,46,train
3.6398141,-5.0431113,-11.039981,30 Hato Mayor,2017,47,train
3.6444352,-6.4537797,-10.245285,30 Hato Mayor,2017,48,train
2.9815917,-5.8342924,-11.43173,30 Hato Mayor,2017,49,train
2.108171,-5.180163,-9.447513,30 Hato Mayor,2017,50,train
2.7242868,-5.286996,-11.223446,30 Hato Mayor,2017,51,train
-0.4983745,-1.5966129,-0.51419246,30 Hato Mayor,2017,52,train
-0.6041766,-0.73783404,-1.1260273,30 Hato Mayor,2018,1,train
-0.66649044,-0.5464783,-0.6676901,30 Hato Mayor,2018,2,train
-0.75564396,-0.5855775,-0.2727278,30 Hato Mayor,2018,3,train
-1.0551194,-1.054531,0.44553104,30 Hato Mayor,2018,4,train
-9.876851,4.0013857,-6.025308,30 Hato Mayor,2018,5,train
-12.028155,4.3164415,-6.2378345,30 Hato Mayor,2018,6,train
-12.137482,4.7431254,-5.28419,30 Hato Mayor,2018,7,train
-11.296647,6.6309094,-5.2145915,30 Hato Mayor,2018,8,train
-6.993682,0.59191626,2.713071,30 Hato Mayor,2018,9,train
-10.214797,7.592793,-2.3321924,30 Hato Mayor,2018,10,train
-11.524514,9.894518,-2.3051903,30 Hato Mayor,2018,11,train
-11.762478,9.922061,-1.783909,30 Hato Mayor,2018,12,train
-10.534643,9.274288,-1.5381863,30 Hato Mayor,2018,13,train
-10.901038,8.256668,3.4489112,30 Hato Mayor,2018,14,train
-11.890479,10.023443,3.6117008,30 Hato Mayor,2018,15,train
-11.363652,10.348523,4.0103397,30 Hato Mayor,2018,16,train
-10.906271,10.085659,6.178461,30 Hato Mayor,2018,17,train
-10.364585,10.716306,5.446895,30 Hato Mayor,2018,18,train
-9.971524,9.861136,8.4294815,30 Hato Mayor,2018,19,train
-9.7768955,11.412557,7.3802896,30 Hato Mayor,2018,20,train
-8.174794,10.791377,10.638046,30 Hato Mayor,2018,21,train
-7.7382264,12.469271,10.079953,30 Hato Mayor,2018,22,train
0.4321786,8.097739,8.6972475,30 Hato Mayor,2018,23,train
1.2620617,7.780964,8.187854,30 Hato Mayor,2018,24,train
1.8719138,7.6826205,5.891557,30 Hato Mayor,2018,25,train
2.7190228,7.4853864,7.7719455,30 Hato Mayor,2018,26,train
9.8876095,3.2957706,5.7264977,30 Hato Mayor,2018,27,train
9.489918,3.9507506,4.478497,30 Hato Mayor,2018,28,train
9.987123,4.1016316,4.827107,30 Hato Mayor,2018,29,train
9.1751175,3.2293668,5.30025,30 Hato Mayor,2018,30,train
10.021669,3.7322912,5.2567525,30 Hato Mayor,2018,31,train
9.128092,2.5268214,5.389911,30 Hato Mayor,2018,32,train
10.0387125,3.5479412,4.479234,30 Hato Mayor,2018,33,train
10.098639,3.406413,4.805867,30 Hato Mayor,2018,34,train
10.497294,-5.461446,-5.008066,30 Hato Mayor,2018,35,train
10.409804,-5.080355,-4.2914615,30 Hato Mayor,2018,36,train
10.87667,-5.9324036,-4.9617825,30 Hato Mayor,2018,37,train
11.051135,-5.8371043,-5.0301847,30 Hato Mayor,2018,38,train
10.956316,-6.739406,-5.7123303,30 Hato Mayor,2018,39,train
7.1287646,-6.584771,-6.310084,30 Hato Mayor,2018,40,train
7.241078,-7.5420356,-6.8497906,30 Hato Mayor,2018,41,train
7.335904,-8.625596,-7.8089185,30 Hato Mayor,2018,42,train
6.201642,-8.290157,-7.696331,30 Hato Mayor,2018,43,train
5.043498,-7.8623867,-7.626705,30 Hato Mayor,2018,44,train
4.950004,-8.254662,-7.354181,30 Hato Mayor,2018,45,train
4.663286,-8.789799,-7.750167,30 Hato Mayor,2018,46,train
3.2837121,-7.9662147,-7.388671,30 Hato Mayor,2018,47,train
2.453726,-7.760711,-7.4257693,30 Hato Mayor,2018,48,train
2.8925583,-8.488584,-8.442436,30 Hato Mayor,2018,49,train
2.0144997,-7.5626707,-7.7497354,30 Hato Mayor,2018,50,train
-3.0236561,-8.03842,-9.0180435,30 Hato Mayor,2018,51,train
-10.085444,-5.5044656,-7.018309,30 Hato Mayor,2018,52,train
-9.913365,-6.024184,-4.817713,30 Hato Mayor,2019,1,train
-8.262402,-3.4417374,-4.1479607,30 Hato Mayor,2019,2,train
-8.961792,-2.909953,-4.055735,30 Hato Mayor,2019,3,train
-10.048817,-3.765011,-3.0109162,30 Hato Mayor,2019,4,train
-10.858269,-0.30691874,-1.0761235,30 Hato Mayor,2019,5,train
-12.784751,-0.3118541,-0.90942013,30 Hato Mayor,2019,6,train
-13.675123,0.69900846,-0.7391741,30 Hato Mayor,2019,7,train
-14.569858,1.3912787,0.1666755,30 Hato Mayor,2019,8,train
-13.887655,1.3440598,1.7187476,30 Hato Mayor,2019,9,train
-12.556104,2.5294893,3.326092,30 Hato Mayor,2019,10,train
-12.429102,3.5448344,3.5337195,30 Hato Mayor,2019,11,train
-11.596607,4.2692814,4.851047,30 Hato Mayor,2019,12,train
-11.231197,8.900436,4.101141,30 Hato Mayor,2019,13,train
-12.392396,7.249909,5.675565,30 Hato Mayor,2019,14,train
-12.159031,7.522978,6.5876956,30 Hato Mayor,2019,15,train
-11.777847,7.707407,7.930675,30 Hato Mayor,2019,16,train
-10.106625,7.1319313,7.5658126,30 Hato Mayor,2019,17,train
-11.134661,9.228734,8.091489,30 Hato Mayor,2019,18,train
-10.045961,10.351415,7.298083,30 Hato Mayor,2019,19,train
-9.343636,11.090621,9.47215,30 Hato Mayor,2019,20,train
-0.5843335,10.147654,5.486868,30 Hato Mayor,2019,21,train
2.791794,21.01188,-3.4466732,30 Hato Mayor,2019,22,train
0.8775742,9.336888,6.0373077,30 Hato Mayor,2019,23,train
1.6822081,8.320603,7.7506886,30 Hato Mayor,2019,24,train
2.743771,7.600622,8.117922,30 Hato Mayor,2019,25,train
3.1570144,7.0038877,7.5887933,30 Hato Mayor,2019,26,train
9.845509,1.4739294,4.534968,30 Hato Mayor,2019,27,train
12.181716,0.95781,2.9085555,30 Hato Mayor,2019,28,train
12.798446,0.35884783,2.7294667,30 Hato Mayor,2019,29,train
13.619531,-0.737287,2.7996433,30 Hato Mayor,2019,30,train
16.416513,17.974257,-10.615557,30 Hato Mayor,2019,31,train
13.515506,-0.031355124,1.5478543,30 Hato Mayor,2019,32,train
13.478924,-0.40414855,2.0876572,30 Hato Mayor,2019,33,train
13.8499155,0.121538855,1.4762942,30 Hato Mayor,2019,34,train
13.234094,-4.3051176,-0.957599,30 Hato Mayor,2019,35,train
12.452783,-5.6775103,-1.7243418,30 Hato Mayor,2019,36,train
12.218026,-6.2939134,-2.6488016,30 Hato Mayor,2019,37,train
16.189213,14.817297,-18.852852,30 Hato Mayor,2019,38,train
10.00096,-7.2632136,-4.3744636,30 Hato Mayor,2019,39,train
8.678488,-7.8372035,-5.4676476,30 Hato Mayor,2019,40,train
7.9516907,-8.789966,-4.0524116,30 Hato Mayor,2019,41,train
6.758085,-9.393223,-3.9289825,30 Hato Mayor,2019,42,train
6.7028346,-9.203288,-6.7533574,30 Hato Mayor,2019,43,train
5.661066,-10.354633,-6.6084495,30 Hato Mayor,2019,44,train
4.678781,-10.592323,-6.025268,30 Hato Mayor,2019,45,train
3.6665108,-8.6832,-6.1182513,30 Hato Mayor,2019,46,train
2.7626324,-9.486006,-5.2192483,30 Hato Mayor,2019,47,train
2.4623725,-9.749643,-5.155256,30 Hato Mayor,2019,48,train
-4.5328794,-10.404909,-9.30936,30 Hato Mayor,2019,49,train
-5.749618,-10.2926445,-9.471956,30 Hato Mayor,2019,50,train
-5.8088,-10.101607,-9.506385,30 Hato Mayor,2019,51,train
-9.734966,-5.6195908,-5.684187,30 Hato Mayor,2019,52,train
-9.790268,-5.116104,-6.3076453,30 Hato Mayor,2020,1,val
-10.711284,-4.241566,-6.2877517,30 Hato Mayor,2020,2,val
-11.125971,-3.3107889,-6.2473836,30 Hato Mayor,2020,3,val
-10.132323,-2.0763574,-4.987048,30 Hato Mayor,2020,4,val
-11.432139,0.15771542,-1.2637817,30 Hato Mayor,2020,5,val
-12.689761,0.69931376,-1.2798871,30 Hato Mayor,2020,6,val
-13.637245,1.8384275,-1.0004606,30 Hato Mayor,2020,7,val
-12.706178,1.6300075,0.3411687,30 Hato Mayor,2020,8,val
-12.634682,2.673932,0.7662693,30 Hato Mayor,2020,9,val
-12.879068,3.3406596,1.035902,30 Hato Mayor,2020,10,val
-11.748728,4.1453876,0.46687096,30 Hato Mayor,2020,11,val
-13.292352,5.4389787,2.7055569,30 Hato Mayor,2020,12,val
-11.975041,7.690446,4.2328763,30 Hato Mayor,2020,13,val
-11.379723,6.8927155,5.986557,30 Hato Mayor,2020,14,val
-11.018288,9.654488,6.2140136,30 Hato Mayor,2020,15,val
-11.370132,9.970401,7.090352,30 Hato Mayor,2020,16,val
-11.604514,9.648502,8.792341,30 Hato Mayor,2020,17,val
-10.882452,9.581171,8.818544,30 Hato Mayor,2020,18,val
-10.067469,11.719875,8.484445,30 Hato Mayor,2020,19,val
-9.625411,12.069483,8.437885,30 Hato Mayor,2020,20,val
-8.111975,12.955678,9.226588,30 Hato Mayor,2020,21,val
-7.4117894,13.380766,9.227945,30 Hato Mayor,2020,22,val
-8.310692,13.801513,11.216939,30 Hato Mayor,2020,23,val
1.7702166,6.9415936,7.729144,30 Hato Mayor,2020,24,val
2.8988838,6.8760166,8.94386,30 Hato Mayor,2020,25,val
3.7449942,7.611502,8.449598,30 Hato Mayor,2020,26,val
7.002639,4.618197,6.490172,30 Hato Mayor,2020,27,val
7.646198,5.1845784,6.7430177,30 Hato Mayor,2020,28,val
7.4625654,5.191771,6.6820326,30 Hato Mayor,2020,29,val
7.7725406,5.263574,6.971654,30 Hato Mayor,2020,30,val
11.76995,21.171824,-7.506245,30 Hato Mayor,2020,31,val
7.3911858,5.559168,6.831571,30 Hato Mayor,2020,32,val
7.524504,5.5423055,6.828801,30 Hato Mayor,2020,33,val
11.216964,19.91742,-7.153927,30 Hato Mayor,2020,34,val
13.468365,-0.6621744,-7.2708683,30 Hato Mayor,2020,35,val
12.1519985,-1.5222843,-9.65692,30 Hato Mayor,2020,36,val
10.642379,-1.6543363,-9.7062025,30 Hato Mayor,2020,37,val
12.5187025,-1.5761881,-8.757969,30 Hato Mayor,2020,38,val
12.242948,-1.8159645,-8.768053,30 Hato Mayor,2020,39,val
8.828214,-2.6834102,-12.631338,30 Hato Mayor,2020,40,val
8.812624,-4.016587,-11.482649,30 Hato Mayor,2020,41,val
7.7691655,-3.1646018,-13.063887,30 Hato Mayor,2020,42,val
7.071051,-5.4813375,-11.372209,30 Hato Mayor,2020,43,val
6.919456,-5.5764422,-13.622663,30 Hato Mayor,2020,44,val
5.83478,5.2500353,-24.57527,30 Hato Mayor,2020,45,val
5.0188656,3.7910345,-23.180517,30 Hato Mayor,2020,46,val
3.904344,-4.152566,-13.377795,30 Hato Mayor,2020,47,val
2.8603292,-4.6234465,-11.161398,30 Hato Mayor,2020,48,val
2.5286376,-5.744563,-9.2368765,30 Hato Mayor,2020,49,val
2.5517876,-4.7214513,-10.052444,30 Hato Mayor,2020,50,val
2.444275,-5.1404295,-9.297327,30 Hato Mayor,2020,51,val
-0.36017916,-0.8602008,-0.94124556,30 Hato Mayor,2020,52,val
-0.81529135,-1.2073995,-0.89129674,30 Hato Mayor,2021,1,val
-0.7386366,-0.95470667,-0.41043392,30 Hato Mayor,2021,2,val
-0.95367455,-0.92928606,-0.10005615,30 Hato Mayor,2021,3,val
-1.328164,-1.4735439,0.60401946,30 Hato Mayor,2021,4,val
-1.3673156,0.49313575,0.7630564,30 Hato Mayor,2021,5,val
-1.6096462,0.19603789,1.7532278,30 Hato Mayor,2021,6,val
-1.9507699,-0.1688113,2.6362827,30 Hato Mayor,2021,7,val
-1.7811424,0.2703906,2.4873893,30 Hato Mayor,2021,8,val
-2.0780883,0.36428586,2.8361845,30 Hato Mayor,2021,9,val
-1.7303938,0.7940019,2.061027,30 Hato Mayor,2021,10,val
-2.3746693,0.37128323,3.4728222,30 Hato Mayor,2021,11,val
-2.016723,1.1629612,2.9798737,30 Hato Mayor,2021,12,val
-2.220855,1.3582395,3.6836638,30 Hato Mayor,2021,13,val
-2.2795107,1.6234429,3.188067,30 Hato Mayor,2021,14,val
-2.3174555,2.653685,4.495237,30 Hato Mayor,2021,15,val
-2.1136289,4.7567697,6.5881977,30 Hato Mayor,2021,16,val
-1.6780455,6.1754403,5.1602554,30 Hato Mayor,2021,17,val
-1.8080676,7.0613995,7.201798,30 Hato Mayor,2021,18,val
-1.6382464,7.9213724,6.9310365,30 Hato Mayor,2021,19,val
-1.1062541,7.8462324,6.4146733,30 Hato Mayor,2021,20,val
-0.38984632,8.683089,6.856295,30 Hato Mayor,2021,21,val
0.47822532,10.2914095,6.406754,30 Hato Mayor,2021,22,val
3.392418,20.119036,-4.3935885,30 Hato Mayor,2021,23,val
2.1544762,8.719835,7.66183,30 Hato Mayor,2021,24,val
2.6904721,8.886217,5.312234,30 Hato Mayor,2021,25,val
3.361728,8.224143,6.5329876,30 Hato Mayor,2021,26,val
7.6724644,5.096163,6.3571744,30 Hato Mayor,2021,27,val
6.9185805,5.416933,4.8212543,30 Hato Mayor,2021,28,val
7.53289,5.516869,5.913307,30 Hato Mayor,2021,29,val
7.257366,5.1584005,5.7283034,30 Hato Mayor,2021,30,val
7.1766286,5.5115323,5.0703077,30 Hato Mayor,2021,31,val
11.167247,21.04002,-10.002183,30 Hato Mayor,2021,32,val
8.003209,5.9536858,4.7666545,30 Hato Mayor,2021,33,val
8.77611,4.9840417,6.4922824,30 Hato Mayor,2021,34,val
13.571093,-0.7646282,-5.417625,30 Hato Mayor,2021,35,val
12.787307,-1.2166783,-8.957813,30 Hato Mayor,2021,36,val
10.78626,-1.7665946,-10.295938,30 Hato Mayor,2021,37,val
12.738605,-1.7383432,-8.799463,30 Hato Mayor,2021,38,val
10.143725,-1.802351,-9.426516,30 Hato Mayor,2021,39,val
11.801661,-2.9389677,-10.192161,30 Hato Mayor,2021,40,val
7.740558,-2.7080104,-12.245205,30 Hato Mayor,2021,41,val
7.5527897,-4.6461616,-11.30413,30 Hato Mayor,2021,42,val
6.560161,-5.8200965,-10.339959,30 Hato Mayor,2021,43,val
6.1772637,-5.724669,-11.380204,30 Hato Mayor,2021,44,val
5.427465,-6.883327,-10.64988,30 Hato Mayor,2021,45,val
5.338011,-7.3616962,-11.155104,30 Hato Mayor,2021,46,val
3.8278615,-6.7323885,-9.990988,30 Hato Mayor,2021,47,val
-2.3190746,-6.3253703,-14.662518,30 Hato Mayor,2021,48,val
-2.8800707,-5.8845696,-14.937083,30 Hato Mayor,2021,49,val
-3.5774186,-4.924642,-14.919101,30 Hato Mayor,2021,50,val
-2.675112,-4.4548726,-13.240705,30 Hato Mayor,2021,51,val
-6.8855414,-0.0680474,-10.178751,30 Hato Mayor,2021,52,val
-5.67436,-3.8434525,-2.7746055,31 San José de Ocoa,2015,1,train
-5.354505,-3.0737207,-1.7788315,31 San José de Ocoa,2015,2,train
-6.368083,-1.7905319,-2.9863172,31 San José de Ocoa,2015,3,train
-5.0499,-1.5157167,-1.6533959,31 San José de Ocoa,2015,4,train
-6.160082,0.22373702,-1.1708603,31 San José de Ocoa,2015,5,train
-5.9475317,0.9425171,-0.83231354,31 San José de Ocoa,2015,6,train
-6.554292,1.2767491,-0.82146764,31 San José de Ocoa,2015,7,train
-6.3159165,1.5126816,0.38616803,31 San José de Ocoa,2015,8,train
-7.153741,2.2151616,0.85201937,31 San José de Ocoa,2015,9,train
-8.020027,2.3033204,1.6510999,31 San José de Ocoa,2015,10,train
-8.448534,2.6083596,2.4595785,31 San José de Ocoa,2015,11,train
-7.498375,3.3630316,2.2939703,31 San José de Ocoa,2015,12,train
-7.865565,4.2875533,2.8808107,31 San José de Ocoa,2015,13,train
-6.764268,4.098492,2.847356,31 San José de Ocoa,2015,14,train
-8.18323,5.1626015,3.685592,31 San José de Ocoa,2015,15,train
-7.0073295,5.1256504,4.2970595,31 San José de Ocoa,2015,16,train
-2.2460315,4.5544806,3.9554152,31 San José de Ocoa,2015,17,train
-2.1480381,4.3771734,4.626215,31 San José de Ocoa,2015,18,train
-2.0512657,4.567531,4.9325285,31 San José de Ocoa,2015,19,train
-1.8408682,3.869315,5.085713,31 San José de Ocoa,2015,20,train
-0.7733305,4.7864394,4.271688,31 San José de Ocoa,2015,21,train
-0.45476684,4.2616515,3.51426,31 San José de Ocoa,2015,22,train
0.065242246,4.888638,3.811721,31 San José de Ocoa,2015,23,train
0.52479285,4.1091194,4.13372,31 San José de Ocoa,2015,24,train
0.8861496,3.3651862,3.8451593,31 San José de Ocoa,2015,25,train
1.2983143,3.6829598,3.8780184,31 San José de Ocoa,2015,26,train
7.139426,0.34905595,2.9430552,31 San José de Ocoa,2015,27,train
5.886382,0.07029793,2.4087899,31 San José de Ocoa,2015,28,train
5.8896484,0.074702404,2.206534,31 San José de Ocoa,2015,29,train
6.6302814,0.43236163,2.446974,31 San José de Ocoa,2015,30,train
6.747665,-0.11833286,3.0706227,31 San José de Ocoa,2015,31,train
7.875479,0.45277345,2.8817482,31 San José de Ocoa,2015,32,train
7.565854,0.10389569,2.6667495,31 San José de Ocoa,2015,33,train
6.9433265,0.14468552,1.983481,31 San José de Ocoa,2015,34,train
13.000312,12.519628,-15.606476,31 San José de Ocoa,2015,35,train
6.555183,-2.957045,-1.1527882,31 San José de Ocoa,2015,36,train
6.1477785,-2.919287,-0.6951705,31 San José de Ocoa,2015,37,train
5.491364,-3.1342869,-0.9848821,31 San José de Ocoa,2015,38,train
5.981444,-3.7950463,-1.8417451,31 San José de Ocoa,2015,39,train
5.1523166,-4.1786466,-2.0025368,31 San José de Ocoa,2015,40,train
6.006944,-5.386565,-2.0489967,31 San José de Ocoa,2015,41,train
5.252902,-5.492431,-2.5118005,31 San José de Ocoa,2015,42,train
4.4891086,-5.1691327,-2.8056014,31 San José de Ocoa,2015,43,train
4.3626924,-5.7077646,-3.0369816,31 San José de Ocoa,2015,44,train
3.121918,-5.2801285,-2.9126873,31 San José de Ocoa,2015,45,train
2.5175376,-5.063748,-2.7985919,31 San José de Ocoa,2015,46,train
1.352745,-4.9820004,-2.619192,31 San José de Ocoa,2015,47,train
-2.8162518,-6.5493584,-4.8341727,31 San José de Ocoa,2015,48,train
-3.5228362,-7.4239426,-6.003022,31 San José de Ocoa,2015,49,train
-3.0619888,-6.54411,-5.2691135,31 San José de Ocoa,2015,50,train
-2.987588,-6.3428364,-4.932661,31 San José de Ocoa,2015,51,train
-7.140614,-4.847661,-4.159946,31 San José de Ocoa,2015,52,train
-7.127763,-2.573826,-2.0427027,31 San José de Ocoa,2016,1,train
-7.092354,-2.3706384,-1.8103982,31 San José de Ocoa,2016,2,train
-7.7480316,-2.46073,-1.7306832,31 San José de Ocoa,2016,3,train
-8.021613,-2.1864028,-2.1153514,31 San José de Ocoa,2016,4,train
-7.8631134,-0.76666105,-0.66584134,31 San José de Ocoa,2016,5,train
-8.768738,-0.36586818,-0.6850462,31 San José de Ocoa,2016,6,train
-8.89481,0.034881845,-0.38451824,31 San José de Ocoa,2016,7,train
-8.924892,0.592399,0.14776021,31 San José de Ocoa,2016,8,train
-9.571684,1.0080537,0.10827045,31 San José de Ocoa,2016,9,train
-7.1563816,2.0807843,1.9211961,31 San José de Ocoa,2016,10,train
-7.5744395,2.9333427,1.7802491,31 San José de Ocoa,2016,11,train
-8.859928,3.6954458,2.8387825,31 San José de Ocoa,2016,12,train
-7.8701115,4.2141953,3.0824137,31 San José de Ocoa,2016,13,train
-8.695452,5.9758496,3.823052,31 San José de Ocoa,2016,14,train
-8.003051,5.4511385,3.8006318,31 San José de Ocoa,2016,15,train
-6.957019,7.0207253,4.005143,31 San José de Ocoa,2016,16,train
-1.8908924,26.243517,-14.802447,31 San José de Ocoa,2016,17,train
-4.7311544,9.961612,4.22265,31 San José de Ocoa,2016,18,train
-5.2035947,9.002567,4.302563,31 San José de Ocoa,2016,19,train
-1.0955124,6.5200076,3.6954741,31 San José de Ocoa,2016,20,train
-0.5000146,6.2642736,3.0734656,31 San José de Ocoa,2016,21,train
-0.016163131,6.686026,2.692779,31 San José de Ocoa,2016,22,train
0.43676832,5.560749,3.0457723,31 San José de Ocoa,2016,23,train
0.91445535,4.2816873,3.9782207,31 San José de Ocoa,2016,24,train
1.1745272,4.065549,2.6803498,31 San José de Ocoa,2016,25,train
1.4932407,3.935591,2.755212,31 San José de Ocoa,2016,26,train
5.0096803,2.1951125,3.4694672,31 San José de Ocoa,2016,27,train
4.4643364,1.8681608,3.523791,31 San José de Ocoa,2016,28,train
4.3218126,2.247645,2.7854679,31 San José de Ocoa,2016,29,train
4.2317724,2.0631483,2.838825,31 San José de Ocoa,2016,30,train
4.1539216,2.0409598,2.3185542,31 San José de Ocoa,2016,31,train
4.3944745,2.6447718,3.281808,31 San José de Ocoa,2016,32,train
4.5633693,1.92935,4.3406053,31 San José de Ocoa,2016,33,train
8.901374,19.73797,-10.526606,31 San José de Ocoa,2016,34,train
6.5889077,-0.2650403,-3.1536005,31 San José de Ocoa,2016,35,train
6.1455436,-0.050774984,-3.578081,31 San José de Ocoa,2016,36,train
6.1804175,0.021579742,-3.569033,31 San José de Ocoa,2016,37,train
5.7256575,-0.43365943,-4.124169,31 San José de Ocoa,2016,38,train
5.8023825,-0.8966368,-4.688296,31 San José de Ocoa,2016,39,train
9.618649,11.951851,-23.743288,31 San José de Ocoa,2016,40,train
4.506973,-1.2022069,-6.3797455,31 San José de Ocoa,2016,41,train
3.8239074,-1.2519894,-6.8447466,31 San José de Ocoa,2016,42,train
3.716166,-1.4817302,-6.7227364,31 San José de Ocoa,2016,43,train
5.2366757,6.2887006,-18.406553,31 San José de Ocoa,2016,44,train
4.9441104,8.232163,-20.315392,31 San José de Ocoa,2016,45,train
3.8181243,8.629347,-20.842068,31 San José de Ocoa,2016,46,train
1.3894792,-1.5288496,-7.7605658,31 San José de Ocoa,2016,47,train
1.0186648,-1.6768647,-6.094647,31 San José de Ocoa,2016,48,train
0.6446747,-2.187576,-5.157027,31 San José de Ocoa,2016,49,train
0.8388339,-2.2345774,-5.760158,31 San José de Ocoa,2016,50,train
0.6921491,-2.1988482,-5.417066,31 San José de Ocoa,2016,51,train
-3.562128,-1.4416003,-4.494764,31 San José de Ocoa,2016,52,train
-3.2657928,-2.9712336,-1.2809787,31 San José de Ocoa,2017,1,train
-3.5540767,-1.4274396,-2.4242375,31 San José de Ocoa,2017,2,train
-4.045193,-2.5733497,0.073582835,31 San José de Ocoa,2017,3,train
-3.718453,-1.8683996,-0.29523364,31 San José de Ocoa,2017,4,train
-4.3213277,-0.97476107,1.0815128,31 San José de Ocoa,2017,5,train
-4.372696,-0.4943974,0.85997564,31 San José de Ocoa,2017,6,train
-3.9799485,1.2393003,-0.58636653,31 San José de Ocoa,2017,7,train
-4.0503783,0.9239811,0.6366115,31 San José de Ocoa,2017,8,train
-5.6480055,0.6124875,2.6323857,31 San José de Ocoa,2017,9,train
-4.7798448,1.190119,2.1259954,31 San José de Ocoa,2017,10,train
-4.817249,2.3335116,2.0340889,31 San José de Ocoa,2017,11,train
-4.3193846,3.6721172,0.9076122,31 San José de Ocoa,2017,12,train
-4.4071107,3.6917942,2.1760685,31 San José de Ocoa,2017,13,train
-5.224596,3.2874966,3.9145033,31 San José de Ocoa,2017,14,train
-4.8894978,3.3557816,3.7677186,31 San José de Ocoa,2017,15,train
-7.7020144,19.516584,-11.625936,31 San José de Ocoa,2017,16,train
-4.112919,8.244804,3.0357242,31 San José de Ocoa,2017,17,train
-4.6297894,6.827968,3.132419,31 San José de Ocoa,2017,18,train
-4.563392,6.203437,3.1770573,31 San José de Ocoa,2017,19,train
-1.1815984,5.4097714,2.8764966,31 San José de Ocoa,2017,20,train
-0.74308544,3.0957348,4.89306,31 San José de Ocoa,2017,21,train
-0.12831546,3.698854,4.6929555,31 San José de Ocoa,2017,22,train
0.11991007,2.6779451,4.607829,31 San José de Ocoa,2017,23,train
0.7349057,3.0965126,5.0316873,31 San José de Ocoa,2017,24,train
1.3630086,3.4596968,4.931659,31 San José de Ocoa,2017,25,train
1.8846229,3.4600587,5.200945,31 San José de Ocoa,2017,26,train
4.320947,1.8987448,4.2817774,31 San José de Ocoa,2017,27,train
3.4428694,2.0266614,2.371703,31 San José de Ocoa,2017,28,train
