z1,z2,z3,z4,province,year,week,split
-7.216127,7.181574,-0.45179057,-0.12636001,16 Pedernales,2017,28,train
-8.225322,6.6199946,-0.09221365,-1.4454107,16 Pedernales,2017,29,train
-8.391808,7.0665145,-0.51362306,-1.882299,16 Pedernales,2017,30,train
-8.259238,6.270619,0.0034180877,-1.8237717,16 Pedernales,2017,31,train
-7.138033,6.9868145,-0.187296,-0.7185121,16 Pedernales,2017,32,train
-6.9470406,6.5382648,0.064153485,-0.98448986,16 Pedernales,2017,33,train
-6.536275,6.7709837,0.26465157,-0.38129038,16 Pedernales,2017,34,train
0.67187995,4.9733796,-1.7625347,1.9230858,16 Pedernales,2017,35,train
3.1459851,1.4382267,-3.516026,1.6184977,16 Pedernales,2017,36,train
0.6989292,5.0702167,-0.70301986,2.7436337,16 Pedernales,2017,37,train
3.1308317,1.0729587,-3.5957336,1.6308925,16 Pedernales,2017,38,train
1.620173,3.3225417,-0.9153374,2.2547278,16 Pedernales,2017,39,train
0.8477632,4.5875893,-0.74319506,3.832591,16 Pedernales,2017,40,train
4.258166,0.48734805,-3.964829,3.2250695,16 Pedernales,2017,41,train
1.7501389,1.7634556,-0.6457892,2.4902537,16 Pedernales,2017,42,train
2.0388925,2.4909568,-0.34234843,3.7697499,16 Pedernales,2017,43,train
1.5710934,2.7189791,0.21522951,4.285015,16 Pedernales,2017,44,train
-0.89515704,3.196168,-0.29673973,5.6186943,16 Pedernales,2017,45,train
3.7435722,-0.84846914,-2.9670126,4.7624464,16 Pedernales,2017,46,train
-0.7618614,2.314381,-0.21434039,6.2122226,16 Pedernales,2017,47,train
0.03579205,1.7740506,-0.04586695,6.321297,16 Pedernales,2017,48,train
0.2525073,0.35255373,-0.37669995,5.3043256,16 Pedernales,2017,49,train
0.46084273,0.36277154,-0.9372544,7.455389,16 Pedernales,2017,50,train
-0.3233957,0.31349996,-0.9914794,6.9785876,16 Pedernales,2017,51,train
-9.127602,3.360755,1.6504661,4.2016106,16 Pedernales,2017,52,train
-8.239679,3.452417,1.7825763,5.1113386,16 Pedernales,2018,1,train
-10.574943,2.982738,1.3071854,3.0130155,16 Pedernales,2018,2,train
-10.998785,3.0105374,0.7705797,3.8435924,16 Pedernales,2018,3,train
-10.259213,2.6975029,0.52234393,4.071907,16 Pedernales,2018,4,train
-8.946493,1.0478045,-3.2449145,5.2580376,16 Pedernales,2018,5,train
-9.9672785,0.5678633,-2.8118174,3.4797232,16 Pedernales,2018,6,train
-10.768333,0.49355435,-3.2955856,3.537749,16 Pedernales,2018,7,train
-11.252589,0.49965462,-3.7012212,3.0187538,16 Pedernales,2018,8,train
-7.525121,-0.30030385,-5.953183,4.400939,16 Pedernales,2018,9,train
-12.208398,-4.065089,-2.028565,-0.73942155,16 Pedernales,2018,10,train
-10.735951,-3.6568627,-2.5132585,-1.3012441,16 Pedernales,2018,11,train
-6.9654956,-4.093632,-4.664302,-0.4610409,16 Pedernales,2018,12,train
-6.5969925,-4.2662125,-5.1851163,-1.121801,16 Pedernales,2018,13,train
-5.492103,-4.0129275,-4.4876914,-2.5011768,16 Pedernales,2018,14,train
-7.368025,-3.2578695,-3.3333836,-3.0388212,16 Pedernales,2018,15,train
-7.7963367,-2.8986475,-3.197537,-4.2081046,16 Pedernales,2018,16,train
-5.622978,-2.8729606,-3.415849,-3.9159389,16 Pedernales,2018,17,train
-5.563265,-2.4534478,-2.865153,-4.083793,16 Pedernales,2018,18,train
-5.735956,0.3938287,-4.2581754,-3.744928,16 Pedernales,2018,19,train
-7.284297,0.97473854,-2.7102115,-4.9935255,16 Pedernales,2018,20,train
-7.853826,1.2211087,-2.919098,-5.5984483,16 Pedernales,2018,21,train
-7.512857,1.5515712,-2.8693082,-5.7050524,16 Pedernales,2018,22,train
-7.44051,2.007079,-2.8997347,-6.5447726,16 Pedernales,2018,23,train
-7.802931,2.3709123,-2.4510052,-6.786264,16 Pedernales,2018,24,train
-2.9900377,1.6945448,-2.9703944,-4.706622,16 Pedernales,2018,25,train
-4.621386,2.8540227,-2.8097985,-6.02897,16 Pedernales,2018,26,train
-11.11598,5.8396215,1.7678783,-6.5272093,16 Pedernales,2018,27,train
-10.629317,5.935722,1.4982561,-6.540914,16 Pedernales,2018,28,train
-8.06374,5.180995,1.0442767,-5.291133,16 Pedernales,2018,29,train
-8.96429,5.2194304,1.5942415,-5.330056,16 Pedernales,2018,30,train
-8.421033,5.8692603,1.7371341,-5.0305433,16 Pedernales,2018,31,train
-10.577392,5.935086,1.980797,-6.5893955,16 Pedernales,2018,32,train
-6.7852464,5.369558,2.7688112,-3.9744642,16 Pedernales,2018,33,train
-8.00094,5.17926,2.4813473,-4.6303654,16 Pedernales,2018,34,train
2.7070193,3.3755267,-0.5442535,-0.19618765,16 Pedernales,2018,35,train
3.6074386,3.6584146,0.1011946,-0.18145606,16 Pedernales,2018,36,train
2.7327323,3.5560277,1.0478312,0.21750218,16 Pedernales,2018,37,train
4.7602015,2.8987122,-0.3347963,0.35882625,16 Pedernales,2018,38,train
3.8462954,3.0428357,0.38251653,0.4824895,16 Pedernales,2018,39,train
2.2561452,3.659202,2.222863,1.6019405,16 Pedernales,2018,40,train
2.4270558,3.3914857,2.194979,1.7376732,16 Pedernales,2018,41,train
2.8382435,2.8473823,2.2324173,1.8088293,16 Pedernales,2018,42,train
3.2416918,2.569657,2.3225536,2.1776016,16 Pedernales,2018,43,train
3.0811808,1.9486566,2.1480515,2.1787977,16 Pedernales,2018,44,train
3.281227,1.6249008,2.800032,2.4614675,16 Pedernales,2018,45,train
2.640262,0.6928539,2.2346666,1.9707385,16 Pedernales,2018,46,train
3.3407872,0.44594708,2.739251,2.3411608,16 Pedernales,2018,47,train
4.1584806,-0.2895788,2.9285572,2.721116,16 Pedernales,2018,48,train
0.9375656,-3.6397254,2.3788297,3.558045,16 Pedernales,2018,49,train
1.5269061,-3.943861,2.066605,3.796554,16 Pedernales,2018,50,train
1.5072174,-4.165948,2.2806783,4.1832027,16 Pedernales,2018,51,train
-11.361957,-0.19004275,5.340378,-1.9470639,16 Pedernales,2018,52,train
-12.569927,-1.1204978,5.6432114,-2.546226,16 Pedernales,2019,1,train
-8.984153,-2.2611723,5.7346954,-0.52110016,16 Pedernales,2019,2,train
-9.478599,-2.866425,5.5182943,-0.96634173,16 Pedernales,2019,3,train
-11.903949,-2.2482553,4.950786,-2.3365393,16 Pedernales,2019,4,train
-4.851669,-5.6910634,2.142056,0.27797005,16 Pedernales,2019,5,train
-3.486284,-7.4805045,2.5070784,-0.8815,16 Pedernales,2019,6,train
-6.0568323,-5.8716187,2.1960557,-2.3876896,16 Pedernales,2019,7,train
-9.502399,-5.96511,1.9939202,-3.5879846,16 Pedernales,2019,8,train
-8.476343,-6.288222,2.0532014,-3.5510767,16 Pedernales,2019,9,train
-5.815766,-6.1270432,-0.0076570488,-2.1358945,16 Pedernales,2019,10,train
-6.978932,-5.4195294,-0.45600143,-2.7312598,16 Pedernales,2019,11,train
-6.559109,-5.5538526,-0.9518436,-3.5780106,16 Pedernales,2019,12,train
-4.316601,-6.1114235,-1.7876017,-3.842876,16 Pedernales,2019,13,train
-4.9497476,-4.727382,-2.281123,-3.0677638,16 Pedernales,2019,14,train
-7.575486,-3.7442687,-1.127207,-5.1336727,16 Pedernales,2019,15,train
-6.8645563,-3.433554,-1.1530954,-5.289644,16 Pedernales,2019,16,train
-4.9335413,-4.418162,-1.7606559,-5.2094936,16 Pedernales,2019,17,train
-9.386561,1.5544444,-4.3722477,-3.2667024,16 Pedernales,2019,18,train
-6.524691,1.6307063,-5.6071076,-1.5933657,16 Pedernales,2019,19,train
-8.107642,2.500568,-4.444554,-3.9639165,16 Pedernales,2019,20,train
-3.884834,2.1978128,-5.8830256,-0.9259583,16 Pedernales,2019,21,train
-0.9039838,0.67240435,-5.665897,-0.4625685,16 Pedernales,2019,22,train
-3.2261841,2.7481039,-4.2048006,-2.2648394,16 Pedernales,2019,23,train
-5.1480765,3.4070032,-3.0118415,-4.0104837,16 Pedernales,2019,24,train
-6.111521,3.4690511,-1.945957,-7.3514905,16 Pedernales,2019,25,train
-3.3263528,2.9102883,-1.1814754,-7.115805,16 Pedernales,2019,26,train
-5.545208,4.413964,1.4746081,-9.4933,16 Pedernales,2019,27,train
-6.3804617,4.688054,1.1924735,-11.138106,16 Pedernales,2019,28,train
-5.073252,4.5347123,1.1677917,-10.376348,16 Pedernales,2019,29,train
-4.013561,4.5690007,1.3532596,-9.95043,16 Pedernales,2019,30,train
-4.2158556,4.5830445,1.3758594,-10.25668,16 Pedernales,2019,31,train
-3.7973733,4.459318,1.1546409,-9.696056,16 Pedernales,2019,32,train
-5.70967,4.725967,0.8224323,-10.880499,16 Pedernales,2019,33,train
-3.8905911,4.3224754,1.1952858,-9.279335,16 Pedernales,2019,34,train
3.3682961,2.582593,0.36663753,-3.703984,16 Pedernales,2019,35,train
3.9084008,1.8051708,1.8192103,-2.779686,16 Pedernales,2019,36,train
4.4754443,1.7944818,1.2554533,-2.8700821,16 Pedernales,2019,37,train
6.830999,-1.7133943,-1.3333565,-1.661581,16 Pedernales,2019,38,train
3.7210515,2.4416513,3.3972616,-0.8420564,16 Pedernales,2019,39,train
3.8437452,2.4660575,2.8444028,0.31006694,16 Pedernales,2019,40,train
4.1479473,1.5738617,1.8260596,0.6524304,16 Pedernales,2019,41,train
4.089926,1.7732795,2.449656,0.91553456,16 Pedernales,2019,42,train
3.2785475,1.6206157,2.7082906,0.9597299,16 Pedernales,2019,43,train
4.00531,1.454648,2.962053,1.4088733,16 Pedernales,2019,44,train
3.5490136,0.6623878,2.6150427,1.4492949,16 Pedernales,2019,45,train
3.5922658,0.6571841,3.269113,1.7270107,16 Pedernales,2019,46,train
4.6298385,0.19919708,3.766917,2.3486526,16 Pedernales,2019,47,train
4.576197,-0.2816032,3.264652,2.4678714,16 Pedernales,2019,48,train
4.0967054,-0.46514082,2.94591,2.4206274,16 Pedernales,2019,49,train
4.571939,-0.92047244,2.502876,2.753707,16 Pedernales,2019,50,train
4.127905,-0.9709511,1.9860772,2.3159935,16 Pedernales,2019,51,train
-9.793901,3.422599,3.2840943,1.3195726,16 Pedernales,2019,52,train
-6.626498,-1.635352,6.2095337,-0.12694272,16 Pedernales,2020,1,val
-9.758791,-1.4051155,5.1056647,-2.0218027,16 Pedernales,2020,2,val
-10.236513,-1.4304193,4.5648055,-2.11337,16 Pedernales,2020,3,val
-7.9508915,-2.9584289,5.15554,-0.49467188,16 Pedernales,2020,4,val
-5.70272,-5.6954293,1.9929595,0.25523943,16 Pedernales,2020,5,val
-7.152074,-5.3196936,1.9080999,-1.8609992,16 Pedernales,2020,6,val
-9.325384,-5.3138638,1.6910943,-2.7643068,16 Pedernales,2020,7,val
-7.474233,-6.5312777,1.8669738,-2.6531107,16 Pedernales,2020,8,val
-2.6206408,-6.3196135,-0.23757134,-1.3461199,16 Pedernales,2020,9,val
-5.3238654,-6.315936,0.7083827,-3.3694832,16 Pedernales,2020,10,val
-2.5818555,-6.6726193,-0.8770083,-3.333102,16 Pedernales,2020,11,val
-3.624717,-6.477065,-1.0456684,-3.656173,16 Pedernales,2020,12,val
-3.328296,-6.380467,-0.58874017,-4.428842,16 Pedernales,2020,13,val
-4.9163723,-5.7112226,-1.2230445,-4.5674486,16 Pedernales,2020,14,val
-2.068548,-4.9451456,-1.4893347,-4.4951167,16 Pedernales,2020,15,val
-3.9776406,-4.351103,-0.8347631,-4.8724957,16 Pedernales,2020,16,val
-4.938373,-4.411994,-0.065522216,-6.5277543,16 Pedernales,2020,17,val
-5.5641685,-4.41817,0.042933878,-7.4823313,16 Pedernales,2020,18,val
-8.951458,3.3988667,-5.776158,-0.2883772,16 Pedernales,2020,19,val
-8.5464325,3.3626122,-5.2829742,-0.7579307,16 Pedernales,2020,20,val
-8.212678,3.8424475,-5.025081,-0.9739106,16 Pedernales,2020,21,val
0.8791949,0.1382571,-3.1344197,-0.3939049,16 Pedernales,2020,22,val
-6.8497615,4.5850277,-4.981807,-0.1311156,16 Pedernales,2020,23,val
-2.758737,3.9456947,-5.1980457,0.7385314,16 Pedernales,2020,24,val
-5.2449083,5.4154534,-4.641772,-0.20502387,16 Pedernales,2020,25,val
-5.095037,5.360366,-3.9476058,-0.78682065,16 Pedernales,2020,26,val
-6.580406,6.6916747,-0.32095867,0.05855594,16 Pedernales,2020,27,val
-8.443781,6.942507,-0.39905456,-0.5972992,16 Pedernales,2020,28,val
-7.601608,7.3262367,-0.3572055,0.0361513,16 Pedernales,2020,29,val
-8.169451,6.9623256,-0.038177278,-0.53447336,16 Pedernales,2020,30,val
-5.708651,6.6701403,0.42553702,0.85026354,16 Pedernales,2020,31,val
-8.072643,7.3652782,-0.8685247,-0.2542149,16 Pedernales,2020,32,val
-5.627972,7.116187,-0.36314213,1.1615331,16 Pedernales,2020,33,val
-9.130955,8.219444,7.2371345,0.88902247,16 Pedernales,2020,34,val
-0.6512116,6.3328547,-3.1352668,3.6084929,16 Pedernales,2020,35,val
-1.0764318,5.930862,-3.0439484,4.4737415,16 Pedernales,2020,36,val
-0.91801286,6.281348,-2.7710404,4.5354557,16 Pedernales,2020,37,val
-0.6275451,5.932417,-2.4152174,4.2799807,16 Pedernales,2020,38,val
0.2686797,5.179065,-1.9828337,3.5797298,16 Pedernales,2020,39,val
0.84547675,3.212415,-1.8333583,3.396095,16 Pedernales,2020,40,val
-0.37212002,4.472982,-1.7667465,4.846241,16 Pedernales,2020,41,val
-0.69488525,4.4472737,-1.0642459,5.0184765,16 Pedernales,2020,42,val
1.3658549,3.1289568,-1.8499271,5.128477,16 Pedernales,2020,43,val
1.006871,2.5629127,-1.6252795,5.1091385,16 Pedernales,2020,44,val
3.2147715,0.1364802,-2.1154468,5.1086025,16 Pedernales,2020,45,val
-1.6668032,2.5210223,-1.4289732,6.916613,16 Pedernales,2020,46,val
-1.8020586,1.926293,-1.033539,6.824825,16 Pedernales,2020,47,val
-1.4447105,1.8712468,-1.0850474,7.721566,16 Pedernales,2020,48,val
-2.2400126,1.9452987,-2.2181408,8.496636,16 Pedernales,2020,49,val
-2.6054833,1.9493108,-2.2717526,8.745101,16 Pedernales,2020,50,val
-2.6038153,1.2998245,-2.2233636,8.282067,16 Pedernales,2020,51,val
-10.667987,4.5247707,0.2462192,6.3933606,16 Pedernales,2020,52,val
-10.941219,4.753254,-0.23444676,7.7444377,16 Pedernales,2021,1,val
-12.732976,3.9538355,-0.16156316,5.293181,16 Pedernales,2021,2,val
-9.358519,3.6997805,-0.38796568,6.840665,16 Pedernales,2021,3,val
-13.735933,3.8338435,-0.9427052,6.103224,16 Pedernales,2021,4,val
-10.657877,1.8484052,-4.023297,6.089882,16 Pedernales,2021,5,val
-10.152795,1.1677448,-3.0245864,3.7276788,16 Pedernales,2021,6,val
-12.080973,1.4017289,-3.8586297,4.20663,16 Pedernales,2021,7,val
-12.432982,1.2898471,-4.4271326,4.368291,16 Pedernales,2021,8,val
-9.306235,1.1536417,-5.495757,5.254334,16 Pedernales,2021,9,val
-6.346896,-0.42797834,-6.8617344,4.459082,16 Pedernales,2021,10,val
-9.154162,-0.12446639,-7.0047903,3.8857892,16 Pedernales,2021,11,val
-8.964537,-0.03906553,-6.414632,2.5215273,16 Pedernales,2021,12,val
-9.547192,0.22576478,-6.388934,1.3408622,16 Pedernales,2021,13,val
-4.711251,-0.31675318,-7.599806,2.4146087,16 Pedernales,2021,14,val
-9.764763,1.348356,-7.888296,1.6079891,16 Pedernales,2021,15,val
-10.2545395,1.2881111,-6.7556553,0.5565262,16 Pedernales,2021,16,val
-4.808274,0.20594226,-7.327143,1.0886345,16 Pedernales,2021,17,val
-5.925825,0.9560487,-6.5173397,1.0137514,16 Pedernales,2021,18,val
-7.586723,2.160214,-5.535473,-0.13734357,16 Pedernales,2021,19,val
-8.204462,2.578853,-5.3179193,-0.70004666,16 Pedernales,2021,20,val
-4.8011794,2.4701495,-5.650664,0.71434027,16 Pedernales,2021,21,val
-5.863487,2.8813763,-4.8477697,0.5133665,16 Pedernales,2021,22,val
-3.8945084,2.5705607,-4.4553123,-0.13224822,16 Pedernales,2021,23,val
-7.2389026,3.6109476,-3.1630144,-2.7073739,16 Pedernales,2021,24,val
-3.576945,3.7500694,-4.2673607,0.68498874,16 Pedernales,2021,25,val
0.52409315,0.6704849,-1.9519063,-0.5120132,16 Pedernales,2021,26,val
-8.818846,6.028515,0.051900163,-1.9073756,16 Pedernales,2021,27,val
-7.311978,6.6552935,0.19032344,0.35779652,16 Pedernales,2021,28,val
-8.328528,6.7764306,-0.3129265,-0.9616013,16 Pedernales,2021,29,val
-8.277285,6.930494,-0.45365408,-1.5933982,16 Pedernales,2021,30,val
-6.965813,6.8363843,-0.327701,-0.54657745,16 Pedernales,2021,31,val
-6.635561,6.859701,1.0427176,0.27103394,16 Pedernales,2021,32,val
-8.721216,9.314544,10.317792,1.8324754,16 Pedernales,2021,33,val
-6.2810793,6.3578715,1.563597,-0.19131584,16 Pedernales,2021,34,val
0.2159093,5.757488,-1.3028843,2.6843953,16 Pedernales,2021,35,val
-0.7710704,5.6348095,-2.5937543,3.3734536,16 Pedernales,2021,36,val
-0.39591134,5.665303,-2.5201023,3.5612392,16 Pedernales,2021,37,val
-0.8128482,6.307239,-2.046636,4.55564,16 Pedernales,2021,38,val
0.6420615,5.410861,-2.508414,4.762273,16 Pedernales,2021,39,val
1.26649,3.7938964,-2.0574305,3.8846116,16 Pedernales,2021,40,val
0.04078006,5.0831385,-1.9930614,5.6681485,16 Pedernales,2021,41,val
0.6593567,3.7926912,-1.6882623,4.898492,16 Pedernales,2021,42,val
1.4814531,2.502545,-1.0832858,4.1207776,16 Pedernales,2021,43,val
1.1194816,2.8565671,-1.2874312,5.122465,16 Pedernales,2021,44,val
0.5002262,2.6363611,-0.8556718,5.3304853,16 Pedernales,2021,45,val
0.8811235,1.4236423,-0.6064052,5.1281633,16 Pedernales,2021,46,val
0.18866228,2.0039864,-0.4320381,6.397793,16 Pedernales,2021,47,val
0.81121194,1.0702846,-1.059621,6.5973167,16 Pedernales,2021,48,val
-1.0444355,-2.8431637,0.459018,6.1233187,16 Pedernales,2021,49,val
-0.7308517,-2.730712,0.528693,5.725316,16 Pedernales,2021,50,val
-1.7929221,-3.1055686,0.6365124,6.375509,16 Pedernales,2021,51,val
-12.255064,-0.13233073,4.0118957,1.9905173,16 Pedernales,2021,52,val
-7.7041855,-2.5175312,9.714072,1.0975927,17 Peravia,2015,1,train
-8.877468,-3.9729383,9.94044,1.2386836,17 Peravia,2015,2,train
-7.132398,-6.249782,10.386434,2.1371515,17 Peravia,2015,3,train
-9.589674,-8.161249,9.629021,1.129362,17 Peravia,2015,4,train
-2.8775117,-12.005538,3.0111473,2.552058,17 Peravia,2015,5,train
-4.2650084,-11.322196,1.1131226,2.8475823,17 Peravia,2015,6,train
-4.2524953,-11.560286,0.4126508,2.2497828,17 Peravia,2015,7,train
-5.4453673,-11.513707,-0.6193262,1.0851235,17 Peravia,2015,8,train
-5.723401,-10.452005,-1.7011709,-0.188188,17 Peravia,2015,9,train
-5.8834414,-10.30044,-1.3812822,-1.5501646,17 Peravia,2015,10,train
-6.954142,-10.627491,-1.6366562,-2.5089254,17 Peravia,2015,11,train
-7.015288,-12.1605215,-2.6816056,-4.7414556,17 Peravia,2015,12,train
-5.0134144,-10.836846,-3.4020667,-5.783059,17 Peravia,2015,13,train
-6.062856,-9.752538,-4.812301,-4.428556,17 Peravia,2015,14,train
-4.7128873,-8.224474,-5.016928,-4.6947184,17 Peravia,2015,15,train
-6.2164116,-9.038449,-5.6564426,-7.583957,17 Peravia,2015,16,train
-4.2056804,-8.16221,-5.8143773,-7.373014,17 Peravia,2015,17,train
-5.078195,-0.80242574,-12.892124,-6.944894,17 Peravia,2015,18,train
-4.044632,0.40009162,-10.28037,-5.4239845,17 Peravia,2015,19,train
-4.975024,1.4252446,-9.507314,-5.8921094,17 Peravia,2015,20,train
-3.6620543,1.9754771,-9.564573,-5.847182,17 Peravia,2015,21,train
-2.9068236,2.2942438,-9.6338415,-5.96244,17 Peravia,2015,22,train
-1.9352573,2.6748059,-8.703844,-5.824697,17 Peravia,2015,23,train
-2.1351905,3.601693,-8.1185,-6.280041,17 Peravia,2015,24,train
-2.0664313,4.5849047,-7.196636,-6.3743196,17 Peravia,2015,25,train
0.20648034,5.57225,-6.7884917,-5.9376044,17 Peravia,2015,26,train
-4.815869,10.432869,4.719938,-7.017281,17 Peravia,2015,27,train
-6.078572,11.567208,7.4468913,-7.076076,17 Peravia,2015,28,train
-5.270411,11.061852,5.715541,-7.3808103,17 Peravia,2015,29,train
-5.500884,11.132629,6.080204,-7.5809083,17 Peravia,2015,30,train
-5.083373,10.197983,4.444323,-7.7746544,17 Peravia,2015,31,train
-5.016401,9.613751,5.474346,-7.745955,17 Peravia,2015,32,train
-5.5879836,9.720105,5.5228367,-8.234553,17 Peravia,2015,33,train
-5.3636627,9.478346,6.708647,-7.609214,17 Peravia,2015,34,train
12.405425,1.7993875,-3.5762477,-0.98105264,17 Peravia,2015,35,train
7.385478,7.136621,4.902566,-2.358065,17 Peravia,2015,36,train
8.343864,6.358601,4.358214,-2.3461752,17 Peravia,2015,37,train
9.450359,5.719599,6.6226487,-2.6896436,17 Peravia,2015,38,train
8.15527,5.510772,7.6099806,-2.0087273,17 Peravia,2015,39,train
9.707211,3.147574,9.120725,-3.329724,17 Peravia,2015,40,train
10.6377735,1.205715,7.9723396,-3.1076598,17 Peravia,2015,41,train
9.75855,1.058767,8.883538,-2.548217,17 Peravia,2015,42,train
12.032142,-0.185258,9.826585,-1.9932522,17 Peravia,2015,43,train
9.901895,-0.013916056,9.815676,-1.0574617,17 Peravia,2015,44,train
8.144302,-0.04574939,7.937415,1.4807456,17 Peravia,2015,45,train
7.31874,0.3925896,8.3829975,2.1254516,17 Peravia,2015,46,train
9.708408,-1.1280214,7.26632,3.4715445,17 Peravia,2015,47,train
6.1723647,-6.3052907,8.611394,2.1199005,17 Peravia,2015,48,train
2.1416295,-3.7412815,9.408805,2.353826,17 Peravia,2015,49,train
2.5821545,-4.507834,9.652923,2.8228447,17 Peravia,2015,50,train
2.2699983,-5.003149,8.840001,3.3933246,17 Peravia,2015,51,train
-6.7383823,-1.252836,11.670408,-0.9077575,17 Peravia,2015,52,train
-8.282177,-6.123319,16.030905,-6.0516863,17 Peravia,2016,1,train
-8.284274,-7.7191353,14.327836,-5.330383,17 Peravia,2016,2,train
-9.808936,-9.529681,14.035053,-6.5901084,17 Peravia,2016,3,train
-5.3710136,-8.458075,11.617633,-4.017777,17 Peravia,2016,4,train
-2.4672968,-14.146092,6.763634,-2.3055825,17 Peravia,2016,5,train
-2.0027945,-12.862227,4.6388474,-2.767816,17 Peravia,2016,6,train
-3.7638667,-14.060473,4.5905867,-3.695591,17 Peravia,2016,7,train
-3.6732864,-13.6501465,3.4811985,-4.6251874,17 Peravia,2016,8,train
-2.541758,-13.193244,2.994246,-5.2440124,17 Peravia,2016,9,train
-8.363169,-13.671242,-1.0758868,-2.3334498,17 Peravia,2016,10,train
-5.412897,-12.020339,-1.966364,-4.3681993,17 Peravia,2016,11,train
-4.7852454,-10.238403,-2.6522248,-5.2337866,17 Peravia,2016,12,train
-4.8182535,-11.395656,-3.0621333,-6.557633,17 Peravia,2016,13,train
-1.8201756,-11.8858,-1.4747672,-8.157256,17 Peravia,2016,14,train
-4.3843865,-11.335214,-0.7991898,-9.994865,17 Peravia,2016,15,train
-1.9720494,-10.51074,-0.6306966,-8.39585,17 Peravia,2016,16,train
3.4618711,-11.190865,-1.2332916,-10.03302,17 Peravia,2016,17,train
-0.10890724,-2.2730544,-13.610226,-0.63725954,17 Peravia,2016,18,train
-2.0544062,-0.25951582,-11.276501,-1.300055,17 Peravia,2016,19,train
-1.9159327,1.3907952,-10.316933,-1.9739288,17 Peravia,2016,20,train
-1.0465612,1.9380766,-10.967448,-0.9077464,17 Peravia,2016,21,train
5.207293,-2.5299518,-10.5884075,-1.3817945,17 Peravia,2016,22,train
-0.48492396,4.630575,-10.332722,-0.9587884,17 Peravia,2016,23,train
-2.0689,7.7133946,-9.147211,-2.3058777,17 Peravia,2016,24,train
0.25235495,6.4333153,-8.549804,-0.44082588,17 Peravia,2016,25,train
0.40592796,7.088267,-7.4888024,-1.3028018,17 Peravia,2016,26,train
-3.667584,11.896974,1.1797196,-3.0936937,17 Peravia,2016,27,train
-4.3589683,12.269427,0.65305793,-4.0464735,17 Peravia,2016,28,train
-3.7811759,11.878146,0.98884803,-3.026697,17 Peravia,2016,29,train
-4.3479,11.90795,1.1405026,-3.0888503,17 Peravia,2016,30,train
-4.381118,12.427562,3.6287513,-0.92663866,17 Peravia,2016,31,train
-4.1659966,12.73939,0.20475115,-1.7201754,17 Peravia,2016,32,train
-4.501624,12.829604,-1.0835559,-3.246326,17 Peravia,2016,33,train
-6.166231,14.055953,3.7775931,3.7324011,17 Peravia,2016,34,train
3.0893483,11.382084,-2.0176203,0.7928462,17 Peravia,2016,35,train
3.91274,11.793769,-1.9098145,2.8857539,17 Peravia,2016,36,train
3.5292532,11.30239,-2.3931768,1.0973179,17 Peravia,2016,37,train
3.9393182,11.179421,-1.1868758,2.5792408,17 Peravia,2016,38,train
4.6115475,9.768541,-0.28395438,3.7750282,17 Peravia,2016,39,train
10.648918,0.57339346,-8.265434,5.1235566,17 Peravia,2016,40,train
3.8426638,8.767386,3.4578419,7.2053423,17 Peravia,2016,41,train
1.861306,9.4751215,3.7672746,9.601171,17 Peravia,2016,42,train
4.921572,6.491048,3.320529,7.8452415,17 Peravia,2016,43,train
4.2496753,6.093326,3.9224138,9.192704,17 Peravia,2016,44,train
3.2903128,5.3706346,4.9937005,8.931486,17 Peravia,2016,45,train
2.0618117,5.0596356,5.412121,10.258402,17 Peravia,2016,46,train
1.9695407,2.452481,5.086926,10.06301,17 Peravia,2016,47,train
-0.658519,-3.8274577,5.6651754,10.21179,17 Peravia,2016,48,train
-0.2875473,-4.2060766,5.273562,9.283395,17 Peravia,2016,49,train
-0.79848653,-4.083539,5.2209187,8.617183,17 Peravia,2016,50,train
-1.1533703,-4.070181,5.238961,8.525491,17 Peravia,2016,51,train
-9.843184,-1.3941567,8.956655,5.1345043,17 Peravia,2016,52,train
-9.875335,-2.1064909,8.523395,4.3907614,17 Peravia,2017,1,train
-11.324829,-2.3403745,7.5686126,3.7149532,17 Peravia,2017,2,train
-16.917166,-5.4155064,8.21321,3.1723003,17 Peravia,2017,3,train
-13.532268,-6.068957,7.9982095,4.921973,17 Peravia,2017,4,train
-6.6862164,-8.537575,1.8101579,5.050707,17 Peravia,2017,5,train
-5.4284077,-8.726465,0.4110279,4.3497357,17 Peravia,2017,6,train
-5.641454,-10.535647,-0.8575755,4.558155,17 Peravia,2017,7,train
-8.481323,-11.847091,-1.4666457,3.8379629,17 Peravia,2017,8,train
-8.85156,-8.480726,-1.3442966,1.0119458,17 Peravia,2017,9,train
-7.8746195,-9.101936,-3.6283731,0.7695802,17 Peravia,2017,10,train
-8.091153,-9.26189,-4.9099827,-0.54275835,17 Peravia,2017,11,train
-6.748253,-9.645021,-8.871635,-2.3980038,17 Peravia,2017,12,train
-9.199389,-8.9152775,-8.820679,-5.483206,17 Peravia,2017,13,train
-3.9326499,-8.569144,-4.6318073,-7.36726,17 Peravia,2017,14,train
-11.057855,-8.748791,-3.374367,-12.34405,17 Peravia,2017,15,train
5.18276,-9.112894,-7.2357855,-1.7935848,17 Peravia,2017,16,train
1.3670448,-8.592185,-5.744295,-6.2672176,17 Peravia,2017,17,train
0.20663472,-8.32007,-4.2255063,-8.524186,17 Peravia,2017,18,train
-1.7787751,-7.3165903,-3.1072073,-11.024331,17 Peravia,2017,19,train
