z1,z2,z3,z4,z5,z6,z7,z8,province,year,week,split
-8.562953,-6.973141,-7.7981873,4.4839025,-10.218554,3.8140683,-0.52103966,4.6745386,20 Samaná,2015,40,train
-6.346443,-5.392406,-9.111448,1.2634451,-10.366243,2.6866817,-0.3238569,2.651591,20 Samaná,2015,41,train
-5.073873,-4.8966827,-7.840226,6.8867273,-15.149902,4.0490513,-4.553894,1.1114907,20 Samaná,2015,42,train
-5.692166,-3.4968839,-9.443951,3.301375,-16.732977,3.9211376,-8.981643,1.9831301,20 Samaná,2015,43,train
-5.447312,-3.1298943,-6.086291,2.0658793,-18.956902,1.6029519,-9.632306,2.0518825,20 Samaná,2015,44,train
-2.5890188,2.4729142,-2.0015604,3.866065,-21.6941,5.2872176,-8.756438,-0.38588697,20 Samaná,2015,45,train
-5.4564266,2.3708463,-1.2115861,9.3903,-18.3701,7.2274523,-5.3915195,6.36464,20 Samaná,2015,46,train
-5.2746654,6.9591246,-1.8996239,3.699875,-18.606014,5.04845,-6.5411263,12.008835,20 Samaná,2015,47,train
6.6758513,9.591315,-11.628446,8.85578,-17.528494,4.6482887,1.5675879,-0.69752216,20 Samaná,2015,48,train
3.711661,6.052816,-5.980691,10.694488,-16.806187,4.537594,2.8230898,-1.6366537,20 Samaná,2015,49,train
4.1683693,7.6187067,-5.5850906,13.923553,-15.038493,4.9986906,2.9482641,3.1098146,20 Samaná,2015,50,train
6.243355,11.668294,-4.275734,13.9719,-19.43656,3.6514597,3.1477978,2.8527653,20 Samaná,2015,51,train
-4.6024156,5.459102,-0.97996414,2.8128688,-22.2168,-4.3589497,24.538095,-5.1701016,20 Samaná,2015,52,train
3.8758464,6.802582,-8.448358,7.671971,-17.13452,-11.16208,27.227573,-3.6155047,20 Samaná,2016,1,train
4.1206617,5.5941133,-8.642805,6.90897,-10.704833,-10.902512,23.609993,0.9136079,20 Samaná,2016,2,train
6.821451,3.8332782,-8.978321,4.8049235,-8.888821,-11.076868,19.79082,-2.0981226,20 Samaná,2016,3,train
8.586082,4.454652,-7.2509723,7.815572,-11.541796,-14.087637,24.091822,-5.937413,20 Samaná,2016,4,train
12.064113,8.749616,-9.276857,11.871346,-11.184453,-7.5692225,8.78671,0.87790656,20 Samaná,2016,5,train
12.091094,6.3620796,-8.313543,14.23593,-10.781393,-6.1597567,6.5057964,-2.905819,20 Samaná,2016,6,train
12.436392,6.0335083,-7.552944,12.370752,-9.419065,-7.74111,7.3339677,-2.936739,20 Samaná,2016,7,train
9.475244,3.1450603,-5.5155215,16.356522,-7.5790715,-6.362884,4.223935,-0.35750067,20 Samaná,2016,8,train
14.471982,3.6252453,-6.298479,14.604697,-9.880203,-8.885782,3.0196326,-6.921415,20 Samaná,2016,9,train
12.400814,6.10596,0.9423517,16.242214,-1.181703,-4.067353,-3.1093857,-1.3596772,20 Samaná,2016,10,train
5.9224963,1.7328807,0.3524844,16.069536,-1.728882,0.12473576,-4.0040536,1.041957,20 Samaná,2016,11,train
5.4329205,0.5779199,0.6024148,13.585563,-1.7910608,-0.19805324,-5.011256,0.300303,20 Samaná,2016,12,train
4.968946,-0.25227913,0.6068911,15.711962,-0.82680315,-0.3625529,-4.570182,0.9177343,20 Samaná,2016,13,train
6.95567,-1.2134352,-4.1257706,11.496638,-0.66341305,-3.7761514,0.9683654,-3.76634,20 Samaná,2016,14,train
7.0415597,-1.3863418,-2.5522401,18.3704,-1.7114546,-3.0173728,-0.34492314,-2.8163722,20 Samaná,2016,15,train
11.600272,2.4919837,-7.8008437,12.133977,-1.496366,-3.8525562,8.967779,-7.925198,20 Samaná,2016,16,train
14.017456,-1.1095682,-4.7554193,-5.553604,-2.3864145,-9.562993,-2.7622144,-15.76964,20 Samaná,2016,17,train
1.6443483,-3.0475402,4.4757123,6.038261,-0.44729352,-4.664268,-11.360051,1.672665,20 Samaná,2016,18,train
1.7645494,0.82143354,9.8631935,9.212956,1.949066,3.819176,-12.59801,-2.858216,20 Samaná,2016,19,train
1.0853087,-3.9436884,5.6849217,12.906718,3.1250854,3.3873262,-8.253678,-4.2728934,20 Samaná,2016,20,train
0.22392961,-0.47711608,6.451651,4.9360895,4.538159,4.335119,-9.892912,-2.2533338,20 Samaná,2016,21,train
3.064843,-1.2128557,6.074529,-10.544648,5.437024,-0.37268996,-10.165924,-9.412438,20 Samaná,2016,22,train
-0.234952,-2.0246968,5.9757714,9.362246,4.84185,8.362698,-7.758182,-6.285173,20 Samaná,2016,23,train
-1.6840681,-5.0001316,2.7271917,10.452888,6.065252,8.153208,-4.4921803,-5.93931,20 Samaná,2016,24,train
-2.8819532,-2.4382596,8.646074,13.694031,1.1913241,10.70347,-8.264949,-6.4975076,20 Samaná,2016,25,train
-5.5789747,-1.1716286,9.366529,8.359761,4.292965,11.23325,-7.7637215,-0.86567795,20 Samaná,2016,26,train
-18.950623,-8.551528,7.977113,-1.8950822,-3.4467962,5.2051415,15.2454195,-7.7064915,20 Samaná,2016,27,train
-18.576757,-7.629573,7.639754,-1.8409528,-2.5039387,5.546086,14.43177,-6.216493,20 Samaná,2016,28,train
-17.769938,-7.8051186,6.908577,-2.84835,-2.2171462,5.0020914,13.859198,-6.8653536,20 Samaná,2016,29,train
-18.375425,-4.7006645,10.399493,-5.617005,-4.973666,6.2136354,10.529314,-6.1612883,20 Samaná,2016,30,train
-17.57322,-3.5933301,10.644952,-5.1496053,-4.1352277,8.016027,7.44068,-4.2455297,20 Samaná,2016,31,train
-16.269867,-6.1874094,6.7561364,-4.109342,-2.1290448,8.992575,14.301747,-11.643644,20 Samaná,2016,32,train
-17.067383,-6.2012897,5.932885,-0.89813733,-0.5146926,8.629405,16.960196,-7.8588476,20 Samaná,2016,33,train
-15.987061,-1.1022396,9.366195,-13.818133,-3.9458432,9.152331,9.491055,-10.505621,20 Samaná,2016,34,train
-5.9530077,-2.0955567,3.1925323,7.7154894,0.43554336,15.047118,-1.6354024,-7.4395185,20 Samaná,2016,35,train
-4.266825,2.2704368,6.746097,3.1706672,3.9778426,17.763103,-1.7613019,-10.809706,20 Samaná,2016,36,train
-4.6252055,0.88186264,7.427634,10.707022,2.969719,19.213379,-2.1878176,-10.193006,20 Samaná,2016,37,train
-2.7747905,1.8776923,3.0613475,4.479763,4.813246,17.310575,-1.6884387,-10.055221,20 Samaná,2016,38,train
-6.996329,3.1612074,10.483384,6.704351,2.4880407,20.206718,-1.6242335,-6.468957,20 Samaná,2016,39,train
-9.395111,-0.38195115,1.106172,-3.5054548,-3.2805269,12.958642,-2.3391805,-2.1101584,20 Samaná,2016,40,train
-7.2358656,0.07746038,-2.2939017,1.1594734,-4.770596,13.407511,-0.7100027,-1.6888404,20 Samaná,2016,41,train
-8.621959,0.9947161,0.8908953,-2.9972882,-4.2528133,13.204642,-2.4549024,-1.3687437,20 Samaná,2016,42,train
-5.82488,2.6462052,1.409148,-3.1223166,-7.509287,12.577505,-5.656882,-4.450232,20 Samaná,2016,43,train
-7.052876,4.4578023,7.1033463,-4.4008255,-8.930821,12.638742,-8.842622,-3.9994361,20 Samaná,2016,44,train
1.8279095,7.7657595,2.7460303,-16.184282,-8.484627,8.140308,-8.202514,-9.8314295,20 Samaná,2016,45,train
-7.4735785,7.9462028,8.585825,-9.676555,-7.311172,13.945036,-7.638723,-3.427894,20 Samaná,2016,46,train
-7.0318937,10.298706,9.235319,-10.083973,-6.1173882,12.452913,-3.913657,1.953574,20 Samaná,2016,47,train
-3.0719876,10.247275,3.7827048,-5.487326,-8.306382,12.142611,-3.7826152,0.22499953,20 Samaná,2016,48,train
4.5910153,12.487891,0.5310727,8.974309,-8.771463,13.128894,6.109167,-6.222372,20 Samaná,2016,49,train
4.6767116,13.012647,1.6899095,10.529967,-10.340262,13.847031,6.125526,-6.747461,20 Samaná,2016,50,train
7.1373568,15.653821,4.832385,11.037899,-12.428649,11.473538,2.652447,-8.812175,20 Samaná,2016,51,train
-1.1767907,11.1644,1.9933797,-2.4310963,-10.299455,3.6816063,24.771976,-11.067172,20 Samaná,2016,52,train
-0.64208436,10.595247,2.8308744,-4.3732395,-8.726559,-0.4520928,23.623978,-7.576387,20 Samaná,2017,1,train
4.9327397,17.325346,5.295483,-1.011475,-5.496385,-2.091821,26.647562,-3.2877374,20 Samaná,2017,2,train
4.4298244,17.052626,7.545051,-4.8451076,-1.8921361,-8.824532,31.201033,-1.2858042,20 Samaná,2017,3,train
2.4178019,9.9011135,4.4517045,-4.032182,2.2671916,-4.9454594,21.740852,-1.6924803,20 Samaná,2017,4,train
10.479216,13.587984,2.4536397,4.832673,-2.1424286,4.2438593,1.6658429,-3.5820928,20 Samaná,2017,5,train
13.787473,13.191628,0.16244423,7.2185016,-3.0117085,1.6994563,5.4406815,-7.8962603,20 Samaná,2017,6,train
13.353629,11.508661,-0.0562772,4.311289,1.0806487,-0.37547243,3.3019037,-4.216385,20 Samaná,2017,7,train
11.825667,10.437932,1.9468237,9.287996,3.2189884,-0.380962,2.3992646,-2.2753847,20 Samaná,2017,8,train
12.890577,9.517517,5.249756,11.026585,0.3263207,-1.6495721,1.8419317,-7.3303175,20 Samaná,2017,9,train
15.290871,13.594336,8.3204365,8.127526,7.760861,2.718664,2.557459,-10.070054,20 Samaná,2017,10,train
9.705727,8.844045,7.932799,7.7123437,7.7574697,3.6596909,-3.2499053,-5.613168,20 Samaná,2017,11,train
14.555806,11.01669,6.3381863,4.483671,7.5411277,2.9495835,0.8573636,-13.609889,20 Samaná,2017,12,train
8.539756,5.5231323,6.317091,5.317231,10.798437,1.4510157,-2.0803766,-4.9295444,20 Samaná,2017,13,train
6.774658,1.9890392,1.6721859,7.609739,5.4798794,-0.84225035,-2.52739,-2.527854,20 Samaná,2017,14,train
8.319403,3.3146174,2.7482493,9.622355,4.9709935,-1.6898586,-1.1841999,-3.4529827,20 Samaná,2017,15,train
14.792603,6.783147,-0.628109,11.92508,-0.49671242,-0.5611884,3.998411,-12.399825,20 Samaná,2017,16,train
13.641422,5.4841294,-4.117412,-3.5292149,1.3315737,-1.9928248,3.8333077,-14.542048,20 Samaná,2017,17,train
10.79004,0.4343023,-1.5306711,-2.2170188,3.8698232,-3.545821,0.43791887,-13.653129,20 Samaná,2017,18,train
6.6115246,0.8200576,3.4045854,5.1214633,5.7840414,0.785083,-9.925648,-3.5155706,20 Samaná,2017,19,train
2.0399601,1.851702,7.080953,4.294429,3.7606788,4.4789658,-9.993097,-2.63124,20 Samaná,2017,20,train
3.5872288,-0.7470329,2.758762,5.5195355,3.709568,3.1931465,-8.504097,-5.0571003,20 Samaná,2017,21,train
2.626942,-0.11783882,2.8624382,1.5318761,3.3846128,3.7577124,-7.54124,-5.119466,20 Samaná,2017,22,train
1.5152696,-4.084941,0.39918882,5.987485,1.7460924,3.0866008,-7.693676,-6.0382943,20 Samaná,2017,23,train
-0.19210494,-2.526189,2.4917133,8.1418295,-0.24659158,4.411006,-8.407361,-3.2332838,20 Samaná,2017,24,train
0.025010098,-3.012657,2.7781482,6.849405,-2.2936318,4.3096337,-10.183312,-6.33311,20 Samaná,2017,25,train
-2.1688418,-3.932069,3.8380442,8.46518,-3.9111564,6.286626,-10.485309,-6.2246194,20 Samaná,2017,26,train
-15.289587,-2.7971122,8.351263,-12.945941,-3.4841304,1.724419,16.506733,-7.1444645,20 Samaná,2017,27,train
-13.409543,-1.503344,4.9435253,-13.798898,-0.5105069,3.4220674,13.224489,-4.911039,20 Samaná,2017,28,train
-16.57411,-3.519742,9.102948,-8.00468,-5.025456,4.0343857,15.604727,-7.3471274,20 Samaná,2017,29,train
-15.487847,-7.4272685,5.191503,-13.197525,-4.455848,1.8518515,16.81105,-14.6685095,20 Samaná,2017,30,train
-14.943701,-5.2235045,6.4515147,-7.635378,-4.991355,3.9653144,15.446018,-9.875192,20 Samaná,2017,31,train
-13.77199,-3.504319,4.0802126,-10.39365,-4.288586,3.8894198,13.01188,-7.30734,20 Samaná,2017,32,train
-12.254956,-2.4587646,5.57702,-12.308789,-5.718313,4.8838396,9.097312,-8.940526,20 Samaná,2017,33,train
-16.94717,-4.031561,6.27079,-8.098101,-7.7650766,5.57893,14.602248,-8.933597,20 Samaná,2017,34,train
-1.870543,-1.9366281,-0.2830461,5.478706,-0.82001555,9.983098,-4.912805,-7.4472733,20 Samaná,2017,35,train
3.1381369,-0.29866335,1.0820246,-13.156606,-0.19046395,5.494379,-6.1127853,-17.287983,20 Samaná,2017,36,train
1.5144444,-3.359226,-1.0018296,-11.568456,2.4005325,9.092979,-14.136886,-16.299862,20 Samaná,2017,37,train
8.605716,1.1933603,-4.05275,-27.410799,1.375209,0.20121874,-3.910684,-19.920223,20 Samaná,2017,38,train
-1.309475,1.2482604,2.8010657,2.1361942,-2.4651775,11.019357,-7.7746916,-7.9795837,20 Samaná,2017,39,train
1.6997811,4.391773,2.333238,-2.1139822,0.5083945,11.747103,-7.3016067,-9.727107,20 Samaná,2017,40,train
2.500712,4.6581,2.6837277,-9.691972,3.669524,6.878632,-5.6841516,-7.6595936,20 Samaná,2017,41,train
-1.729078,4.912786,7.1262183,3.7083735,-0.69232666,13.22055,-4.364331,-5.793854,20 Samaná,2017,42,train
1.1673915,6.7399287,4.7737484,1.1696111,-0.29540986,12.589496,-6.992099,-6.155473,20 Samaná,2017,43,train
0.21198142,6.8473306,3.044896,0.2914504,1.0305192,12.899602,-4.1251674,-3.6928577,20 Samaná,2017,44,train
7.864156,13.651129,7.9681897,-18.423227,-3.4480004,11.111864,-15.2815,-16.090319,20 Samaná,2017,45,train
8.205553,14.558978,4.1564426,-15.037285,-4.361399,12.065826,-8.306448,-14.354431,20 Samaná,2017,46,train
1.1454661,12.621051,6.8249736,-4.816566,-0.065744355,14.471918,-3.9847944,-4.2765837,20 Samaná,2017,47,train
1.7582347,14.8653,8.224804,0.56539345,-3.1136088,15.781172,-5.86274,-2.3730206,20 Samaná,2017,48,train
-2.9449575,13.183255,7.227835,-1.9810897,-10.841369,13.2607355,-4.6100454,1.8327198,20 Samaná,2017,49,train
-0.7403853,13.187835,2.5937533,-4.033097,-6.4883137,10.87142,-1.4455721,4.443651,20 Samaná,2017,50,train
8.216951,18.998158,1.4328127,4.9385486,-10.539401,9.831068,8.869931,-4.5170755,20 Samaná,2017,51,train
3.1387007,13.706639,1.0867293,-3.5003633,-10.64024,2.9342065,22.58826,-10.087738,20 Samaná,2017,52,train
3.0831985,15.7792635,6.788024,-7.0149374,1.1094841,8.472041,21.468864,-12.9035425,20 Samaná,2018,1,train
1.8750108,14.054457,11.512678,-5.769453,-2.1242237,3.5287178,25.81936,-17.014387,20 Samaná,2018,2,train
2.841146,14.011594,12.248902,-5.458769,-0.6493475,1.2711462,27.32429,-17.374338,20 Samaná,2018,3,train
3.7030694,13.111482,13.222152,-5.715098,2.0428727,-0.21220176,25.536106,-15.609847,20 Samaná,2018,4,train
10.777142,19.613781,10.752185,4.2447124,3.6333122,10.093112,1.1274676,-4.63234,20 Samaná,2018,5,train
18.038708,17.863342,4.3369546,13.002873,-6.5998764,-2.5670724,11.617418,-10.685629,20 Samaná,2018,6,train
19.402437,17.822868,6.92229,14.507249,-4.0094166,-5.4405894,9.060205,-8.599356,20 Samaná,2018,7,train
19.388756,16.245037,5.6003075,12.799899,0.3569586,-7.2189684,11.326315,-7.8040576,20 Samaná,2018,8,train
20.401344,14.098025,4.3722568,8.24779,6.0415645,-9.671267,6.2271605,-3.7586172,20 Samaná,2018,9,train
10.280872,12.400479,10.6648035,3.5093133,12.316266,5.8239727,-2.0865397,-4.9516134,20 Samaná,2018,10,train
7.6249704,10.288074,9.293204,2.8345027,11.179043,8.206774,-1.6042887,-6.8087597,20 Samaná,2018,11,train
9.006527,10.479999,9.722768,2.4646015,11.889717,7.2425427,-1.2141975,-8.702585,20 Samaná,2018,12,train
12.969163,13.157077,14.520543,10.376594,15.682282,3.7684734,1.741011,-8.666877,20 Samaná,2018,13,train
11.791442,3.0216029,4.853341,7.5143228,11.561315,-2.7114747,-0.630005,-9.467916,20 Samaná,2018,14,train
11.306936,3.6225774,8.363014,12.242295,9.263478,-1.7308497,0.4711392,-11.305138,20 Samaná,2018,15,train
11.236401,4.039328,8.695003,14.523005,7.4083652,0.50392383,1.0250565,-14.019131,20 Samaná,2018,16,train
8.151933,0.6542456,5.3967147,10.235931,11.634826,0.5863398,0.5515199,-10.489773,20 Samaná,2018,17,train
12.366745,5.482341,1.7131599,7.4253187,8.365541,2.0852458,6.8813715,-15.562873,20 Samaná,2018,18,train
12.292537,-0.36374682,3.642324,12.052841,9.270023,-1.034003,4.119114,-18.889215,20 Samaná,2018,19,train
13.663695,0.6606333,4.7613726,10.730999,5.7644186,-0.917665,4.443604,-23.899826,20 Samaná,2018,20,train
-1.7535414,-3.8340826,15.427807,7.352427,12.996332,2.2187707,-10.279589,-5.9207344,20 Samaná,2018,21,train
-1.6628683,-5.476691,12.759351,4.452749,13.153769,3.01685,-9.901948,-8.534516,20 Samaná,2018,22,train
-3.6161292,-9.869268,9.057923,1.739544,12.426464,-0.18500468,-10.154387,-6.079948,20 Samaná,2018,23,train
-4.293786,-10.991857,7.4022512,0.040161505,11.865022,0.35657805,-9.042394,-7.935794,20 Samaná,2018,24,train
-7.409648,-6.328868,10.48163,-4.185532,10.238829,1.9928335,-11.790106,-0.4803244,20 Samaná,2018,25,train
-10.949791,-9.2728195,12.6592045,5.095267,8.593473,5.5440097,-10.327863,-1.8379194,20 Samaná,2018,26,train
-17.897144,-10.069526,11.496743,-11.143447,5.3299603,-2.041875,11.02328,-3.8024037,20 Samaná,2018,27,train
-17.08413,-7.1914854,13.509408,-14.6614275,2.9574573,-1.0986849,6.2693624,-3.837124,20 Samaná,2018,28,train
-20.204489,-9.947222,14.806673,-11.957521,1.0140637,-0.820492,8.913044,-6.7782173,20 Samaná,2018,29,train
-20.218254,-7.8423977,13.980519,-11.879107,2.5902028,-0.048105184,8.34273,-2.429056,20 Samaná,2018,30,train
-19.272486,-11.887881,12.925081,-12.618193,1.3205322,-2.8284063,10.720098,-8.350397,20 Samaná,2018,31,train
-19.239496,-9.08225,9.089918,-10.546983,-3.3119614,-0.8658335,5.4142447,-1.1779279,20 Samaná,2018,32,train
-17.494688,-9.880992,8.877581,-14.196305,-3.9564211,-3.4361556,6.5810776,-4.3282695,20 Samaná,2018,33,train
-19.806646,-11.475433,9.613416,-9.255705,-3.3457162,-2.5897782,10.1510315,-5.007958,20 Samaná,2018,34,train
-2.4433134,-7.6870522,3.711325,-15.397156,0.47169134,-1.8249153,-14.776266,-8.758848,20 Samaná,2018,35,train
-4.5483527,-7.3203154,1.5794513,0.2918139,-2.7164917,4.6734495,-12.731129,-6.3127365,20 Samaná,2018,36,train
-6.9369655,-5.8138895,3.6435113,-2.0468845,-3.2178533,4.11976,-11.437227,-1.6580145,20 Samaná,2018,37,train
-6.150816,-5.4260654,3.4121,-1.3282877,-4.2765656,4.560022,-12.421408,-2.5404358,20 Samaná,2018,38,train
-4.53736,-5.563432,3.8611295,-0.027920641,-5.388619,3.903874,-12.6137295,-4.8585153,20 Samaná,2018,39,train
8.05065,1.6473614,-2.5436616,-13.472809,-7.043775,-0.09832891,-27.423979,-12.861683,20 Samaná,2018,40,train
-0.80626774,-0.03405806,3.627027,-2.4300032,-2.924752,2.3430965,-15.08348,0.26235226,20 Samaná,2018,41,train
0.8135389,1.0146042,4.2445145,1.2605718,-6.7716446,3.0583892,-14.072807,-2.451338,20 Samaná,2018,42,train
0.637676,2.240876,1.3656155,8.456815,-5.5338874,6.5458646,-10.514371,0.2627013,20 Samaná,2018,43,train
0.92634636,3.0502343,1.3713218,2.617942,-4.4516945,4.7182364,-11.390506,1.9947321,20 Samaná,2018,44,train
0.46836504,4.8432994,4.4167304,-2.1183262,-9.376086,2.8071568,-14.102815,0.99646044,20 Samaná,2018,45,train
-1.9671533,5.025812,6.529803,-0.90202236,-10.429521,3.992512,-11.934139,2.6671965,20 Samaná,2018,46,train
-0.5929614,6.8440022,2.0723367,-0.97486395,-6.6667147,4.412047,-8.868207,7.3087487,20 Samaná,2018,47,train
-0.8699876,8.032592,2.4402425,-1.4761701,-7.229063,4.311039,-8.005384,8.7249365,20 Samaná,2018,48,train
2.9413042,12.034525,6.1901245,3.5817149,-11.599532,5.896241,-12.0049715,6.0172415,20 Samaná,2018,49,train
3.59677,13.632621,4.520663,3.084267,-9.733484,5.2632585,-9.652069,8.998672,20 Samaná,2018,50,train
5.2345467,14.507197,3.187243,0.23679155,-8.850575,4.2272387,-9.455209,8.922921,20 Samaná,2018,51,train
-6.909453,6.7919035,6.5154963,-8.561759,-13.944653,-7.3820043,27.534367,-4.139712,20 Samaná,2018,52,train
1.1786494,11.2492,1.779287,-0.57950807,-12.058881,-7.1455812,29.130596,-4.383945,20 Samaná,2019,1,train
3.0939007,9.807464,0.20937937,-7.2187157,-6.7754283,-10.328163,26.961288,-3.4016378,20 Samaná,2019,2,train
3.0677912,11.192177,4.326777,-2.7855444,-6.745366,-14.204244,32.430298,-3.7674034,20 Samaná,2019,3,train
4.496715,7.1993456,2.592744,-3.797748,-3.657704,-13.5141535,27.42664,-5.8251095,20 Samaná,2019,4,train
13.778813,14.541953,0.77453977,10.699859,-7.4219804,-0.98957187,-0.56596726,-0.3559389,20 Samaná,2019,5,train
16.451921,12.821281,-3.384763,7.968956,-5.405193,-7.424118,7.7450147,-1.6427006,20 Samaná,2019,6,train
17.783382,11.656288,-3.0295043,10.531371,-6.369674,-8.044361,6.00924,-5.3993344,20 Samaná,2019,7,train
16.120281,9.73993,-0.406284,19.507868,-6.3281837,-7.330342,9.558706,-5.697792,20 Samaná,2019,8,train
16.18729,8.176439,-2.1828754,15.214317,-2.6956942,-8.788152,7.6976123,-5.0724525,20 Samaná,2019,9,train
13.777424,6.83083,1.7798848,12.076517,1.8822231,-6.1301327,0.48601136,-3.3804307,20 Samaná,2019,10,train
14.685979,6.8745785,3.6493154,12.897165,5.16495,-9.20757,1.7838672,-2.3714576,20 Samaná,2019,11,train
12.898242,3.7034736,0.85407406,9.234944,6.3072176,-7.694721,-1.0324546,-1.8547417,20 Samaná,2019,12,train
18.367224,5.1190286,-2.7405293,8.998203,1.2545238,-8.449309,1.434116,-12.434211,20 Samaná,2019,13,train
11.802457,2.6880553,6.5947685,17.820786,1.8577288,-5.081194,-1.5344421,-8.57296,20 Samaná,2019,14,train
11.24855,1.1044706,3.8402586,13.574152,5.19439,-5.357709,-2.8976068,-7.6219745,20 Samaná,2019,15,train
8.511918,-0.3956453,4.7584825,15.736874,6.001222,-4.256797,-2.4249353,-6.801263,20 Samaná,2019,16,train
8.986293,-0.633535,0.37263662,10.467224,8.015342,-3.8247566,-1.7249277,-5.709099,20 Samaná,2019,17,train
6.3199196,-1.2823439,9.460595,5.3731728,7.228001,-5.9738336,-12.338578,-2.5092194,20 Samaná,2019,18,train
4.093366,-2.3909683,6.038641,8.643721,5.1964283,-3.2773435,-12.2762985,-1.4375625,20 Samaná,2019,19,train
2.1203806,-4.9793215,1.2356251,4.3398805,6.1150665,-1.6639308,-7.5124726,-2.4146917,20 Samaná,2019,20,train
0.9727021,-3.5727382,4.1083407,2.7636786,3.66905,-1.108234,-12.437439,-1.0476286,20 Samaná,2019,21,train
1.7381396,-4.289637,3.002845,1.3073342,3.4102938,-1.5762676,-12.919553,-2.8421814,20 Samaná,2019,22,train
2.0931673,-4.9704876,0.6050957,5.646714,0.9783906,1.4186515,-12.889635,-6.303392,20 Samaná,2019,23,train
-0.9813656,-6.179887,1.7559156,10.072374,0.2936191,3.016684,-9.477353,-5.063793,20 Samaná,2019,24,train
-1.1266855,-8.435858,1.4129663,7.8636084,0.22212592,3.1089895,-9.027807,-7.887597,20 Samaná,2019,25,train
-1.7058547,-8.066027,1.2280086,6.9553404,-1.1990352,3.8589504,-9.886049,-7.9117846,20 Samaná,2019,26,train
-13.952725,-9.799853,0.27231362,-9.798785,-0.34337583,-2.5575492,11.970134,-3.5247402,20 Samaná,2019,27,train
-17.476849,-9.6378355,3.0065536,-9.168382,-6.211151,-1.6219966,12.595517,-4.237626,20 Samaná,2019,28,train
-18.901054,-11.835908,4.1667013,-7.8377404,-9.053409,-0.84282786,13.41376,-8.117177,20 Samaná,2019,29,train
-17.327862,-11.001548,1.7979281,-4.917634,-7.9919157,0.7142111,12.441555,-6.5734553,20 Samaná,2019,30,train
-15.489002,-7.9408064,1.493762,-13.558833,-12.870253,-0.6252126,9.138951,-9.492892,20 Samaná,2019,31,train
-15.674573,-8.825254,-0.16930594,-7.817899,-9.859727,2.623996,10.967573,-8.005829,20 Samaná,2019,32,train
-16.139786,-7.451551,0.40235525,-6.376172,-10.668604,2.7987518,11.25729,-5.640967,20 Samaná,2019,33,train
-16.578438,-8.601137,1.0102806,-7.217692,-12.247455,1.6490874,13.189517,-8.870447,20 Samaná,2019,34,train
-2.0848148,-6.2385235,-6.619474,6.1049156,-3.0030715,7.863767,-6.083289,-7.402343,20 Samaná,2019,35,train
-5.809711,-6.7382493,-4.948179,6.4017477,-7.0616455,7.1864963,-5.177064,-4.570464,20 Samaná,2019,36,train
-4.2645383,-6.9964705,-6.5535464,0.89057565,-6.62848,6.738958,-7.1093388,-6.721365,20 Samaná,2019,37,train
-6.145101,-4.7733355,-5.134256,-4.3735614,-9.984783,6.254713,-6.475896,-5.186921,20 Samaná,2019,38,train
-7.469989,-4.485357,-6.4908447,-4.1470723,-9.376998,7.886038,-4.9650497,-3.929146,20 Samaná,2019,39,train
-2.0221295,-1.2215002,-5.135776,1.3967476,-8.9105835,8.037203,-7.3000336,-4.618124,20 Samaná,2019,40,train
-2.5446858,-0.95234656,-2.9553828,7.7219176,-8.933404,8.889017,-7.0909643,-2.1589496,20 Samaná,2019,41,train
-0.76719934,0.3740736,-5.388441,3.4704518,-7.003141,8.1446085,-6.7114067,-1.6205631,20 Samaná,2019,42,train
-3.6636972,0.23475938,-0.5091497,-1.8189408,-12.955615,6.967836,-11.1554,-3.148881,20 Samaná,2019,43,train
-2.925743,1.8794032,-1.4613972,1.9348621,-10.219686,7.835936,-8.486923,0.7739284,20 Samaná,2019,44,train
-3.6947088,2.6438885,-0.98613983,-1.2327814,-10.849925,6.8597484,-7.389505,1.6502984,20 Samaná,2019,45,train
-3.4259286,4.708623,-1.8089937,-2.094884,-11.2979145,7.59874,-7.896503,3.9002895,20 Samaná,2019,46,train
-4.5948586,6.308505,-2.005731,-4.4107256,-11.280021,6.823463,-5.1063457,7.4424095,20 Samaná,2019,47,train
-4.672206,8.760438,-0.23372744,-3.1463606,-13.326175,5.81918,-5.0448484,9.946779,20 Samaná,2019,48,train
-1.8505127,9.765827,-1.4056239,-4.9788365,-16.73309,7.4228387,-7.217686,4.7016125,20 Samaná,2019,49,train
0.2712233,11.86575,3.6162376,-7.1229935,-21.456701,3.5830157,-14.905805,1.098194,20 Samaná,2019,50,train
7.528804,12.290399,-4.2380223,3.8268893,-16.476038,4.5011535,2.8952663,-3.420773,20 Samaná,2019,51,train
1.1036721,7.268472,-5.5885215,-4.17708,-14.181611,-2.2189522,18.853779,-5.2413316,20 Samaná,2019,52,train
-4.645969,6.087741,-1.1026567,-5.747866,-13.31368,-2.8170226,23.127607,-3.997555,20 Samaná,2020,1,val
-3.1118498,6.7667804,2.8118756,-2.4250133,-15.544942,-5.459324,24.76098,-6.1535687,20 Samaná,2020,2,val
1.4586729,7.9409676,3.7114434,-6.766087,-12.443923,-10.997802,24.38135,-6.36377,20 Samaná,2020,3,val
2.4206893,6.737418,-0.3688922,-3.126103,-6.602772,-10.169938,25.01667,-5.3367224,20 Samaná,2020,4,val
8.844488,8.805968,-1.9209139,3.5359955,-4.276079,0.30835775,-4.6618433,2.3602152,20 Samaná,2020,5,val
